experiment,config_id,cell_id,seed,group,acc_from_record,ce_from_record,valid,wall_seconds,index_final_acc,index_valid,record
exp0_input_gaussian,level_0,level_0__seed0,0,results/exp0_gaussian,0.8464,0.6752853454589843,True,,0.8464,True,8d353f2086:results/exp0_gaussian/level_0__seed_0/summary.json
exp0_input_gaussian,level_0,level_0__seed1,1,results/exp0_gaussian,0.8422,0.6533213714599609,True,,0.8422,True,8d353f2086:results/exp0_gaussian/level_0__seed_1/summary.json
exp0_input_gaussian,level_0,level_0__seed2,2,results/exp0_gaussian,0.8346,0.6979821899414063,True,,0.8346,True,8d353f2086:results/exp0_gaussian/level_0__seed_2/summary.json
exp0_input_gaussian,level_0p5,level_0p5__seed0,0,results/exp0_gaussian,0.8258,0.7433518249511719,True,,0.8258,True,8d353f2086:results/exp0_gaussian/level_0p5__seed_0/summary.json
exp0_input_gaussian,level_0p5,level_0p5__seed1,1,results/exp0_gaussian,0.8248,0.7512602172851562,True,,0.8248,True,8d353f2086:results/exp0_gaussian/level_0p5__seed_1/summary.json
exp0_input_gaussian,level_0p5,level_0p5__seed2,2,results/exp0_gaussian,0.8258,0.7461347717285156,True,,0.8258,True,8d353f2086:results/exp0_gaussian/level_0p5__seed_2/summary.json
exp0_input_gaussian,level_1,level_1__seed0,0,results/exp0_gaussian,0.736,1.1976968139648438,True,,0.736,True,8d353f2086:results/exp0_gaussian/level_1__seed_0/summary.json
exp0_input_gaussian,level_1,level_1__seed1,1,results/exp0_gaussian,0.6886,1.5167744262695313,True,,0.6886,True,8d353f2086:results/exp0_gaussian/level_1__seed_1/summary.json
exp0_input_gaussian,level_1,level_1__seed2,2,results/exp0_gaussian,0.7152,1.2853700073242187,True,,0.7152,True,8d353f2086:results/exp0_gaussian/level_1__seed_2/summary.json
exp0_input_gaussian,level_2,level_2__seed0,0,results/exp0_gaussian,0.449,2.573298193359375,True,,0.449,True,8d353f2086:results/exp0_gaussian/level_2__seed_0/summary.json
exp0_input_gaussian,level_2,level_2__seed1,1,results/exp0_gaussian,0.4998,2.296445166015625,True,,0.4998,True,8d353f2086:results/exp0_gaussian/level_2__seed_1/summary.json
exp0_input_gaussian,level_2,level_2__seed2,2,results/exp0_gaussian,0.5008,2.2278421142578124,True,,0.5008,True,8d353f2086:results/exp0_gaussian/level_2__seed_2/summary.json
exp0_input_gaussian,level_3,level_3__seed0,0,results/exp0_gaussian,0.3884,2.5276265380859373,True,,0.3884,True,8d353f2086:results/exp0_gaussian/level_3__seed_0/summary.json
exp0_input_gaussian,level_3,level_3__seed1,1,results/exp0_gaussian,0.4072,2.6521902099609376,True,,0.4072,True,8d353f2086:results/exp0_gaussian/level_3__seed_1/summary.json
exp0_input_gaussian,level_3,level_3__seed2,2,results/exp0_gaussian,0.37,2.738123876953125,True,,0.37,True,8d353f2086:results/exp0_gaussian/level_3__seed_2/summary.json
exp1_input_warmstart,arm_P,arm_P__seed0,0,results/exp1_gaussian_warmstart,0.826,0.7400187194824219,True,,0.826,True,8d353f2086:results/exp1_gaussian_warmstart/arm_P__seed_0/summary.json
exp1_input_warmstart,arm_P,arm_P__seed1,1,results/exp1_gaussian_warmstart,0.8352,0.6833358520507813,True,,0.8352,True,8d353f2086:results/exp1_gaussian_warmstart/arm_P__seed_1/summary.json
exp1_input_warmstart,arm_P,arm_P__seed2,2,results/exp1_gaussian_warmstart,0.8346,0.7114352844238281,True,,0.8346,True,8d353f2086:results/exp1_gaussian_warmstart/arm_P__seed_2/summary.json
exp1_input_warmstart,arm_W,arm_W__seed0,0,results/exp1_gaussian_warmstart,0.8286,0.7005807373046875,True,,0.8286,True,8d353f2086:results/exp1_gaussian_warmstart/arm_W__seed_0/summary.json
exp1_input_warmstart,arm_W,arm_W__seed1,1,results/exp1_gaussian_warmstart,0.8306,0.6931599060058594,True,,0.8306,True,8d353f2086:results/exp1_gaussian_warmstart/arm_W__seed_1/summary.json
exp1_input_warmstart,arm_W,arm_W__seed2,2,results/exp1_gaussian_warmstart,0.8288,0.7400725341796875,True,,0.8288,True,8d353f2086:results/exp1_gaussian_warmstart/arm_W__seed_2/summary.json
exp1_input_warmstart,prefix_sigma_warm,prefix_sigma_warm__seed0,0,results/exp1_gaussian_warmstart,0.5768,1.2319680419921875,True,,0.5768,True,8d353f2086:results/exp1_gaussian_warmstart/prefix_sigma_warm__seed_0/summary.json
exp1_input_warmstart,prefix_sigma_warm,prefix_sigma_warm__seed1,1,results/exp1_gaussian_warmstart,0.5348,1.2444580444335938,True,,0.5348,True,8d353f2086:results/exp1_gaussian_warmstart/prefix_sigma_warm__seed_1/summary.json
exp1_input_warmstart,prefix_sigma_warm,prefix_sigma_warm__seed2,2,results/exp1_gaussian_warmstart,0.5554,1.2146522338867187,True,,0.5554,True,8d353f2086:results/exp1_gaussian_warmstart/prefix_sigma_warm__seed_2/summary.json
pilot_internal_gaussian,gaussian,gaussian__seed0,0,results/kaggle_outputs/pilot-continuation-20260908-122558,0.2026,2.0905648254394533,True,32.546860350999964,0.2026,True,8d353f2086:results/kaggle_outputs/pilot-continuation-20260908-122558/pilot_continuation_seed0_20260908-122612/gaussian/summary.json
pilot_internal_gaussian,plain,plain__seed0,0,results/kaggle_outputs/pilot-continuation-20260908-122558,0.141,2.297201989746094,True,24.28642441699992,0.141,True,8d353f2086:results/kaggle_outputs/pilot-continuation-20260908-122558/pilot_continuation_seed0_20260908-122612/plain/summary.json
pilot_internal_gaussian,db2,db2__seed0,0,results/kaggle_outputs/pilot-manual,0.2334,1.9896815002441406,True,648.095081294,0.2334,True,8d353f2086:results/kaggle_outputs/pilot-manual/pilot_continuation_seed0_20260908-120836/db2/summary.json
pilot_internal_gaussian,gaussian,gaussian__seed0,0,results/kaggle_outputs/pilot-manual,0.2062,2.077787353515625,True,31.23686779899998,0.2062,True,8d353f2086:results/kaggle_outputs/pilot-manual/pilot_continuation_seed0_20260908-120836/gaussian/summary.json
pilot_internal_gaussian,plain,plain__seed0,0,results/kaggle_outputs/pilot-manual,0.1412,2.2970833740234373,True,23.051964886000007,0.1412,True,8d353f2086:results/kaggle_outputs/pilot-manual/pilot_continuation_seed0_20260908-120836/plain/summary.json
gn_lr_audit,plain_lr0p005,plain_lr0p005__seed0,0,results/kaggle_outputs/lr-diagnostic-20260908-132240,0.4178,1.6479502685546874,True,25.476598978,0.4178,True,8d353f2086:results/kaggle_outputs/lr-diagnostic-20260908-132240/lr_diagnostic_20260908-132254/plain_lr0p005/summary.json
gn_lr_audit,plain_lr0p02,plain_lr0p02__seed0,0,results/kaggle_outputs/lr-diagnostic-20260908-132240,0.3474,1.820477587890625,True,26.250710773999998,0.3474,True,8d353f2086:results/kaggle_outputs/lr-diagnostic-20260908-132240/lr_diagnostic_20260908-132254/plain_lr0p02/summary.json
gn_lr_audit,gaussian_seed0_lr0p02,gaussian_seed0_lr0p02__seed0,0,results/kaggle_outputs/lr-control-002-20260908-140604,0.4794,1.43511298828125,True,66.43294875599997,0.4794,True,8d353f2086:results/kaggle_outputs/lr-control-002-20260908-140604/lr_control_002_20260908-140616/gaussian_seed0_lr0p02/summary.json
gn_lr_audit,plain_seed0_lr0p02,plain_seed0_lr0p02__seed0,0,results/kaggle_outputs/lr-control-002-20260908-140604,0.5072,1.3696902709960936,True,48.73158394400002,0.5072,True,8d353f2086:results/kaggle_outputs/lr-control-002-20260908-140604/lr_control_002_20260908-140616/plain_seed0_lr0p02/summary.json
gn_lr_audit,plain,plain__seed0,0,results/kaggle_outputs/plain-study-20260908-132611,0.4986,1.3854298461914063,True,47.928659436000004,0.4986,True,8d353f2086:results/kaggle_outputs/plain-study-20260908-132611/plain_study_20260908-132624/plain_seed0/summary.json
gn_lr_audit,plain,plain__seed1,1,results/kaggle_outputs/plain-study-20260908-132611,0.509,1.3574946533203125,True,48.18086461499999,0.509,True,8d353f2086:results/kaggle_outputs/plain-study-20260908-132611/plain_study_20260908-132624/plain_seed1/summary.json
gn_lr_audit,plain,plain__seed2,2,results/kaggle_outputs/plain-study-20260908-132611,0.5032,1.3951711303710939,True,44.27484749500002,0.5032,True,8d353f2086:results/kaggle_outputs/plain-study-20260908-132611/plain_study_20260908-132624/plain_seed2/summary.json
gn_lr_audit,gaussian,gaussian__seed0,0,results/kaggle_outputs/gaussian-study-20260908-132957,0.4696,1.467143115234375,True,62.526700293999966,0.4696,True,8d353f2086:results/kaggle_outputs/gaussian-study-20260908-132957/gaussian_study_20260908-133011/gaussian_seed0/summary.json
gn_lr_audit,gaussian,gaussian__seed1,1,results/kaggle_outputs/gaussian-study-20260908-132957,0.4748,1.4420921997070313,True,62.92757412499998,0.4748,True,8d353f2086:results/kaggle_outputs/gaussian-study-20260908-132957/gaussian_study_20260908-133011/gaussian_seed1/summary.json
gn_lr_audit,gaussian,gaussian__seed2,2,results/kaggle_outputs/gaussian-study-20260908-132957,0.4628,1.4801121826171875,True,57.86530361300004,0.4628,True,8d353f2086:results/kaggle_outputs/gaussian-study-20260908-132957/gaussian_study_20260908-133011/gaussian_seed2/summary.json
resnet18bn_gaussian_pilot,gaussian_r18,gaussian_r18__seed0,0,results/kaggle_outputs/resnet18-gaussian-20260908-144640,0.6216,1.101879638671875,True,197.43078995399992,0.6216,True,8d353f2086:results/kaggle_outputs/resnet18-gaussian-20260908-144640/resnet18_gaussian_20260908-144711/gaussian_r18_seed0/summary.json
resnet18bn_gaussian_pilot,gaussian_r18,gaussian_r18__seed0,0,results/kaggle_outputs/resnet18-gaussian-complete,0.6216,1.101879638671875,True,197.43078995399992,0.6216,True,8d353f2086:results/kaggle_outputs/resnet18-gaussian-complete/resnet18_gaussian_20260908-144711/gaussian_r18_seed0/summary.json
resnet18bn_gaussian_pilot,plain_r18,plain_r18__seed0,0,results/kaggle_outputs/resnet18-gaussian-complete,0.5426,1.5071331909179688,True,150.70183232400007,0.5426,True,8d353f2086:results/kaggle_outputs/resnet18-gaussian-complete/resnet18_gaussian_20260908-144711/plain_r18_seed0/summary.json
resnet20bn_gaussian_pilot,gaussian_r20bn,gaussian_r20bn__seed0,0,results/kaggle_outputs/resnet20bn-gaussian-20260908-154226,0.5962,1.1075391357421875,True,173.99369955299994,0.5962,True,8d353f2086:results/kaggle_outputs/resnet20bn-gaussian-20260908-154226/resnet20bn_gaussian_20260908-154247/gaussian_r20bn_seed0/summary.json
resnet20bn_gaussian_pilot,plain_r20bn,plain_r20bn__seed0,0,results/kaggle_outputs/resnet20bn-gaussian-20260908-154226,0.5536,1.2334814575195312,True,119.19869513999998,0.5536,True,8d353f2086:results/kaggle_outputs/resnet20bn-gaussian-20260908-154226/resnet20bn_gaussian_20260908-154247/plain_r20bn_seed0/summary.json
fulldata_gaussian,geometric,geometric__seed0,0,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7763,0.6929017272949218,True,708.5775779420001,0.7763,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/geometric_seed0/summary.json
fulldata_gaussian,geometric,geometric__seed1,1,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7884,0.646617578125,True,673.9419738879999,0.7884,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/geometric_seed1/summary.json
fulldata_gaussian,geometric,geometric__seed2,2,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7892,0.6512970825195312,True,668.444004034,0.7892,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/geometric_seed2/summary.json
fulldata_gaussian,plain,plain__seed0,0,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.751,0.7591789093017578,True,466.221429983,0.751,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plain_seed0/summary.json
fulldata_gaussian,plain,plain__seed1,1,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7526,0.7660073791503906,True,445.669325448,0.7526,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plain_seed1/summary.json
fulldata_gaussian,plain,plain__seed2,2,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7585,0.7592949188232422,True,462.1153386609999,0.7585,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plain_seed2/summary.json
fulldata_gaussian,plateau,plateau__seed0,0,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7827,0.6346948272705079,True,689.436309833,0.7827,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plateau_seed0/summary.json
fulldata_gaussian,plateau,plateau__seed1,1,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7878,0.6159884124755859,True,695.6832548579998,0.7878,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plateau_seed1/summary.json
fulldata_gaussian,plateau,plateau__seed2,2,results/kaggle_outputs/fulldata-r20bn-20260908-161221,0.7819,0.6271099243164062,True,693.8419560339998,0.7819,True,8d353f2086:results/kaggle_outputs/fulldata-r20bn-20260908-161221/fulldata_r20bn_20260908-161234/plateau_seed2/summary.json
db2_pilot,db2_r20bn,db2_r20bn__seed0,0,results/kaggle_outputs/db2-pilot-r20bn-20260908-191741,0.5634,1.2006733032226562,True,3855.6102127199997,0.5634,True,8d353f2086:results/kaggle_outputs/db2-pilot-r20bn-20260908-191741/db2_pilot_r20bn_20260908-191900/db2_r20bn_seed0/summary.json
db2_pilot,plain_r20bn,plain_r20bn__seed0,0,results/kaggle_outputs/db2-pilot-r20bn-20260908-191741,0.554,1.2366917602539063,True,89.25485484199999,0.554,True,8d353f2086:results/kaggle_outputs/db2-pilot-r20bn-20260908-191741/db2_pilot_r20bn_20260908-191900/plain_r20bn_seed0/summary.json
progressive_resolution_pilot,progres_gauss,progres_gauss__seed0,0,results/kaggle_outputs/progres-r20bn-20260909-075846,0.7993,0.5880871368408203,True,673.6647389509999,0.7993,True,8d353f2086:results/kaggle_outputs/progres-r20bn-20260909-075846/progres_r20bn_20260909-075919/progres_gauss_seed0/summary.json
progressive_resolution_pilot,progres,progres__seed0,0,results/kaggle_outputs/progres-r20bn-20260909-075846,0.7957,0.6119427581787109,True,451.99022327499995,0.7957,True,8d353f2086:results/kaggle_outputs/progres-r20bn-20260909-075846/progres_r20bn_20260909-075919/progres_seed0/summary.json
campaign_grid21,R32__Ggeo__input_bilinear__all19,R32__Ggeo__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7784,0.6760116516113281,True,657.021160149,0.7784,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/R32__Ggeo__input_bilinear__all19__seed0/summary.json
campaign_grid21,R32__Gmix__input_bilinear__all19,R32__Gmix__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7777,0.6389455688476563,True,739.3572684650001,0.7777,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/R32__Gmix__input_bilinear__all19__seed0/summary.json
campaign_grid21,R32__Gnone__input_bilinear__all19,R32__Gnone__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7562,0.7617131469726562,True,426.8505078399994,0.7562,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/R32__Gnone__input_bilinear__all19__seed1/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__all19,R32__Gplateau__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7907,0.6171444244384766,True,656.90120262,0.7907,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/R32__Gplateau__input_bilinear__all19__seed1/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__early7,R32__Gplateau__input_bilinear__early7__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7543,0.7255238983154297,True,522.2911628490001,0.7543,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/R32__Gplateau__input_bilinear__early7__seed0/summary.json
campaign_grid21,Rgentle__Ggeo__input_bilinear__all19,Rgentle__Ggeo__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.8001,0.5865548736572266,True,657.7891352320003,0.8001,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rgentle__Ggeo__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rgentle__Gnone__input_bilinear__all19,Rgentle__Gnone__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.7876,0.6263732727050781,True,418.522362316,0.7876,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rgentle__Gnone__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rgentle__Gplateau__input_bilinear__all19,Rgentle__Gplateau__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7927,0.5955258331298828,True,657.5334713050001,0.7927,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rgentle__Gplateau__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Ggeo__input_bilinear__all19,Rprog__Ggeo__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7977,0.5947844268798829,True,660.4095396490002,0.7977,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Ggeo__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gmix__input_bilinear__all19,Rprog__Gmix__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.8034,0.5714159881591797,True,738.990343529,0.8034,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gmix__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gnone__input_bilinear__all19,Rprog__Gnone__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.792,0.6124323516845703,True,420.60639041600007,0.792,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gnone__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Gnone__input_max__all19,Rprog__Gnone__input_max__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7977,0.5978715850830079,True,418.29088788400077,0.7977,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gnone__input_max__all19__seed1/summary.json
campaign_grid21,Rprog__Gnone__stem_bilinear__all19,Rprog__Gnone__stem_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7848,0.6399523223876953,True,419.44810241399955,0.7848,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gnone__stem_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Gnone__stem_max__all19,Rprog__Gnone__stem_max__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.8064,0.5697323883056641,True,421.71121776699965,0.8064,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gnone__stem_max__all19__seed2/summary.json
campaign_grid21,Rprog__Gplateau__input_bilinear__all19,Rprog__Gplateau__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.8142,0.5529770004272461,True,660.7520283039999,0.8142,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gplateau__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gplateau__input_bilinear__early7,Rprog__Gplateau__input_bilinear__early7__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.7927,0.6018873626708985,True,516.0201331939998,0.7927,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gplateau__input_bilinear__early7__seed2/summary.json
campaign_grid21,Rprog__Gplateau__input_max__all19,Rprog__Gplateau__input_max__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.8016,0.5698427673339844,True,665.6782884970003,0.8016,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gplateau__input_max__all19__seed1/summary.json
campaign_grid21,Rprog__Gplateau__stem_bilinear__all19,Rprog__Gplateau__stem_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j0-20260909-095039,0.7866,0.6241637756347657,True,667.3676362639999,0.7866,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gplateau__stem_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Gplateau__stem_max__all19,Rprog__Gplateau__stem_max__all19__seed2,2,results/kaggle_outputs/campaign-j0-20260909-095039,0.8062,0.5714560974121093,True,654.3757916159998,0.8062,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rprog__Gplateau__stem_max__all19__seed2/summary.json
campaign_grid21,Rreverse__Gnone__input_bilinear__all19,Rreverse__Gnone__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7956,0.6017336273193359,True,396.0775114039998,0.7956,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rreverse__Gnone__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rreverse__Gplateau__input_bilinear__all19,Rreverse__Gplateau__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j0-20260909-095039,0.7924,0.5953083435058594,True,654.6334942069998,0.7924,True,8d353f2086:results/kaggle_outputs/campaign-j0-20260909-095039/campaign_job0_20260909-095108/Rreverse__Gplateau__input_bilinear__all19__seed1/summary.json
campaign_grid21,R32__Ggeo__input_bilinear__all19,R32__Ggeo__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7883,0.6417124816894532,True,699.209892141,0.7883,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/R32__Ggeo__input_bilinear__all19__seed1/summary.json
campaign_grid21,R32__Gmix__input_bilinear__all19,R32__Gmix__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7844,0.6260849487304687,True,780.6491855779999,0.7844,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/R32__Gmix__input_bilinear__all19__seed1/summary.json
campaign_grid21,R32__Gnone__input_bilinear__all19,R32__Gnone__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.761,0.7386838775634765,True,513.7629605799993,0.761,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/R32__Gnone__input_bilinear__all19__seed2/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__all19,R32__Gplateau__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.791,0.6057359832763672,True,696.5058639200001,0.791,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/R32__Gplateau__input_bilinear__all19__seed2/summary.json
campaign_grid21,R32__Gplateau__input_bilinear__early7,R32__Gplateau__input_bilinear__early7__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7442,0.7677564666748047,True,625.0922837469998,0.7442,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/R32__Gplateau__input_bilinear__early7__seed1/summary.json
campaign_grid21,Rgentle__Ggeo__input_bilinear__all19,Rgentle__Ggeo__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.7903,0.6078357421875,True,692.300473451,0.7903,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rgentle__Ggeo__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rgentle__Gnone__input_bilinear__all19,Rgentle__Gnone__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.7817,0.6306794921875,True,507.27124232499955,0.7817,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rgentle__Gnone__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rgentle__Gplateau__input_bilinear__all19,Rgentle__Gplateau__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7944,0.6002810180664062,True,687.5200824500002,0.7944,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rgentle__Gplateau__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Ggeo__input_bilinear__all19,Rprog__Ggeo__input_bilinear__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.8089,0.5723130935668945,True,707.3562637720001,0.8089,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Ggeo__input_bilinear__all19__seed2/summary.json
campaign_grid21,Rprog__Gmix__input_bilinear__all19,Rprog__Gmix__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.7875,0.613378646850586,True,778.491961672,0.7875,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gmix__input_bilinear__all19__seed0/summary.json
campaign_grid21,Rprog__Gnone__input_bilinear__all19,Rprog__Gnone__input_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.7914,0.6025651153564453,True,516.4402663829997,0.7914,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gnone__input_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gnone__input_max__all19,Rprog__Gnone__input_max__all19__seed2,2,results/kaggle_outputs/campaign-j1-20260909-095101,0.8031,0.5806330673217773,True,508.3211225209998,0.8031,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gnone__input_max__all19__seed2/summary.json
campaign_grid21,Rprog__Gnone__stem_bilinear__all19,Rprog__Gnone__stem_bilinear__all19__seed1,1,results/kaggle_outputs/campaign-j1-20260909-095101,0.791,0.6194996917724609,True,513.8145973730007,0.791,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gnone__stem_bilinear__all19__seed1/summary.json
campaign_grid21,Rprog__Gnone__stem_max__all19,Rprog__Gnone__stem_max__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.7962,0.6034926330566406,True,516.9509156189997,0.7962,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gnone__stem_max__all19__seed0/summary.json
campaign_grid21,Rprog__Gplateau__input_bilinear__all19,Rprog__Gplateau__input_bilinear__all19__seed0,0,results/kaggle_outputs/campaign-j1-20260909-095101,0.8015,0.5770775207519532,True,701.1888960690001,0.8015,True,8d353f2086:results/kaggle_outputs/campaign-j1-20260909-095101/campaign_job1_20260909-095131/Rprog__Gplateau__input_bilinear__all19__seed0/summary.json
