method,seed,policy,split,amplitude,S_mean,S_direction_sd,n_directions
gaussian_postrelu,4,saved,train_probe,0.5,15.392398377990725,4.012221399430153,20
plain,0,centre_frozen,test_probe,0.005,0.0010359008789062735,0.0003431329128369538,20
plain,0,centre_frozen,test_probe,0.01,0.004364289855957051,0.0013439506157990743,20
plain,0,centre_frozen,test_probe,0.02,0.018783665466308608,0.00514672374914909,20
plain,0,centre_frozen,test_probe,0.025,0.02994106292724612,0.00812151167089204,20
plain,0,centre_frozen,test_probe,0.05,0.12790127563476564,0.03411013039075115,20
plain,0,centre_frozen,test_probe,0.1,0.5893791793823242,0.1710659446700343,20
plain,0,centre_frozen,test_probe,0.2,3.006834379577637,1.0751852643587174,20
plain,0,centre_frozen,test_probe,0.25,4.945696209716797,1.776879386337324,20
plain,0,centre_frozen,test_probe,0.35,9.986532415771485,3.473556036735819,20
plain,0,centre_frozen,test_probe,0.5,21.851294549560546,7.2692352231567705,20
plain,0,centre_frozen,train_probe,0.005,0.0015583850860595814,0.0002712058040231494,20
plain,0,centre_frozen,train_probe,0.01,0.00610971260070802,0.0010961365470535576,20
plain,0,centre_frozen,train_probe,0.02,0.02410445919036866,0.004379937577958142,20
plain,0,centre_frozen,train_probe,0.025,0.03765661449432374,0.006956344596354677,20
plain,0,centre_frozen,train_probe,0.05,0.15494802932739257,0.031802105323979084,20
plain,0,centre_frozen,train_probe,0.1,0.6926625160217286,0.17242394304681685,20
plain,0,centre_frozen,train_probe,0.2,3.355722129821777,1.0954488486259617,20
plain,0,centre_frozen,train_probe,0.25,5.392771322631836,1.8003635649142598,20
plain,0,centre_frozen,train_probe,0.35,10.522756619262696,3.488803844200639,20
plain,0,centre_frozen,train_probe,0.5,22.40614108581543,7.3024884308898494,20
plain,0,recalibrated,test_probe,0.005,0.00016269836425783225,0.00010590436916497694,20
plain,0,recalibrated,test_probe,0.01,0.0006327911376953377,0.0003397972296059526,20
plain,0,recalibrated,test_probe,0.02,0.0029808158874511854,0.0012690523540756357,20
plain,0,recalibrated,test_probe,0.025,0.004956983184814467,0.0020536129081492717,20
plain,0,recalibrated,test_probe,0.05,0.021817236328125017,0.006639253498367111,20
plain,0,recalibrated,test_probe,0.1,0.09096402359008791,0.019568537262951616,20
plain,0,recalibrated,test_probe,0.2,0.382791194152832,0.061018908541743765,20
plain,0,recalibrated,test_probe,0.25,0.6163014587402345,0.09556604577342702,20
plain,0,recalibrated,test_probe,0.35,1.2211476867675781,0.16474127595066781,20
plain,0,recalibrated,test_probe,0.5,2.220445587158203,0.25660758464347516,20
plain,0,recalibrated,train_probe,0.005,0.0005355802536010874,6.844203036491533e-05,20
plain,0,recalibrated,train_probe,0.01,0.0020846288681030376,0.000273682127184944,20
plain,0,recalibrated,train_probe,0.02,0.008066945648193371,0.0011752774220831382,20
plain,0,recalibrated,train_probe,0.025,0.012399027633667004,0.0018498278248701263,20
plain,0,recalibrated,train_probe,0.05,0.04635681114196778,0.00697706105780551,20
plain,0,recalibrated,train_probe,0.1,0.17226018295288087,0.024277076845616193,20
plain,0,recalibrated,train_probe,0.2,0.6232255348205566,0.07146595681718182,20
plain,0,recalibrated,train_probe,0.25,0.9355115524291993,0.10302131022443944,20
plain,0,recalibrated,train_probe,0.35,1.6691335281372073,0.16440852813334278,20
plain,0,recalibrated,train_probe,0.5,2.760580569458008,0.2499276430512346,20
plain,0,saved,test_probe,0.005,0.0010281806945800442,0.00035609833305162887,20
plain,0,saved,test_probe,0.01,0.004302430725097622,0.0013185517930353523,20
plain,0,saved,test_probe,0.02,0.018121926116943313,0.005067558862518669,20
plain,0,saved,test_probe,0.025,0.028961108398437463,0.007954303209376729,20
plain,0,saved,test_probe,0.05,0.12397481765747068,0.03325381037925013,20
plain,0,saved,test_probe,0.1,0.5734753532409668,0.165415130513971,20
plain,0,saved,test_probe,0.2,2.938939015197754,1.0459625508422399,20
plain,0,saved,test_probe,0.25,4.845928305053711,1.7390962504873428,20
plain,0,saved,test_probe,0.35,9.829694747924805,3.4175901040038537,20
plain,0,saved,test_probe,0.5,21.570463598632813,7.151796671331124,20
plain,0,saved,train_probe,0.005,0.0014294296264648425,0.00025749271038011867,20
plain,0,saved,train_probe,0.01,0.005783020210266113,0.0010629624056949334,20
plain,0,saved,train_probe,0.02,0.023325078201293946,0.004261989449475832,20
plain,0,saved,train_probe,0.025,0.036593294715881346,0.00678386146989883,20
plain,0,saved,train_probe,0.05,0.15155132026672363,0.030879110493852613,20
plain,0,saved,train_probe,0.1,0.678169100189209,0.16734943750286566,20
plain,0,saved,train_probe,0.2,3.292234831237793,1.0686546351540183,20
plain,0,saved,train_probe,0.25,5.297419009399414,1.7651193745670917,20
plain,0,saved,train_probe,0.35,10.37160915222168,3.432613254853458,20
plain,0,saved,train_probe,0.5,22.12906711730957,7.1832518144003314,20
plain,1,centre_frozen,test_probe,0.005,0.0013751670837402695,0.0005632504008384492,20
plain,1,centre_frozen,test_probe,0.01,0.005564568328857464,0.0022080559081694767,20
plain,1,centre_frozen,test_probe,0.02,0.02334774780273441,0.008824881400577746,20
plain,1,centre_frozen,test_probe,0.025,0.03681438827514652,0.013698725614655974,20
plain,1,centre_frozen,test_probe,0.05,0.1543806289672852,0.05313398397732232,20
plain,1,centre_frozen,test_probe,0.1,0.711688070678711,0.22405349200832692,20
plain,1,centre_frozen,test_probe,0.2,3.4267766571044924,0.897860211391667,20
plain,1,centre_frozen,test_probe,0.25,5.4199819732666015,1.3321222638715202,20
plain,1,centre_frozen,test_probe,0.35,10.23151332397461,2.3597847439608732,20
plain,1,centre_frozen,test_probe,0.5,21.220599670410156,5.124833224835073,20
plain,1,centre_frozen,train_probe,0.005,0.0018858129501342692,0.0005093616051603311,20
plain,1,centre_frozen,train_probe,0.01,0.007360011863708488,0.001852755143250805,20
plain,1,centre_frozen,train_probe,0.02,0.029039551734924306,0.007428747688043355,20
plain,1,centre_frozen,train_probe,0.025,0.04527974376678466,0.01172965711597969,20
plain,1,centre_frozen,train_probe,0.05,0.18506541366577148,0.050446627387636854,20
plain,1,centre_frozen,train_probe,0.1,0.8191649467468262,0.22281799949782874,20
plain,1,centre_frozen,train_probe,0.2,3.755091673278809,0.9142049210933767,20
plain,1,centre_frozen,train_probe,0.25,5.844732109069824,1.3383105515518539,20
plain,1,centre_frozen,train_probe,0.35,10.752861964416505,2.3173274684659098,20
plain,1,centre_frozen,train_probe,0.5,21.85584492340088,5.160530903927482,20
plain,1,recalibrated,test_probe,0.005,0.00015161514282230337,0.0001172495682705702,20
plain,1,recalibrated,test_probe,0.01,0.0008530570983887098,0.00033211805027186627,20
plain,1,recalibrated,test_probe,0.02,0.004010863494873088,0.0012510846428449196,20
plain,1,recalibrated,test_probe,0.025,0.006521459960937536,0.002041960559567768,20
plain,1,recalibrated,test_probe,0.05,0.02698312377929691,0.006861794440553019,20
plain,1,recalibrated,test_probe,0.1,0.11143043518066409,0.02498083465194071,20
plain,1,recalibrated,test_probe,0.2,0.4971150711059571,0.09697418055087281,20
plain,1,recalibrated,test_probe,0.25,0.7965117141723633,0.14204627615806176,20
plain,1,recalibrated,test_probe,0.35,1.5004411407470701,0.23868817308770632,20
plain,1,recalibrated,test_probe,0.5,2.4989121002197265,0.32709297257035924,20
plain,1,recalibrated,train_probe,0.005,0.0007067239761352463,0.00019156104225464854,20
plain,1,recalibrated,train_probe,0.01,0.0026745706558227453,0.0006056510278416761,20
plain,1,recalibrated,train_probe,0.02,0.010116654586791982,0.0020847586984115755,20
plain,1,recalibrated,train_probe,0.025,0.015537424659728996,0.0030862383945250583,20
plain,1,recalibrated,train_probe,0.05,0.05793953323364257,0.010540186934801108,20
plain,1,recalibrated,train_probe,0.1,0.21060129203796385,0.03699454975978644,20
plain,1,recalibrated,train_probe,0.2,0.7504387809753418,0.1110791902438266,20
plain,1,recalibrated,train_probe,0.25,1.1110167343139647,0.15357093807322297,20
plain,1,recalibrated,train_probe,0.35,1.9104695053100584,0.2467710783753569,20
plain,1,recalibrated,train_probe,0.5,2.9701227462768554,0.3236517664150552,20
plain,1,saved,test_probe,0.005,0.0012489349365234436,0.0006287316693012195,20
plain,1,saved,test_probe,0.01,0.005529227447509772,0.00236429821427661,20
plain,1,saved,test_probe,0.02,0.023628968811035152,0.009202321086200881,20
plain,1,saved,test_probe,0.025,0.037173369598388684,0.014225164038930274,20
plain,1,saved,test_probe,0.05,0.1546098899841309,0.05477551074434201,20
plain,1,saved,test_probe,0.1,0.7120375671386718,0.2297831722696423,20
plain,1,saved,test_probe,0.2,3.4327272186279294,0.9112733656441212,20
plain,1,saved,test_probe,0.25,5.432685577392578,1.3479514363366114,20
plain,1,saved,test_probe,0.35,10.267566931152343,2.375063307103936,20
plain,1,saved,test_probe,0.5,21.3637878112793,5.1695843084666455,20
plain,1,saved,train_probe,0.005,0.0018998756408691476,0.0005134223721516305,20
plain,1,saved,train_probe,0.01,0.007397433853149418,0.0019225279500457548,20
plain,1,saved,train_probe,0.02,0.029070834350585946,0.007589357969472361,20
plain,1,saved,train_probe,0.025,0.04530290336608887,0.011983528263324297,20
plain,1,saved,train_probe,0.05,0.18505035972595216,0.051542771942640946,20
plain,1,saved,train_probe,0.1,0.8195357368469238,0.2267614652291397,20
plain,1,saved,train_probe,0.2,3.7645762863159176,0.9265283509320067,20
plain,1,saved,train_probe,0.25,5.8613732727050785,1.3545732542148257,20
plain,1,saved,train_probe,0.35,10.792948937988282,2.3372573041360725,20
plain,1,saved,train_probe,0.5,22.002804919433594,5.207546194110251,20
plain,2,centre_frozen,test_probe,0.005,0.0014172500610351996,0.0004225274322882882,20
plain,2,centre_frozen,test_probe,0.01,0.00553037643432622,0.001727333725188702,20
plain,2,centre_frozen,test_probe,0.02,0.022622805786132856,0.007146295014377036,20
plain,2,centre_frozen,test_probe,0.025,0.03561122894287113,0.011288260798470683,20
plain,2,centre_frozen,test_probe,0.05,0.14663674621582037,0.04862362704144622,20
plain,2,centre_frozen,test_probe,0.1,0.6569712463378907,0.23495922192237473,20
plain,2,centre_frozen,test_probe,0.2,3.13164151763916,1.0207257752641412,20
plain,2,centre_frozen,test_probe,0.25,4.903606774902344,1.4551226432997413,20
plain,2,centre_frozen,test_probe,0.35,9.050207720947267,2.412615407150145,20
plain,2,centre_frozen,test_probe,0.5,19.65276328125,5.624149576760969,20
plain,2,centre_frozen,train_probe,0.005,0.0018251056671142504,0.00044366287119944553,20
plain,2,centre_frozen,train_probe,0.01,0.006920928382873526,0.0017216854904212077,20
plain,2,centre_frozen,train_probe,0.02,0.027002166557312003,0.006963286981164489,20
plain,2,centre_frozen,train_probe,0.025,0.04210902709960936,0.010978462254405356,20
plain,2,centre_frozen,train_probe,0.05,0.17158220672607422,0.04767524489321628,20
plain,2,centre_frozen,train_probe,0.1,0.7488361221313476,0.23832733882425808,20
plain,2,centre_frozen,train_probe,0.2,3.3696841369628907,1.039371594377603,20
plain,2,centre_frozen,train_probe,0.25,5.222611666870117,1.485985711918381,20
plain,2,centre_frozen,train_probe,0.35,9.480815563964844,2.450643513753679,20
plain,2,centre_frozen,train_probe,0.5,20.253513958740236,5.667019624982774,20
plain,2,recalibrated,test_probe,0.005,0.0002607536315918285,0.0001639524707897486,20
plain,2,recalibrated,test_probe,0.01,0.0010169136047363803,0.0004956754715238886,20
plain,2,recalibrated,test_probe,0.02,0.00424828872680669,0.001689823838631486,20
plain,2,recalibrated,test_probe,0.025,0.006867514038085989,0.002587611105375628,20
plain,2,recalibrated,test_probe,0.05,0.028520932006835982,0.008980897505290141,20
plain,2,recalibrated,test_probe,0.1,0.11107870788574223,0.02312225190095132,20
plain,2,recalibrated,test_probe,0.2,0.4733646980285645,0.07238439687637001,20
plain,2,recalibrated,test_probe,0.25,0.7576317810058594,0.10661145948158374,20
plain,2,recalibrated,test_probe,0.35,1.4694226593017579,0.17212232775323316,20
plain,2,recalibrated,test_probe,0.5,2.560313983154297,0.2894316533302775,20
plain,2,recalibrated,train_probe,0.005,0.0007532436370849514,0.00014009342755986155,20
plain,2,recalibrated,train_probe,0.01,0.002731353187561029,0.0004647754184006264,20
plain,2,recalibrated,train_probe,0.02,0.010037889862060539,0.0014269077981898877,20
plain,2,recalibrated,train_probe,0.025,0.015356618690490714,0.0021087754820981407,20
plain,2,recalibrated,train_probe,0.05,0.056547052764892566,0.0075046546919149085,20
plain,2,recalibrated,train_probe,0.1,0.20448145294189451,0.023825773225933794,20
plain,2,recalibrated,train_probe,0.2,0.709022646331787,0.07793999030299127,20
plain,2,recalibrated,train_probe,0.25,1.0452871444702148,0.107949194773853,20
plain,2,recalibrated,train_probe,0.35,1.842307456970215,0.16601283611848416,20
plain,2,recalibrated,train_probe,0.5,3.0281396270751952,0.2622791415222774,20
plain,2,saved,test_probe,0.005,0.0013965332031249723,0.00046800678177776755,20
plain,2,saved,test_probe,0.01,0.005690791320800759,0.0018219716529013974,20
plain,2,saved,test_probe,0.02,0.022717514801025365,0.0071540110307951625,20
plain,2,saved,test_probe,0.025,0.03567714157104489,0.011233904401701009,20
plain,2,saved,test_probe,0.05,0.14709371948242184,0.049225700575484234,20
plain,2,saved,test_probe,0.1,0.6613982505798339,0.24080576744621493,20
plain,2,saved,test_probe,0.2,3.1633876342773437,1.046436154992941,20
plain,2,saved,test_probe,0.25,4.9572024871826175,1.4865794094200655,20
plain,2,saved,test_probe,0.35,9.158306182861327,2.4604865840093892,20
plain,2,saved,test_probe,0.5,19.889270642089844,5.736724888281574,20
plain,2,saved,train_probe,0.005,0.0018365333557128966,0.0004598888405388905,20
plain,2,saved,train_probe,0.01,0.007027452278137211,0.0017485707876899316,20
plain,2,saved,train_probe,0.02,0.027387297439575197,0.007064089115074386,20
plain,2,saved,train_probe,0.025,0.04259127273559571,0.011151494477976991,20
plain,2,saved,train_probe,0.05,0.1729559268951416,0.04827479382192954,20
plain,2,saved,train_probe,0.1,0.7534807876586914,0.2428721943355169,20
plain,2,saved,train_probe,0.2,3.4010032135009767,1.0654080288164884,20
plain,2,saved,train_probe,0.25,5.277018142700195,1.5194930192395173,20
plain,2,saved,train_probe,0.35,9.590650268554688,2.5002422334782417,20
plain,2,saved,train_probe,0.5,20.492511968994144,5.782855187365447,20
plain,3,centre_frozen,test_probe,0.005,0.0013194274902343928,0.000691671407762494,20
plain,3,centre_frozen,test_probe,0.01,0.005496101379394549,0.0025666583240919003,20
plain,3,centre_frozen,test_probe,0.02,0.022194338226318385,0.010189380001155046,20
plain,3,centre_frozen,test_probe,0.025,0.03496569442749027,0.01593732251252085,20
plain,3,centre_frozen,test_probe,0.05,0.14303290328979495,0.06371305584550123,20
plain,3,centre_frozen,test_probe,0.1,0.6111615249633788,0.26613440079733397,20
plain,3,centre_frozen,test_probe,0.2,2.8649124053955077,1.1744474963847653,20
plain,3,centre_frozen,test_probe,0.25,4.614643017578125,1.892168879841024,20
plain,3,centre_frozen,test_probe,0.35,9.136837872314453,4.156481781543462,20
plain,3,centre_frozen,test_probe,0.5,20.789888256835937,9.512352404177266,20
plain,3,centre_frozen,train_probe,0.005,0.0015631235122680657,0.0005419801870649206,20
plain,3,centre_frozen,train_probe,0.01,0.006136523818969725,0.002129186567138767,20
plain,3,centre_frozen,train_probe,0.02,0.024508297157287598,0.00863180682316113,20
plain,3,centre_frozen,train_probe,0.025,0.0385782096862793,0.013661426546461826,20
plain,3,centre_frozen,train_probe,0.05,0.16199202327728274,0.05945838961363893,20
plain,3,centre_frozen,train_probe,0.1,0.715334954071045,0.27526942708601404,20
plain,3,centre_frozen,train_probe,0.2,3.204970008850098,1.1964026641295495,20
plain,3,centre_frozen,train_probe,0.25,5.02306316986084,1.9083125939847565,20
plain,3,centre_frozen,train_probe,0.35,9.625463398742676,4.1512167810886105,20
plain,3,centre_frozen,train_probe,0.5,21.437453730773928,9.503720877102927,20
plain,3,recalibrated,test_probe,0.005,0.00027913055419925283,0.00018394027287925034,20
plain,3,recalibrated,test_probe,0.01,0.0011302879333496302,0.0004598650063513767,20
plain,3,recalibrated,test_probe,0.02,0.0047253524780273585,0.0015085364049628076,20
plain,3,recalibrated,test_probe,0.025,0.0074404251098632995,0.0023508329551654335,20
plain,3,recalibrated,test_probe,0.05,0.02947522201538088,0.007608392198689151,20
plain,3,recalibrated,test_probe,0.1,0.11346654739379884,0.023833080019072583,20
plain,3,recalibrated,test_probe,0.2,0.44857624282836916,0.07334360059749222,20
plain,3,recalibrated,test_probe,0.25,0.7036232070922852,0.10687577962006563,20
plain,3,recalibrated,test_probe,0.35,1.3427212371826172,0.16713213964071003,20
plain,3,recalibrated,test_probe,0.5,2.3323985260009765,0.22572438489426105,20
plain,3,recalibrated,train_probe,0.005,0.0005946659088134764,9.78587346926394e-05,20
plain,3,recalibrated,train_probe,0.01,0.0023137289047241204,0.0004156990887979877,20
plain,3,recalibrated,train_probe,0.02,0.008864674186706542,0.0016134023780641808,20
plain,3,recalibrated,train_probe,0.025,0.01367249774932861,0.0024867795883998555,20
plain,3,recalibrated,train_probe,0.05,0.051703713798522954,0.009105253241208465,20
plain,3,recalibrated,train_probe,0.1,0.18923549308776855,0.02868846379212792,20
plain,3,recalibrated,train_probe,0.2,0.6781453186035156,0.08011850013899519,20
plain,3,recalibrated,train_probe,0.25,1.0084147712707519,0.11276614285175206,20
plain,3,recalibrated,train_probe,0.35,1.7707469268798828,0.1674481587639698,20
plain,3,recalibrated,train_probe,0.5,2.8491452957153323,0.21686667386373173,20
plain,3,saved,test_probe,0.005,0.0014765487670898609,0.0007124187825630838,20
plain,3,saved,test_probe,0.01,0.005769989776611348,0.002718030881086427,20
plain,3,saved,test_probe,0.02,0.02269686660766603,0.010301314552133308,20
plain,3,saved,test_probe,0.025,0.035614411163330105,0.016096989806254257,20
plain,3,saved,test_probe,0.05,0.14589284057617188,0.06463331939438582,20
plain,3,saved,test_probe,0.1,0.6235915771484375,0.27047689995581886,20
plain,3,saved,test_probe,0.2,2.924853108215332,1.2024508970846302,20
plain,3,saved,test_probe,0.25,4.70780966796875,1.9447611343924338,20
plain,3,saved,test_probe,0.35,9.319384014892577,4.274766659029454,20
plain,3,saved,test_probe,0.5,21.23300802612305,9.71439224012573,20
plain,3,saved,train_probe,0.005,0.0014917013168334846,0.0005232318351972209,20
plain,3,saved,train_probe,0.01,0.00606370391845702,0.0020933361487429727,20
plain,3,saved,train_probe,0.02,0.02472127246856688,0.008538981588249084,20
plain,3,saved,train_probe,0.025,0.03902458496093749,0.013554757850418313,20
plain,3,saved,train_probe,0.05,0.16401084060668944,0.05966757329248556,20
plain,3,saved,train_probe,0.1,0.7263895709991455,0.2791280793579901,20
plain,3,saved,train_probe,0.2,3.268336853027344,1.2257964725063248,20
plain,3,saved,train_probe,0.25,5.121758851623535,1.961049499319979,20
plain,3,saved,train_probe,0.35,9.814017962646485,4.267022387912608,20
plain,3,saved,train_probe,0.5,21.88665871582031,9.702692028049343,20
plain,4,centre_frozen,test_probe,0.005,0.0011688827514648836,0.0006250507800141225,20
plain,4,centre_frozen,test_probe,0.01,0.004809363555908238,0.002429739101946166,20
plain,4,centre_frozen,test_probe,0.02,0.01953800582885746,0.009389003000521375,20
plain,4,centre_frozen,test_probe,0.025,0.030887771606445354,0.01467858780244002,20
plain,4,centre_frozen,test_probe,0.05,0.1300612327575684,0.060329389963716014,20
plain,4,centre_frozen,test_probe,0.1,0.5829645050048828,0.2578283960113959,20
plain,4,centre_frozen,test_probe,0.2,2.7664757247924805,0.9902878778763174,20
plain,4,centre_frozen,test_probe,0.25,4.462734951782227,1.5033646356006052,20
plain,4,centre_frozen,test_probe,0.35,8.90925082397461,2.9154516147768,20
plain,4,centre_frozen,test_probe,0.5,19.242085028076172,6.447275062382945,20
plain,4,centre_frozen,train_probe,0.005,0.0015018095016479508,0.0004582610717932863,20
plain,4,centre_frozen,train_probe,0.01,0.0060449447631835945,0.0018076487873853258,20
plain,4,centre_frozen,train_probe,0.02,0.024330990982055663,0.007493090258573618,20
plain,4,centre_frozen,train_probe,0.025,0.03832097816467285,0.012078691284001653,20
plain,4,centre_frozen,train_probe,0.05,0.1607803979873657,0.05501908549726223,20
plain,4,centre_frozen,train_probe,0.1,0.7095411819458007,0.25667076394645805,20
plain,4,centre_frozen,train_probe,0.2,3.124786747741699,1.0059071935228123,20
plain,4,centre_frozen,train_probe,0.25,4.918430416870118,1.532139866407522,20
plain,4,centre_frozen,train_probe,0.35,9.481451513671875,2.9800242328757243,20
plain,4,centre_frozen,train_probe,0.5,19.922384747314453,6.5169415764085095,20
plain,4,recalibrated,test_probe,0.005,0.00016786804199221683,0.0001711229381666835,20
plain,4,recalibrated,test_probe,0.01,0.0009082038879394821,0.00047316111926369613,20
plain,4,recalibrated,test_probe,0.02,0.00353366012573246,0.0015621242717877926,20
plain,4,recalibrated,test_probe,0.025,0.005475897979736366,0.002295142885319571,20
plain,4,recalibrated,test_probe,0.05,0.022420020294189488,0.006799578276309405,20
plain,4,recalibrated,test_probe,0.1,0.09528635940551762,0.021711390193512127,20
plain,4,recalibrated,test_probe,0.2,0.42071414566040044,0.07961443177920835,20
plain,4,recalibrated,test_probe,0.25,0.6793300796508789,0.11586588463467812,20
plain,4,recalibrated,test_probe,0.35,1.3422460983276367,0.19901590006270267,20
plain,4,recalibrated,test_probe,0.5,2.3970169860839845,0.30737018361691465,20
plain,4,recalibrated,train_probe,0.005,0.0005513689041137693,0.00010927529213047983,20
plain,4,recalibrated,train_probe,0.01,0.0022151622772216806,0.0003863368467761302,20
plain,4,recalibrated,train_probe,0.02,0.008706684494018558,0.0015450152450288467,20
plain,4,recalibrated,train_probe,0.025,0.013447791671752935,0.00236395715695394,20
plain,4,recalibrated,train_probe,0.05,0.05146595993041993,0.008641516757587897,20
plain,4,recalibrated,train_probe,0.1,0.19197876052856447,0.03037597672857728,20
plain,4,recalibrated,train_probe,0.2,0.6867645973205566,0.09862709873376653,20
plain,4,recalibrated,train_probe,0.25,1.0211390838623047,0.13823965119076492,20
plain,4,recalibrated,train_probe,0.35,1.7936174880981444,0.21054935099462768,20
plain,4,recalibrated,train_probe,0.5,2.9296318420410157,0.2982752418849595,20
plain,4,saved,test_probe,0.005,0.0011519866943359852,0.0005794534891228123,20
plain,4,saved,test_probe,0.01,0.004493524169921928,0.002346280037655599,20
plain,4,saved,test_probe,0.02,0.0188593742370606,0.009303625326345582,20
plain,4,saved,test_probe,0.025,0.03003549118041996,0.014445927376371525,20
plain,4,saved,test_probe,0.05,0.126997445678711,0.05984680365744645,20
plain,4,saved,test_probe,0.1,0.5711698097229003,0.25728321526422,20
plain,4,saved,test_probe,0.2,2.7496309432983397,1.001844572473724,20
plain,4,saved,test_probe,0.25,4.45336462097168,1.5221768995271705,20
plain,4,saved,test_probe,0.35,8.913238684082032,2.932363204979401,20
plain,4,saved,test_probe,0.5,19.221044921875,6.43820650565304,20
plain,4,saved,train_probe,0.005,0.0014633022308349556,0.00045210485506224176,20
plain,4,saved,train_probe,0.01,0.005875876426696775,0.0018193193067214991,20
plain,4,saved,train_probe,0.02,0.02406090469360351,0.007557290182514026,20
plain,4,saved,train_probe,0.025,0.037911844444274895,0.012104745602846762,20
plain,4,saved,train_probe,0.05,0.15873204402923585,0.054353433750751676,20
plain,4,saved,train_probe,0.1,0.6979450706481933,0.2544816186255127,20
plain,4,saved,train_probe,0.2,3.103362031555176,1.0146373780523792,20
plain,4,saved,train_probe,0.25,4.904269625854492,1.547136149471931,20
plain,4,saved,train_probe,0.35,9.482637759399413,2.9966379872199864,20
plain,4,saved,train_probe,0.5,19.89883048400879,6.510085878620523,20
resolution_max_b1,0,centre_frozen,test_probe,0.005,0.000915322875976543,0.00026204172992170193,20
resolution_max_b1,0,centre_frozen,test_probe,0.01,0.0034886642456054577,0.0009247460717856431,20
resolution_max_b1,0,centre_frozen,test_probe,0.02,0.013295791625976544,0.0037671395674548384,20
resolution_max_b1,0,centre_frozen,test_probe,0.025,0.02061437377929687,0.005871448116299741,20
resolution_max_b1,0,centre_frozen,test_probe,0.05,0.08493962326049802,0.025437146934902892,20
resolution_max_b1,0,centre_frozen,test_probe,0.1,0.3915441825866699,0.1260854274833957,20
resolution_max_b1,0,centre_frozen,test_probe,0.2,2.0365607177734377,0.6419945127982534,20
resolution_max_b1,0,centre_frozen,test_probe,0.25,3.392744651794433,1.025150404807847,20
resolution_max_b1,0,centre_frozen,test_probe,0.35,7.0192290069580086,2.004694722700721,20
resolution_max_b1,0,centre_frozen,test_probe,0.5,16.565386157226563,4.564297634633398,20
resolution_max_b1,0,centre_frozen,train_probe,0.005,0.0010059871673584035,0.00022895315115166877,20
resolution_max_b1,0,centre_frozen,train_probe,0.01,0.00402166328430176,0.0009058676233119845,20
resolution_max_b1,0,centre_frozen,train_probe,0.02,0.01581617660522461,0.003634200806349256,20
resolution_max_b1,0,centre_frozen,train_probe,0.025,0.024651453399658206,0.0057517459217510045,20
resolution_max_b1,0,centre_frozen,train_probe,0.05,0.10029276733398437,0.025908463333561366,20
resolution_max_b1,0,centre_frozen,train_probe,0.1,0.4395532249450683,0.12985353322971768,20
resolution_max_b1,0,centre_frozen,train_probe,0.2,2.150605366516113,0.6593853177665985,20
resolution_max_b1,0,centre_frozen,train_probe,0.25,3.5365842285156246,1.0432821436404587,20
resolution_max_b1,0,centre_frozen,train_probe,0.35,7.217323321533203,2.032175943879515,20
resolution_max_b1,0,centre_frozen,train_probe,0.5,16.83922320251465,4.585027532608693,20
resolution_max_b1,0,recalibrated,test_probe,0.005,0.00027532043457029475,8.995330738239249e-05,20
resolution_max_b1,0,recalibrated,test_probe,0.01,0.0010339340209960745,0.00024946982339641045,20
resolution_max_b1,0,recalibrated,test_probe,0.02,0.003664596557617167,0.0007118956035400554,20
resolution_max_b1,0,recalibrated,test_probe,0.025,0.0055870559692382665,0.0010809080038295638,20
resolution_max_b1,0,recalibrated,test_probe,0.05,0.021602412414550767,0.003752428925045126,20
resolution_max_b1,0,recalibrated,test_probe,0.1,0.09012813644409177,0.01497794424044055,20
resolution_max_b1,0,recalibrated,test_probe,0.2,0.39090280990600584,0.06454828035570963,20
resolution_max_b1,0,recalibrated,test_probe,0.25,0.6153166976928711,0.08859611170171411,20
resolution_max_b1,0,recalibrated,test_probe,0.35,1.1969159866333006,0.13055684369812004,20
resolution_max_b1,0,recalibrated,test_probe,0.5,2.175453369140625,0.1931634327151316,20
resolution_max_b1,0,recalibrated,train_probe,0.005,0.0003392314910888719,8.709886717148955e-05,20
resolution_max_b1,0,recalibrated,train_probe,0.01,0.0013799541473388743,0.00031652846719804593,20
resolution_max_b1,0,recalibrated,train_probe,0.02,0.005481265258789067,0.0011149226568760843,20
resolution_max_b1,0,recalibrated,train_probe,0.025,0.008495226669311526,0.001658714256629818,20
resolution_max_b1,0,recalibrated,train_probe,0.05,0.033060627365112304,0.005642139893199752,20
resolution_max_b1,0,recalibrated,train_probe,0.1,0.1276066207885742,0.01833976232424727,20
resolution_max_b1,0,recalibrated,train_probe,0.2,0.4836103637695313,0.06313882377788999,20
resolution_max_b1,0,recalibrated,train_probe,0.25,0.7372964172363281,0.0872970293088394,20
resolution_max_b1,0,recalibrated,train_probe,0.35,1.3653990997314454,0.1368274680118307,20
resolution_max_b1,0,recalibrated,train_probe,0.5,2.378597543334961,0.19397166419592318,20
resolution_max_b1,0,saved,test_probe,0.005,0.0008508949279785044,0.00027186034603731086,20
resolution_max_b1,0,saved,test_probe,0.01,0.0033760162353515697,0.0009647581289283534,20
resolution_max_b1,0,saved,test_probe,0.02,0.013184769439697264,0.0037919652650922463,20
resolution_max_b1,0,saved,test_probe,0.025,0.02045600738525391,0.005866977271572377,20
resolution_max_b1,0,saved,test_probe,0.05,0.0841158935546875,0.02496442603333862,20
