method,seed,grid,a,b,train_probe_ce,test_probe_ce,source
gaussian_postrelu,1,21,0.2,-0.2,1.5612611694335938,1.8021910400390626,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,-0.15,1.204228271484375,1.4855817260742188,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,-0.1,0.9709125366210938,1.2519244995117187,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,-0.05,0.89861865234375,1.1395458374023437,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.0,0.963932861328125,1.1616269226074218,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.05,1.1748448486328125,1.367561767578125,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.1,1.4230665283203126,1.6180394287109374,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.15,1.6836849975585937,1.884062744140625,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.2,1.9646370239257813,2.125123962402344,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.25,2.264530029296875,2.3758828125,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.2,0.3,2.5247401123046873,2.6097611083984376,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.2,0.35,2.78046435546875,2.83188916015625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.2,0.4,2.9976678466796876,3.02700146484375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.2,0.45,3.1895377197265624,3.2154603271484374,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.2,0.5,3.356349365234375,3.3866187744140626,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.5,3.766581787109375,3.845053466796875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.45,3.4720477294921874,3.616291748046875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.4,3.17107373046875,3.35923974609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.35,2.887155029296875,3.07906787109375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.3,2.545396484375,2.74851611328125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,-0.25,2.1607481689453123,2.366539306640625,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,-0.2,1.7904811401367187,2.0295052490234373,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,-0.15,1.4896874389648438,1.7524095458984374,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,-0.1,1.3100335083007812,1.5637686157226562,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,-0.05,1.248592041015625,1.4620221557617188,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.0,1.3065105590820312,1.4874580688476562,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.05,1.500805908203125,1.6466002197265626,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.1,1.7176043701171875,1.8836349487304687,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.15,1.941451171875,2.099423278808594,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.2,2.179132080078125,2.3071939697265624,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.25,2.4139461669921873,2.5184190673828124,v2:surface__gaussian__seed1__g21
gaussian_postrelu,1,21,0.25,0.3,2.6498404541015623,2.7317696533203124,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,0.35,2.8747777099609375,2.9468394775390623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,0.4,3.0825496826171874,3.124501220703125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,0.45,3.272083984375,3.2752381591796875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.25,0.5,3.436468994140625,3.43094580078125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.5,3.86405517578125,3.91470068359375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.45,3.5920797119140624,3.703811767578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.4,3.3254813232421876,3.493546142578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.35,3.0648553466796873,3.257241455078125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.3,2.748840576171875,2.9565382080078124,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.25,2.4051177978515623,2.6304219970703127,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.2,2.109965576171875,2.3245963134765626,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.15,1.8929623413085936,2.1091368408203124,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.1,1.74909423828125,1.9519354248046874,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,-0.05,1.6718621215820313,1.8592183837890626,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.0,1.693380615234375,1.8692565307617188,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.05,1.8379263305664062,1.9670985107421874,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.1,2.0103614501953126,2.1567034912109375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.15,2.203199462890625,2.313857177734375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.2,2.4003211669921876,2.4924271240234375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.25,2.5929639892578127,2.6804517822265623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.3,2.7891993408203124,2.879797607421875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.35,2.992890380859375,3.06021240234375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.4,3.18551611328125,3.2329505615234373,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.45,3.3669598388671873,3.378917236328125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.3,0.5,3.5248209228515623,3.5032899169921876,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.5,3.9631964111328126,4.003007568359375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.45,3.725101318359375,3.8165042724609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.4,3.509848876953125,3.6478209228515626,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.35,3.27870849609375,3.4388988037109374,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.3,2.995662841796875,3.1747652587890625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.25,2.72137158203125,2.9094732666015624,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.2,2.5153460693359375,2.692827880859375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.15,2.3536434326171873,2.5093201904296873,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.1,2.2172119140625,2.371584228515625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,-0.05,2.107457275390625,2.284003479003906,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.0,2.102692626953125,2.2636826171875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.05,2.1779049072265626,2.314077880859375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.1,2.30171240234375,2.430724609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.15,2.451942626953125,2.54005224609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.2,2.612224365234375,2.67270751953125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.25,2.772484619140625,2.8374088134765625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.3,2.93285107421875,3.0103978271484375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.35,3.1112664794921874,3.183666259765625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.4,3.282816162109375,3.3380899658203127,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.45,3.4425859375,3.4748404541015625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.35,0.5,3.5943988037109373,3.5925614013671874,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.5,4.093753173828125,4.101367431640625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.45,3.8904296875,3.9410142822265626,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.4,3.684877197265625,3.7821326904296875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.35,3.4844564208984377,3.6028675537109374,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.3,3.263543701171875,3.3939129638671877,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.25,3.059962158203125,3.2044813232421876,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.2,2.92221728515625,3.0416490478515623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.15,2.7890855712890623,2.887858642578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.1,2.6613004150390625,2.753857666015625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,-0.05,2.5396707763671875,2.665177734375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.0,2.5044742431640623,2.6251630859375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.05,2.5218238525390624,2.6618876953125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.1,2.606588134765625,2.734217041015625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.15,2.7136373291015623,2.791233642578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.2,2.8174107666015624,2.867166748046875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.25,2.939789794921875,2.97576611328125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.3,3.07278662109375,3.1265777587890624,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.35,3.21791259765625,3.287313720703125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.4,3.3618153076171877,3.43068017578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.45,3.5061588134765627,3.567040771484375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.4,0.5,3.641813720703125,3.67910009765625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.5,4.16900732421875,4.1895673828125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.45,3.9896593017578126,4.02575439453125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.4,3.8273720703125,3.898984619140625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.35,3.669996826171875,3.764975830078125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.3,3.4983524169921876,3.6133702392578124,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.25,3.359107177734375,3.4781376953125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.2,3.2617896728515623,3.363909912109375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.15,3.1516549072265625,3.24044970703125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.1,3.0447388916015625,3.1121710205078124,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,-0.05,2.93379638671875,3.0084263916015623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.0,2.8723363037109375,2.9513040771484373,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.05,2.8615865478515623,2.991448974609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.1,2.918739013671875,3.0404605712890627,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.15,2.9678861083984374,3.0712161865234373,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.2,3.0273985595703126,3.1029195556640623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.25,3.110605224609375,3.1557457275390624,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.3,3.2098057861328124,3.2553565673828126,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.35,3.3184290771484375,3.3818900146484374,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.4,3.4413292236328124,3.5199368896484375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.45,3.568842529296875,3.6485892333984373,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.45,0.5,3.6912642822265624,3.7671446533203126,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.5,4.227227783203125,4.230039306640625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.45,4.092564453125,4.114076416015625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.4,3.95555859375,4.00521044921875,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.35,3.809000244140625,3.89854150390625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.3,3.69556494140625,3.7912325439453123,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.25,3.5965753173828126,3.69290234375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.2,3.513661376953125,3.6161107177734375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.15,3.439186767578125,3.52724853515625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.1,3.35666015625,3.4307349853515623,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,-0.05,3.2658197021484376,3.3219736328125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.0,3.2047557373046875,3.265572021484375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.05,3.1777198486328126,3.295348876953125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.1,3.20030078125,3.3266058349609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.15,3.221512451171875,3.347064453125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.2,3.249083984375,3.347389892578125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.25,3.3003277587890625,3.356398681640625,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.3,3.3583770751953126,3.4063538818359373,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.35,3.4273720703125,3.502241455078125,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.4,3.534212646484375,3.626542724609375,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.45,3.641949462890625,3.7377459716796877,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,1,21,0.5,0.5,3.754539794921875,3.8429471435546874,maxlefrr_rerun/grid__gaussian__seed1__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.5,3.950693359375,3.926078857421875,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.45,3.794563232421875,3.7451417236328126,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.4,3.6485152587890624,3.584636474609375,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.35,3.52279052734375,3.4402916259765624,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.3,3.3974951171875,3.3158497314453124,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.25,3.2722479248046876,3.2021588134765624,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.2,3.1571639404296876,3.1068416748046874,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.15,3.062329345703125,3.0298619384765626,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.1,2.984654296875,2.9694908447265624,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,-0.05,2.927046142578125,2.9160050048828126,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.0,2.890025634765625,2.9006607666015625,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.05,2.8807996826171873,2.9072520751953124,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.1,2.9385732421875,2.9498885498046876,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.15,3.0612691650390627,3.0715107421875,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.2,3.236741943359375,3.2363302001953125,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.25,3.4300595703125,3.4189918212890626,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.3,3.6434530029296877,3.6036815185546875,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.35,3.876544189453125,3.8081661376953124,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.4,4.104356689453125,4.02059912109375,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.45,4.308380126953125,4.250223388671875,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.5,0.5,4.519576904296875,4.482956298828125,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
gaussian_postrelu,2,21,-0.45,-0.5,3.825491455078125,3.817634521484375,maxnikezz_rerun/grid__gaussian__seed2__epoch_030__r-_G0__probes__f32__rerun.jsonl
