method,seed,a,b,train_ce,test_ce,source,policy
resolution_max_b1,0,-0.5,-0.45,3.8896959228515615,3.794376098632812,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.425,3.809135986328125,3.729984375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.4,3.72974951171875,3.6666309814453126,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.375,3.651113525390625,3.609928466796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.35,3.57454931640625,3.554303466796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.325,3.504493041992188,3.50475927734375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.3,3.4413419189453127,3.4534908447265624,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.275,3.3786429443359376,3.40018701171875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.25,3.319689208984375,3.342464111328125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.225,3.2623768310546875,3.285744506835937,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.2,3.206863525390625,3.231412353515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.175,3.147468505859375,3.1762108154296875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.15,3.085285522460937,3.12218994140625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.125,3.0253721923828123,3.062410888671875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.1,2.9679959716796875,3.00709765625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.075,2.9202135009765624,2.9558360595703124,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.05,2.874369384765625,2.898768798828125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,-0.025,2.827127197265625,2.8421917724609376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.0,2.787790283203125,2.790188720703125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.025,2.759873779296875,2.7399921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.05,2.7353883056640624,2.700428466796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.075,2.708800537109375,2.667726806640625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.1,2.6864967041015624,2.639839111328125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.125,2.665306518554688,2.614102294921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.15,2.6432159423828123,2.59268115234375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.175,2.6217838134765623,2.57185498046875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.2,2.602326904296875,2.5558265380859373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.225,2.584635498046875,2.547626220703125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.25,2.56767919921875,2.54466455078125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.275,2.5525426025390625,2.538290283203125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.3,2.543947998046875,2.5349583740234376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.325,2.543173828125,2.5350087890625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.35,2.5509197998046877,2.539792724609375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.375,2.561961181640625,2.55059521484375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.4,2.5821796875,2.566113525390625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.425,2.6096015625,2.587038818359375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.45,2.636910888671875,2.608803955078125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.475,2.6681871337890626,2.632181884765625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.5,0.5,2.7029810791015625,2.6599228515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.5,3.984048706054688,3.864325073242187,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.475,3.89994482421875,3.790991821289063,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.45,3.8178323974609376,3.7198253173828126,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.425,3.734618896484375,3.6558544921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.4,3.654054443359375,3.59175634765625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.375,3.5710504150390623,3.53181982421875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.35,3.4911011962890623,3.4760189208984373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.325,3.4186112060546874,3.421262451171875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.3,3.35062646484375,3.367521240234375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.275,3.2871617431640625,3.312245239257813,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.25,3.22530712890625,3.2524505615234376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.225,3.16534033203125,3.190235107421875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.2,3.111741943359375,3.133904663085937,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.175,3.051860595703125,3.0766767578125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.15,2.9853502197265627,3.0149820556640625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.125,2.9214398193359377,2.95122119140625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.1,2.860030517578125,2.8920911865234373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.075,2.809057983398437,2.837748779296875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.05,2.76207568359375,2.7793939208984373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,-0.025,2.714766845703125,2.7225439453125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.0,2.67411572265625,2.669851318359375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.025,2.645757080078125,2.6195147705078123,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.05,2.622142333984375,2.5800640869140623,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.075,2.597305419921875,2.5486083984375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.1,2.574898803710937,2.5222060546875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.125,2.5553055419921877,2.499821044921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.15,2.534557495117188,2.483936279296875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.175,2.514554931640625,2.4696678466796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.2,2.496874267578125,2.457038818359375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.225,2.4840137939453126,2.4528798828125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.25,2.4703226318359377,2.455208740234375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.275,2.4599127197265624,2.4540947265625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.3,2.4566279296875,2.456007080078125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.325,2.45983251953125,2.460504028320313,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.35,2.469787353515625,2.47151708984375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.375,2.4880738525390624,2.4882611083984374,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.4,2.5172955322265627,2.5090062255859373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.425,2.5492152099609373,2.536677978515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.45,2.58808349609375,2.5695589599609376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.475,2.6244632568359374,2.601240478515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.475,0.5,2.6604979248046874,2.636020874023437,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.5,3.90959130859375,3.784970581054688,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.475,3.82162255859375,3.71218603515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.45,3.7392138671875,3.641056640625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.425,3.656494995117188,3.57548193359375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.4,3.57304052734375,3.510857788085937,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.375,3.486515869140625,3.450025634765625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.35,3.402703125,3.3912640380859376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.325,3.325101318359375,3.332455810546875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.3,3.25349755859375,3.270595703125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.275,3.1866116943359377,3.2116572265625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.25,3.123728759765625,3.151659912109375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.225,3.0621397705078124,3.0901044921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.2,3.002387084960937,3.0286134033203127,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.175,2.94257861328125,2.965701049804688,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.15,2.8755494384765625,2.8992421875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.125,2.808228149414062,2.834263061523437,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.1,2.74276708984375,2.768837646484375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.075,2.6860943603515626,2.709569091796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.05,2.6382921142578124,2.653302001953125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,-0.025,2.594091064453125,2.597867553710937,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.0,2.5545511474609377,2.5437216796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.025,2.5243048095703124,2.4968724365234376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.05,2.499614013671875,2.4575316162109373,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.075,2.477373779296875,2.426010498046875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.1,2.4583492431640623,2.400700927734375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.125,2.43950439453125,2.3836458740234376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.15,2.418711181640625,2.3717310791015627,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.175,2.400446166992188,2.361744140625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.2,2.3865079345703126,2.359009033203125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.225,2.3783367919921874,2.361417724609375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.25,2.3696644287109376,2.36480712890625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.275,2.365584716796875,2.369422607421875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.3,2.3671297607421877,2.37514794921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.325,2.374239013671875,2.386417724609375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.35,2.387676635742188,2.402886474609375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.375,2.4141922607421877,2.425953369140625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.4,2.44817138671875,2.456263671875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.425,2.48838525390625,2.490552734375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.45,2.52972900390625,2.5287325439453125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.475,2.570386474609375,2.568956420898437,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.45,0.5,2.6133253173828126,2.6104876708984377,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.5,3.835329223632813,3.7086328125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.475,3.74246435546875,3.6327366943359376,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.45,3.655130126953125,3.558215087890625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.425,3.567978759765625,3.4902392578125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.4,3.4837310791015623,3.42721044921875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.375,3.3947874755859373,3.3631134033203125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.35,3.304754638671875,3.29924462890625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.325,3.22216162109375,3.2334891357421878,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.3,3.1448017578125,3.16522314453125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.275,3.075422119140625,3.1009959716796875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.25,3.014666015625,3.038692626953125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.225,2.9506236572265623,2.975620361328125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.2,2.885955078125,2.910714111328125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.175,2.820224609375,2.8424752197265626,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.15,2.7503663330078125,2.7728548583984374,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.125,2.682201171875,2.7040294189453125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.1,2.6115323486328124,2.638234375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.075,2.551014404296875,2.5752467041015623,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.05,2.502615478515625,2.516355224609375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,-0.025,2.460955078125,2.461314453125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.0,2.4260975341796875,2.408851440429688,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.025,2.3939691162109376,2.36528515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.05,2.368466796875,2.327859130859375,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.075,2.3483779296875,2.297001342773437,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.1,2.330077392578125,2.2757301025390624,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.125,2.3124910888671875,2.262810546875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.15,2.293456787109375,2.2528424072265625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.175,2.280247314453125,2.25021728515625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.2,2.271666259765625,2.251913330078125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.225,2.267099243164062,2.26137060546875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.25,2.2654796142578126,2.2707779541015625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.275,2.2682786865234377,2.2797674560546874,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.3,2.2754072265625,2.290935791015625,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.325,2.287211669921875,2.3053258056640624,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.35,2.3085078125,2.3294039306640624,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.375,2.3403135986328123,2.361191284179688,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.4,2.3788267822265623,2.398951171875,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.425,2.42224658203125,2.4412435302734377,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
resolution_max_b1,0,-0.425,0.45,2.468988159179688,2.486473876953125,maxmonstre/eval/grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,recalibrated
