A,B,seed,alpha,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
plain,resolution_max_b1_gaussian_conv,2,0.4,1.1048782958984376,0.61,1.2278142700195311,0.568
plain,resolution_max_b1_gaussian_conv,2,0.42,1.1387430419921876,0.604,1.254146484375,0.563
plain,resolution_max_b1_gaussian_conv,2,0.44,1.1673421630859375,0.59,1.2741177368164063,0.559
plain,resolution_max_b1_gaussian_conv,2,0.46,1.1897833251953125,0.591,1.2875636596679687,0.558
plain,resolution_max_b1_gaussian_conv,2,0.48,1.2033325805664064,0.59,1.2908814086914062,0.554
plain,resolution_max_b1_gaussian_conv,2,0.5,1.2073253784179687,0.591,1.28603466796875,0.552
plain,resolution_max_b1_gaussian_conv,2,0.52,1.2008886108398438,0.599,1.2741168212890626,0.557
plain,resolution_max_b1_gaussian_conv,2,0.54,1.1852110595703125,0.6,1.2543373413085936,0.564
plain,resolution_max_b1_gaussian_conv,2,0.56,1.16314794921875,0.603,1.2289802856445313,0.566
plain,resolution_max_b1_gaussian_conv,2,0.58,1.1339677124023437,0.605,1.1993074340820313,0.578
plain,resolution_max_b1_gaussian_conv,2,0.6,1.0976339721679687,0.619,1.164095947265625,0.588
plain,resolution_max_b1_gaussian_conv,2,0.62,1.0559125366210937,0.633,1.1249888916015625,0.601
plain,resolution_max_b1_gaussian_conv,2,0.64,1.0092074584960937,0.65,1.0826900634765626,0.618
plain,resolution_max_b1_gaussian_conv,2,0.66,0.9592970886230469,0.666,1.0375391845703126,0.637
plain,resolution_max_b1_gaussian_conv,2,0.68,0.9048887634277344,0.685,0.9906564331054688,0.658
plain,resolution_max_b1_gaussian_conv,2,0.7000000000000001,0.8463818359375,0.705,0.944474365234375,0.686
plain,resolution_max_b1_gaussian_conv,2,0.72,0.7874828796386719,0.732,0.8988744201660156,0.7
plain,resolution_max_b1_gaussian_conv,2,0.74,0.7286695251464844,0.755,0.8543607177734375,0.715
plain,resolution_max_b1_gaussian_conv,2,0.76,0.6713975830078125,0.777,0.812513916015625,0.728
plain,resolution_max_b1_gaussian_conv,2,0.78,0.6157226867675781,0.795,0.7746101684570312,0.738
plain,resolution_max_b1_gaussian_conv,2,0.8,0.5633563232421875,0.815,0.7394068298339844,0.751
plain,resolution_max_b1_gaussian_conv,2,0.8200000000000001,0.5151005249023437,0.832,0.7065976867675782,0.761
plain,resolution_max_b1_gaussian_conv,2,0.84,0.471369873046875,0.842,0.6767896728515626,0.773
plain,resolution_max_b1_gaussian_conv,2,0.86,0.43348710632324217,0.852,0.6498499450683594,0.78
plain,resolution_max_b1_gaussian_conv,2,0.88,0.3992205810546875,0.863,0.6258187561035157,0.786
plain,resolution_max_b1_gaussian_conv,2,0.9,0.3694021301269531,0.879,0.6032918395996094,0.791
plain,resolution_max_b1_gaussian_conv,2,0.92,0.3445402984619141,0.889,0.5840664672851562,0.796
plain,resolution_max_b1_gaussian_conv,2,0.9400000000000001,0.3247990264892578,0.897,0.5679840393066407,0.802
plain,resolution_max_b1_gaussian_conv,2,0.96,0.3090536193847656,0.901,0.5556314239501953,0.808
plain,resolution_max_b1_gaussian_conv,2,0.98,0.29819914245605467,0.905,0.5464836120605469,0.815
plain,resolution_max_b1_gaussian_conv,2,1.0,0.29257167053222655,0.91,0.5407951049804688,0.819
plain,gaussian_postrelu,2,0.0,0.19441744995117188,0.943,0.7352325439453125,0.784
plain,gaussian_postrelu,2,0.02,0.20283815002441405,0.939,0.7382987365722656,0.771
plain,gaussian_postrelu,2,0.04,0.22194883728027343,0.939,0.7460190734863281,0.764
plain,gaussian_postrelu,2,0.06,0.25151043701171877,0.92,0.7584689331054687,0.755
plain,gaussian_postrelu,2,0.08,0.2913481140136719,0.902,0.7751875305175782,0.746
plain,gaussian_postrelu,2,0.1,0.33949803161621095,0.879,0.7957433471679688,0.733
plain,gaussian_postrelu,2,0.12,0.3942077026367187,0.858,0.8208926086425781,0.724
plain,gaussian_postrelu,2,0.14,0.4565537109375,0.836,0.8505104675292968,0.722
plain,gaussian_postrelu,2,0.16,0.526170166015625,0.823,0.8806534729003906,0.708
plain,gaussian_postrelu,2,0.18,0.6022224731445313,0.794,0.9142443542480468,0.695
plain,gaussian_postrelu,2,0.2,0.6834012756347656,0.765,0.9568063354492188,0.688
plain,gaussian_postrelu,2,0.22,0.7678073120117187,0.734,1.0050257263183593,0.667
plain,gaussian_postrelu,2,0.24,0.853985595703125,0.706,1.0585247497558594,0.629
plain,gaussian_postrelu,2,0.26,0.9395914001464843,0.68,1.1158757629394531,0.614
plain,gaussian_postrelu,2,0.28,1.0226083374023438,0.657,1.1774024658203126,0.596
plain,gaussian_postrelu,2,0.3,1.1027523803710937,0.631,1.2381088256835937,0.576
plain,gaussian_postrelu,2,0.32,1.1758191528320312,0.607,1.29947705078125,0.557
plain,gaussian_postrelu,2,0.34,1.2410636596679687,0.58,1.3581463623046874,0.531
plain,gaussian_postrelu,2,0.36,1.3004788208007811,0.564,1.408417236328125,0.521
plain,gaussian_postrelu,2,0.38,1.3517413330078125,0.555,1.4519016723632812,0.509
plain,gaussian_postrelu,2,0.4,1.3942549438476564,0.539,1.4869699096679687,0.499
plain,gaussian_postrelu,2,0.42,1.429351318359375,0.519,1.516902099609375,0.498
plain,gaussian_postrelu,2,0.44,1.4562903442382813,0.514,1.53801220703125,0.49
plain,gaussian_postrelu,2,0.46,1.4739359741210938,0.495,1.54744775390625,0.478
plain,gaussian_postrelu,2,0.48,1.4825753173828125,0.484,1.5487567138671876,0.472
plain,gaussian_postrelu,2,0.5,1.4800625,0.477,1.5437105712890624,0.477
plain,gaussian_postrelu,2,0.52,1.4673325805664061,0.486,1.5321316528320312,0.479
plain,gaussian_postrelu,2,0.54,1.4449557495117187,0.496,1.5112093505859374,0.478
plain,gaussian_postrelu,2,0.56,1.4126527099609374,0.514,1.480898193359375,0.478
plain,gaussian_postrelu,2,0.58,1.3714791259765624,0.517,1.4409061889648438,0.486
plain,gaussian_postrelu,2,0.6,1.3261009521484375,0.528,1.3927175903320312,0.499
plain,gaussian_postrelu,2,0.62,1.2739893798828126,0.548,1.3371314697265626,0.51
plain,gaussian_postrelu,2,0.64,1.2143961791992188,0.566,1.277837158203125,0.538
plain,gaussian_postrelu,2,0.66,1.1504671020507813,0.586,1.2159935913085937,0.57
plain,gaussian_postrelu,2,0.68,1.0842844848632813,0.605,1.1507427978515625,0.596
plain,gaussian_postrelu,2,0.7000000000000001,1.0133990478515624,0.624,1.0840928344726561,0.613
plain,gaussian_postrelu,2,0.72,0.9377440185546875,0.651,1.017826416015625,0.644
plain,gaussian_postrelu,2,0.74,0.8577590942382812,0.673,0.9556669921875,0.675
plain,gaussian_postrelu,2,0.76,0.778564697265625,0.707,0.8965242004394531,0.69
plain,gaussian_postrelu,2,0.78,0.7028037414550782,0.741,0.8435054931640625,0.712
plain,gaussian_postrelu,2,0.8,0.6301271362304688,0.767,0.7957210998535156,0.728
plain,gaussian_postrelu,2,0.8200000000000001,0.5615904235839844,0.799,0.7528128051757812,0.746
plain,gaussian_postrelu,2,0.84,0.49979779052734374,0.82,0.7166955871582031,0.755
plain,gaussian_postrelu,2,0.86,0.4443637847900391,0.847,0.6866891174316406,0.764
plain,gaussian_postrelu,2,0.88,0.395375,0.872,0.6613946228027344,0.774
plain,gaussian_postrelu,2,0.9,0.35376116943359376,0.891,0.6409395141601563,0.782
plain,gaussian_postrelu,2,0.92,0.319999755859375,0.902,0.6249434814453125,0.79
plain,gaussian_postrelu,2,0.9400000000000001,0.29303369140625,0.903,0.6123043212890625,0.793
plain,gaussian_postrelu,2,0.96,0.2725655822753906,0.913,0.6039246826171875,0.802
plain,gaussian_postrelu,2,0.98,0.258888801574707,0.921,0.5993912658691406,0.802
plain,gaussian_postrelu,2,1.0,0.2518327789306641,0.925,0.5980935974121093,0.806
plain,resolution_max_b1,2,0.0,0.19441744995117188,0.943,0.7352325439453125,0.784
plain,resolution_max_b1,2,0.02,0.199358154296875,0.945,0.7346222534179687,0.781
plain,resolution_max_b1,2,0.04,0.21130435943603515,0.94,0.7363345336914062,0.775
plain,resolution_max_b1,2,0.06,0.23060537719726562,0.929,0.7409606323242187,0.771
plain,resolution_max_b1,2,0.08,0.25654562377929685,0.916,0.7474744873046875,0.772
plain,resolution_max_b1,2,0.1,0.28821751403808593,0.901,0.7561612243652344,0.761
plain,resolution_max_b1,2,0.12,0.32635084533691405,0.886,0.7686636352539062,0.76
plain,resolution_max_b1,2,0.14,0.36998672485351564,0.861,0.78409619140625,0.76
plain,resolution_max_b1,2,0.16,0.4173724060058594,0.845,0.8017571105957031,0.747
plain,resolution_max_b1,2,0.18,0.46782722473144533,0.826,0.8220230102539062,0.736
plain,resolution_max_b1,2,0.2,0.5196966400146484,0.807,0.8438936767578125,0.733
plain,resolution_max_b1,2,0.22,0.572953369140625,0.788,0.8664525451660157,0.731
plain,resolution_max_b1,2,0.24,0.6268529663085938,0.775,0.891887939453125,0.723
plain,resolution_max_b1,2,0.26,0.6808148803710937,0.758,0.919522705078125,0.716
plain,resolution_max_b1,2,0.28,0.732375244140625,0.745,0.948778564453125,0.693
plain,resolution_max_b1,2,0.3,0.7835938110351562,0.729,0.978984619140625,0.674
plain,resolution_max_b1,2,0.32,0.8343654174804688,0.717,1.0111669006347657,0.666
plain,resolution_max_b1,2,0.34,0.8823099365234375,0.704,1.0433233642578126,0.654
plain,resolution_max_b1,2,0.36,0.9279848937988281,0.694,1.0748992309570313,0.644
plain,resolution_max_b1,2,0.38,0.9680016174316406,0.683,1.104616455078125,0.644
plain,resolution_max_b1,2,0.4,1.0029085693359374,0.675,1.1322359619140625,0.64
plain,resolution_max_b1,2,0.42,1.0325033569335937,0.66,1.1566748046875,0.641
plain,resolution_max_b1,2,0.44,1.0578999938964844,0.654,1.1762935791015625,0.636
plain,resolution_max_b1,2,0.46,1.0786441650390626,0.641,1.189281005859375,0.634
plain,resolution_max_b1,2,0.48,1.0917555541992188,0.64,1.1971676635742188,0.636
plain,resolution_max_b1,2,0.5,1.0975667724609375,0.638,1.2001690063476562,0.632
plain,resolution_max_b1,2,0.52,1.0952479553222656,0.644,1.1953265991210937,0.633
plain,resolution_max_b1,2,0.54,1.0843731384277344,0.653,1.1851195068359375,0.633
plain,resolution_max_b1,2,0.56,1.0670235900878906,0.659,1.169135986328125,0.636
plain,resolution_max_b1,2,0.58,1.04432421875,0.666,1.1457874755859374,0.637
plain,resolution_max_b1,2,0.6,1.0152083740234374,0.672,1.1186016845703124,0.64
plain,resolution_max_b1,2,0.62,0.98106201171875,0.683,1.08925439453125,0.647
plain,resolution_max_b1,2,0.64,0.9421799621582031,0.699,1.0566282043457031,0.654
plain,resolution_max_b1,2,0.66,0.8978230590820313,0.715,1.0205933532714844,0.662
plain,resolution_max_b1,2,0.68,0.8505999145507812,0.725,0.9813632202148438,0.673
plain,resolution_max_b1,2,0.7000000000000001,0.8006253967285156,0.741,0.9410497131347656,0.688
plain,resolution_max_b1,2,0.72,0.7494294738769531,0.76,0.899917236328125,0.702
plain,resolution_max_b1,2,0.74,0.6978548889160157,0.77,0.8587594299316407,0.713
plain,resolution_max_b1,2,0.76,0.6468519287109376,0.781,0.8182508239746094,0.72
plain,resolution_max_b1,2,0.78,0.5966494445800781,0.798,0.7798720703125,0.741
plain,resolution_max_b1,2,0.8,0.5484394226074218,0.817,0.7441847229003906,0.746
plain,resolution_max_b1,2,0.8200000000000001,0.5025560302734375,0.838,0.7118216552734375,0.754
plain,resolution_max_b1,2,0.84,0.4613441772460937,0.848,0.6818477172851563,0.762
plain,resolution_max_b1,2,0.86,0.4244272918701172,0.855,0.6549666137695312,0.776
plain,resolution_max_b1,2,0.88,0.391822265625,0.861,0.6306888122558594,0.787
plain,resolution_max_b1,2,0.9,0.36297825622558594,0.869,0.6088881530761718,0.794
plain,resolution_max_b1,2,0.92,0.3387152099609375,0.881,0.5903847961425781,0.798
plain,resolution_max_b1,2,0.9400000000000001,0.3189176330566406,0.884,0.5753638610839844,0.807
plain,resolution_max_b1,2,0.96,0.30360986328125,0.893,0.5642772216796875,0.817
plain,resolution_max_b1,2,0.98,0.2937784118652344,0.896,0.5566221008300781,0.814
plain,resolution_max_b1,2,1.0,0.2894099578857422,0.899,0.5525310974121094,0.812
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.0,0.2894099578857422,0.899,0.5525310974121094,0.812
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.02,0.2934071807861328,0.898,0.5570438537597656,0.808
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.04,0.30226263427734373,0.897,0.5640408935546875,0.814
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.06,0.31586956787109377,0.893,0.5736764831542969,0.806
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.08,0.33484080505371094,0.883,0.58652490234375,0.8
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.1,0.35847552490234375,0.876,0.6020734252929687,0.797
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.12,0.3859395446777344,0.863,0.6207340087890625,0.788
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.14,0.4170201416015625,0.853,0.6424948425292969,0.78
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.16,0.45219989013671874,0.838,0.6668529968261718,0.771
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.18,0.49075564575195313,0.827,0.6944781494140625,0.766
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.2,0.5332388916015625,0.816,0.7247102355957031,0.755
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.22,0.5787200927734375,0.794,0.7574161682128906,0.745
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.24,0.6266382141113281,0.778,0.792551025390625,0.731
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.26,0.6763517456054687,0.751,0.8304831848144532,0.711
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.28,0.7270055541992188,0.734,0.869723388671875,0.7
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.3,0.7775263366699219,0.721,0.9099966430664063,0.685
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.32,0.827687255859375,0.708,0.9496828918457031,0.675
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.34,0.8762734985351562,0.697,0.9884187927246094,0.665
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.36,0.9210779113769532,0.684,1.025231201171875,0.647
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.38,0.9615328979492187,0.678,1.0587898559570312,0.638
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.4,0.997067626953125,0.667,1.0869786376953126,0.625
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.42,1.0276904296875,0.658,1.1097478637695313,0.619
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.44,1.0522005615234375,0.652,1.1269111938476561,0.615
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.46,1.0707937622070312,0.65,1.1386639404296874,0.612
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.48,1.082936279296875,0.642,1.1444251098632812,0.61
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.5,1.087635986328125,0.641,1.1447314453125,0.613
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.52,1.0846576538085937,0.64,1.139989013671875,0.614
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.54,1.0727220458984374,0.651,1.1297225952148438,0.617
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.56,1.0529473266601563,0.654,1.113580322265625,0.627
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.58,1.0255928039550781,0.658,1.0932047729492187,0.633
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.6,0.9920156860351562,0.664,1.0686995849609375,0.637
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.62,0.9531983032226562,0.673,1.0402216491699219,0.645
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.64,0.9106804809570312,0.685,1.007763427734375,0.66
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.66,0.8650484313964844,0.704,0.9718374633789062,0.673
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.68,0.8167839050292969,0.716,0.9327100830078126,0.679
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.7000000000000001,0.7666708374023438,0.723,0.8921278381347656,0.686
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.72,0.7164311828613281,0.738,0.8503040466308593,0.692
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.74,0.6669324951171876,0.765,0.810147216796875,0.704
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.76,0.6194969482421875,0.779,0.7714713134765625,0.719
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.78,0.57473681640625,0.804,0.7345901489257812,0.732
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.8,0.5328067626953125,0.816,0.7004765014648437,0.759
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.8200000000000001,0.49325152587890625,0.832,0.6699517822265625,0.776
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.84,0.4566514892578125,0.845,0.642231689453125,0.784
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.86,0.4228027648925781,0.856,0.6178092346191406,0.79
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.88,0.39191871643066406,0.867,0.5973218383789063,0.798
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.9,0.36524516296386716,0.881,0.5799635009765625,0.8
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.92,0.3427059478759766,0.891,0.5655468139648437,0.8
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.9400000000000001,0.3245675048828125,0.891,0.5545805206298828,0.807
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.96,0.30960133361816405,0.902,0.5465979309082031,0.812
resolution_max_b1,resolution_max_b1_gaussian_conv,2,0.98,0.29902105712890625,0.902,0.5421527709960937,0.818
resolution_max_b1,resolution_max_b1_gaussian_conv,2,1.0,0.29257167053222655,0.91,0.5407951049804688,0.819
