seed,epoch,lr,train_loss,train_acc_batchwise,epoch_s,img_per_s,s_mean,s_min_block,s_max_block,s_blocks,phase,test_loss,test_acc,test_acc_at_s1,ratio_mean,ratio_last_block,grad_norm_mean,grad_norm_total
1,24,0.05877053922171402,0.4096725575434856,0.8599759615384616,4.204668283462524,1187.2518028673387,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0241832763671874,0.6971,0.6971,,,,
1,25,0.055315428493670264,0.3577229441740574,0.8786057692307693,4.1611409187316895,1199.6709790644522,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.061305322265625,0.7013,0.7013,,,,
1,26,0.05183442153231034,0.30370303491751355,0.8952323717948718,4.180140018463135,1194.2183701864017,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.046589422607422,0.712,0.712,,,,
1,27,0.04834447745364041,0.28903291221612537,0.8984375,4.193600177764893,1190.385298643477,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1212565673828125,0.6931,0.6931,,,,
1,28,0.044862598914403806,0.26190565793942183,0.9060496794871795,4.164006948471069,1198.8452617335213,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0467557495117188,0.7111,0.7111,,,,
1,29,0.04140574927684647,0.23050902096124795,0.9206730769230769,4.1595940589904785,1200.1171097959361,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9729832946777344,0.7379,0.7379,,,,
1,30,0.03799076996492127,0.1995854526758194,0.9312900641025641,4.209594249725342,1185.8625092728846,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0834352172851562,0.7191,0.7191,nan,nan,1.8568923498905376,5.4977655980281295
1,31,0.03463429841456339,0.1770094157411502,0.9391025641025641,4.157501935958862,1200.721028371253,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.225587841796875,0.7134,0.7134,,,,
1,32,0.03135268701777486,0.1509132605905716,0.9493189102564102,4.167073011398315,1197.9631713543865,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.1082024475097656,0.7309,0.7309,,,,
1,33,0.028161923455414368,0.12702156498264044,0.9595352564102564,4.161420106887817,1199.590493576325,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.091020050048828,0.7365,0.7365,,,,
1,34,0.02507755280682332,0.10915222983711804,0.9615384615384616,4.167728900909424,1197.774643861964,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9939292297363281,0.7566,0.7566,,,,
1,35,0.02211460181576181,0.08839202567170827,0.9729567307692307,4.166467666625977,1198.1372230454733,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0209063232421876,0.7527,0.7527,,,,
1,36,0.01928750568162347,0.07275298314216809,0.977363782051282,4.165650844573975,1198.3721598996704,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0097762512207031,0.7588,0.7588,,,,
1,37,0.016610037732595125,0.06101765015568489,0.9837740384615384,4.171124219894409,1196.7996484473845,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9999676025390625,0.7616,0.7616,,,,
1,38,0.014095242323386305,0.04733535781120642,0.9869791666666666,4.184313774108887,1193.02716514445,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9740210205078125,0.7723,0.7723,,,,
1,39,0.011755371284444328,0.03775785361918119,0.9897836538461539,4.165580987930298,1198.3922565577857,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0236206604003906,0.7676,0.7676,,,,
1,40,0.009601824232267903,0.03368470216026673,0.9915865384615384,4.158357858657837,1200.4738816805998,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9854925109863282,0.7754,0.7754,nan,nan,0.1495589228702924,0.45587516957992347
1,41,0.007645093031621447,0.026537615805864334,0.9959935897435898,4.1583411693573,1200.4786997242816,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,1.0163210998535157,0.7745,0.7745,,,,
1,42,0.005894710680224575,0.023763131732359912,0.9943910256410257,4.156207084655762,1201.0951086700875,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9777932495117188,0.7774,0.7774,,,,
1,43,0.00435920486494546,0.021252133501454804,0.9949919871794872,4.156509876251221,1201.0076118241568,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9850171752929687,0.7765,0.7765,,,,
1,44,0.003046056415767651,0.015881802504643414,0.9967948717948718,4.148104906082153,1203.4411166121877,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9847215576171875,0.7778,0.7778,,,,
1,45,0.001961662859938318,0.01735588810287225,0.9975961538461539,4.138330698013306,1206.2834906829744,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9895330932617188,0.7757,0.7757,,,,
1,46,0.0011113072538586012,0.016581772038569816,0.9967948717948718,4.12708592414856,1209.5701644568685,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9872241333007813,0.7775,0.7775,,,,
1,47,0.0004991324445638712,0.013477653336639587,0.9985977564102564,4.124541997909546,1210.31620056969,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.988477978515625,0.7765,0.7765,,,,
1,48,0.0001281208861894201,0.017969764076555386,0.9963942307692307,4.122373819351196,1210.952771087041,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9871567321777344,0.7782,0.7782,,,,
1,49,8.010975369732166e-08,0.01624348307123933,0.9965945512820513,4.124897718429565,1210.2118260281513,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0,0.9875044799804688,0.7777,0.7777,nan,nan,0.060528205554763584,0.18536139508107877
