method,seed,policy,split,direction,direction_seed,amplitude,L_center,dL_plus,dL_minus,S,acc_center,acc_plus,acc_minus
resolution_max_b1_gaussian_conv,1,recalibrated,test_probe,19,1644398377,0.25,0.5520675659179688,0.5273617553710936,0.44360925292968745,0.4854855041503905,0.806,0.648,0.652
plain,2,saved,train_probe,0,1430532131,0.025,0.19614462280273437,0.042964569091796884,0.03320932769775392,0.03808694839477539,0.945,0.925,0.933
plain,2,saved,test_probe,0,1430532131,0.025,0.738413818359375,0.03422024536132806,0.03380688476562499,0.034013565063476525,0.782,0.752,0.774
plain,2,saved,train_probe,0,1430532131,0.05,0.19614462280273437,0.17115760803222657,0.13676541137695314,0.15396150970458988,0.945,0.877,0.883
plain,2,saved,test_probe,0,1430532131,0.05,0.738413818359375,0.15018945312499998,0.12159097290039056,0.13589021301269522,0.782,0.709,0.75
plain,2,saved,train_probe,0,1430532131,0.1,0.19614462280273437,0.8507760314941406,0.5861333923339844,0.7184547119140625,0.945,0.668,0.738
plain,2,saved,test_probe,0,1430532131,0.1,0.738413818359375,0.8366621093750001,0.4959021606445312,0.6662821350097657,0.782,0.544,0.652
plain,2,saved,train_probe,0,1430532131,0.2,0.19614462280273437,5.7283094787597655,2.6219164123535155,4.1751129455566405,0.945,0.187,0.439
plain,2,saved,test_probe,0,1430532131,0.2,0.738413818359375,5.778839599609374,2.3699965820312503,4.074418090820312,0.782,0.172,0.398
plain,2,saved,train_probe,0,1430532131,0.25,0.19614462280273437,9.876324127197266,4.281563873291016,7.078944000244141,0.945,0.114,0.305
plain,2,saved,test_probe,0,1430532131,0.25,0.738413818359375,9.892550537109376,3.9039448242187498,6.8982476806640625,0.782,0.112,0.291
plain,2,saved,train_probe,1,1726803273,0.025,0.19614462280273437,0.0494948501586914,0.03309613037109377,0.0412954902648926,0.945,0.922,0.924
plain,2,saved,test_probe,1,1726803273,0.025,0.738413818359375,0.019164916992187475,0.042326416015624924,0.0307456665039062,0.782,0.771,0.761
plain,2,saved,train_probe,1,1726803273,0.05,0.19614462280273437,0.1718002471923828,0.15490338134765624,0.16335181427001955,0.945,0.859,0.867
plain,2,saved,test_probe,1,1726803273,0.05,0.738413818359375,0.10666806030273435,0.15364859008789056,0.13015832519531245,0.782,0.734,0.734
plain,2,saved,train_probe,1,1726803273,0.1,0.19614462280273437,0.6512818298339844,0.6497312927246094,0.6505065612792968,0.945,0.734,0.736
plain,2,saved,test_probe,1,1726803273,0.1,0.738413818359375,0.5208369140624999,0.6475794067382813,0.5842081604003905,0.782,0.638,0.614
plain,2,saved,train_probe,1,1726803273,0.2,0.19614462280273437,2.467333526611328,3.247158843994141,2.857246185302735,0.945,0.464,0.346
plain,2,saved,test_probe,1,1726803273,0.2,0.738413818359375,2.3781131591796876,3.11823193359375,2.748172546386719,0.782,0.395,0.306
plain,2,saved,train_probe,1,1726803273,0.25,0.19614462280273437,3.726385772705078,5.413345855712891,4.569865814208985,0.945,0.35,0.222
plain,2,saved,test_probe,1,1726803273,0.25,0.738413818359375,3.698405883789063,5.1904011230468745,4.444403503417969,0.782,0.295,0.204
plain,2,saved,train_probe,2,2095942998,0.025,0.19614462280273437,0.04900901794433593,0.06195019531250001,0.055479606628418,0.945,0.921,0.915
plain,2,saved,test_probe,2,2095942998,0.025,0.738413818359375,0.009915130615234302,0.07924114990234377,0.044578140258789034,0.782,0.766,0.752
plain,2,saved,train_probe,2,2095942998,0.05,0.19614462280273437,0.2426134490966797,0.2189216766357422,0.23076756286621092,0.945,0.845,0.854
plain,2,saved,test_probe,2,2095942998,0.05,0.738413818359375,0.16285284423828117,0.23877444458007813,0.2008136444091796,0.782,0.726,0.71
plain,2,saved,train_probe,2,2095942998,0.1,0.19614462280273437,1.3766361389160156,0.8368213195800782,1.106728729248047,0.945,0.61,0.687
plain,2,saved,test_probe,2,2095942998,0.1,0.738413818359375,1.33554052734375,0.7682766113281251,1.0519085693359376,0.782,0.519,0.608
plain,2,saved,train_probe,2,2095942998,0.2,0.19614462280273437,8.171861724853516,2.6980538635253906,5.434957794189454,0.945,0.197,0.448
plain,2,saved,test_probe,2,2095942998,0.2,0.738413818359375,7.999532470703124,2.2850584716796876,5.142295471191406,0.782,0.192,0.412
plain,2,saved,train_probe,2,2095942998,0.25,0.19614462280273437,12.835583892822266,3.4548812561035156,8.145232574462892,0.945,0.143,0.385
plain,2,saved,test_probe,2,2095942998,0.25,0.738413818359375,12.453975830078125,2.9160855712890625,7.685030700683593,0.782,0.132,0.376
plain,2,saved,train_probe,3,70818444,0.025,0.19614462280273437,0.038077354431152344,0.041723243713378905,0.03990029907226561,0.945,0.923,0.923
plain,2,saved,test_probe,3,70818444,0.025,0.738413818359375,0.03660635375976562,0.033828063964843724,0.03521720886230473,0.782,0.759,0.757
plain,2,saved,train_probe,3,70818444,0.05,0.19614462280273437,0.16924861145019532,0.15693849182128905,0.16309355163574218,0.945,0.866,0.875
plain,2,saved,test_probe,3,70818444,0.05,0.738413818359375,0.15632354736328125,0.13282971191406245,0.1445766296386718,0.782,0.727,0.726
plain,2,saved,train_probe,3,70818444,0.1,0.19614462280273437,0.8174707336425782,0.5838946533203125,0.7006826934814454,0.945,0.683,0.745
plain,2,saved,test_probe,3,70818444,0.1,0.738413818359375,0.7623711547851563,0.5032047119140625,0.6327879333496095,0.782,0.604,0.654
plain,2,saved,train_probe,3,70818444,0.2,0.19614462280273437,4.160973297119141,2.052503570556641,3.106738433837891,0.945,0.302,0.505
plain,2,saved,test_probe,3,70818444,0.2,0.738413818359375,3.9539521484375,1.8253817138671877,2.889666931152344,0.782,0.297,0.432
plain,2,saved,train_probe,3,70818444,0.25,0.19614462280273437,6.743889801025391,3.0563606262207035,4.900125213623047,0.945,0.226,0.395
plain,2,saved,test_probe,3,70818444,0.25,0.738413818359375,6.4483642578125,2.774887939453125,4.611626098632812,0.782,0.221,0.351
plain,2,saved,train_probe,4,1979962663,0.025,0.19614462280273437,0.024969490051269527,0.0246604461669922,0.024814968109130864,0.945,0.929,0.931
plain,2,saved,test_probe,4,1979962663,0.025,0.738413818359375,0.01749261474609376,0.011844177246093768,0.014668395996093708,0.782,0.775,0.765
plain,2,saved,train_probe,4,1979962663,0.05,0.19614462280273437,0.09190078735351564,0.09286605834960937,0.09238342285156254,0.945,0.906,0.913
plain,2,saved,test_probe,4,1979962663,0.05,0.738413818359375,0.06372445678710936,0.05809674072265625,0.060910598754882805,0.782,0.764,0.746
plain,2,saved,train_probe,4,1979962663,0.1,0.19614462280273437,0.36363772583007814,0.32984899902343745,0.34674336242675774,0.945,0.795,0.824
plain,2,saved,test_probe,4,1979962663,0.1,0.738413818359375,0.2826027526855469,0.24389245605468746,0.2632476043701172,0.782,0.698,0.709
plain,2,saved,train_probe,4,1979962663,0.2,0.19614462280273437,2.035370391845703,1.3477384338378906,1.691554412841797,0.945,0.486,0.557
plain,2,saved,test_probe,4,1979962663,0.2,0.738413818359375,1.801574462890625,1.1627998046874999,1.4821871337890626,0.782,0.446,0.502
plain,2,saved,train_probe,4,1979962663,0.25,0.19614462280273437,3.6778982238769533,2.320807159423828,2.9993526916503903,0.945,0.351,0.395
plain,2,saved,test_probe,4,1979962663,0.25,0.738413818359375,3.404805419921875,2.1042789306640626,2.754542175292969,0.782,0.316,0.36
plain,2,saved,train_probe,5,17624730,0.025,0.19614462280273437,0.051301132202148436,0.05043087005615235,0.05086600112915041,0.945,0.913,0.919
plain,2,saved,test_probe,5,17624730,0.025,0.738413818359375,0.03692578125000001,0.0511053771972656,0.04401557922363286,0.782,0.749,0.756
plain,2,saved,train_probe,5,17624730,0.05,0.19614462280273437,0.2188898162841797,0.1857690124511719,0.20232941436767582,0.945,0.833,0.868
plain,2,saved,test_probe,5,17624730,0.05,0.738413818359375,0.19015112304687498,0.1726911010742187,0.18142111206054679,0.782,0.708,0.721
plain,2,saved,train_probe,5,17624730,0.1,0.19614462280273437,1.022655059814453,0.7593624572753906,0.8910087585449218,0.945,0.628,0.688
plain,2,saved,test_probe,5,17624730,0.1,0.738413818359375,0.9300838623046875,0.6664746093749999,0.7982792358398437,0.782,0.578,0.595
plain,2,saved,train_probe,5,17624730,0.2,0.19614462280273437,3.901081695556641,3.309275421142578,3.6051785583496097,0.945,0.317,0.335
plain,2,saved,test_probe,5,17624730,0.2,0.738413818359375,3.6554013671875,2.99567529296875,3.325538330078125,0.782,0.267,0.311
plain,2,saved,train_probe,5,17624730,0.25,0.19614462280273437,5.553591217041016,4.957717681884766,5.255654449462892,0.945,0.225,0.246
plain,2,saved,test_probe,5,17624730,0.25,0.738413818359375,5.134622558593749,4.54276318359375,4.838692871093749,0.782,0.208,0.25
plain,2,saved,train_probe,6,231827946,0.025,0.19614462280273437,0.039081672668457024,0.03829539489746095,0.038688533782959,0.945,0.923,0.921
plain,2,saved,test_probe,6,231827946,0.025,0.738413818359375,0.046648620605468705,0.022143218994140623,0.03439591979980461,0.782,0.766,0.764
plain,2,saved,train_probe,6,231827946,0.05,0.19614462280273437,0.1538164367675781,0.1612045135498047,0.15751047515869143,0.945,0.864,0.866
plain,2,saved,test_probe,6,231827946,0.05,0.738413818359375,0.15847961425781243,0.10663418579101558,0.132556900024414,0.782,0.728,0.73
plain,2,saved,train_probe,6,231827946,0.1,0.19614462280273437,0.6528788452148437,0.7074769592285156,0.6801779022216796,0.945,0.739,0.715
plain,2,saved,test_probe,6,231827946,0.1,0.738413818359375,0.6074691162109375,0.5584182739257811,0.5829436950683594,0.782,0.634,0.636
plain,2,saved,train_probe,6,231827946,0.2,0.19614462280273437,3.1774415588378906,3.190776153564453,3.1841088562011723,0.945,0.419,0.372
plain,2,saved,test_probe,6,231827946,0.2,0.738413818359375,3.1183343505859376,2.8758814697265627,2.99710791015625,0.782,0.38,0.359
plain,2,saved,train_probe,6,231827946,0.25,0.19614462280273437,5.052760894775391,4.831182525634766,4.941971710205078,0.945,0.297,0.292
plain,2,saved,test_probe,6,231827946,0.25,0.738413818359375,4.884685791015625,4.43669287109375,4.660689331054687,0.782,0.301,0.267
plain,2,saved,train_probe,7,425995431,0.025,0.19614462280273437,0.04701470184326173,0.029197967529296875,0.0381063346862793,0.945,0.923,0.93
plain,2,saved,test_probe,7,425995431,0.025,0.738413818359375,0.02815011596679684,0.02093029785156242,0.024540206909179685,0.782,0.766,0.763
plain,2,saved,train_probe,7,425995431,0.05,0.19614462280273437,0.1703029479980469,0.13502842712402346,0.15266568756103516,0.945,0.871,0.888
plain,2,saved,test_probe,7,425995431,0.05,0.738413818359375,0.1230551452636719,0.10255804443359373,0.11280659484863287,0.782,0.742,0.733
plain,2,saved,train_probe,7,425995431,0.1,0.19614462280273437,0.72707421875,0.6328000183105469,0.6799371185302734,0.945,0.712,0.73
plain,2,saved,test_probe,7,425995431,0.1,0.738413818359375,0.5608981323242187,0.4706129760742187,0.5157555541992188,0.782,0.627,0.649
plain,2,saved,train_probe,7,425995431,0.2,0.19614462280273437,2.8045942687988283,2.8732940979003905,2.83894418334961,0.945,0.391,0.374
plain,2,saved,test_probe,7,425995431,0.2,0.738413818359375,2.381544189453125,2.5632360839843753,2.4723901367187504,0.782,0.358,0.353
plain,2,saved,train_probe,7,425995431,0.25,0.19614462280273437,4.079319244384766,4.434866851806641,4.257093048095703,0.945,0.273,0.277
plain,2,saved,test_probe,7,425995431,0.25,0.738413818359375,3.6337226562500002,4.0376357421875,3.8356791992187502,0.782,0.257,0.262
plain,2,saved,train_probe,8,1745647018,0.025,0.19614462280273437,0.045057159423828125,0.027971977233886725,0.03651456832885741,0.945,0.924,0.928
plain,2,saved,test_probe,8,1745647018,0.025,0.738413818359375,0.0056170043945311665,0.054376434326171896,0.02999671936035153,0.782,0.767,0.757
plain,2,saved,train_probe,8,1745647018,0.05,0.19614462280273437,0.17094265747070314,0.14070648193359375,0.15582456970214842,0.945,0.874,0.872
plain,2,saved,test_probe,8,1745647018,0.05,0.738413818359375,0.08570712280273429,0.171713134765625,0.12871012878417964,0.782,0.731,0.729
plain,2,saved,train_probe,8,1745647018,0.1,0.19614462280273437,0.7152378234863281,0.7298502502441406,0.7225440368652344,0.945,0.703,0.708
plain,2,saved,test_probe,8,1745647018,0.1,0.738413818359375,0.5173949584960936,0.6907830200195312,0.6040889892578124,0.782,0.601,0.63
plain,2,saved,train_probe,8,1745647018,0.2,0.19614462280273437,3.723149566650391,3.9202915344238285,3.82172055053711,0.945,0.346,0.314
plain,2,saved,test_probe,8,1745647018,0.2,0.738413818359375,3.3640697021484374,3.8552861328124997,3.6096779174804685,0.782,0.318,0.287
plain,2,saved,train_probe,8,1745647018,0.25,0.19614462280273437,6.115252349853516,5.959132720947266,6.037192535400391,0.945,0.257,0.213
plain,2,saved,test_probe,8,1745647018,0.25,0.738413818359375,5.738989013671874,5.90967041015625,5.824329711914062,0.782,0.254,0.211
plain,2,saved,train_probe,9,815937592,0.025,0.19614462280273437,0.040000770568847654,0.04033592987060547,0.04016835021972656,0.945,0.927,0.916
plain,2,saved,test_probe,9,815937592,0.025,0.738413818359375,0.023935668945312516,0.050544921874999926,0.037240295410156166,0.782,0.754,0.762
plain,2,saved,train_probe,9,815937592,0.05,0.19614462280273437,0.15288076782226562,0.1546244812011719,0.15375262451171878,0.945,0.862,0.877
plain,2,saved,test_probe,9,815937592,0.05,0.738413818359375,0.11797656249999999,0.17364477539062495,0.14581066894531247,0.782,0.729,0.725
plain,2,saved,train_probe,9,815937592,0.1,0.19614462280273437,0.6154277648925781,0.6045182189941406,0.6099729919433594,0.945,0.739,0.749
plain,2,saved,test_probe,9,815937592,0.1,0.738413818359375,0.5329508056640625,0.6389856567382811,0.5859682312011717,0.782,0.641,0.659
plain,2,saved,train_probe,9,815937592,0.2,0.19614462280273437,2.2241199035644534,2.604127105712891,2.414123504638672,0.945,0.448,0.445
plain,2,saved,test_probe,9,815937592,0.2,0.738413818359375,1.9454915771484376,2.58685302734375,2.2661723022460936,0.782,0.406,0.404
plain,2,saved,train_probe,9,815937592,0.25,0.19614462280273437,3.1763594055175783,4.1855628967285154,3.6809611511230464,0.945,0.342,0.341
plain,2,saved,test_probe,9,815937592,0.25,0.738413818359375,2.7689561767578126,4.1244482421874995,3.446702209472656,0.782,0.307,0.317
plain,2,saved,train_probe,10,919510998,0.025,0.19614462280273437,0.04075965881347657,0.03257061767578126,0.036665138244628914,0.945,0.923,0.924
plain,2,saved,test_probe,10,919510998,0.025,0.738413818359375,0.03349011230468746,0.030861877441406227,0.03217599487304679,0.782,0.759,0.767
plain,2,saved,train_probe,10,919510998,0.05,0.19614462280273437,0.1841509552001953,0.12210009765625002,0.15312552642822264,0.945,0.869,0.888
plain,2,saved,test_probe,10,919510998,0.05,0.738413818359375,0.15629550170898432,0.11076828002929684,0.13353189086914063,0.782,0.724,0.738
plain,2,saved,train_probe,10,919510998,0.1,0.19614462280273437,0.9182206726074218,0.49532656860351565,0.7067736206054687,0.945,0.663,0.746
plain,2,saved,test_probe,10,919510998,0.1,0.738413818359375,0.8795283203125001,0.43753057861328115,0.6585294494628905,0.782,0.559,0.668
plain,2,saved,train_probe,10,919510998,0.2,0.19614462280273437,5.206492095947266,2.311324371337891,3.758908233642578,0.945,0.265,0.451
plain,2,saved,test_probe,10,919510998,0.2,0.738413818359375,5.0812136230468745,2.23222802734375,3.6567208251953125,0.782,0.251,0.439
plain,2,saved,train_probe,10,919510998,0.25,0.19614462280273437,8.300799224853517,4.270396881103516,6.285598052978516,0.945,0.198,0.298
plain,2,saved,test_probe,10,919510998,0.25,0.738413818359375,8.071977783203126,4.105885986328125,6.088931884765625,0.782,0.205,0.306
plain,2,saved,train_probe,11,111468390,0.025,0.19614462280273437,0.04100044250488283,0.048249969482421884,0.044625205993652356,0.945,0.92,0.918
plain,2,saved,test_probe,11,111468390,0.025,0.738413818359375,0.044933105468749956,0.02393371582031245,0.034433410644531204,0.782,0.764,0.756
plain,2,saved,train_probe,11,111468390,0.05,0.19614462280273437,0.16124343872070312,0.1876531982421875,0.17444831848144532,0.945,0.867,0.866
plain,2,saved,test_probe,11,111468390,0.05,0.738413818359375,0.1328349304199219,0.13395120239257807,0.13339306640625004,0.782,0.729,0.721
plain,2,saved,train_probe,11,111468390,0.1,0.19614462280273437,0.5746950073242187,0.8181150207519532,0.696405014038086,0.945,0.748,0.709
plain,2,saved,test_probe,11,111468390,0.1,0.738413818359375,0.454511962890625,0.632787841796875,0.5436499023437501,0.782,0.666,0.589
plain,2,saved,train_probe,11,111468390,0.2,0.19614462280273437,1.9809767150878905,3.8327663879394533,2.906871551513672,0.945,0.525,0.357
plain,2,saved,test_probe,11,111468390,0.2,0.738413818359375,1.7392680664062499,3.3387453613281255,2.5390067138671877,0.782,0.461,0.328
plain,2,saved,train_probe,11,111468390,0.25,0.19614462280273437,2.9571561584472654,6.142912017822266,4.550034088134766,0.945,0.402,0.24
plain,2,saved,test_probe,11,111468390,0.25,0.738413818359375,2.6784221191406252,5.538361083984374,4.1083916015624995,0.782,0.372,0.227
plain,2,saved,train_probe,12,1460164574,0.025,0.19614462280273437,0.036420555114746095,0.04944098663330079,0.042930770874023444,0.945,0.922,0.92
plain,2,saved,test_probe,12,1460164574,0.025,0.738413818359375,0.045189544677734395,0.034685211181640585,0.039937377929687545,0.782,0.76,0.772
plain,2,saved,train_probe,12,1460164574,0.05,0.19614462280273437,0.14173461914062502,0.21254637145996097,0.17714049530029297,0.945,0.883,0.865
plain,2,saved,test_probe,12,1460164574,0.05,0.738413818359375,0.14278543090820306,0.1560787658691406,0.14943209838867177,0.782,0.739,0.732
plain,2,saved,train_probe,12,1460164574,0.1,0.19614462280273437,0.5271125183105468,0.9074406433105469,0.7172765808105468,0.945,0.749,0.693
plain,2,saved,test_probe,12,1460164574,0.1,0.738413818359375,0.49797369384765633,0.7273671264648437,0.61267041015625,0.782,0.646,0.624
plain,2,saved,train_probe,12,1460164574,0.2,0.19614462280273437,2.0407475891113283,4.509173980712891,3.2749607849121096,0.945,0.443,0.355
plain,2,saved,test_probe,12,1460164574,0.2,0.738413818359375,1.9355609130859377,4.051395263671875,2.9934780883789065,0.782,0.407,0.326
plain,2,saved,train_probe,12,1460164574,0.25,0.19614462280273437,3.276459259033203,7.659040924072266,5.467750091552735,0.945,0.314,0.238
plain,2,saved,test_probe,12,1460164574,0.25,0.738413818359375,3.0159638671875,7.0786767578125,5.047320312499999,0.782,0.296,0.237
plain,2,saved,train_probe,13,41844623,0.025,0.19614462280273437,0.03871218109130861,0.01775933074951172,0.028235755920410166,0.945,0.923,0.933
plain,2,saved,test_probe,13,41844623,0.025,0.738413818359375,0.040657470703124976,0.0007505493164061683,0.020704010009765628,0.782,0.766,0.767
plain,2,saved,train_probe,13,41844623,0.05,0.19614462280273437,0.12235348510742189,0.09452172851562501,0.10843760681152348,0.945,0.888,0.903
plain,2,saved,test_probe,13,41844623,0.05,0.738413818359375,0.11408602905273435,0.04936825561523439,0.08172714233398437,0.782,0.743,0.747
plain,2,saved,train_probe,13,41844623,0.1,0.19614462280273437,0.4376991577148438,0.4443615417480469,0.4410303497314454,0.945,0.788,0.787
plain,2,saved,test_probe,13,41844623,0.1,0.738413818359375,0.3730848999023436,0.3155308227539063,0.34430786132812485,0.782,0.676,0.682
plain,2,saved,train_probe,13,41844623,0.2,0.19614462280273437,1.8721764221191408,1.997905059814453,1.935040740966797,0.945,0.491,0.505
plain,2,saved,test_probe,13,41844623,0.2,0.738413818359375,1.6742830810546874,1.6953023681640627,1.684792724609375,0.782,0.428,0.463
plain,2,saved,train_probe,13,41844623,0.25,0.19614462280273437,3.0775084533691404,3.161896759033203,3.119702606201172,0.945,0.357,0.406
plain,2,saved,test_probe,13,41844623,0.25,0.738413818359375,2.8706567382812502,2.76841015625,2.819533447265625,0.782,0.321,0.383
plain,2,saved,train_probe,14,1924793226,0.025,0.19614462280273437,0.05687674713134766,0.0647205047607422,0.060798625946044904,0.945,0.92,0.908
plain,2,saved,test_probe,14,1924793226,0.025,0.738413818359375,0.05689157104492182,0.05503234863281248,0.05596195983886709,0.782,0.739,0.768
plain,2,saved,train_probe,14,1924793226,0.05,0.19614462280273437,0.272620849609375,0.2458731384277344,0.25924699401855467,0.945,0.82,0.83
plain,2,saved,test_probe,14,1924793226,0.05,0.738413818359375,0.273540557861328,0.20906677246093752,0.24130366516113277,0.782,0.682,0.717
plain,2,saved,train_probe,14,1924793226,0.1,0.19614462280273437,1.4913520202636719,1.0306971740722657,1.2610245971679688,0.945,0.57,0.625
plain,2,saved,test_probe,14,1924793226,0.1,0.738413818359375,1.3876370239257811,0.9197470092773438,1.1536920166015623,0.782,0.497,0.559
plain,2,saved,train_probe,14,1924793226,0.2,0.19614462280273437,6.988757965087891,4.702852447509766,5.845805206298829,0.945,0.201,0.278
plain,2,saved,test_probe,14,1924793226,0.2,0.738413818359375,6.533861328125,4.341841064453124,5.4378511962890625,0.782,0.187,0.26
plain,2,saved,train_probe,14,1924793226,0.25,0.19614462280273437,10.212736236572265,7.292016510009766,8.752376373291016,0.945,0.135,0.17
plain,2,saved,test_probe,14,1924793226,0.25,0.738413818359375,9.604385986328126,6.750957275390625,8.177671630859376,0.782,0.134,0.179
plain,2,saved,train_probe,15,25962001,0.025,0.19614462280273437,0.04507122802734376,0.02594754028320312,0.03550938415527344,0.945,0.924,0.934
plain,2,saved,test_probe,15,25962001,0.025,0.738413818359375,0.03643963623046875,0.023431640624999917,0.02993563842773439,0.782,0.782,0.749
plain,2,saved,train_probe,15,25962001,0.05,0.19614462280273437,0.16443975830078128,0.1204468994140625,0.1424433288574219,0.945,0.872,0.892
plain,2,saved,test_probe,15,25962001,0.05,0.738413818359375,0.12414608764648438,0.11430941772460934,0.11922775268554686,0.782,0.747,0.714
plain,2,saved,train_probe,15,25962001,0.1,0.19614462280273437,0.6542214050292969,0.5642131042480468,0.6092172546386718,0.945,0.726,0.763
plain,2,saved,test_probe,15,25962001,0.1,0.738413818359375,0.5176411132812501,0.55871435546875,0.5381777343749999,0.782,0.631,0.61
plain,2,saved,train_probe,15,25962001,0.2,0.19614462280273437,2.644274200439453,3.175101348876953,2.9096877746582033,0.945,0.432,0.355
plain,2,saved,test_probe,15,25962001,0.2,0.738413818359375,2.552993896484375,3.125563842773438,2.8392788696289064,0.782,0.399,0.303
plain,2,saved,train_probe,15,25962001,0.25,0.19614462280273437,4.021302886962891,5.3223080139160155,4.671805450439454,0.945,0.346,0.222
plain,2,saved,test_probe,15,25962001,0.25,0.738413818359375,3.8892824707031255,5.127191162109375,4.50823681640625,0.782,0.316,0.215
plain,2,saved,train_probe,16,1801863509,0.025,0.19614462280273437,0.04592247772216798,0.05732891845703125,0.0516256980895996,0.945,0.928,0.917
plain,2,saved,test_probe,16,1801863509,0.025,0.738413818359375,0.024315887451171858,0.05735113525390623,0.04083351135253899,0.782,0.76,0.766
plain,2,saved,train_probe,16,1801863509,0.05,0.19614462280273437,0.19431394958496095,0.22206695556640627,0.20819045257568358,0.945,0.857,0.85
plain,2,saved,test_probe,16,1801863509,0.05,0.738413818359375,0.14616256713867182,0.1928855590820312,0.1695240631103515,0.782,0.728,0.729
plain,2,saved,train_probe,16,1801863509,0.1,0.19614462280273437,0.8327096862792969,0.9063980407714844,0.8695538635253908,0.945,0.706,0.669
plain,2,saved,test_probe,16,1801863509,0.1,0.738413818359375,0.6650004272460938,0.7759240112304687,0.7204622192382811,0.782,0.624,0.587
plain,2,saved,train_probe,16,1801863509,0.2,0.19614462280273437,3.425663848876953,3.511231353759766,3.46844760131836,0.945,0.375,0.334
plain,2,saved,test_probe,16,1801863509,0.2,0.738413818359375,3.115770751953125,3.057744995117188,3.086757873535156,0.782,0.345,0.345
plain,2,saved,train_probe,16,1801863509,0.25,0.19614462280273437,4.920863189697266,5.196713531494141,5.058788360595703,0.945,0.264,0.26
plain,2,saved,test_probe,16,1801863509,0.25,0.738413818359375,4.612501220703125,4.572904541015625,4.592702880859375,0.782,0.239,0.269
plain,2,saved,train_probe,17,261711768,0.025,0.19614462280273437,0.03642990112304689,0.03877867126464846,0.037604286193847675,0.945,0.93,0.921
plain,2,saved,test_probe,17,261711768,0.025,0.738413818359375,0.04081774902343749,0.02155804443359377,0.03118789672851563,0.782,0.763,0.76
plain,2,saved,train_probe,17,261711768,0.05,0.19614462280273437,0.1526190185546875,0.16159974670410154,0.15710938262939456,0.945,0.868,0.871
plain,2,saved,test_probe,17,261711768,0.05,0.738413818359375,0.14016455078125,0.12083221435546876,0.13049838256835933,0.782,0.729,0.732
plain,2,saved,train_probe,17,261711768,0.1,0.19614462280273437,0.6338733215332031,0.7115065002441406,0.6726899108886719,0.945,0.726,0.7
plain,2,saved,test_probe,17,261711768,0.1,0.738413818359375,0.5402561035156249,0.6216898193359374,0.5809729614257811,0.782,0.647,0.602
plain,2,saved,train_probe,17,261711768,0.2,0.19614462280273437,2.8569619445800782,3.154028228759766,3.0054950866699217,0.945,0.456,0.333
plain,2,saved,test_probe,17,261711768,0.2,0.738413818359375,2.4994503173828124,2.8432579345703126,2.6713541259765625,0.782,0.432,0.316
plain,2,saved,train_probe,17,261711768,0.25,0.19614462280273437,4.456113189697266,4.7634090881347655,4.609761138916015,0.945,0.382,0.251
plain,2,saved,test_probe,17,261711768,0.25,0.738413818359375,3.971058349609375,4.358682861328124,4.164870605468749,0.782,0.352,0.226
plain,2,saved,train_probe,18,261346433,0.025,0.19614462280273437,0.08814694213867186,0.05824587249755858,0.07319640731811522,0.945,0.904,0.915
plain,2,saved,test_probe,18,261346433,0.025,0.738413818359375,0.08172763061523436,0.04858975219726558,0.06515869140624997,0.782,0.747,0.759
plain,2,saved,train_probe,18,261346433,0.05,0.19614462280273437,0.334850341796875,0.2701669921875,0.3025086669921875,0.945,0.827,0.839
plain,2,saved,test_probe,18,261346433,0.05,0.738413818359375,0.3122247314453125,0.24340447998046877,0.2778146057128906,0.782,0.708,0.702
plain,2,saved,train_probe,18,261346433,0.1,0.19614462280273437,1.336883575439453,1.3530770568847656,1.3449803161621092,0.945,0.62,0.589
plain,2,saved,test_probe,18,261346433,0.1,0.738413818359375,1.2545205078125,1.2216883544921875,1.238104431152344,0.782,0.54,0.519
plain,2,saved,train_probe,18,261346433,0.2,0.19614462280273437,4.499043609619141,5.553541656494141,5.0262926330566415,0.945,0.326,0.217
plain,2,saved,test_probe,18,261346433,0.2,0.738413818359375,4.283062744140625,5.3266708984374995,4.804866821289062,0.782,0.321,0.202
plain,2,saved,train_probe,18,261346433,0.25,0.19614462280273437,6.125606842041016,7.453610504150391,6.789608673095703,0.945,0.233,0.179
plain,2,saved,test_probe,18,261346433,0.25,0.738413818359375,5.8738564453125,7.2034887695312495,6.538672607421875,0.782,0.228,0.156
plain,2,saved,train_probe,19,968419178,0.025,0.19614462280273437,0.033119529724121105,0.04030663299560547,0.03671308135986329,0.945,0.926,0.927
plain,2,saved,test_probe,19,968419178,0.025,0.738413818359375,0.03069592285156242,0.03690936279296875,0.03380264282226564,0.782,0.767,0.765
plain,2,saved,train_probe,19,968419178,0.05,0.19614462280273437,0.13722743225097656,0.16442683410644532,0.15082713317871094,0.945,0.887,0.872
plain,2,saved,test_probe,19,968419178,0.05,0.738413818359375,0.12109402465820307,0.1424397888183594,0.1317669067382813,0.782,0.737,0.731
plain,2,saved,train_probe,19,968419178,0.1,0.19614462280273437,0.5595483093261718,0.7282664489746093,0.6439073791503906,0.945,0.745,0.706
plain,2,saved,test_probe,19,968419178,0.1,0.738413818359375,0.47933715820312506,0.6245186767578125,0.5519279174804689,0.782,0.658,0.613
plain,2,saved,train_probe,19,968419178,0.2,0.19614462280273437,2.2188755187988285,3.2988629455566407,2.7588692321777346,0.945,0.497,0.309
