coords,policy,probe,quantity,method,comparison,n_seeds,mean,sd,n_negative,n_positive,n_zero,seed0,seed1,seed2,seed3,seed4
ordinary,centre_frozen,test_probe,top2,plain,value,5,2674.1045243906183,396.14055135533505,0,5,0,2117.879575860623,2657.0941026204696,2766.6733564379124,3225.841589842531,2603.033997191556
ordinary,centre_frozen,test_probe,top2,resolution_max_b1,value,5,1305.239741333909,143.62241952658607,0,5,0,1203.4820951717988,1525.8573655874206,1231.7231108800408,1190.2367663811658,1374.8993686491194
ordinary,centre_frozen,test_probe,top2,resolution_max_b1,difference vs plain,5,-1368.8647830567093,434.43620242252024,5,0,0,-914.3974806888241,-1131.236737033049,-1534.9502455578715,-2035.6048234613652,-1228.1346285424365
ordinary,centre_frozen,test_probe,top2,resolution_max_b1,ratio to plain,5,0.49697340926315603,0.0881661872340517,0,5,0,0.5682485958545358,0.5742579324091666,0.4452000479253837,0.3689693784496303,0.528191091677064
ordinary,centre_frozen,test_probe,top2,gaussian_postrelu,value,5,1199.4716148804696,121.55660660535978,0,5,0,1329.341934629106,1300.2302207725093,1059.9235377420437,1088.8777068266174,1218.9846744320723
ordinary,centre_frozen,test_probe,top2,gaussian_postrelu,difference vs plain,5,-1474.6329095101487,496.3270658584081,5,0,0,-788.537641231517,-1356.8638818479603,-1706.7498186958687,-2136.963883015914,-1384.0493227594836
ordinary,centre_frozen,test_probe,top2,gaussian_postrelu,ratio to plain,5,0.4611929985436024,0.11174219416221153,0,5,0,0.627675883832495,0.4893429327513094,0.38310396681836467,0.3375484122516291,0.46829379706421403
ordinary,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,value,5,1030.3073811319289,91.97809896247223,0,5,0,1043.7842067727806,1023.0535714488454,1175.405251290246,978.1335614877623,931.1603146600098
ordinary,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,difference vs plain,5,-1643.7971432586896,416.2064547831904,5,0,0,-1074.0953690878423,-1634.040531171624,-1591.2681051476663,-2247.7080283547684,-1671.8736825315461
ordinary,centre_frozen,test_probe,top2,resolution_max_b1_gaussian_conv,ratio to plain,5,0.39273094095848415,0.07132928347901675,0,5,0,0.49284398351527037,0.3850272259608319,0.4248442442817241,0.303218101151554,0.3577211498830402
ordinary,centre_frozen,test_probe,min,plain,value,5,-9.566976618453186,0.5886693543540148,5,0,0,-9.381808011576009,-9.470851522343036,-8.952989648597873,-10.546056155165742,-9.483177754583272
ordinary,centre_frozen,test_probe,min,resolution_max_b1,value,5,-4.71531630762224,0.9121713545851378,5,0,0,-4.639215390907316,-5.9373829702490735,-5.068611462563025,-4.5043318226298465,-3.427039891761939
ordinary,centre_frozen,test_probe,min,resolution_max_b1,difference vs plain,5,4.851660310830947,1.1781530600684698,0,5,0,4.742592620668693,3.5334685520939626,3.884378186034848,6.041724332535895,6.056137862821332
ordinary,centre_frozen,test_probe,min,resolution_max_b1,ratio to plain,5,0.49520589148172356,0.10597640942602933,0,5,0,0.494490548642979,0.6269112081677105,0.5661361915409809,0.42711054790121744,0.3613809611557299
ordinary,centre_frozen,test_probe,min,gaussian_postrelu,value,5,-5.0929093706879565,0.8012515681461668,5,0,0,-5.570887211864414,-4.341565825977381,-4.81201568846076,-6.24825696617747,-4.4918211609597565
ordinary,centre_frozen,test_probe,min,gaussian_postrelu,difference vs plain,5,4.4740672477652295,0.5653946102278695,0,5,0,3.810920799711595,5.129285696365655,4.140973960137113,4.297799188988272,4.991356593623515
ordinary,centre_frozen,test_probe,min,gaussian_postrelu,ratio to plain,5,0.5311642835548106,0.0638761573064546,0,5,0,0.593796761241609,0.4584134611059029,0.5374758463184831,0.5924733259756925,0.4736620231323656
ordinary,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,value,5,-4.394723421467238,0.7148825710876808,5,0,0,-5.013121163070165,-3.2328466603834314,-4.235448196570314,-4.886732378160389,-4.6054687091518876
ordinary,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,difference vs plain,5,5.172253196985949,0.7603128083135108,0,5,0,4.368686848505844,6.238004861959604,4.717541452027559,5.659323777005353,4.877709045431384
ordinary,centre_frozen,test_probe,min,resolution_max_b1_gaussian_conv,ratio to plain,5,0.45955700673176664,0.0714926504082235,0,5,0,0.534344889267035,0.3413469900522359,0.4730764094241555,0.46337060093945504,0.48564614397595146
ordinary,centre_frozen,test_probe,grad_norm,plain,value,5,6.406868192580097,0.6221857799477447,0,5,0,6.644235959695446,6.089825662874684,6.147846125842796,7.372191152821192,5.780242061666371
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1,value,5,3.470355912268142,0.38981440236899706,0,5,0,3.7155013919363835,3.8627505042761983,3.615064016342779,3.2620633199296103,2.8964003288557403
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1,difference vs plain,5,-2.9365122803119554,0.7152809282254692,5,0,0,-2.9287345677590624,-2.227075158598486,-2.532782109500017,-4.110127832891582,-2.8838417328106307
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1,ratio to plain,5,0.5450184445353824,0.07494113558398453,0,5,0,0.5592067190983223,0.6342957447574613,0.5880212260268952,0.44248219454826304,0.5010863382459704
ordinary,centre_frozen,test_probe,grad_norm,gaussian_postrelu,value,5,3.7660449730207333,0.47584546938208233,0,5,0,4.0614395712764075,3.137859069110112,3.5195002704181038,4.368155570886236,3.743270383412808
ordinary,centre_frozen,test_probe,grad_norm,gaussian_postrelu,difference vs plain,5,-2.6408232195593646,0.3862942211513102,5,0,0,-2.5827963884190384,-2.9519665937645723,-2.6283458554246923,-3.0040355819349562,-2.036971678253563
ordinary,centre_frozen,test_probe,grad_norm,gaussian_postrelu,ratio to plain,5,0.5878255188557309,0.04910560165810052,0,5,0,0.6112726272687301,0.515262544909848,0.5724769615855704,0.5925179475595432,0.6475975129549627
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,value,5,3.283726340688708,0.40929596873612367,0,5,0,3.6931394178125836,2.6280734830611117,3.1795988695754085,3.472546075106538,3.4452738578879005
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,difference vs plain,5,-3.123141851891389,0.5900050503848644,5,0,0,-2.9510965418828623,-3.4617521798135726,-2.9682472562673876,-3.8996450777146543,-2.3349682037784705
ordinary,centre_frozen,test_probe,grad_norm,resolution_max_b1_gaussian_conv,ratio to plain,5,0.5143315946971929,0.0654509137967699,0,5,0,0.5558410989940019,0.4315515137128798,0.5171890780105567,0.47103310306565543,0.5960431797028707
relative,saved,train_probe,top1,plain,value,5,3818.2461278505034,248.75905028608383,0,5,0,3765.648110480673,3482.838340492203,4132.657460382663,3978.9319549315974,3731.154772965382
relative,saved,train_probe,top1,resolution_max_b1,value,5,2308.127819975017,156.5977577291748,0,5,0,2421.5583950804635,2275.904324163985,2109.6807184473523,2229.029425747934,2504.46623643535
relative,saved,train_probe,top1,resolution_max_b1,difference vs plain,5,-1510.1183078754868,360.67259724712284,5,0,0,-1344.0897154002096,-1206.9340163282177,-2022.9767419353107,-1749.9025291836633,-1226.6885365300323
relative,saved,train_probe,top1,resolution_max_b1,ratio to plain,5,0.6076913928993235,0.06907668593594432,0,5,0,0.6430655026795266,0.6534625215600299,0.5104900995719124,0.5602079781699242,0.6712308625152245
relative,saved,train_probe,top1,gaussian_postrelu,value,5,2101.3359407488424,198.44203208028713,0,5,0,2124.4227993925138,2180.213843061129,1912.5672890485264,1908.7705448633162,2380.705227378727
relative,saved,train_probe,top1,gaussian_postrelu,difference vs plain,5,-1716.910187101661,415.2200494804561,5,0,0,-1641.2253110881593,-1302.624497431074,-2220.0901713341364,-2070.161410068281,-1350.449545586655
relative,saved,train_probe,top1,gaussian_postrelu,ratio to plain,5,0.5541440803356071,0.0809132889117124,0,5,0,0.5641586088407337,0.6259876657821035,0.462793567428023,0.47971932329667855,0.6380612363304972
relative,saved,train_probe,top1,resolution_max_b1_gaussian_conv,value,5,1858.606679034709,79.91809497259335,0,5,0,1956.4135106598753,1863.8687339609046,1865.8573297027208,1733.3898979268577,1873.5039229231863
relative,saved,train_probe,top1,resolution_max_b1_gaussian_conv,difference vs plain,5,-1959.6394488157948,285.1171777426096,5,0,0,-1809.2345998207977,-1618.9696065312983,-2266.8001306799424,-2245.54205700474,-1857.6508500421958
relative,saved,train_probe,top1,resolution_max_b1_gaussian_conv,ratio to plain,5,0.48879152729573283,0.04327075015926442,0,5,0,0.5195423080597261,0.5351579808603745,0.45149092263019347,0.435642005834869,0.502124419093501
relative,saved,train_probe,top2,plain,value,5,3119.3521863031606,340.2622190432659,0,5,0,2598.263837894025,3280.81482743722,3284.146446773291,3461.076592407755,2972.459227003512
relative,saved,train_probe,top2,resolution_max_b1,value,5,1832.3993146769549,229.90789539527321,0,5,0,1711.9637217766356,2203.957470358874,1751.2608525682758,1609.8579657323546,1884.9565629486333
relative,saved,train_probe,top2,resolution_max_b1,difference vs plain,5,-1286.952871626206,394.75368503233955,5,0,0,-886.3001161173895,-1076.857357078346,-1532.885594205015,-1851.2186266754004,-1087.5026640548786
relative,saved,train_probe,top2,resolution_max_b1,ratio to plain,5,0.5926356760087597,0.08966408819955174,0,5,0,0.6588875605351289,0.6717713696997878,0.533246881937591,0.46513214104066686,0.6341404268306239
relative,saved,train_probe,top2,gaussian_postrelu,value,5,1781.059491854457,94.60636702610337,0,5,0,1855.1607855667796,1800.7498421722737,1737.7508075126473,1640.1183137540575,1871.5177102665273
relative,saved,train_probe,top2,gaussian_postrelu,difference vs plain,5,-1338.2926944487035,420.4041436250493,5,0,0,-743.1030523272455,-1480.0649852649465,-1546.3956392606435,-1820.9582786536976,-1100.9415167369846
relative,saved,train_probe,top2,gaussian_postrelu,ratio to plain,5,0.5791001115787462,0.09385212447135054,0,5,0,0.7140001559927979,0.5488727456096367,0.5291331661595073,0.4738751859325604,0.6296193041992284
relative,saved,train_probe,top2,resolution_max_b1_gaussian_conv,value,5,1497.6500972998444,65.22291499120756,0,5,0,1474.894074527733,1540.5737525225236,1573.064779922937,1496.7656235999634,1402.952255926066
relative,saved,train_probe,top2,resolution_max_b1_gaussian_conv,difference vs plain,5,-1621.702089003316,312.4421873515127,5,0,0,-1123.369763366292,-1740.2410749146966,-1711.0816668503537,-1964.3109688077916,-1569.5069710774458
relative,saved,train_probe,top2,resolution_max_b1_gaussian_conv,ratio to plain,5,0.4841288430414069,0.050077478923612556,0,5,0,0.5676460000009781,0.4695704675676345,0.4789874037037813,0.4324566601280308,0.47198368380661004
relative,saved,train_probe,min,plain,value,5,-8.69123471155621,2.9069684030606635,5,0,0,-5.003403044097425,-7.167855792479827,-8.003511475781949,-11.709265745826656,-11.572137499595183
relative,saved,train_probe,min,resolution_max_b1,value,5,-6.437931449576548,1.9938255176927389,5,0,0,-5.735327815960694,-5.143773824101318,-6.1746843418783675,-5.211057718677065,-9.9248135472653
relative,saved,train_probe,min,resolution_max_b1,difference vs plain,5,2.253303261979659,2.6234870014864935,1,4,0,-0.7319247718632695,2.0240819683785087,1.828827133903581,6.498208027149591,1.6473239523298826
relative,saved,train_probe,min,resolution_max_b1,ratio to plain,5,0.7876167211536147,0.25301587869347814,0,5,0,1.1462853912452107,0.7176168121989732,0.771496906147073,0.4450371041014555,0.8576473920753612
relative,saved,train_probe,min,gaussian_postrelu,value,5,-5.8169829558271315,0.8718156357476354,5,0,0,-4.679171665153603,-5.49282603889553,-5.529763501757522,-6.572761765973017,-6.810391807355986
relative,saved,train_probe,min,gaussian_postrelu,difference vs plain,5,2.8742517557290763,2.0482650644830414,0,5,0,0.32423137894382226,1.6750297535842966,2.473747974024427,5.1365039798536385,4.761745692239197
relative,saved,train_probe,min,gaussian_postrelu,ratio to plain,5,0.7084549965163782,0.15091270297656634,0,5,0,0.9351978291402445,0.7663136923957569,0.6909171703558106,0.5613299679628195,0.58851632272726
relative,saved,train_probe,min,resolution_max_b1_gaussian_conv,value,5,-4.764680457848705,1.0008243805322892,5,0,0,-3.6951679619433673,-4.9279381819858985,-6.016984838108461,-3.814498567584612,-5.368812739621186
relative,saved,train_probe,min,resolution_max_b1_gaussian_conv,difference vs plain,5,3.926554253707503,2.9323388000867863,0,5,0,1.3082350821540576,2.2399176104939285,1.9865266376734878,7.894767178242043,6.203324759973997
relative,saved,train_probe,min,resolution_max_b1_gaussian_conv,ratio to plain,5,0.5935079684781409,0.18933656773592836,0,5,0,0.7385309417162789,0.6875052072275305,0.7517931168482016,0.3257675289284601,0.4639430476702336
relative,saved,train_probe,grad_norm,plain,value,5,3.70640465139979,0.7669438518241471,0,5,0,2.6719993978198704,3.308771472070774,3.6422787494708513,4.42861092513591,4.480362712501544
relative,saved,train_probe,grad_norm,resolution_max_b1,value,5,2.932507302102271,0.44799067570359813,0,5,0,2.9854811433682364,2.6193126428168503,2.741919289983407,2.626899773531119,3.688923660811742
relative,saved,train_probe,grad_norm,resolution_max_b1,difference vs plain,5,-0.7738973492975191,0.7520346980733086,4,1,0,0.31348174554836605,-0.6894588292539239,-0.9003594594874444,-1.801711151604791,-0.7914390516898022
relative,saved,train_probe,grad_norm,resolution_max_b1,ratio to plain,5,0.8156541318910324,0.19045398502309585,0,5,0,1.117321038995795,0.791626942182734,0.7528032527388937,0.5931656264092565,0.823353799128483
relative,saved,train_probe,grad_norm,gaussian_postrelu,value,5,2.781401489091894,0.1971598281961338,0,5,0,2.5295194363653835,2.7244397477897757,2.704375186265533,2.9094602482879264,3.03921282675085
relative,saved,train_probe,grad_norm,gaussian_postrelu,difference vs plain,5,-0.9250031623078965,0.5805137203502156,5,0,0,-0.14247996145448694,-0.5843317242809984,-0.9379035632053183,-1.5191506768479837,-1.4411498857506944
relative,saved,train_probe,grad_norm,gaussian_postrelu,ratio to plain,5,0.7695762131135314,0.11832067141928353,0,5,0,0.946676649114989,0.8233991893325597,0.7424953915617862,0.6569690355443988,0.6783408000139235
relative,saved,train_probe,grad_norm,resolution_max_b1_gaussian_conv,value,5,2.233602430153277,0.2639668145202355,0,5,0,1.9479538769131557,2.19223569262443,2.5892952777629765,2.0342244521615593,2.404302851304263
relative,saved,train_probe,grad_norm,resolution_max_b1_gaussian_conv,difference vs plain,5,-1.472802221246513,0.7205982704518189,5,0,0,-0.7240455209067147,-1.1165357794463442,-1.0529834717078748,-2.3943864729743507,-2.0760598611972814
relative,saved,train_probe,grad_norm,resolution_max_b1_gaussian_conv,ratio to plain,5,0.6196891204883144,0.11696410908322222,0,5,0,0.7290248188313682,0.6625527665264935,0.7108998118661698,0.4593369086942608,0.5366312965232799
relative,saved,test_probe,top1,plain,value,5,5207.023645067704,527.9630657823482,0,5,0,4783.129208026173,4583.18331595517,5690.534048123792,5765.866624974115,5212.405028259273
relative,saved,test_probe,top1,resolution_max_b1,value,5,2673.90412540355,139.3528478316642,0,5,0,2605.479752650056,2619.3243862532468,2534.9537305055915,2714.331039148576,2895.4317184602824
relative,saved,test_probe,top1,resolution_max_b1,difference vs plain,5,-2533.119519664154,536.9703047124667,5,0,0,-2177.6494553761167,-1963.858929701923,-3155.5803176182003,-3051.5355858255393,-2316.973309798991
relative,saved,test_probe,top1,resolution_max_b1,ratio to plain,5,0.5175892405333452,0.05584421437279846,0,5,0,0.5447228455125185,0.571507663054791,0.44546851122723413,0.47075855473170286,0.5554886281404797
relative,saved,test_probe,top1,gaussian_postrelu,value,5,2460.41293758449,207.18830826218638,0,5,0,2170.571630381849,2681.56802265243,2398.043952135255,2411.239187316354,2640.6418954365613
relative,saved,test_probe,top1,gaussian_postrelu,difference vs plain,5,-2746.610707483215,597.960662781714,5,0,0,-2612.557577644324,-1901.6152933027397,-3292.4900959885367,-3354.627437657761,-2571.763132822712
relative,saved,test_probe,top1,gaussian_postrelu,ratio to plain,5,0.4770188836078689,0.07008349636967035,0,5,0,0.45379740667251733,0.5850885373310823,0.4214092968876808,0.4181919812144768,0.5066071959335873
relative,saved,test_probe,top1,resolution_max_b1_gaussian_conv,value,5,2073.2963447498178,88.26763078439369,0,5,0,2058.57312567461,2128.6652374852374,2188.7543042919333,1960.8388705952443,2029.6501857020635
relative,saved,test_probe,top1,resolution_max_b1_gaussian_conv,difference vs plain,5,-3133.727300317887,551.6468193854802,5,0,0,-2724.556082351563,-2454.5180784699323,-3501.7797438318585,-3805.027754378871,-3182.75484255721
relative,saved,test_probe,top1,resolution_max_b1_gaussian_conv,ratio to plain,5,0.40178590891511856,0.04743592647325105,0,5,0,0.4303820858989736,0.46445125379882557,0.3846307369013249,0.34007704272972966,0.38938842524673917
relative,saved,test_probe,top2,plain,value,5,4350.774728053619,683.5694322052478,0,5,0,3310.712786487696,4534.36423880452,4433.378219766371,5210.665231255458,4264.7531639540475
relative,saved,test_probe,top2,resolution_max_b1,value,5,2135.0769211485176,258.39844924596764,0,5,0,1934.1003335383914,2508.9880824714164,2001.2807302120857,1930.831578417839,2300.183881102856
relative,saved,test_probe,top2,resolution_max_b1,difference vs plain,5,-2215.697806905101,704.0181138902343,5,0,0,-1376.6124529493047,-2025.3761563331036,-2432.097489554286,-3279.833652837619,-1964.5692828511915
relative,saved,test_probe,top2,resolution_max_b1,ratio to plain,5,0.49976706773458063,0.08746084570821745,0,5,0,0.5841945400495644,0.5533274237212378,0.4514121356236438,0.3705537570972727,0.5393474821811846
relative,saved,test_probe,top2,gaussian_postrelu,value,5,1984.4547418237003,176.89918343950245,0,5,0,2122.68764296691,2177.8566317913464,1804.6115833929798,1797.2109419039166,2019.9069090633466
relative,saved,test_probe,top2,gaussian_postrelu,difference vs plain,5,-2366.3199862299184,801.3425265596231,5,0,0,-1188.025143520786,-2356.5076070131736,-2628.7666363733915,-3413.4542893515413,-2244.846254890701
relative,saved,test_probe,top2,gaussian_postrelu,ratio to plain,5,0.4694093824142504,0.11070499563827274,0,5,0,0.6411572914541008,0.48030032813718904,0.4070511230796994,0.3449100761882752,0.47362809321198757
relative,saved,test_probe,top2,resolution_max_b1_gaussian_conv,value,5,1674.0495195595583,133.37312029114304,0,5,0,1654.8060536000578,1671.532726589655,1896.9699583740792,1594.0932096879535,1552.845649546046
relative,saved,test_probe,top2,resolution_max_b1_gaussian_conv,difference vs plain,5,-2676.72520849406,703.730166463278,5,0,0,-1655.9067328876383,-2862.831512214865,-2536.408261392292,-3616.5720215675046,-2711.9075144080016
relative,saved,test_probe,top2,resolution_max_b1_gaussian_conv,ratio to plain,5,0.393278888389212,0.07355172509962798,0,5,0,0.4998337700431048,0.3686366243551605,0.4278836283167478,0.30592892441563985,0.3641114948154073
relative,saved,test_probe,min,plain,value,5,-15.406251277302033,3.7817172872357068,5,0,0,-16.734270689258324,-9.341134939715348,-17.056254346307384,-14.586676705587236,-19.31291970564188
relative,saved,test_probe,min,resolution_max_b1,value,5,-8.55741253481207,2.441872520674593,5,0,0,-9.044464116683681,-6.086164849995283,-10.681184109763766,-5.939435745086436,-11.035813852531184
relative,saved,test_probe,min,resolution_max_b1,difference vs plain,5,6.848838742489964,2.1864224694036882,0,5,0,7.689806572574643,3.2549700897200644,6.375070236543618,8.647240960500799,8.277105853110697
relative,saved,test_probe,min,resolution_max_b1,ratio to plain,5,0.5593712535587334,0.09569495951623304,0,5,0,0.5404755477326714,0.6515444739074444,0.6262326940543194,0.4071822434243307,0.5714213086749018
relative,saved,test_probe,min,gaussian_postrelu,value,5,-8.846776565976345,1.9629044115420398,5,0,0,-9.671734005272569,-6.068384537602054,-7.577437529972494,-10.780344513778058,-10.135982243256548
relative,saved,test_probe,min,gaussian_postrelu,difference vs plain,5,6.559474711325689,2.9158657095765887,0,5,0,7.062536683985755,3.272750402113293,9.47881681633489,3.8063321918091777,9.176937462385334
relative,saved,test_probe,min,gaussian_postrelu,ratio to plain,5,0.5871491075528247,0.11331977406733519,0,5,0,0.5779596962944328,0.6496410314983605,0.44426152284795056,0.7390541883778632,0.5248290987455161
relative,saved,test_probe,min,resolution_max_b1_gaussian_conv,value,5,-8.077379780430446,2.0907340142107267,5,0,0,-9.628799917554527,-4.830503404953285,-8.95761646933787,-7.175704225706886,-9.794274884599668
relative,saved,test_probe,min,resolution_max_b1_gaussian_conv,difference vs plain,5,7.328871496871588,1.8293969245782842,0,5,0,7.105470771703796,4.510631534762062,8.098637876969514,7.41097247988035,9.518644821042214
relative,saved,test_probe,min,resolution_max_b1_gaussian_conv,ratio to plain,5,0.5233535794716533,0.03162473262877547,0,5,0,0.5753940578799902,0.5171216812654764,0.5251807511464064,0.49193550872066194,0.507135898345731
relative,saved,test_probe,grad_norm,plain,value,5,6.674568503644634,1.118378574118207,0,5,0,7.343812965836728,4.688154782082113,7.2569101909053675,7.053101995452172,7.030862583946792
relative,saved,test_probe,grad_norm,resolution_max_b1,value,5,3.6864772568002495,0.7233513905392193,0,5,0,4.338956570284136,3.0314642086016166,4.278951019835972,2.7943733336411882,3.9886411516383355
relative,saved,test_probe,grad_norm,resolution_max_b1,difference vs plain,5,-2.9880912468443848,0.9206602249874695,5,0,0,-3.0048563955525918,-1.6566905734804962,-2.9779591710693953,-4.258728661810984,-3.0422214323084567
relative,saved,test_probe,grad_norm,resolution_max_b1,ratio to plain,5,0.5581174213799499,0.09513347369881589,0,5,0,0.5908315735257523,0.6466220399095434,0.5896381389972987,0.3961906882167584,0.5673046662503965
relative,saved,test_probe,grad_norm,gaussian_postrelu,value,5,4.049761216933355,0.7592798909239623,0,5,0,4.282540197236224,2.9530746456655907,3.6155573278542095,4.603852234101029,4.793781679809723
relative,saved,test_probe,grad_norm,gaussian_postrelu,difference vs plain,5,-2.6248072867112797,0.7410522282678962,5,0,0,-3.061272768600504,-1.735080136416522,-3.641352863051158,-2.449249761351143,-2.237080904137069
relative,saved,test_probe,grad_norm,gaussian_postrelu,ratio to plain,5,0.6091669402379123,0.07175067339903342,0,5,0,0.5831494098717541,0.6299012688216035,0.49822269157820936,0.6527414798580234,0.6818198510599708
relative,saved,test_probe,grad_norm,resolution_max_b1_gaussian_conv,value,5,3.6966956463414733,0.6906061222710009,0,5,0,4.4765630750116,2.632921866001586,3.8082212798808457,3.517703163290466,4.0480688475228686
relative,saved,test_probe,grad_norm,resolution_max_b1_gaussian_conv,difference vs plain,5,-2.977872857303161,0.5907683738121806,5,0,0,-2.8672498908251276,-2.0552329160805267,-3.448688911024522,-3.535398832161706,-2.9827937364239236
relative,saved,test_probe,grad_norm,resolution_max_b1_gaussian_conv,ratio to plain,5,0.5540910408539059,0.04337787765560229,0,5,0,0.6095693198936959,0.5616115483354941,0.524771725114285,0.4987455399849137,0.5757570709411411
relative,centre_frozen,train_probe,top1,plain,value,5,3775.0429436024597,259.6071396785253,0,5,0,3825.8410574417762,3396.060340679414,4063.332358243587,3935.4693246469283,3654.511637000592
relative,centre_frozen,train_probe,top1,resolution_max_b1,value,5,2297.0570323262787,167.49058076771624,0,5,0,2416.9778312233066,2284.2534891619985,2077.548370301266,2206.33867377344,2500.1667971713837
relative,centre_frozen,train_probe,top1,resolution_max_b1,difference vs plain,5,-1477.9859112761808,375.6797703550112,5,0,0,-1408.8632262184697,-1111.8068515174155,-1985.783987942321,-1729.1306508734883,-1154.3448398292085
relative,centre_frozen,train_probe,top1,resolution_max_b1,ratio to plain,5,0.6120843615266703,0.07424411689469242,0,5,0,0.6317507170147487,0.6726186404288129,0.5112917642797267,0.5606291122524204,0.6841315736576429
relative,centre_frozen,train_probe,top1,gaussian_postrelu,value,5,2089.94519690966,214.52321603563678,0,5,0,2153.8686701872034,2125.407143635166,1911.1260318214088,1861.7013194909355,2397.622819413588
relative,centre_frozen,train_probe,top1,gaussian_postrelu,difference vs plain,5,-1685.0977466927993,425.60381865954514,5,0,0,-1671.9723872545728,-1270.653197044248,-2152.206326422178,-2073.768005155993,-1256.8888175870043
relative,centre_frozen,train_probe,top1,gaussian_postrelu,ratio to plain,5,0.5576575469854143,0.0853606840103379,0,5,0,0.5629791300392991,0.6258449292482119,0.4703346572042437,0.4730570018247972,0.6560720166105191
relative,centre_frozen,train_probe,top1,resolution_max_b1_gaussian_conv,value,5,1838.3098536408056,106.77225194814504,0,5,0,1959.8753284798336,1783.8783597064478,1871.1465656690175,1683.9574061319756,1892.6916082167518
relative,centre_frozen,train_probe,top1,resolution_max_b1_gaussian_conv,difference vs plain,5,-1936.7330899616543,276.2597576905084,5,0,0,-1865.9657289619427,-1612.1819809729661,-2192.1857925745694,-2251.5119185149524,-1761.8200287838404
relative,centre_frozen,train_probe,top1,resolution_max_b1_gaussian_conv,ratio to plain,5,0.48876905549239547,0.04254317056024356,0,5,0,0.5122730659883562,0.5252787585480787,0.46049557375558564,0.42789239788650935,0.5179054812834476
relative,centre_frozen,train_probe,top2,plain,value,5,3040.6310924486475,283.7593965988588,0,5,0,2671.9214880085724,3109.881590304147,3228.509357933403,3360.8187445282874,2832.0242814688286
relative,centre_frozen,train_probe,top2,resolution_max_b1,value,5,1792.9141025815775,181.54718975071467,0,5,0,1693.8561459287791,2088.992714686494,1732.508870889579,1621.2095191748988,1828.0032622281358
relative,centre_frozen,train_probe,top2,resolution_max_b1,difference vs plain,5,-1247.7169898670704,348.981875234918,5,0,0,-978.0653420797933,-1020.888875617653,-1496.000487043824,-1739.6092253533886,-1004.0210192406928
relative,centre_frozen,train_probe,top2,resolution_max_b1,ratio to plain,5,0.5940326958486783,0.08067904696011655,0,5,0,0.633946825732233,0.6717274127733558,0.5366281087686154,0.4823852883510521,0.6454758436181354
relative,centre_frozen,train_probe,top2,gaussian_postrelu,value,5,1754.6931834290913,116.70213233765631,0,5,0,1885.5398994899767,1731.898848417456,1684.389495290452,1610.9548800407345,1860.6827939068376
relative,centre_frozen,train_probe,top2,gaussian_postrelu,difference vs plain,5,-1285.9379090195564,399.6513763073979,5,0,0,-786.3815885185957,-1377.9827418866907,-1544.119862642951,-1749.863864487553,-971.341487561991
relative,centre_frozen,train_probe,top2,gaussian_postrelu,ratio to plain,5,0.5841323003135999,0.09448073161055098,0,5,0,0.7056868654083474,0.556901862057094,0.5217235908427549,0.479334055924174,0.6570151273356297
relative,centre_frozen,train_probe,top2,resolution_max_b1_gaussian_conv,value,5,1488.4429033455192,45.776145520856495,0,5,0,1489.049724023224,1489.592153745277,1542.1187356089447,1505.239253704975,1416.2146496451749
relative,centre_frozen,train_probe,top2,resolution_max_b1_gaussian_conv,difference vs plain,5,-1552.1881891031285,259.6575088912456,5,0,0,-1182.8717639853485,-1620.2894365588697,-1686.3906223244583,-1855.5794908233124,-1415.8096318236537
relative,centre_frozen,train_probe,top2,resolution_max_b1_gaussian_conv,ratio to plain,5,0.4923778122340868,0.0407728361741287,0,5,0,0.5572954634730071,0.4789867750558293,0.47765657913287524,0.4478787367380757,0.5000715067706466
relative,centre_frozen,train_probe,min,plain,value,5,-6.762670730845045,2.0431815151632744,5,0,0,-5.631889274175698,-6.2268962261844205,-5.1963154311524695,-10.30958165186809,-6.448671070844548
relative,centre_frozen,train_probe,min,resolution_max_b1,value,5,-4.6856082751299155,0.6238011159876548,5,0,0,-4.351977943733867,-5.603932034839177,-4.999981554833503,-4.013709712700649,-4.4584401295423834
relative,centre_frozen,train_probe,min,resolution_max_b1,difference vs plain,5,2.0770624557151294,2.454225174973148,0,5,0,1.2799113304418315,0.6229641913452433,0.19633387631896682,6.295871939167441,1.9902309413021646
relative,centre_frozen,train_probe,min,resolution_max_b1,ratio to plain,5,0.7431206062887104,0.2243498455657902,0,5,0,0.7727385486233368,0.8999559060056844,0.9622167131845145,0.38931838829496707,0.6913734753350484
relative,centre_frozen,train_probe,min,gaussian_postrelu,value,5,-4.971277771316414,0.7165908350286525,5,0,0,-4.6918248278655,-4.853730897709488,-5.3984296735446256,-5.899383885738257,-4.013019571724199
