method,epoch,update,joint_change,state_label,state,seed,split,centre_ce_saved,centre_acc_saved,centre_ce_recalibrated,centre_acc_recalibrated,S_recalibrated_eps0.025,S_recalibrated_eps0.05,S_recalibrated_eps0.1,S_recalibrated_eps0.2,S_recalibrated_eps0.25,S_saved_eps0.1,S_saved_eps0.25
gaussian_postrelu,18,7038,False,after,G=0.3,2,train_probe,0.5304705810546875,0.823,0.48099412536621095,0.84,0.013978666687011703,0.05413968734741211,0.20916914825439453,0.7021794876098633,0.9923050628662111,0.5229362197875977,3.5731215209960943
gaussian_postrelu,18,7038,False,after,G=0.3,2,test_probe,0.7358755798339843,0.738,0.6721992797851563,0.767,0.011895097351074201,0.046165519714355466,0.1813688613891601,0.6289682708740234,0.8969560943603515,0.49541508941650403,3.4463956359863275
gaussian_postrelu,18,7038,False,after,G=0.3,3,train_probe,0.5721763305664063,0.804,0.4788333435058594,0.845,0.014589373016357415,0.06373479766845705,0.24877520904541015,0.7798456344604492,1.0717017166137695,0.5888216354370117,3.483303424072266
gaussian_postrelu,18,7038,False,after,G=0.3,3,test_probe,0.72222802734375,0.757,0.63916455078125,0.782,0.014169924926757792,0.06120846405029297,0.2316808944702148,0.7241058288574219,0.9998261688232424,0.5780362991333008,3.3781264282226564
gaussian_postrelu,18,7038,False,after,G=0.3,4,train_probe,0.5354835052490234,0.818,0.48343118286132813,0.845,0.0168116325378418,0.06648078460693357,0.24691488800048828,0.7427788925170897,1.018073452758789,0.6606139022827149,3.632141189575195
gaussian_postrelu,18,7038,False,after,G=0.3,4,test_probe,0.7685845336914062,0.74,0.6830506286621094,0.762,0.013136428833007762,0.051366757202148415,0.20420468597412106,0.6489221786499024,0.9072695297241211,0.589770687866211,3.455567950439453
gaussian_postrelu,18,7038,False,final,G=0,0,train_probe,0.709929931640625,0.743,0.586284912109375,0.797,0.011489672851562572,0.04589721679687504,0.18942483062744148,0.6476761779785157,0.9170575103759768,0.5812889160156249,3.7006013916015625
gaussian_postrelu,18,7038,False,final,G=0,0,test_probe,0.82893017578125,0.705,0.7118359680175781,0.751,0.009476036071777372,0.03645458679199222,0.1566891998291016,0.581506103515625,0.8396211181640624,0.5566908157348633,3.6371891479492193
gaussian_postrelu,18,7038,False,final,G=0,1,train_probe,0.7262874450683594,0.76,0.54729052734375,0.82,0.012814968872070277,0.05429975280761714,0.2210706436157226,0.745001791381836,1.0501880432128905,0.6198235824584961,3.8211306945800785
gaussian_postrelu,18,7038,False,final,G=0,1,test_probe,0.9135000305175781,0.693,0.7204779357910156,0.742,0.010690538024902385,0.0466939682006836,0.19666439056396484,0.6851438598632813,0.9708587158203125,0.5862507446289063,3.68318949584961
gaussian_postrelu,18,7038,False,final,G=0,2,train_probe,0.5775961303710937,0.811,0.5118847351074218,0.825,0.013852126312255898,0.05466132659912112,0.2103857330322266,0.7004255187988282,0.9871143554687499,0.5281769882202149,3.5726618713378904
gaussian_postrelu,18,7038,False,final,G=0,2,test_probe,0.777635986328125,0.723,0.6955548706054687,0.762,0.012010287475585957,0.04673697814941408,0.18319005889892584,0.6289059265136718,0.8946707031250002,0.501593894958496,3.44983759765625
gaussian_postrelu,18,7038,False,final,G=0,3,train_probe,0.6204642944335937,0.792,0.5083995361328125,0.839,0.014594414520263633,0.06362091522216796,0.24749613800048825,0.7733614212036133,1.0611656829833982,0.5815093551635742,3.451609063720703
gaussian_postrelu,18,7038,False,final,G=0,3,test_probe,0.7628362731933593,0.746,0.6612705383300781,0.776,0.01448011932373049,0.06163352203369145,0.23165518493652346,0.7198727325439453,0.9914660522460939,0.5725988357543946,3.352568249511718
gaussian_postrelu,18,7038,False,final,G=0,4,train_probe,0.5839944458007813,0.798,0.514257080078125,0.836,0.016970790863037145,0.06647735290527344,0.2459536331176758,0.735956398010254,1.007043537902832,0.6607493728637694,3.621856439208984
gaussian_postrelu,18,7038,False,final,G=0,4,test_probe,0.8132868041992187,0.724,0.706269775390625,0.758,0.013159489440917983,0.05155988616943365,0.20439326629638677,0.6459131469726562,0.9008403778076172,0.5904484344482422,3.4475544494628907
gaussian_postrelu,21,8211,False,before,G=0.3,0,train_probe,0.3696404266357422,0.871,0.36460203552246095,0.873,0.012542444610595694,0.05161958847045896,0.22064920349121092,0.7586522445678711,1.0676753311157225,0.6088676559448241,4.050546029663086
gaussian_postrelu,21,8211,False,before,G=0.3,0,test_probe,0.5867900390625,0.801,0.5779974670410156,0.801,0.007956599426269539,0.03575919342041015,0.17329912872314454,0.6452040878295897,0.9277837219238283,0.5531152236938477,3.9181028808593745
gaussian_postrelu,21,8211,False,before,G=0.3,1,train_probe,0.36597352600097655,0.883,0.35592762756347657,0.888,0.013929623413085929,0.060231481170654286,0.24571236495971682,0.8255566085815429,1.1718018859863282,0.6211625961303711,4.150639755249024
gaussian_postrelu,21,8211,False,before,G=0.3,1,test_probe,0.581534423828125,0.789,0.5702833099365234,0.792,0.013055047607421877,0.0535381980895996,0.22124310455322266,0.7534751724243165,1.074879086303711,0.5926062011718749,3.9890266479492182
gaussian_postrelu,21,8211,False,before,G=0.3,2,train_probe,0.33335487365722655,0.889,0.3285268402099609,0.894,0.011951438140869158,0.05186664428710939,0.2152265670776367,0.7725997146606446,1.1036419876098633,0.5324475021362305,3.795979708862305
gaussian_postrelu,21,8211,False,before,G=0.3,2,test_probe,0.5919400939941406,0.8,0.5877836608886718,0.801,0.009385096740722697,0.03906044006347661,0.17553292541503912,0.6756193954467774,0.9787492309570313,0.491370231628418,3.6588977416992186
gaussian_postrelu,21,8211,False,before,G=0.3,3,train_probe,0.32289164733886716,0.886,0.3156425018310547,0.895,0.01574861373901367,0.06829883728027344,0.26399834213256834,0.8571670043945312,1.1965274032592774,0.6623488189697265,3.750272537231445
gaussian_postrelu,21,8211,False,before,G=0.3,3,test_probe,0.5605692291259765,0.807,0.5618086242675782,0.804,0.013300634002685519,0.05801236572265622,0.2284762969970703,0.7658245483398437,1.0827261535644532,0.6224234588623048,3.6053326690673826
gaussian_postrelu,21,8211,False,before,G=0.3,4,train_probe,0.34035789489746093,0.883,0.33645965576171877,0.885,0.017605461120605466,0.07763759841918942,0.294951091003418,0.8731959915161133,1.1829055541992188,0.7283162185668945,3.7805882598876956
gaussian_postrelu,21,8211,False,before,G=0.3,4,test_probe,0.607103515625,0.783,0.6001004028320313,0.789,0.012341641235351575,0.056137120056152345,0.23952019195556642,0.748656834411621,1.036594226074219,0.652188397216797,3.5718209167480466
gaussian_postrelu,21,8211,False,after,G=0,0,train_probe,0.3757861328125,0.866,0.37164271545410155,0.87,0.01262772979736329,0.05191105270385743,0.22060885848999026,0.755067987060547,1.0618135879516601,0.6076519943237304,4.0271258056640615
gaussian_postrelu,21,8211,False,after,G=0,0,test_probe,0.5881494140625,0.798,0.5817229614257813,0.795,0.008040039062499948,0.036227476501464816,0.17350102233886716,0.6434167480468751,0.9243328765869139,0.5536742095947265,3.8982325134277347
gaussian_postrelu,21,8211,False,after,G=0,1,train_probe,0.3779031829833984,0.877,0.3633826904296875,0.887,0.013838053894042945,0.0602417510986328,0.24569287872314455,0.8231540756225586,1.1665003967285155,0.6203771469116209,4.133826553344727
gaussian_postrelu,21,8211,False,after,G=0,1,test_probe,0.5936226196289063,0.782,0.5770408020019532,0.79,0.013400237274169858,0.05398889312744134,0.22092021636962883,0.7494904418945313,1.0682748260498047,0.5914361129760742,3.9725191528320307
gaussian_postrelu,21,8211,False,after,G=0,2,train_probe,0.34216349792480466,0.887,0.3350227813720703,0.891,0.012278090667724622,0.052692955780029284,0.216790193939209,0.7717995025634765,1.1003231842041015,0.5333452651977539,3.790854440307618
gaussian_postrelu,21,8211,False,after,G=0,2,test_probe,0.5970285034179688,0.8,0.5922714233398437,0.799,0.00943819732666017,0.0394149551391602,0.17652546386718754,0.6739708084106446,0.9742041992187499,0.493800260925293,3.6544874694824223
gaussian_postrelu,21,8211,False,after,G=0,3,train_probe,0.32970635986328123,0.884,0.32277069091796873,0.895,0.015941513824462933,0.06873291015625002,0.26440249099731444,0.8540804626464844,1.1898996520996095,0.6583081375122071,3.7265531494140625
gaussian_postrelu,21,8211,False,after,G=0,3,test_probe,0.5650292358398438,0.804,0.5653292236328125,0.807,0.013529704284667987,0.05817000122070316,0.22832287445068364,0.7615665618896484,1.0754853454589846,0.6174938217163086,3.580983703613281
gaussian_postrelu,21,8211,False,after,G=0,4,train_probe,0.3479236297607422,0.88,0.34297157287597657,0.885,0.018011434936523425,0.0782635139465332,0.29515891952514645,0.8687480941772462,1.175258853149414,0.7265522872924804,3.776279629516602
gaussian_postrelu,21,8211,False,after,G=0,4,test_probe,0.6166210327148437,0.781,0.6059405517578125,0.785,0.012326861572265656,0.05596867370605472,0.23791772613525392,0.7420279312133788,1.0271111968994142,0.6473583236694337,3.564640673828125
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",0,train_probe,1.0500376281738282,0.627,1.0278698120117187,0.639,0.004198245239257914,0.0156601379394532,0.06138762512207041,0.23808799743652348,0.3629682983398439,0.24272705993652338,1.6957223052978516
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",0,test_probe,1.0933988647460937,0.614,1.0760836181640625,0.616,0.003923522949218694,0.015703649902343762,0.06157730102539063,0.23531740112304692,0.354952993774414,0.2525673156738281,1.6925267974853515
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",1,train_probe,1.0667848510742188,0.601,1.0358528442382813,0.619,0.005344653320312487,0.02108974151611327,0.08275108795166011,0.31830026550292967,0.4754414550781251,0.4052213104248047,2.2950627075195316
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",1,test_probe,1.1166162719726562,0.599,1.0937632446289063,0.593,0.005031686401367153,0.02001289672851554,0.07799206237792969,0.30089700927734375,0.45147233581542956,0.38177311401367187,2.25892509765625
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",2,train_probe,0.979761474609375,0.641,0.9635284729003907,0.646,0.005154417419433533,0.020647547912597618,0.08379787902832025,0.3098283233642578,0.45288912658691405,0.27030503234863285,1.650501043701172
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",2,test_probe,1.07082275390625,0.618,1.0504791259765625,0.62,0.005562316894531327,0.02174605407714849,0.0862168243408203,0.30335770874023443,0.43907552490234386,0.25711481018066407,1.5872499969482419
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",3,train_probe,0.980883056640625,0.648,0.9783525390625,0.644,0.005838203430175803,0.02376205444335938,0.09216479492187504,0.3291102294921875,0.47497328186035165,0.30640477294921875,1.6360064453124998
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",3,test_probe,1.0572351684570314,0.626,1.0530419921875,0.621,0.005254885864257752,0.02051013793945302,0.08141559448242182,0.299179605102539,0.4343389709472655,0.29345218811035145,1.5809447265624998
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",4,train_probe,1.0246988525390626,0.64,1.0046600646972657,0.65,0.005386401367187465,0.021206292724609343,0.08072377014160156,0.29384506530761717,0.4320582427978515,0.23107940979003896,1.5099247406005858
resolution_max_b1_gaussian_conv,3,1173,False,before,"r=16, G=1",4,test_probe,1.1209136962890625,0.613,1.1019572143554688,0.617,0.0038165954589843175,0.017077478027343697,0.0721427185058593,0.27128795776367187,0.3995180053710937,0.20916968078613282,1.4148918914794923
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",0,train_probe,1.5307545166015626,0.489,1.1234129028320312,0.607,0.003075405883789051,0.01257328796386723,0.0500830749511719,0.19372954711914067,0.2941331939697266,0.26515456848144525,1.998595886230469
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",0,test_probe,1.5421924438476562,0.469,1.1657601318359374,0.585,0.0035078308105469746,0.01329936523437505,0.05064429321289075,0.18763782653808603,0.28355321044921894,0.2703081512451172,1.9920845764160156
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",1,train_probe,1.3076714477539062,0.537,1.111763916015625,0.594,0.004248925781250046,0.016291827392578152,0.06410034179687504,0.24665067138671876,0.3710673583984375,0.3639677734375001,2.3094226196289065
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",1,test_probe,1.32598046875,0.531,1.1508668212890625,0.576,0.00405292663574226,0.015910424804687497,0.06157623291015626,0.2332369812011718,0.35193193359375,0.3566238983154296,2.2932626007080072
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",2,train_probe,1.1565664672851563,0.58,1.0633601684570313,0.619,0.0038862274169921608,0.015876614379882747,0.06523857421874994,0.2462414398193359,0.36405055847167966,0.26595509033203124,1.9147092681884768
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",2,test_probe,1.2564169921875,0.533,1.1453013916015624,0.588,0.003746917724609511,0.015046542358398552,0.06126875305175783,0.22721647338867196,0.33660092163085953,0.2553301147460939,1.8560121765136717
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",3,train_probe,1.3195908813476562,0.534,1.042334228515625,0.637,0.005058151245117215,0.019570736694335976,0.07358129272460942,0.2580776336669922,0.3749828704833985,0.32023674011230463,1.9790526824951176
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",3,test_probe,1.3624722290039062,0.534,1.1045864868164061,0.6,0.00391466064453132,0.016693801879882918,0.06553236389160169,0.2375381713867188,0.34775648498535167,0.297941781616211,1.9183688903808593
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",4,train_probe,1.4731258544921875,0.501,1.0910328369140625,0.622,0.0038847137451171855,0.015768008422851552,0.06275231323242192,0.2300458221435547,0.33969364318847656,0.2583251800537109,1.724845922851562
resolution_max_b1_gaussian_conv,3,1173,False,after,"r=16, G=0.85",4,test_probe,1.527793701171875,0.475,1.1558195190429688,0.597,0.0040469055175781365,0.01569341735839842,0.05843984069824217,0.21565587768554684,0.31849317016601564,0.24260953979492195,1.6525642639160156
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",0,train_probe,4.1521884765625,0.12,1.854688720703125,0.318,0.0017957275390624527,0.006845233154296792,0.026491223144531183,0.0988273620605468,0.1454959289550781,0.3181840148925777,2.4639901123046872
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",0,test_probe,4.147191162109375,0.115,1.8528329467773437,0.315,0.0022398010253906753,0.008042276000976645,0.02841087951660166,0.09970661010742199,0.1456604675292969,0.3081048278808593,2.435285766601562
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",1,train_probe,4.3462978515625,0.196,1.87827392578125,0.291,0.0021061065673828373,0.008144726562500093,0.033068063354492264,0.12471242980957038,0.18230876770019533,0.3024809082031246,2.221648986816406
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",1,test_probe,4.339418212890625,0.204,1.88350830078125,0.273,0.0018560150146483601,0.008642196655273349,0.035296261596679576,0.1279311645507811,0.1861844665527342,0.30260888671874964,2.2217461181640625
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",2,train_probe,4.4831865234375,0.167,1.84456982421875,0.291,0.002015063476562462,0.008635980224609341,0.03560208435058589,0.1282310852050781,0.18520902099609365,0.39659506225585905,2.904198498535156
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",2,test_probe,4.41381591796875,0.169,1.8336196899414063,0.283,0.002629418945312412,0.009755093383788948,0.03774714050292962,0.13128470153808583,0.18921298217773425,0.38931386108398397,2.869417199707031
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",3,train_probe,4.1914599609375,0.184,1.7477396850585938,0.363,0.002665289306640628,0.01134393920898431,0.04321271057128899,0.1432816986083984,0.20275066833496097,0.3653493652343748,2.6087480102539056
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",3,test_probe,4.162722412109375,0.178,1.760478271484375,0.341,0.0026669525146484573,0.010553994750976603,0.04062402648925787,0.13810576171875005,0.19512966613769533,0.36765796508789084,2.617590893554688
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",4,train_probe,3.4851837158203125,0.125,1.8560252075195312,0.283,0.0017352294921875843,0.006989868164062618,0.02812265625000012,0.10283469238281259,0.15031357116699232,0.31515805053710944,2.219935510253906
resolution_max_b1_gaussian_conv,3,1173,False,final,"r=32, G=0",4,test_probe,3.457892578125,0.129,1.871741943359375,0.309,0.0016947784423828605,0.006751873779296891,0.02663745422363286,0.0975039245605469,0.14340204467773446,0.30791367797851554,2.163885101318359
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",0,train_probe,0.7986588745117188,0.722,0.7823203125,0.718,0.003478897094726552,0.014428556823730464,0.05822062835693361,0.2288451965332031,0.35682036895751956,0.21911829223632803,1.5175681060791015
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",0,test_probe,0.8896516723632812,0.696,0.8623814697265625,0.69,0.0029879318237304832,0.012436785888671874,0.05199339447021485,0.21197530975341797,0.33214010772705077,0.21526757049560546,1.4875476074218752
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",1,train_probe,0.7534578247070313,0.742,0.7467248840332031,0.742,0.003663090515136691,0.01598303222656249,0.06896413726806636,0.29234856109619145,0.4557274200439453,0.26961351165771485,1.901403796386719
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",1,test_probe,0.8504135437011718,0.696,0.8400605163574218,0.701,0.004785855102539071,0.0178635757446289,0.06891980590820315,0.27482434387207033,0.4234413238525391,0.24814061737060547,1.8401586395263674
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",2,train_probe,0.708016845703125,0.758,0.6987175598144532,0.762,0.0052327468872070074,0.020598782348632782,0.08021791687011717,0.3017219970703125,0.45280812377929686,0.23004134368896492,1.4724616882324217
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",2,test_probe,0.8415161743164062,0.709,0.82070068359375,0.695,0.00528035125732419,0.019882353210449157,0.07526748809814451,0.28355429077148436,0.4229791381835938,0.2253021270751953,1.41630622253418
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",3,train_probe,0.7096893005371093,0.747,0.6992846984863281,0.748,0.005907231140136726,0.024442684936523407,0.09597781219482422,0.342298014831543,0.5045653442382811,0.27206464080810544,1.7237301635742184
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",3,test_probe,0.8138185424804687,0.715,0.8054020080566406,0.72,0.005736859130859362,0.02314625854492186,0.08712531738281248,0.3158817672729492,0.47005202331542967,0.25926507720947267,1.6634888671875
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",4,train_probe,0.7546056518554688,0.736,0.7264506225585937,0.741,0.004834831237792991,0.019841053771972695,0.07806414184570318,0.2904323379516601,0.4359599533081056,0.2200756683349609,1.5495920318603513
resolution_max_b1_gaussian_conv,6,2346,True,before,"r=16, G=0.85",4,test_probe,0.9012028198242188,0.69,0.878149169921875,0.698,0.004651943969726591,0.018317294311523492,0.07039629211425785,0.25561866760253904,0.3836938079833984,0.2136221694946289,1.4700407073974608
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",0,train_probe,1.5101444702148437,0.495,1.0204999084472657,0.64,0.004445065307617147,0.017848567199707,0.07192618865966793,0.28337253723144523,0.4319481811523437,0.3090696105957032,1.8312937927246096
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",0,test_probe,1.567235595703125,0.494,1.1058154907226563,0.627,0.004244125366210882,0.016360601806640628,0.06226524963378901,0.2469181640625,0.3835064697265624,0.31159951477050785,1.8198249572753906
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",1,train_probe,1.4660390014648437,0.504,1.0351829833984374,0.62,0.005461100769043048,0.021704327392578215,0.08858345336914072,0.3551391693115235,0.535870816040039,0.3665047302246095,2.2642517578124997
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",1,test_probe,1.4786148681640625,0.5,1.056302978515625,0.634,0.0067055175781249865,0.02503045806884756,0.09371784057617176,0.36402093200683594,0.5447751220703125,0.3693966003417969,2.250928216552734
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",2,train_probe,1.3294201049804688,0.528,0.960330078125,0.657,0.006620864868164022,0.025671751403808563,0.10145449218749995,0.3784821319580078,0.5561940093994141,0.3642748809814453,1.9005513458251955
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",2,test_probe,1.3285126953125,0.52,0.9866632080078125,0.648,0.006942204284667963,0.02841791687011721,0.1107490661621094,0.39038418273925785,0.5652491485595703,0.3610416046142578,1.8888401336669927
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",3,train_probe,1.1401728515625,0.597,0.9331876220703125,0.662,0.005630123901367234,0.02573765563964847,0.10755160217285158,0.39521091308593753,0.579495672607422,0.39691665954589844,2.0616702117919923
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",3,test_probe,1.164802490234375,0.573,0.9611601867675781,0.663,0.009487474060058643,0.035686122131347676,0.12779171447753912,0.4205221160888673,0.6004948822021485,0.4102748901367188,2.0616439849853516
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",4,train_probe,1.6821956176757813,0.462,0.9754978637695313,0.647,0.007073559570312438,0.026958836364746098,0.10463534240722652,0.37570264587402347,0.5486552093505859,0.32384668273925776,1.8036434936523438
resolution_max_b1_gaussian_conv,6,2346,True,after,"r=24, G=0.7",4,test_probe,1.7722767944335938,0.443,1.0703355407714843,0.63,0.008102070617675894,0.03023921813964847,0.11066319885253914,0.36890417480468757,0.5312628936767579,0.30870278625488284,1.7374030212402345
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",0,train_probe,3.630821044921875,0.196,1.7525302124023439,0.353,0.00226911315917957,0.00896022644042962,0.03678071289062486,0.14071454162597646,0.2097755249023437,0.14856944580078105,1.0635652404785154
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",0,test_probe,3.63327685546875,0.2,1.75435107421875,0.35,0.0029024810791014933,0.010710037231445303,0.04103192138671872,0.14800096740722654,0.21660961914062496,0.14415689086914057,1.048734442138672
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",1,train_probe,3.8102779541015623,0.128,1.6209683227539062,0.393,0.003211447143554702,0.013865399169921933,0.05494337768554684,0.19905234375000005,0.29233908081054694,0.1236457397460939,1.0278171875000002
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",1,test_probe,3.7947874755859377,0.118,1.6556834716796875,0.373,0.0036959991455078,0.013762857055664091,0.05231331176757807,0.19460798645019523,0.28756838684082026,0.13026351318359358,1.0473388122558591
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",2,train_probe,3.606513916015625,0.213,1.5375096435546876,0.469,0.004622088623046872,0.01755097656249993,0.06369966125488273,0.21264556884765623,0.30407165222167964,0.22437924194335915,1.5925832885742186
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",2,test_probe,3.532654052734375,0.217,1.541739990234375,0.45,0.003808807373046963,0.015628564453125104,0.06063263549804696,0.20743354492187507,0.2969451385498048,0.2253024536132812,1.5843635314941404
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",3,train_probe,3.5098621826171876,0.213,1.5824459228515626,0.426,0.003917202758788952,0.01753008422851552,0.06752515869140614,0.2247700958251952,0.319049215698242,0.18242086181640613,1.3710304870605465
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",3,test_probe,3.5115869140625,0.208,1.6048214111328125,0.411,0.005328872680664043,0.020823696899414056,0.07045267944335938,0.22303821716308594,0.31519486389160156,0.1857407653808596,1.3738255310058594
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",4,train_probe,3.3566751708984377,0.157,1.7080739135742187,0.383,0.003190310668945373,0.012135510253906334,0.04479707641601569,0.16007379150390635,0.23203088073730477,0.23230944824218724,1.5123532958984371
resolution_max_b1_gaussian_conv,6,2346,True,final,"r=32, G=0",4,test_probe,3.3809656982421874,0.158,1.7570140991210939,0.346,0.002484301757812357,0.010403234863281185,0.04183672180175775,0.15024649047851554,0.22030855712890612,0.22721250000000018,1.494533166503906
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",0,train_probe,0.67499560546875,0.764,0.6111329650878906,0.785,0.0044144210815430076,0.017651751708984385,0.07141830444335938,0.2961552993774414,0.47138033294677734,0.2771745910644531,2.201880880737305
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",0,test_probe,0.7746568298339844,0.741,0.7399639587402344,0.754,0.004438412475585962,0.017538166809082066,0.06888043975830081,0.2755274246215821,0.43397950744628916,0.28814448242187496,2.1630188781738275
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",1,train_probe,0.6761556396484375,0.765,0.6552991027832031,0.759,0.005811309814453103,0.023016194152832004,0.09023183746337889,0.372828938293457,0.5879757904052735,0.3880505508422851,2.752222326660157
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",1,test_probe,0.7480316467285156,0.743,0.7279786071777343,0.746,0.0063343139648438075,0.023780833435058647,0.09005779113769534,0.35278149871826175,0.5555539520263673,0.37793676300048834,2.714027279663086
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",2,train_probe,0.6406350402832032,0.776,0.6218771667480468,0.778,0.007249555969238331,0.028722604370117245,0.10866341857910163,0.3897336807250977,0.5822052917480469,0.3035870864868163,2.208189566040039
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",2,test_probe,0.7173063049316406,0.749,0.688921875,0.75,0.006821418762207032,0.025674046325683597,0.09527145538330076,0.355960317993164,0.5443456405639648,0.2864074188232423,2.1455725524902345
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",3,train_probe,0.6610306091308594,0.768,0.6412930908203125,0.776,0.0059955627441406366,0.024137242126464863,0.09889307556152346,0.3808598724365234,0.5775720672607422,0.35501218109130855,2.2432256317138672
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",3,test_probe,0.7596583557128906,0.741,0.7345807800292968,0.75,0.006285162353515649,0.024409814453125046,0.09487833862304691,0.35904164428710944,0.5478435089111329,0.3391885772705078,2.163716873168945
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",4,train_probe,0.6744306030273437,0.753,0.6249828491210937,0.781,0.005894314575195359,0.023563859558105537,0.09084633331298833,0.3488392318725587,0.5353800567626954,0.2688474502563477,2.1923251281738283
resolution_max_b1_gaussian_conv,9,3519,False,before,"r=24, G=0.7",4,test_probe,0.8335479736328125,0.73,0.7631728515625,0.744,0.004588255310058598,0.018186776733398413,0.07430313415527343,0.3108817611694336,0.48567992553710937,0.24240225830078116,2.054785406494141
resolution_max_b1_gaussian_conv,9,3519,False,after,"r=24, G=0.6",0,train_probe,1.4824725952148436,0.563,0.6909104614257813,0.751,0.0036158370971679397,0.01467438201904293,0.05838869171142578,0.2357205856323242,0.3711685897827149,0.38895403442382825,2.684195379638672
resolution_max_b1_gaussian_conv,9,3519,False,after,"r=24, G=0.6",0,test_probe,1.5556397705078124,0.552,0.7779932861328125,0.732,0.003101246643066424,0.013051626586914066,0.053121231079101584,0.21722204742431642,0.3435371612548828,0.39113489685058594,2.6452259765625
