problem,method,seed,probe,policy,coords,loss,grad_norm,grad_norm_relative_coords,n_params,n_nonzero_blocks,n_zero_norm_blocks,iterations_start0,orthogonality_error_start0,seconds_start0,top1_ritz,top1_rel_resid,top1_converged,top1,top1_start1_ritz,top1_start1_converged,top1_start_rel_diff,top1_rq_f32,top1_rq_f64,top1_quad_r1_f64,top1_r_of_direction,top1_grad_dot_dir_r1,top1_Cfd_t1e-05,top1_Cfd_t3e-05,top1_Cfd_t0.0001,top1_Cfd_t0.0003,top1_Cfd_t0.001,top1_Cfd_t0.003,top1_Cfd_t0.01,top2_ritz,top2_rel_resid,top2_converged,top2,top2_start1_ritz,top2_start1_converged,top2_start_rel_diff,min_ritz,min_rel_resid,min_converged,min,min_start1_ritz,min_start1_converged,min_start_rel_diff,min_rq_f32,min_rq_f64,min_quad_r1_f64,min_r_of_direction,min_grad_dot_dir_r1,min_Cfd_t1e-05,min_Cfd_t3e-05,min_Cfd_t0.0001,min_Cfd_t0.0003,min_Cfd_t0.001,min_Cfd_t0.003,min_Cfd_t0.01,iterations_start1,min_negative_verified
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,0.5690420717000961,3.137859069110112,4.041181499108347,268336,698,0,70,3.774758283725532e-15,79.63479280471802,2569.418105204261,4.974690842128464e-07,True,2569.418105204261,2569.4181363718544,True,1.2130214802519279e-08,2569.4181773162904,2569.42692232177,1793459.9917805947,0.037850558205223234,0.9962995593585089,1785573.5263982983,1741465.0803592044,1771875.6326763562,1797147.509935192,1906013.5588807284,1534914.2312123328,704337.2950449022,2130.6912933859494,5.617289235567912e-07,True,2130.6912933859494,2130.6913056630992,True,5.762050032089264e-09,-6.997564843835267,0.0005915297192830509,True,-6.997564843835267,-6.997602191749908,True,5.337273104920537e-06,-6.997565385646671,-6.997555297347496,-4884.293597548551,0.037850558205223234,-1.5170265777809742,-7595.108268976246,-6779.315074990756,-6916.567554782205,-6140.467652040707,-4601.39839520779,-245.53395757936295,54571.930083302475,80,True
gaussian_s1_test_saved_ord,gaussian_postrelu,1,test_probe,saved,ordinary,0.5681536644697189,2.9530746456655907,3.8332499838744862,268336,698,0,80,3.1086244689504383e-15,85.82674598693848,1624.889537323233,5.140640354032147e-07,True,1624.889537323233,1624.8895076586991,True,1.8256338821188225e-08,1624.8895233345413,1624.8557033645327,1846149.25759291,0.029667024795196638,-15.598402050880111,1758579.2034591206,1778374.8569261744,1801504.3406175212,1838178.4179206393,1995918.2358729986,1630788.785907399,736788.121268429,1331.3600068947535,5.364160509973794e-07,True,1331.3600068947535,1331.3599552080696,True,3.8822470014497465e-08,-3.7473687707427015,0.00021523334830062215,True,-3.7473687707427015,-3.74735782559043,True,2.9207566538627397e-06,-3.7473684420815028,-3.747669747603304,-4195.357716276817,0.029887952070788478,-0.5129914107715733,-8782.281377683885,-12530.275740206696,-9265.54652971312,-7397.946046477306,-5560.029510363496,-1571.3659207485796,28975.679308827086,80,True
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,0.5681536644697189,2.9530746456655907,3.8332499838744862,268336,698,0,90,2.55351295663786e-15,100.90582466125488,2681.56802265243,5.024190806174718e-07,True,2681.56802265243,2681.5679741238764,True,1.8097080970648078e-08,2681.5680475050785,2681.5186743543222,1871700.0346993164,0.037850558205223234,14.821443252438865,1769351.1664962354,1801714.4088607514,1828996.9979258024,1863332.2501506638,2015913.7069315675,1636185.1058575623,722226.3292132978,2177.8566317913464,5.669072941294172e-07,True,2177.8566317913464,2177.8566688216,True,1.700307225868485e-08,-6.068384537602054,9.031048517512467e-05,True,-6.068384537602054,-6.068287772954712,True,1.59457013218727e-05,-6.068384448683765,-6.06888323102434,-4236.080495254986,0.03785055820522324,-0.5172214142328376,-9177.074220545477,-12963.729310773904,-9507.608500980425,-7506.407521616787,-5587.239702321334,-1714.3328131568787,28056.786588481697,90,True
gaussian_s1_train_centre_frozen_ord,gaussian_postrelu,1,train_probe,centre_frozen,ordinary,0.2910343259572983,2.504399406512799,3.4256718226820544,268336,698,0,70,2.55351295663786e-15,75.43707704544067,1285.7722865703101,5.14582444459211e-07,True,1285.7722865703101,1285.7722996946204,True,1.020733640671216e-08,1285.772243598194,1285.774972190967,1463294.7168516975,0.029642619657622653,40.00605209496733,1469391.867116032,1486285.4639505516,1508653.0972540646,1563352.6492478182,1751658.1587912757,1546863.2536652305,787719.0037605317,1064.328123847174,5.469012945717598e-07,True,1064.328123847174,1064.3281173185596,True,6.134024181804179e-09,-3.014678241936512,0.0009058647077036773,True,-3.014678241936512,-3.0147205741941994,True,1.4042048368002981e-05,-3.014678888900526,-3.0150255625479603,-3358.258115819771,0.02996321860557782,0.5831833712767434,-3683.392504338911,-1895.9905284048832,-1120.8626689573898,-293.93574080148636,-395.47742984780143,2778.0620977528993,44133.124266880885,70,True
gaussian_s1_train_centre_frozen_rel,gaussian_postrelu,1,train_probe,centre_frozen,relative,0.2910343259572983,2.504399406512799,3.4256718226820544,268336,698,0,70,2.6645352591003757e-15,79.23854541778564,2125.407143635166,5.027829782059275e-07,True,2125.407143635166,2125.4071314459657,True,5.734995466645355e-09,2125.407073410038,2125.4146593748046,1483539.432243613,0.037850558205223234,-36.20835098714049,1483767.0646083986,1508646.9957656697,1531913.2629748045,1586784.5420886856,1780215.6158169336,1561850.8344513378,784288.4383166397,1731.898848417456,5.750164817966441e-07,True,1731.898848417456,1731.8988457011892,True,1.5683750038126599e-09,-4.853730897709488,0.00010793244894339216,True,-4.853730897709488,-4.853728852176944,True,4.2143509528188493e-07,-4.853733235576616,-4.8543142832994635,-3388.3113697430244,0.037850558205223234,0.527678271486153,-3822.6825116449695,-1802.0897243589375,-1126.1658830918898,-253.9283751872784,-390.1471814578006,2744.872332480466,44030.564774839135,70,True
gaussian_s1_train_saved_ord,gaussian_postrelu,1,train_probe,saved,ordinary,0.28923945128917694,2.7244397477897757,3.7167902251402705,268336,698,0,60,1.1102230246251565e-15,64.9310872554779,1317.2288347005824,5.073069576401216e-07,True,1317.2288347005824,1317.2287990879731,True,2.703600797592871e-08,1317.2287964661716,1317.210760805892,1500035.3019202393,0.029633086929863883,22.713043946244138,1460591.6609855548,1491050.9457281376,1532998.4958781463,1606906.6594186588,1828638.6551732444,1608237.8910981682,813030.1412507162,1108.2335768353516,5.695414850799299e-07,True,1108.2335768353516,1108.2335767701277,True,5.885398092390127e-11,-3.4246210485166184,0.0004442749074839258,True,-3.4246210485166184,-3.4246291026633062,True,2.351835888907124e-06,-3.424619797215935,-3.4244348528645294,-3802.5189816987577,0.030009499957667534,1.4475780208738063,-3750.072282704408,-969.8494438412395,-1639.4361179616901,-445.6371883300294,-285.2800916693932,3032.454455312922,87450.95061421275,60,True
gaussian_s1_train_saved_rel,gaussian_postrelu,1,train_probe,saved,relative,0.28923945128917694,2.7244397477897757,3.7167902251402705,268336,698,0,90,3.1086244689504383e-15,100.8247938156128,2180.213843061129,4.98167747315208e-07,True,2180.213843061129,2180.2138501893037,True,3.269484207832903e-09,2180.2138933292017,2180.1723131424437,1521760.2745734253,0.037850558205223234,-18.944425197338532,1472920.1231677977,1511997.654673901,1559410.5250371748,1630666.350783541,1856468.965736399,1621401.4971403482,807274.8397770575,1800.7498421722737,5.455094549189128e-07,True,1800.7498421722737,1800.749865152025,True,1.2761212443161997e-08,-5.49282603889553,0.00024851666514180546,True,-5.49282603889553,-5.492813920251477,True,2.2062675875368514e-06,-5.492825906956719,-5.4925195855697915,-3833.7786707277137,0.037850558205223234,-1.4832589451007219,-3515.129710640607,-1203.490834890254,-1580.8927107729965,-371.9706791089412,-225.6966346824152,3069.3085337585917,86682.18590526155,70,True
gaussian_s2_test_centre_frozen_ord,gaussian_postrelu,2,test_probe,centre_frozen,ordinary,0.5980935990810394,3.5195002704181038,4.535618327682547,268336,698,0,80,2.3314683517128287e-15,93.32267355918884,1449.2722435605874,6.060357599154495e-07,True,1449.2722435605874,1449.2722522727,True,6.011370563485913e-09,1449.2722097050803,1449.2660213478575,1645174.896161972,0.029680281665468135,-36.20464219884347,1676961.0976075097,1649897.1062410087,1644463.35290096,1671834.2587903936,1839958.0288187824,1525567.5984187233,650863.5761559309,1059.9235377420437,5.744231836582335e-07,True,1059.9235377420437,1059.9235510108288,True,1.2518624810153318e-08,-4.81201568846076,0.00013291472000480985,True,-4.81201568846076,-4.812006460804948,True,1.9176279566239345e-06,-4.812014744987845,-4.811937694024371,-5375.767416040537,0.029918496316288054,-3.4247197940612253,-5367.984992066254,-2121.6570293229133,-3314.086556960305,-4384.1427714260335,-4746.2047080495395,1172.211043194772,93133.97846484977,70,True
gaussian_s2_test_centre_frozen_rel,gaussian_postrelu,2,test_probe,centre_frozen,relative,0.5980935990810394,3.5195002704181038,4.535618327682547,268336,698,0,80,2.220446049250313e-15,95.51462435722351,2378.5781042673448,5.811689048184865e-07,True,2378.5781042673448,2378.5781366433266,True,1.3611485697108006e-08,2378.578162982924,2378.566538491603,1660239.4438671384,0.037850558205223234,-38.16528084564776,1692585.7771310501,1660604.0861316056,1655854.2732974412,1686727.32402575,1876321.3761370832,1567309.5111353828,653611.4015862471,1747.1459968584843,6.24637058329825e-07,True,1747.1459968584843,1747.1460555292217,True,3.358090137992339e-08,-7.764737145770668,0.00010399166419437878,True,-7.764737145770668,-7.764738260449693,True,1.4355656921804533e-07,-7.764737865111946,-7.764636382163902,-5419.716194750402,0.037850558205223234,-3.2081620821989967,-5440.164474457276,-2166.7569240059315,-3241.6513394917247,-4418.811940837882,-4758.455097206626,1163.0874688297845,93236.73546776983,80,True
gaussian_s2_test_saved_ord,gaussian_postrelu,2,test_probe,saved,ordinary,0.6000042259693146,3.6155573278542095,4.691528707316146,268336,698,0,70,3.3306690738754696e-15,82.18185353279114,1461.247622795377,5.877165722446452e-07,True,1461.247622795377,1461.2475530626457,True,4.7721365155554505e-08,1461.2475735884866,1461.2780261528173,1658595.6392622115,0.0296822054797828,-16.514859721714135,1683131.0520659667,1664088.3949150778,1650725.2139924099,1672990.202588877,1816146.8766373324,1488011.3306583373,623765.9622014535,1105.2576311955188,6.389793945148488e-07,True,1105.2576311955188,1105.2576717249547,True,3.666967295259584e-08,-4.676802343684874,0.0007551958596137508,True,-4.676802343684874,-4.676832493551966,True,6.44668405380307e-06,-4.6767998626420395,-4.67666197766358,-5238.358554737341,0.029879297304085617,-0.4829278384296467,4842.2294351979635,345.45003450385065,-5198.0307564925,-5488.4725031876005,-5138.797875369417,-973.3682630772813,43140.19098676832,80,True
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,0.6000042259693146,3.6155573278542095,4.691528707316146,268336,698,0,80,3.3306690738754696e-15,95.40754008293152,2398.043952135255,5.958828505346114e-07,True,2398.043952135255,2398.0439778792584,True,1.073541763104761e-08,2398.0440516403432,2398.095371322548,1673870.5691831368,0.03785055820522325,-17.73143829496162,1702217.5211911513,1676150.671896279,1663714.0955897411,1688132.7983949382,1852805.868708456,1533339.30241794,629105.7062214969,1804.6115833929798,5.649488588752882e-07,True,1804.6115833929798,1804.6115429757524,True,2.2396635255008865e-08,-7.577437529972494,0.00022513276035990393,True,-7.577437529972494,-7.577398716581766,True,5.1222317009624125e-06,-7.577438289451788,-7.577178403042952,-5288.870525323977,0.03785055820522324,0.18385493149483323,3337.6557206921116,305.8671173129647,-5588.683096613422,-5640.462296252481,-5170.467899259457,-1100.2872927013593,41413.33220546952,80,True
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,0.2518327832221985,2.6103647768229403,3.4930714754326755,268336,698,0,70,2.886579864025407e-15,82.39483451843262,1166.6761106844774,5.546066752981618e-07,True,1166.6761106844774,1166.6761036796333,True,6.004103453087341e-09,1166.676103955051,1166.6751020306617,1322089.3504588283,0.029706026310593808,31.445859263485033,1358330.802090357,1357202.3101586043,1366169.8256975275,1423239.0162718825,1652307.2333826362,1455833.2500223382,662787.9707504718,1032.628640752123,5.258607914681195e-07,True,1032.628640752123,1032.6286612912172,True,1.9890107133597695e-08,-3.2963605560378357,0.00044796415295798663,True,-3.2963605560378357,-3.2963387066381054,True,6.628340364756916e-06,-3.2963618051325727,-3.296260868715326,-3737.0960313417318,0.029699125284417406,-0.7659401797505861,2578.283970766648,-1228.4750003674658,-418.80721968201584,-249.76623094690675,171.4175289626585,2160.0004243661483,34494.02497372033,60,True
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,0.2518327832221985,2.6103647768229403,3.4930714754326755,268336,698,0,70,2.6645352591003757e-15,83.76516509056091,1911.1260318214088,5.745933637672918e-07,True,1911.1260318214088,1911.1260590105421,True,1.4226761020146749e-08,1911.1260740654623,1911.1241657088794,1333964.6676647975,0.037850558205223234,30.461348170290123,1370534.0619973857,1368770.8125511813,1377689.8962599149,1437102.1972079515,1682354.767740237,1483158.3336600962,660809.4007466158,1684.389495290452,5.188633145364207e-07,True,1684.389495290452,1684.3894789260562,True,9.715327647693287e-09,-5.3984296735446256,0.00015824178489342398,True,-5.3984296735446256,-5.398431482328303,True,3.3505737536378026e-07,-5.398429643825017,-5.398257056960408,-3767.983425758362,0.03785055820522324,0.7825695484011017,2733.3676733132247,-1276.7770820845371,-362.1322339331101,-303.2488547457154,99.38559758726484,2175.6334486400733,34268.30497578553,80,True
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,0.25091830641031265,2.704375186265533,3.561144388800217,268336,698,0,70,4.6629367034256575e-15,82.25539016723633,1166.7391622189384,5.582393399749382e-07,True,1166.7391622189384,1166.7391571645876,True,4.332031516545193e-09,1166.7391747150475,1166.741411758721,1322866.816096928,0.029698139656225774,-47.21555275530538,1328777.8397763625,1338214.9062610457,1356817.620119355,1416868.837811531,1627429.3885657415,1417468.3286873777,652759.8300937096,1066.8347658518062,5.458832348792701e-07,True,1066.8347658518062,1066.83476693784,True,1.017996223256893e-09,-3.3979744270189522,0.0008256590180868943,True,-3.3979744270189522,-3.3980041194848565,True,8.738284098941538e-06,-3.3979737689518332,-3.398032000312355,-3829.1694819635413,0.029789378168473834,1.2233078801221828,-6004.194796904726,-3891.7323748795716,-1124.7643189715716,-557.0021657217181,-166.46182160262592,2440.165135349861,56223.76133826238,80,True
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,0.25091830641031265,2.704375186265533,3.561144388800217,268336,698,0,70,2.220446049250313e-15,83.16412663459778,1912.5672890485264,5.571378523837135e-07,True,1912.5672890485264,1912.5672664878937,True,1.17959942345918e-08,1912.56718855987,1912.5695938985034,1334973.5765411544,0.03785055820522324,46.85891031542542,1337099.6245010146,1349586.0828342347,1368715.1010926436,1430439.7871127252,1650953.6370245165,1448923.2038642801,668925.1362015117,1737.7508075126473,5.475493001947309e-07,True,1737.7508075126473,1737.75084133966,True,1.946597435685139e-08,-5.529763501757522,0.000821543925464271,True,-5.529763501757522,-5.529810327530751,True,8.467952239671994e-06,-5.529764269382263,-5.529896449472739,-3859.8677217319705,0.037850558205223234,-1.3293243273875044,-6008.797004408705,-3927.7009599035673,-1035.4559703884547,-588.9487560170912,-122.32571459280805,2418.4719969339267,55640.38401514428,80,True
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,0.5582676231861115,4.368155570886236,5.620997611529394,268336,698,0,70,4.884981308350689e-15,76.5304069519043,1431.2875810921907,5.167787806427986e-07,True,1431.2875810921907,1431.2876234098271,True,2.9566131174553354e-08,1431.2876050085347,1431.279798453519,1605221.7786005763,0.029860340046040306,-7.25950943716566,1511595.8600642185,1528776.0151755987,1567447.9581824662,1621963.4172438697,1834631.1733182264,1635909.8370559306,689940.9322118507,1088.8777068266174,5.334993086673926e-07,True,1088.8777068266174,1088.8777054386255,True,1.274699542913385e-09,-6.24825696617747,0.0002832700810931853,True,-6.24825696617747,-6.248258475379058,True,2.4153961590746124e-07,-6.248257770047328,-6.248289017819473,-6999.056243192906,0.0298786391465256,1.0885630896188974,-11327.155515772345,-12651.548689667101,-11371.356271672184,-9507.684684326478,-7712.412688259729,-1070.548923554836,58242.19007327615,60,True
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,0.5582676231861115,4.368155570886236,5.620997611529394,268336,698,0,70,2.3314683517128287e-15,77.5158998966217,2336.894042201622,5.116904059126618e-07,True,2336.894042201622,2336.8940740063504,True,1.3609828964920447e-08,2336.8940580699305,2336.87299643897,1631137.3515144004,0.037850558205223234,7.64394632366693,1529535.9640399294,1558895.016986719,1594265.2100418897,1647005.8900720535,1864467.3413246684,1659213.7049833736,676945.4017868974,1802.665129826312,4.856696392115612e-07,True,1802.665129826312,1802.6652163686667,True,4.80080039457974e-08,-10.102822264092866,0.00018124602066970085,True,-10.102822264092866,-10.102788853414607,True,3.3070638467350154e-06,-10.102823083534657,-10.102839697696968,-7051.782108992479,0.03785055820522324,1.006097882780438,-11949.566114388686,-13061.279808823656,-11502.12715921306,-9521.501953536752,-7794.60814255728,-982.2336200563756,60239.80955637432,60,True
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,0.564039945602417,4.603852234101029,5.898305394240826,268336,698,0,70,2.6645352591003757e-15,76.68851017951965,1480.7814343108423,5.696444805756501e-07,True,1480.7814343108423,1480.781460753216,True,1.7857040206701045e-08,1480.781430469388,1480.7771747263405,1658505.8458373751,0.02988039624561679,37.354976700547326,1641083.6190883236,1630548.6261606698,1630884.603246896,1679720.1720537338,1911396.7221436664,1666281.9065599495,701339.498427758,1084.8340522262224,4.874390029836565e-07,True,1084.8340522262224,1084.8340106457533,True,3.832887528013384e-08,-6.680338967010526,5.788182045228059e-05,True,-6.680338967010526,-6.6803376974673805,True,1.9004172565888015e-07,-6.680338720776654,-6.679393240655069,-7465.877940008215,0.02991080239594661,0.13040986268542865,-7983.665535338246,-8391.634415004666,-6442.202509870931,-7634.8561773902875,-6812.9790126425505,-1076.8189464339537,61152.11144553363,60,True
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,0.564039945602417,4.603852234101029,5.898305394240826,268336,698,0,70,3.3306690738754696e-15,77.55663752555847,2411.239187316354,5.378664747950863e-07,True,2411.239187316354,2411.239267464253,True,3.3239298309676516e-08,2411.2391799410684,2411.248351732068,1683051.349508983,0.037850558205223234,-39.545379769310095,1661443.5451622887,1647372.9803070626,1650682.757627564,1704953.8193784917,1937734.3450107623,1681532.6889818462,691566.8392215391,1797.2109419039166,4.785362649268425e-07,True,1797.2109419039166,1797.2108339358037,True,6.007537030055223e-08,-10.780344513778058,0.00014023179756421407,True,-10.780344513778058,-10.780331305887703,True,1.2251825846445644e-06,-10.780347297013906,-10.778819867257734,-7523.616267345891,0.03785055820522325,0.02232169086883773,-8830.462305819963,-8578.328730567286,-6330.141451571513,-7860.655268232543,-6879.474142663656,-1020.3748917313336,63612.29735822416,60,True
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,0.2561737596988678,2.517048171921544,3.2543641231610647,268336,698,0,70,3.774758283725532e-15,76.4236192703247,1141.9548541818695,5.221467326325952e-07,True,1141.9548541818695,1141.9548475043339,True,5.847460205467119e-09,1141.954835574678,1141.8853557570349,1280914.947110649,0.029857339397525627,-26.176117821892625,1306459.9778778162,1297710.8678270523,1308954.743406765,1350716.3331561682,1636868.39574505,1536949.9911641828,667857.3358483397,966.6651240559364,4.863847963778411e-07,True,966.6651240559364,966.6651494322281,True,2.6251378092054683e-08,-3.666691415379243,0.0005126762628642185,True,-3.666691415379243,-3.6666950603259134,True,9.940696549971475e-07,-3.666690658237129,-3.6665904155636615,-4085.1496540181174,0.02995899316904353,-1.3906236549540187,-973.0541239427736,-1398.3638024060872,-3266.6774364087382,-1811.0360706955241,-593.9575030750044,3039.0192413093623,57925.26795934197,70,True
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,0.2561737596988678,2.517048171921544,3.2543641231610647,268336,698,0,70,5.440092820663267e-15,77.55850005149841,1861.7013194909355,5.164472036818876e-07,True,1861.7013194909355,1861.7013266319664,True,3.835755401353318e-09,1861.7013046055126,1861.5758174923858,1299379.920609685,0.037850558205223234,-25.590270987831094,1318005.5863148964,1314924.785651798,1325121.935366169,1370471.441148116,1666822.072500823,1557208.3159075629,646762.104876714,1610.9548800407345,4.3574332190971687e-07,True,1610.9548800407345,1610.9548523524782,True,1.7187480939896e-08,-5.899383885738257,0.00013027726408993803,True,-5.899383885738257,-5.899368952931613,True,2.531248505568862e-06,-5.89938335909244,-5.899213490080258,-4117.651016076015,0.03785055820522325,-1.2099863386054384,-1096.757354934752,-1464.1664199584643,-3229.1620474356187,-1715.4164257244317,-565.9062680628547,3077.1143333447017,57394.312098025825,70,True
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,0.25771790742874146,2.9094602482879264,3.7813438449920933,268336,698,0,70,2.886579864025407e-15,76.48889327049255,1171.7825097721775,5.33332518815513e-07,True,1171.7825097721775,1171.7825312453854,True,1.8325250378107743e-08,1171.7824936774405,1171.7702294315693,1313605.954287052,0.029866798764411163,12.414998967161807,1328308.1997561562,1322728.9249072447,1340637.4339566485,1386521.526341795,1697909.8090367487,1561534.2443800652,676049.3130665675,983.7878719252953,4.6152769805532707e-07,True,983.7878719252953,983.7878635658095,True,8.497244244415683e-09,-4.0760593387811195,0.00019443837934403314,True,-4.0760593387811195,-4.07606117833319,True,4.5130649918863174e-07,-4.076059872116321,-4.075883455935341,-4550.430196572042,0.02992847929922772,0.9055713380366197,-492.64554213834793,-5088.0333279934575,-4725.303622521437,-2583.3061704931088,-1394.3776779302698,2723.194444798935,63125.3350536137,70,True
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,0.25771790742874146,2.9094602482879264,3.7813438449920933,268336,698,0,70,3.1086244689504383e-15,77.66591930389404,1908.7705448633162,5.366814027433619e-07,True,1908.7705448633162,1908.7705857482088,True,2.1419490494418596e-08,1908.7706116156035,1908.74712239973,1332305.4914350112,0.037850558205223234,10.882164442088792,1338270.622893711,1335450.2959152095,1357394.0559475694,1406810.902314346,1730198.133413712,1584469.502629051,660404.4967120306,1640.1183137540575,4.363686034821975e-07,True,1640.1183137540575,1640.1183679124456,True,3.302102518118974e-08,-6.572761765973017,0.000606653218232027,True,-6.572761765973017,-6.572697685924647,True,9.749333788789232e-06,-6.572759525400857,-6.572487553954716,-4587.5963126603865,0.03785055820522325,0.692810523129394,-394.6940818622124,-5838.49393609448,-4840.1734807912435,-2507.374983373723,-1378.3323547076343,2821.751169136065,63961.37197955601,60,True
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,0.5919629335403442,3.743270383412808,4.880899560078225,268336,698,0,100,2.6645352591003757e-15,107.51549339294434,1616.1014239169779,5.191267146661593e-07,True,1616.1014239169779,1616.1013447200053,True,4.90049519295935e-08,1616.1013957798127,1616.0931608219014,1831035.5291110459,0.029708779505266777,-23.457347637738593,1837945.4947492487,1815038.6549797836,1822105.8301542525,1860748.5277439954,1982709.462311971,1420915.7427145012,586605.3674617839,1218.9846744320723,5.206364604008644e-07,True,1218.9846744320723,1218.9847005265271,True,2.140671279287853e-08,-4.4918211609597565,0.0007262725900977903,True,-4.4918211609597565,-4.49178771385879,True,7.446222760804009e-06,-4.491821422364248,-4.491560402765102,-5019.060726494963,0.02991488909352293,-3.674264353351266,10080.333001649675,-1296.383176856924,-1646.8814457715198,-4116.086687639471,-3806.4226483125462,-1166.8371005155473,22628.105149881834,80,True
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,0.5919629335403442,3.743270383412808,4.880899560078225,268336,698,0,80,2.886579864025407e-15,95.17605900764465,2654.324442938903,4.961091960540841e-07,True,2654.324442938903,2654.324408281773,True,1.3056855262981144e-08,2654.324432004337,2654.3050974202197,1852704.9579993128,0.037850558205223234,-20.24903490650022,1872689.653310555,1834454.811507285,1849331.1260080913,1884636.4052835354,2000551.0066445682,1401523.31190765,542155.8297538402,1992.4704470608242,5.310630772868367e-07,True,1992.4704470608242,1992.4704427884176,True,2.144276026620052e-09,-7.254235484003366,0.0005180146595719271,True,-7.254235484003366,-7.25420447859395,True,4.2741112394669075e-06,-7.25423716711319,-7.253795254028567,-5063.1490873119365,0.03785055820522324,3.191795514958227,8715.477226584055,-903.4620325939121,-1621.7277353680615,-3923.1318594648264,-3617.819430037139,-1053.9489614938002,23259.787842456135,80,True
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,0.5957620739936829,4.793781679809723,6.208812345352466,268336,698,0,60,1.3322676295501878e-15,65.62380409240723,1603.816527273078,4.937108190227662e-07,True,1603.816527273078,1603.8164998554037,True,1.7095268616925265e-08,1603.8165349282729,1603.827022043709,1820224.5561038293,0.029683580045974135,57.77102163743526,1807142.2600018925,1795444.8863815526,1794163.8658484083,1823434.4558171981,1948958.7013344811,1391640.4239932613,544483.3862912423,1244.8208056293718,5.303805433440542e-07,True,1244.8208056293718,1244.8208622512932,True,4.5486001820161844e-08,-6.2367114647196304,0.0004577592904468561,True,-6.2367114647196304,-6.236729366553899,True,2.8703964211871245e-06,-6.236713306828307,-6.237140221725835,-7020.0313871400695,0.029807340381056133,0.1595378948660825,-6169.647408515998,-4229.75453008413,-8236.508825487654,-7521.417000819518,-6117.0443613731695,-1498.5258159402943,55531.43721793047,70,True
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,0.5957620739936829,4.793781679809723,6.208812345352466,268336,698,0,70,3.774758283725532e-15,83.48157906532288,2640.6418954365613,4.980653682390992e-07,True,2640.6418954365613,2640.6418642907256,True,1.1794797221722521e-08,2640.6418824355223,2640.664837012762,1843184.0562349074,0.037850558205223234,55.39704521352004,1839843.2619814994,1820798.0902388657,1820077.0940010047,1847110.8294679995,1968526.3975756108,1379105.4607127742,500283.7350231434,2019.9069090633466,5.41390766087134e-07,True,2019.9069090633466,2019.9070226644333,True,5.624075356445931e-08,-10.135982243256548,0.00029904092045670455,True,-10.135982243256548,-10.135966468548492,True,1.5563077831805997e-06,-10.135981734875456,-10.136654964765622,-7075.385165406402,0.037850558205223234,-0.018819248212969653,-6880.166922851315,-4348.171379249995,-8328.106028754333,-7665.97314450933,-6163.09469127585,-1453.9174180147668,56943.59267916395,70,True
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,0.26275741308927536,2.066454196707556,2.880176816678672,268336,698,0,80,2.886579864025407e-15,86.59346294403076,1459.1739056682995,5.299081090046737e-07,True,1459.1739056682995,1459.173892779842,True,8.832708393571215e-09,1459.1738974977861,1459.149196623506,1654241.6053823738,0.02969958497309888,16.453992171809514,1667424.5728853785,1681267.3710357256,1696150.3982729553,1732398.7512784833,1898632.8099744355,1417581.4101591809,570023.9330186163,1144.203618705062,5.45101834847493e-07,True,1144.203618705062,1144.2036524601049,True,2.9500905630631977e-08,-2.466143305791592,0.0008365971423770533,True,-2.466143305791592,-2.466087315465942,True,2.2703597766656208e-05,-2.4661432098780867,-2.466074131740392,-2777.433552695621,0.02979759581747842,-1.404293203627004,3409.8601586762807,1488.7017348493478,-906.6324863415964,-538.4435230719002,444.8916819939086,1951.6711207602602,19337.948228920763,70,True
