method,seed,policy,split,amplitude,n_directions,S_mean,S_direction_sd,S_min,S_max,n_negative_S,C_mean,C_direction_sd
gaussian_postrelu,0,recalibrated,test_probe,0.05,20,0.035612410354614224,0.013765302867756261,0.016764724731445302,0.06524520874023432,0,28.489928283691377,11.012242294205006
gaussian_postrelu,0,recalibrated,test_probe,0.1,20,0.16882646789550776,0.06819105964213518,0.08028971862792966,0.30198883056640613,0,33.76529357910155,13.638211928427035
gaussian_postrelu,0,recalibrated,test_probe,0.2,20,0.6609234962463377,0.1692430280425776,0.37897004699707026,0.9687212066650391,0,33.04617481231689,8.462151402128878
gaussian_postrelu,0,recalibrated,test_probe,0.25,20,0.9795753433227539,0.196433621736966,0.6465537567138672,1.3211964263916016,0,31.346410986328124,6.285875895582912
gaussian_postrelu,0,recalibrated,test_probe,0.35,20,1.6592477600097655,0.21729071691082125,1.3711364898681642,2.033106185913086,0,27.08975934709822,3.547603541401164
gaussian_postrelu,0,recalibrated,test_probe,0.5,20,2.53033681640625,0.2416977079322392,2.122117416381836,3.1205797576904297,0,20.24269453125,1.9335816634579135
gaussian_postrelu,0,centre_frozen,train_probe,0.005,20,0.0014710391998290883,0.0004197976146248224,0.0006630706787109641,0.002208168029785129,0,117.68313598632706,33.58380916998579
gaussian_postrelu,0,centre_frozen,train_probe,0.01,20,0.006017462921142571,0.0016750054753538479,0.0029235687255859677,0.00878775024414058,0,120.34925842285142,33.500109507076964
gaussian_postrelu,0,centre_frozen,train_probe,0.02,20,0.02358695068359375,0.006521102425021921,0.01146092987060543,0.0343512268066406,0,117.93475341796875,32.605512125109605
gaussian_postrelu,0,centre_frozen,train_probe,0.025,20,0.03686681175231933,0.010417232550901483,0.017327774047851574,0.05383300018310544,0,117.97379760742183,33.33514416288473
gaussian_postrelu,0,centre_frozen,train_probe,0.05,20,0.15539556312561031,0.05041352211760269,0.06698067474365232,0.25930187225341794,0,124.31645050048826,40.33081769408214
gaussian_postrelu,0,centre_frozen,train_probe,0.1,20,0.7020957527160644,0.2435737602935056,0.2854006805419922,1.2409123992919922,0,140.41915054321285,48.714752058701116
gaussian_postrelu,0,centre_frozen,train_probe,0.2,20,3.023672866821289,0.8659455068935199,1.4793425140380858,4.506986038208008,0,151.1836433410644,43.297275344675995
gaussian_postrelu,0,centre_frozen,train_probe,0.25,20,4.5835734375,1.192540985628736,2.4953861236572266,6.2591734161376955,0,146.67435,38.16131154011955
gaussian_postrelu,0,centre_frozen,train_probe,0.35,20,8.273402243041991,2.0597404320370405,4.945865188598633,11.22097151184082,0,135.07595498844069,33.62841521693127
gaussian_postrelu,0,centre_frozen,train_probe,0.5,20,16.54464121398926,4.172141809157486,9.03640754699707,24.151069412231447,0,132.35712971191407,33.377134473259886
gaussian_postrelu,0,centre_frozen,test_probe,0.005,20,0.0010864807128906028,0.0003564395112801252,0.0004913177490234455,0.0017458801269530921,0,86.91845703124821,28.515160902410013
gaussian_postrelu,0,centre_frozen,test_probe,0.01,20,0.004108962249755826,0.0013834534660460865,0.0017523193359374467,0.006615921020507787,0,82.17924499511653,27.669069320921732
gaussian_postrelu,0,centre_frozen,test_probe,0.02,20,0.016695347976684545,0.0059475703000162715,0.0055883178710937065,0.027394599914550732,0,83.47673988342271,29.737851500081355
gaussian_postrelu,0,centre_frozen,test_probe,0.025,20,0.02659844207763668,0.009482428796777397,0.00866937255859368,0.04420335388183594,0,85.11501464843735,30.343772149687663
gaussian_postrelu,0,centre_frozen,test_probe,0.05,20,0.12062309112548827,0.044733575242828456,0.03805296325683594,0.20104875183105475,0,96.49847290039058,35.78686019426276
gaussian_postrelu,0,centre_frozen,test_probe,0.1,20,0.6110621963500975,0.241581615031415,0.2025487670898437,1.106703140258789,0,122.21243927001952,48.316323006283
gaussian_postrelu,0,centre_frozen,test_probe,0.2,20,2.855716011047363,0.854851739910453,1.3784701080322268,4.310660690307617,0,142.78580055236813,42.74258699552264
gaussian_postrelu,0,centre_frozen,test_probe,0.25,20,4.386132296752931,1.16880112687427,2.4029940032958987,6.0309574432373045,0,140.35623349609378,37.40163605997664
gaussian_postrelu,0,centre_frozen,test_probe,0.35,20,8.02552594909668,2.035433159915295,4.588246871948241,10.787995529174804,0,131.02899508729274,33.23156179453544
gaussian_postrelu,0,centre_frozen,test_probe,0.5,20,16.25614627380371,4.143748863845614,8.850456466674805,23.702214767456052,0,130.0491701904297,33.14999091076491
gaussian_postrelu,1,saved,train_probe,0.005,20,0.0014937507629394441,0.0003948373617940522,0.0008110733032226647,0.0025821228027343435,0,119.50006103515554,31.58698894352418
gaussian_postrelu,1,saved,train_probe,0.01,20,0.0061128047943115,0.0016760031897197882,0.0034059219360351167,0.01065129089355471,0,122.25609588622997,33.52006379439576
gaussian_postrelu,1,saved,train_probe,0.02,20,0.02435830688476561,0.006797967606844691,0.013082008361816388,0.042739852905273434,0,121.79153442382804,33.98983803422345
gaussian_postrelu,1,saved,train_probe,0.025,20,0.03818071861267086,0.010708967872303438,0.02022827911376951,0.06687226867675783,0,122.17829956054678,34.268697191371
gaussian_postrelu,1,saved,train_probe,0.05,20,0.15997901344299317,0.04796369705581991,0.07854148864746097,0.28155718994140627,0,127.9832107543945,38.37095764465592
gaussian_postrelu,1,saved,train_probe,0.1,20,0.68097783203125,0.20165570259988377,0.34463421630859375,1.270103576660156,0,136.19556640624995,40.33114051997675
gaussian_postrelu,1,saved,train_probe,0.2,20,2.817241082763672,0.700314501750756,1.7101100463867185,4.451811706542968,0,140.86205413818357,35.015725087537795
gaussian_postrelu,1,saved,train_probe,0.25,20,4.348049581909179,1.0786843507335464,2.738655578613282,6.346040222167968,0,139.13758662109373,34.517899223473485
gaussian_postrelu,1,saved,train_probe,0.35,20,8.256091571044923,2.08732340544972,5.105160461425781,12.171133239746094,0,134.793331772162,34.07874947673014
gaussian_postrelu,1,saved,train_probe,0.5,20,17.46246937866211,4.15391660747741,9.721565734863281,24.648680969238285,0,139.69975502929688,33.23133285981928
gaussian_postrelu,1,saved,test_probe,0.005,20,0.0010428688049317013,0.00038518779111666745,0.00046911621093759237,0.002352844238281304,0,83.42950439453611,30.815023289333396
gaussian_postrelu,1,saved,test_probe,0.01,20,0.004471603775024463,0.001624021537740143,0.0022715530395507333,0.009574493408203155,0,89.43207550048925,32.48043075480286
gaussian_postrelu,1,saved,test_probe,0.02,20,0.019082144927978585,0.006571837841019815,0.009839904785156284,0.038159194946289166,0,95.4107246398929,32.85918920509907
gaussian_postrelu,1,saved,test_probe,0.025,20,0.030387908172607492,0.010408115523240842,0.015225921630859451,0.06052099609375006,0,97.24130615234395,33.305969674370694
gaussian_postrelu,1,saved,test_probe,0.05,20,0.13556189727783213,0.049763989612262235,0.061963165283203114,0.27204560852050785,0,108.44951782226565,39.81119168980979
gaussian_postrelu,1,saved,test_probe,0.1,20,0.6246532310485841,0.21273241376937083,0.30487733459472666,1.2624232177734376,0,124.93064620971677,42.54648275387416
gaussian_postrelu,1,saved,test_probe,0.2,20,2.6750964324951174,0.7414278461223641,1.5751188964843752,4.485935760498047,0,133.75482162475583,37.0713923061182
gaussian_postrelu,1,saved,test_probe,0.25,20,4.158368615722656,1.1193523524149138,2.5338622741699224,6.239341217041016,0,133.067795703125,35.81927527727724
gaussian_postrelu,1,saved,test_probe,0.35,20,7.987619857788085,2.1129622419017853,4.844683502197266,11.73936099243164,0,130.41012012715245,34.497342724927115
gaussian_postrelu,1,saved,test_probe,0.5,20,17.126036285400392,4.174208573434967,9.390049957275389,24.20572671508789,0,137.00829028320314,33.39366858747974
gaussian_postrelu,1,recalibrated,train_probe,0.005,20,0.0007097232818603693,0.00020443503298650607,0.00036856079101565964,0.0011241760253906108,0,56.77786254882956,16.354802638920482
gaussian_postrelu,1,recalibrated,train_probe,0.01,20,0.0027775787353515905,0.0008588331886780849,0.0014116821289062997,0.004490257263183639,0,55.55157470703182,17.176663773561696
gaussian_postrelu,1,recalibrated,train_probe,0.02,20,0.010978629684448262,0.003610845571461001,0.005310234069824227,0.018003059387207032,0,54.8931484222413,18.054227857305005
gaussian_postrelu,1,recalibrated,train_probe,0.025,20,0.017113348770141618,0.005766272798080141,0.008263900756835918,0.028455467224121067,0,54.76271606445317,18.45207295385645
gaussian_postrelu,1,recalibrated,train_probe,0.05,20,0.0707335948944092,0.026754871712995325,0.0331559524536133,0.12743531036376954,0,56.586875915527344,21.403897370396255
gaussian_postrelu,1,recalibrated,train_probe,0.1,20,0.272630818939209,0.09042511530411027,0.12072314453124999,0.4343209686279297,0,54.52616378784179,18.085023060822053
gaussian_postrelu,1,recalibrated,train_probe,0.2,20,0.8728888389587401,0.20499371589337717,0.47336390686035157,1.1863495330810547,0,43.644441947937,10.249685794668856
gaussian_postrelu,1,recalibrated,train_probe,0.25,20,1.226308046722412,0.24236648537369107,0.7543974761962892,1.627839401245117,0,39.24185749511718,7.755727531958114
gaussian_postrelu,1,recalibrated,train_probe,0.35,20,1.9425138275146483,0.26351102477511645,1.3862853240966797,2.413607711791992,0,31.714511469626917,4.302220812654964
gaussian_postrelu,1,recalibrated,train_probe,0.5,20,2.815381951904297,0.25219692270810984,2.2688092498779295,3.268138290405273,0,22.523055615234377,2.0175753816648787
gaussian_postrelu,1,recalibrated,test_probe,0.005,20,0.00047081031799319216,0.00019449753495323564,0.00014500427246089131,0.0009079589843750124,0,37.66482543945537,15.55980279625885
gaussian_postrelu,1,recalibrated,test_probe,0.01,20,0.001694673919677775,0.0007675694440939793,0.00037590789794927915,0.0035518722534180203,0,33.8934783935555,15.351388881879585
gaussian_postrelu,1,recalibrated,test_probe,0.02,20,0.007096252059936537,0.0033484258617777715,0.0020321350097656232,0.015660308837890602,0,35.48126029968268,16.74212930888886
gaussian_postrelu,1,recalibrated,test_probe,0.025,20,0.011369956970214878,0.005299839639496321,0.0036695098876953214,0.024660186767578196,0,36.383862304687604,16.959486846388224
gaussian_postrelu,1,recalibrated,test_probe,0.05,20,0.05025964660644535,0.02475003488214201,0.018207992553710972,0.10966343688964852,0,40.20771728515628,19.800027905713605
gaussian_postrelu,1,recalibrated,test_probe,0.1,20,0.21799902801513676,0.08946465003629792,0.08405442810058594,0.3754636383056642,0,43.59980560302735,17.89293000725958
gaussian_postrelu,1,recalibrated,test_probe,0.2,20,0.7564304016113282,0.1948098492078307,0.3893060607910157,1.012262176513672,0,37.8215200805664,9.74049246039153
gaussian_postrelu,1,recalibrated,test_probe,0.25,20,1.084013331604004,0.22898419354656738,0.642359130859375,1.412492889404297,0,34.688426611328126,7.327494193490156
gaussian_postrelu,1,recalibrated,test_probe,0.35,20,1.7556593185424805,0.24724643341526942,1.2360820007324218,2.1174964294433596,0,28.663825608856833,4.036676463922767
gaussian_postrelu,1,recalibrated,test_probe,0.5,20,2.585156329345703,0.24722875119388474,2.0159877014160155,3.0471801452636718,0,20.681250634765625,1.977830009551078
gaussian_postrelu,1,centre_frozen,train_probe,0.005,20,0.0015319004058838236,0.00037617981343069745,0.0008532104492187664,0.0025814819335937544,0,122.55203247070588,30.09438507445579
gaussian_postrelu,1,centre_frozen,train_probe,0.01,20,0.006105278778076187,0.0016030559073345468,0.003319038391113305,0.010513969421386715,0,122.10557556152371,32.06111814669093
gaussian_postrelu,1,centre_frozen,train_probe,0.02,20,0.024300868988037138,0.0066588433776940984,0.012850257873535165,0.042374794006347694,0,121.50434494018569,33.29421688847049
gaussian_postrelu,1,centre_frozen,train_probe,0.025,20,0.038040005493164074,0.010500245060384812,0.019891281127929705,0.06635111999511722,0,121.72801757812502,33.6007841932314
gaussian_postrelu,1,centre_frozen,train_probe,0.05,20,0.15889171371459962,0.04721637319395159,0.07677616119384767,0.27923997497558595,0,127.11337097167969,37.77309855516126
gaussian_postrelu,1,centre_frozen,train_probe,0.1,20,0.676634009552002,0.1982867771888899,0.3349107971191406,1.2558190155029298,0,135.3268019104004,39.65735543777797
gaussian_postrelu,1,centre_frozen,train_probe,0.2,20,2.795087522888183,0.6912596276933402,1.6915834808349608,4.404431137084961,0,139.75437614440915,34.562981384667005
gaussian_postrelu,1,centre_frozen,train_probe,0.25,20,4.304346243286134,1.067375566878524,2.7468824310302735,6.211772689819336,0,137.7390797851563,34.15601814011277
gaussian_postrelu,1,centre_frozen,train_probe,0.35,20,8.141311810302735,2.064737046880535,5.103424423217774,11.897344833374024,0,132.91937649473851,33.70999260213119
gaussian_postrelu,1,centre_frozen,train_probe,0.5,20,17.195633517456052,4.07335913383365,9.544479110717774,24.112698104858396,0,137.56506813964842,32.5868730706692
gaussian_postrelu,1,centre_frozen,test_probe,0.005,20,0.0011345317840576407,0.000396927039721094,0.0006666336059570899,0.0025178756713867267,0,90.76254272461128,31.75416317768752
gaussian_postrelu,1,centre_frozen,test_probe,0.01,20,0.004449166870117205,0.00154479865194193,0.0025178833007812873,0.009613952636718714,0,88.98333740234409,30.895973038838598
gaussian_postrelu,1,centre_frozen,test_probe,0.02,20,0.018552968215942416,0.0062386061143284354,0.009728172302246207,0.03717466735839847,0,92.76484107971208,31.193030571642176
gaussian_postrelu,1,centre_frozen,test_probe,0.025,20,0.029580728912353534,0.009988398883822072,0.01496518707275385,0.059025329589843745,0,94.65833251953129,31.962876428230622
gaussian_postrelu,1,centre_frozen,test_probe,0.05,20,0.13294531631469733,0.04823326379043617,0.059274459838867255,0.2666681976318359,0,106.35625305175782,38.58661103234893
gaussian_postrelu,1,centre_frozen,test_probe,0.1,20,0.6192020805358887,0.2089821451205693,0.2929891815185547,1.2464613342285156,0,123.8404161071777,41.796429024113856
gaussian_postrelu,1,centre_frozen,test_probe,0.2,20,2.6508831146240235,0.7349304549917269,1.5686520690917969,4.43703988647461,0,132.54415573120116,36.74652274958634
gaussian_postrelu,1,centre_frozen,test_probe,0.25,20,4.113316583251954,1.111496073440658,2.541309661865234,6.15127151489258,0,131.62613066406252,35.56787435010106
gaussian_postrelu,1,centre_frozen,test_probe,0.35,20,7.873771276855469,2.0926573586056474,4.845373138427735,11.478977935791017,0,128.55136778539543,34.16583442621466
gaussian_postrelu,1,centre_frozen,test_probe,0.5,20,16.859353729248042,4.092873170107087,9.216780426025391,23.684352203369137,0,134.87482983398434,32.74298536085669
gaussian_postrelu,2,saved,train_probe,0.005,20,0.0012814611434936423,0.00028623786561812596,0.0008113365173339493,0.001994956970214845,0,102.51689147949136,22.899029249450074
gaussian_postrelu,2,saved,train_probe,0.01,20,0.005202201652526842,0.0011207236682521451,0.0035529785156249716,0.007890361785888644,0,104.04403305053681,22.4144733650429
gaussian_postrelu,2,saved,train_probe,0.02,20,0.020931061553955063,0.0049100723785469175,0.013621177673339813,0.03190489959716791,0,104.65530776977532,24.550361892734582
gaussian_postrelu,2,saved,train_probe,0.025,20,0.032959823417663556,0.007935271930022886,0.021022861480712862,0.04991366577148437,0,105.47143493652338,25.392870176073227
gaussian_postrelu,2,saved,train_probe,0.05,20,0.13867854537963864,0.03586698018104561,0.08354149627685548,0.21069716644287106,0,110.94283630371092,28.693584144836482
gaussian_postrelu,2,saved,train_probe,0.1,20,0.6188186714172363,0.1622006360273458,0.35323263549804684,0.8883552246093749,0,123.76373428344723,32.44012720546915
gaussian_postrelu,2,saved,train_probe,0.2,20,2.704651860046387,0.5996799084965543,1.5221437683105468,3.7571111145019533,0,135.2325930023193,29.983995424827707
gaussian_postrelu,2,saved,train_probe,0.25,20,4.212016137695312,0.9016695605499676,2.3479046936035153,5.675647369384766,0,134.78451640625,28.853425937598963
gaussian_postrelu,2,saved,train_probe,0.35,20,8.170435345458984,1.791200016420073,4.72300796508789,11.35410025024414,0,133.39486278300382,29.24408190073589
gaussian_postrelu,2,saved,train_probe,0.5,20,18.408110852050783,4.984177523973159,10.66175064086914,28.87031411743164,0,147.26488681640626,39.87342019178527
gaussian_postrelu,2,saved,test_probe,0.005,20,0.001134469604492233,0.0003508793231607886,0.0005998687744140918,0.0018135986328126075,0,90.75756835937864,28.070345852863085
gaussian_postrelu,2,saved,test_probe,0.01,20,0.0041821166992188075,0.0012673888676526014,0.0018250427246094825,0.006978302001953152,0,83.64233398437615,25.347777353052024
gaussian_postrelu,2,saved,test_probe,0.02,20,0.016514065551757866,0.005035438561452336,0.007321441650390725,0.028922882080078094,0,82.57032775878933,25.17719280726168
gaussian_postrelu,2,saved,test_probe,0.025,20,0.02595077285766606,0.007961626081967802,0.011165847778320415,0.04520541381835941,0,83.04247314453137,25.477203462296963
gaussian_postrelu,2,saved,test_probe,0.05,20,0.11409453735351567,0.035197029210421574,0.05409475708007816,0.19345538330078138,0,91.27562988281252,28.157623368337255
gaussian_postrelu,2,saved,test_probe,0.1,20,0.5461786415100098,0.16254359775426225,0.2892767028808595,0.811661376953125,0,109.23572830200196,32.50871955085244
gaussian_postrelu,2,saved,test_probe,0.2,20,2.5218291809082034,0.6272297354460046,1.3391563110351563,3.5958768920898434,0,126.09145904541015,31.361486772300225
gaussian_postrelu,2,saved,test_probe,0.25,20,3.980065005493164,0.9386634426361027,2.1362437133789065,5.4866682739257815,0,127.36208017578124,30.037230164355286
gaussian_postrelu,2,saved,test_probe,0.35,20,7.860119451904296,1.845348304504625,4.358834045410156,11.365757019042968,0,128.3284808474171,30.12813558374899
gaussian_postrelu,2,saved,test_probe,0.5,20,17.966798071289062,4.944293699979929,10.119875671386717,28.49097332763672,0,143.7343845703125,39.55434959983943
gaussian_postrelu,2,recalibrated,train_probe,0.005,20,0.0005857154846191232,0.0001793922845351429,0.0003740921020507493,0.0008844680786132542,0,46.85723876952985,14.351382762811431
gaussian_postrelu,2,recalibrated,train_probe,0.01,20,0.0024328071594238083,0.0007652956281774329,0.00148497009277343,0.003919364929199198,0,48.65614318847616,15.305912563548654
gaussian_postrelu,2,recalibrated,train_probe,0.02,20,0.009779862403869601,0.0030988498066175864,0.006008560180664035,0.016040744781494143,0,48.89931201934801,15.49424903308793
gaussian_postrelu,2,recalibrated,train_probe,0.025,20,0.015348290443420393,0.004968384182734801,0.009404937744140585,0.025323524475097614,0,49.114529418945246,15.89882938475136
gaussian_postrelu,2,recalibrated,train_probe,0.05,20,0.061858924293518046,0.02102863101697868,0.03740202331542969,0.10885636901855467,0,49.48713943481443,16.82290481358294
gaussian_postrelu,2,recalibrated,train_probe,0.1,20,0.2422924270629882,0.07334457465631333,0.15170339202880856,0.4125413513183594,0,48.45848541259765,14.668914931262664
gaussian_postrelu,2,recalibrated,train_probe,0.2,20,0.8610873291015626,0.176905978807295,0.5564064636230468,1.1782883758544922,0,43.054366455078124,8.845298940364748
gaussian_postrelu,2,recalibrated,train_probe,0.25,20,1.231380534362793,0.21012535223548245,0.8274530181884765,1.5254422454833985,0,39.40417709960938,6.7240112715354385
gaussian_postrelu,2,recalibrated,train_probe,0.35,20,1.9658466690063476,0.22815305556928855,1.499092056274414,2.3029775848388674,0,32.09545582051181,3.724947846029201
gaussian_postrelu,2,recalibrated,train_probe,0.5,20,2.8791360717773435,0.27783944188186677,2.4546304779052734,3.6096461029052733,0,23.03308857421875,2.222715535054934
gaussian_postrelu,2,recalibrated,test_probe,0.005,20,0.00039711685180667813,0.0001997625216226209,0.00018360900878910957,0.0007852478027343679,0,31.769348144534252,15.981001729809671
gaussian_postrelu,2,recalibrated,test_probe,0.01,20,0.001515699005127008,0.0007114832284855904,0.0006228179931641042,0.0028940277099609446,0,30.31398010254016,14.229664569711806
gaussian_postrelu,2,recalibrated,test_probe,0.02,20,0.005754994964599663,0.0024814477179109997,0.0024960327148437766,0.011790878295898422,0,28.774974822998313,12.407238589554996
gaussian_postrelu,2,recalibrated,test_probe,0.025,20,0.00903907699584966,0.003744381095446622,0.004003707885742225,0.017738388061523502,0,28.9250463867189,11.982019505429188
gaussian_postrelu,2,recalibrated,test_probe,0.05,20,0.03973635864257819,0.017715067098508872,0.019378753662109394,0.08205409240722661,0,31.78908691406255,14.172053678807094
gaussian_postrelu,2,recalibrated,test_probe,0.1,20,0.17949187316894535,0.07021202091279606,0.09920617675781251,0.34882095336914065,0,35.89837463378906,14.04240418255921
gaussian_postrelu,2,recalibrated,test_probe,0.2,20,0.7094660987854005,0.1759826151393847,0.44952557373046886,1.0291358642578126,0,35.473304939270015,8.799130756969234
gaussian_postrelu,2,recalibrated,test_probe,0.25,20,1.0406131759643558,0.2131961567593431,0.6838301086425782,1.342610107421875,0,33.299621630859384,6.822277016298979
gaussian_postrelu,2,recalibrated,test_probe,0.35,20,1.7263090255737308,0.24616097883146215,1.2634794006347658,2.0794112243652343,0,28.184637152224177,4.018954756432035
gaussian_postrelu,2,recalibrated,test_probe,0.5,20,2.587735293579102,0.29913574275094773,2.1555307312011722,3.355975250244141,0,20.701882348632815,2.393085942007582
gaussian_postrelu,2,centre_frozen,train_probe,0.005,20,0.0012698291778564298,0.00027428475412796577,0.0007898368835448921,0.0018005561828612904,0,101.58633422851437,21.94278033023726
gaussian_postrelu,2,centre_frozen,train_probe,0.01,20,0.00515805091857908,0.00112535356250763,0.0033746185302733767,0.0075691719055175355,0,103.16101837158158,22.50707125015261
gaussian_postrelu,2,centre_frozen,train_probe,0.02,20,0.02073812751770018,0.004702338973800439,0.013775859832763693,0.030778747558593722,0,103.6906375885009,23.5116948690022
gaussian_postrelu,2,centre_frozen,train_probe,0.025,20,0.03263515205383298,0.007586142769977541,0.021024810791015647,0.048293014526367195,0,104.43248657226555,24.27565686392813
gaussian_postrelu,2,centre_frozen,train_probe,0.05,20,0.1371838180541992,0.0346351875226126,0.0836557159423828,0.20586369323730463,0,109.74705444335935,27.70815001809007
gaussian_postrelu,2,centre_frozen,train_probe,0.1,20,0.6128272567749024,0.1581759392152595,0.3525176544189453,0.8691595916748047,0,122.56545135498045,31.635187843051888
gaussian_postrelu,2,centre_frozen,train_probe,0.2,20,2.6830552841186517,0.5872173113996318,1.5179798431396485,3.6163431243896484,0,134.15276420593258,29.360865569981588
gaussian_postrelu,2,centre_frozen,train_probe,0.25,20,4.178414436340331,0.8904453761666278,2.3443913116455075,5.486506088256835,0,133.7092619628906,28.49425203733209
gaussian_postrelu,2,centre_frozen,train_probe,0.35,20,8.095001727294923,1.7964283634591696,4.704427841186523,11.277250106811524,0,132.16329350685587,29.329442668721136
gaussian_postrelu,2,centre_frozen,train_probe,0.5,20,18.179045907592773,4.946845839079209,10.619205795288087,28.334666732788087,0,145.43236726074218,39.574766712633675
gaussian_postrelu,2,centre_frozen,test_probe,0.005,20,0.0010457862854004406,0.0003279129024276912,0.00039262390136718395,0.0016988372802735352,0,83.66290283203526,26.233032194215294
gaussian_postrelu,2,centre_frozen,test_probe,0.01,20,0.004025923156738348,0.0012952277171900883,0.0013475341796875817,0.007013153076171896,0,80.51846313476696,25.904554343801763
gaussian_postrelu,2,centre_frozen,test_probe,0.02,20,0.01605173187255864,0.004882195244571528,0.006569137573242179,0.028204879760742263,0,80.2586593627932,24.410976222857638
gaussian_postrelu,2,centre_frozen,test_probe,0.025,20,0.025249560546875043,0.007632023893907577,0.01034936523437513,0.04366542053222666,0,80.79859375000014,24.42247646050424
gaussian_postrelu,2,centre_frozen,test_probe,0.05,20,0.11172762527465827,0.03415228316860094,0.05164653015136722,0.18710220336914074,0,89.38210021972658,27.32182653488074
gaussian_postrelu,2,centre_frozen,test_probe,0.1,20,0.5401456451416016,0.15938585355934046,0.28468507385253905,0.8100907592773436,0,108.02912902832028,31.87717071186808
gaussian_postrelu,2,centre_frozen,test_probe,0.2,20,2.5006299789428708,0.6149951583029215,1.3253044738769533,3.488031219482422,0,125.03149894714356,30.74975791514607
gaussian_postrelu,2,centre_frozen,test_probe,0.25,20,3.9474135498046876,0.9275293256087188,2.1203380432128904,5.411802276611327,0,126.31723359375,29.680938419479002
gaussian_postrelu,2,centre_frozen,test_probe,0.35,20,7.785783486938475,1.848554541389498,4.320120269775391,11.291911285400392,0,127.1148324398119,30.180482308399966
gaussian_postrelu,2,centre_frozen,test_probe,0.5,20,17.740930053710937,4.9112976907552754,10.08527456665039,27.96250698852539,0,141.9274404296875,39.290381526042204
gaussian_postrelu,3,saved,train_probe,0.005,20,0.0013216655731201233,0.0004817814169367277,0.0006638298034667978,0.002400936126708997,0,105.73324584960986,38.54251335493821
gaussian_postrelu,3,saved,train_probe,0.01,20,0.005719310951232922,0.0020851161384560528,0.0029274711608886506,0.010634017944335938,0,114.38621902465846,41.702322769121054
gaussian_postrelu,3,saved,train_probe,0.02,20,0.025137715911865234,0.00986792718309483,0.011640022277832007,0.052737281799316416,0,125.68857955932617,49.33963591547414
gaussian_postrelu,3,saved,train_probe,0.025,20,0.040892635726928715,0.016415747907302842,0.018471588134765626,0.08818972778320311,0,130.85643432617186,52.53039330336908
gaussian_postrelu,3,saved,train_probe,0.05,20,0.18786048774719238,0.07064340220524756,0.08077894592285162,0.3700355377197265,0,150.28839019775387,56.51472176419805
gaussian_postrelu,3,saved,train_probe,0.1,20,0.827458792114258,0.2676778456940003,0.3631172637939454,1.3503109893798828,0,165.49175842285158,53.53556913880006
gaussian_postrelu,3,saved,train_probe,0.2,20,3.158526773071289,0.857665871627737,2.0116180572509763,5.140058456420899,0,157.92633865356441,42.88329358138683
gaussian_postrelu,3,saved,train_probe,0.25,20,4.639424145507812,1.215135177018094,3.1687061004638672,7.705126571655274,0,148.46157265624998,38.88432566457901
gaussian_postrelu,3,saved,train_probe,0.35,20,8.189367953491212,2.270129293012607,5.435724838256837,13.733734725952148,0,133.70396658761166,37.0633353961242
gaussian_postrelu,3,saved,train_probe,0.5,20,17.32046706848145,5.544449359811763,9.399447128295899,28.566213973999023,0,138.5637365478516,44.3555948784941
gaussian_postrelu,3,saved,test_probe,0.005,20,0.001430249786376947,0.0005484653710224074,0.00038114929199217773,0.0027553863525390243,0,114.41998291015575,43.87722968179259
gaussian_postrelu,3,saved,test_probe,0.01,20,0.00523463821411137,0.0019576967524450968,0.0015657806396484064,0.010297653198242274,0,104.69276428222739,39.15393504890193
gaussian_postrelu,3,saved,test_probe,0.02,20,0.02164858016967778,0.00889827127508237,0.007547180175781265,0.04646543884277354,0,108.24290084838887,44.49135637541183
gaussian_postrelu,3,saved,test_probe,0.025,20,0.0354314796447754,0.015169092994844032,0.012257324218750032,0.07934558105468759,0,113.38073486328123,48.54109758350089
gaussian_postrelu,3,saved,test_probe,0.05,20,0.1693453453063965,0.07088353864745722,0.06166017150878911,0.33100595092773444,0,135.47627624511716,56.70683091796577
gaussian_postrelu,3,saved,test_probe,0.1,20,0.7582806617736817,0.2726852526077904,0.3088681335449218,1.2769675292968752,0,151.65613235473631,54.53705052155807
gaussian_postrelu,3,saved,test_probe,0.2,20,2.9881719482421873,0.8495556875202774,1.9266851501464846,4.8710508728027335,0,149.40859741210937,42.477784376013865
gaussian_postrelu,3,saved,test_probe,0.25,20,4.428231530761718,1.201683599027025,2.9298650817871095,7.347256805419922,0,141.703408984375,38.4538751688648
gaussian_postrelu,3,saved,test_probe,0.35,20,7.931566754150391,2.2203302743408613,5.170963104248047,13.219759857177733,0,129.49496741470026,36.25029019332019
gaussian_postrelu,3,saved,test_probe,0.5,20,16.9835209777832,5.406523375679605,9.168844818115234,28.011952728271485,0,135.8681678222656,43.25218700543684
gaussian_postrelu,3,recalibrated,train_probe,0.005,20,0.0006747734069824374,0.0002724680917726111,0.0003409004211425426,0.0013642120361327947,0,53.98187255859498,21.797447341808887
gaussian_postrelu,3,recalibrated,train_probe,0.01,20,0.0028581258773803853,0.001134991029713413,0.0014039916992187873,0.005601753234863283,0,57.16251754760769,22.69982059426826
gaussian_postrelu,3,recalibrated,train_probe,0.02,20,0.012435431671142593,0.005378720880523984,0.005719207763671852,0.02727060699462891,0,62.17715835571296,26.893604402619914
gaussian_postrelu,3,recalibrated,train_probe,0.025,20,0.02026622886657715,0.00910193049274604,0.009183128356933579,0.04622734069824219,0,64.85193237304686,29.126177576787324
