method,seed,policy,split,direction,amplitude,L_centre,dL_plus,dL_minus,S,C_d
resolution_max_b1,2,centre_frozen,test_probe,13,0.25,0.5525310974121094,3.0276246643066402,2.822248321533203,2.9249364929199215,93.59796777343749
resolution_max_b1,2,centre_frozen,test_probe,14,0.25,0.5525310974121094,3.587499298095703,3.343493682861328,3.4654964904785155,110.8958876953125
resolution_max_b1,2,centre_frozen,test_probe,15,0.25,0.5525310974121094,4.00466275024414,1.9156848449707031,2.960173797607422,94.7255615234375
resolution_max_b1,2,centre_frozen,test_probe,16,0.25,0.5525310974121094,2.967888336181641,2.8037218322753903,2.8858050842285152,92.34576269531249
resolution_max_b1,2,centre_frozen,test_probe,17,0.25,0.5525310974121094,2.7301499328613286,2.3608998107910155,2.5455248718261716,81.45679589843749
resolution_max_b1,2,centre_frozen,test_probe,18,0.25,0.5525310974121094,2.6841507873535155,2.9247218322753907,2.804436309814453,89.7419619140625
resolution_max_b1,2,centre_frozen,test_probe,19,0.25,0.5525310974121094,4.27458169555664,3.92888589477539,4.101733795166015,131.25548144531248
resolution_max_b1,2,centre_frozen,test_probe,0,0.35,0.5525310974121094,8.446042633056642,8.134204254150392,8.290123443603518,135.34895418128195
resolution_max_b1,2,centre_frozen,test_probe,1,0.35,0.5525310974121094,7.49653823852539,5.42524136352539,6.46088980102539,105.4839151187819
resolution_max_b1,2,centre_frozen,test_probe,2,0.35,0.5525310974121094,14.021402496337892,11.272785797119141,12.647094146728517,206.48316974250642
resolution_max_b1,2,centre_frozen,test_probe,3,0.35,0.5525310974121094,4.933662994384766,11.49639810180664,8.215030548095703,134.12294772401148
resolution_max_b1,2,centre_frozen,test_probe,4,0.35,0.5525310974121094,8.305422027587891,4.052113677978515,6.178767852783203,100.87784249441965
resolution_max_b1,2,centre_frozen,test_probe,5,0.35,0.5525310974121094,9.653840972900392,3.47874331665039,6.566292144775391,107.20476971061863
resolution_max_b1,2,centre_frozen,test_probe,6,0.35,0.5525310974121094,7.736333160400391,6.902701324462891,7.319517242431641,119.50232232541457
resolution_max_b1,2,centre_frozen,test_probe,7,0.35,0.5525310974121094,17.78896987915039,7.301452789306641,12.545211334228517,204.81977688536358
resolution_max_b1,2,centre_frozen,test_probe,8,0.35,0.5525310974121094,17.83961929321289,3.2476610412597653,10.54364016723633,172.14106395487886
resolution_max_b1,2,centre_frozen,test_probe,9,0.35,0.5525310974121094,6.777162017822265,9.88451333618164,8.330837677001954,136.0136763592156
resolution_max_b1,2,centre_frozen,test_probe,10,0.35,0.5525310974121094,8.809629547119142,4.916617340087891,6.863123443603516,112.05099499760843
resolution_max_b1,2,centre_frozen,test_probe,11,0.35,0.5525310974121094,3.211600738525391,13.151459136962892,8.181529937744141,133.57599898357785
resolution_max_b1,2,centre_frozen,test_probe,12,0.35,0.5525310974121094,5.147380279541015,16.88527847290039,11.016329376220703,179.85843879544007
resolution_max_b1,2,centre_frozen,test_probe,13,0.35,0.5525310974121094,6.1737135314941405,6.434695953369141,6.304204742431641,102.92579171316966
resolution_max_b1,2,centre_frozen,test_probe,14,0.35,0.5525310974121094,7.89053189086914,6.887900543212891,7.389216217041016,120.64026476801659
resolution_max_b1,2,centre_frozen,test_probe,15,0.35,0.5525310974121094,7.345711578369141,4.2362965393066405,5.791004058837891,94.5470050422513
resolution_max_b1,2,centre_frozen,test_probe,16,0.35,0.5525310974121094,6.355603668212891,5.40358706665039,5.87959536743164,95.99339375398597
resolution_max_b1,2,centre_frozen,test_probe,17,0.35,0.5525310974121094,7.21920620727539,4.257986968994141,5.738596588134766,93.6913728675064
resolution_max_b1,2,centre_frozen,test_probe,18,0.35,0.5525310974121094,5.330572174072265,5.800468658447265,5.565520416259765,90.86563944913902
resolution_max_b1,2,centre_frozen,test_probe,19,0.35,0.5525310974121094,8.98023257446289,9.163432769775392,9.071832672119141,148.1115538305166
resolution_max_b1,2,centre_frozen,test_probe,0,0.5,0.5525310974121094,22.02957827758789,16.57723745727539,19.30340786743164,154.42726293945313
resolution_max_b1,2,centre_frozen,test_probe,1,0.5,0.5525310974121094,19.70197280883789,12.441136871337891,16.071554840087888,128.5724387207031
resolution_max_b1,2,centre_frozen,test_probe,2,0.5,0.5525310974121094,23.37949038696289,16.50971206665039,19.94460122680664,159.55680981445312
resolution_max_b1,2,centre_frozen,test_probe,3,0.5,0.5525310974121094,7.438802886962891,34.0277735900879,20.733288238525393,165.86630590820315
resolution_max_b1,2,centre_frozen,test_probe,4,0.5,0.5525310974121094,25.22429019165039,13.226529449462891,19.22540982055664,153.8032785644531
resolution_max_b1,2,centre_frozen,test_probe,5,0.5,0.5525310974121094,30.54398062133789,7.18325064086914,18.863615631103514,150.9089250488281
resolution_max_b1,2,centre_frozen,test_probe,6,0.5,0.5525310974121094,21.06811343383789,13.468907867431641,17.268510650634763,138.1480852050781
resolution_max_b1,2,centre_frozen,test_probe,7,0.5,0.5525310974121094,44.245470855712895,18.69997769165039,31.47272427368164,251.7817941894531
resolution_max_b1,2,centre_frozen,test_probe,8,0.5,0.5525310974121094,55.685451324462896,8.179386383056642,31.932418853759767,255.45935083007814
resolution_max_b1,2,centre_frozen,test_probe,9,0.5,0.5525310974121094,12.424049957275392,18.65439077758789,15.539220367431641,124.31376293945313
resolution_max_b1,2,centre_frozen,test_probe,10,0.5,0.5525310974121094,20.95687319946289,11.85283560180664,16.404854400634765,131.23883520507812
resolution_max_b1,2,centre_frozen,test_probe,11,0.5,0.5525310974121094,6.50094692993164,35.313730621337896,20.907338775634766,167.25871020507813
resolution_max_b1,2,centre_frozen,test_probe,12,0.5,0.5525310974121094,12.72393667602539,49.98034780883789,31.352142242431636,250.8171379394531
resolution_max_b1,2,centre_frozen,test_probe,13,0.5,0.5525310974121094,10.70160757446289,15.85704214477539,13.27932485961914,106.23459887695311
resolution_max_b1,2,centre_frozen,test_probe,14,0.5,0.5525310974121094,18.86893276977539,17.75031655883789,18.309624664306643,146.47699731445314
resolution_max_b1,2,centre_frozen,test_probe,15,0.5,0.5525310974121094,16.57497964477539,11.90078335571289,14.237881500244141,113.90305200195313
resolution_max_b1,2,centre_frozen,test_probe,16,0.5,0.5525310974121094,12.843824371337892,10.888772613525392,11.86629849243164,94.93038793945313
resolution_max_b1,2,centre_frozen,test_probe,17,0.5,0.5525310974121094,21.48642202758789,11.076034332275391,16.281228179931638,130.2498254394531
resolution_max_b1,2,centre_frozen,test_probe,18,0.5,0.5525310974121094,9.435835601806641,14.888090484619141,12.161963043212891,97.29570434570313
resolution_max_b1,2,centre_frozen,test_probe,19,0.5,0.5525310974121094,19.64751382446289,22.78445425415039,21.21598403930664,169.72787231445312
resolution_max_b1,3,saved,train_probe,0,0.005,0.28469744873046876,0.0016308898925780912,0.001059356689453117,0.0013451232910156041,107.60986328124832
resolution_max_b1,3,saved,train_probe,1,0.005,0.28469744873046876,0.0002533416748046746,0.0019328002929687171,0.0010930709838866681,87.44567871093345
resolution_max_b1,3,saved,train_probe,2,0.005,0.28469744873046876,-0.0010715637207031614,0.00352571105957028,0.0012270736694335316,98.16589355468253
resolution_max_b1,3,saved,train_probe,3,0.005,0.28469744873046876,2.8045654296871003e-05,0.0025172729492187185,0.0012726593017577947,101.81274414062358
resolution_max_b1,3,saved,train_probe,4,0.005,0.28469744873046876,0.0016978149414062504,0.00035260009765625266,0.0010252075195312793,82.01660156250234
resolution_max_b1,3,saved,train_probe,5,0.005,0.28469744873046876,-0.0012806549072265638,0.0030699462890624862,0.0008946456909179612,71.57165527343689
resolution_max_b1,3,saved,train_probe,6,0.005,0.28469744873046876,-0.00032032775878909625,0.0022677154541015376,0.0009736938476562207,77.89550781249766
resolution_max_b1,3,saved,train_probe,7,0.005,0.28469744873046876,0.004524520874023441,-0.0019956817626953227,0.0012644195556640314,101.15356445312251
resolution_max_b1,3,saved,train_probe,8,0.005,0.28469744873046876,0.002121398925781226,2.26898193359526e-05,0.0010720443725585893,85.76354980468714
resolution_max_b1,3,saved,train_probe,9,0.005,0.28469744873046876,0.00020147705078121803,0.0015880737304687642,0.0008947753906249911,71.58203124999929
resolution_max_b1,3,saved,train_probe,10,0.005,0.28469744873046876,0.001578704833984368,0.00017253112792969816,0.000875617980957033,70.04943847656264
resolution_max_b1,3,saved,train_probe,11,0.005,0.28469744873046876,0.002334991455078095,0.00030088806152345215,0.0013179397583007457,105.43518066405966
resolution_max_b1,3,saved,train_probe,12,0.005,0.28469744873046876,-0.0017636718749999836,0.004157928466796856,0.0011971282958984641,95.77026367187713
resolution_max_b1,3,saved,train_probe,13,0.005,0.28469744873046876,0.0011128234863281294,0.002355438232421847,0.001734130859375016,138.73046875000128
resolution_max_b1,3,saved,train_probe,14,0.005,0.28469744873046876,-0.0007000427246093843,0.00442254638671874,0.0018612518310546777,148.9001464843742
resolution_max_b1,3,saved,train_probe,15,0.005,0.28469744873046876,0.0012816925048828032,0.0005379943847655944,0.0009098434448241988,72.7874755859359
resolution_max_b1,3,saved,train_probe,16,0.005,0.28469744873046876,-4.577636718738898e-06,0.0020062255859374933,0.0010008239746093772,80.06591796875017
resolution_max_b1,3,saved,train_probe,17,0.005,0.28469744873046876,0.002329620361328111,0.0009656066894531135,0.0016476135253906121,131.80908203124898
resolution_max_b1,3,saved,train_probe,18,0.005,0.28469744873046876,0.0023179016113281103,0.00046260070800779873,0.0013902511596679545,111.22009277343636
resolution_max_b1,3,saved,train_probe,19,0.005,0.28469744873046876,0.002850418090820317,-0.0009792327880859264,0.000935592651367223,74.84741210937784
resolution_max_b1,3,saved,train_probe,0,0.01,0.28469744873046876,0.00600485229492187,0.00457026672363281,0.00528755950927734,105.75119018554679
resolution_max_b1,3,saved,train_probe,1,0.01,0.28469744873046876,0.0022852783203125004,0.006014389038085932,0.0041498336791991886,82.99667358398376
resolution_max_b1,3,saved,train_probe,2,0.01,0.28469744873046876,9.017944335937278e-05,0.009394332885742152,0.004742256164550762,94.84512329101524
resolution_max_b1,3,saved,train_probe,3,0.01,0.28469744873046876,0.002540222167968731,0.007512359619140596,0.0050262908935546635,100.52581787109327
resolution_max_b1,3,saved,train_probe,4,0.01,0.28469744873046876,0.005427291870117201,0.0026920776367187482,0.0040596847534180025,81.19369506836004
resolution_max_b1,3,saved,train_probe,5,0.01,0.28469744873046876,-0.0007037200927734744,0.007864013671875003,0.0035801467895507644,71.60293579101528
resolution_max_b1,3,saved,train_probe,6,0.01,0.28469744873046876,0.001478134155273425,0.006346984863281224,0.003912559509277325,78.25119018554649
resolution_max_b1,3,saved,train_probe,7,0.01,0.28469744873046876,0.011420593261718737,-0.0015078430175781143,0.004956375122070311,99.12750244140622
resolution_max_b1,3,saved,train_probe,8,0.01,0.28469744873046876,0.006470535278320311,0.002443328857421878,0.004456932067871122,89.13864135742244
resolution_max_b1,3,saved,train_probe,9,0.01,0.28469744873046876,0.0020754394531249942,0.004918563842773449,0.003497001647949194,69.94003295898388
resolution_max_b1,3,saved,train_probe,10,0.01,0.28469744873046876,0.004744522094726533,0.0019526367187500115,0.0033485794067382724,66.97158813476544
resolution_max_b1,3,saved,train_probe,11,0.01,0.28469744873046876,0.007097351074218716,0.0029556427001953267,0.0050264968872070215,100.52993774414043
resolution_max_b1,3,saved,train_probe,12,0.01,0.28469744873046876,-0.0006914978027343643,0.010641998291015642,0.004975250244140639,99.50500488281277
resolution_max_b1,3,saved,train_probe,13,0.01,0.28469744873046876,0.005841171264648448,0.007794036865234388,0.006817604064941418,136.35208129882835
resolution_max_b1,3,saved,train_probe,14,0.01,0.28469744873046876,0.0021421203613281037,0.012385467529296867,0.007263793945312513,145.27587890625026
resolution_max_b1,3,saved,train_probe,15,0.01,0.28469744873046876,0.004159484863281215,0.0027343139648437487,0.0034468994140625098,68.9379882812502
resolution_max_b1,3,saved,train_probe,16,0.01,0.28469744873046876,0.0017397613525390598,0.00613377380371094,0.003936767578125,78.7353515625
resolution_max_b1,3,saved,train_probe,17,0.01,0.28469744873046876,0.00755757141113278,0.004931365966796886,0.006244468688964833,124.88937377929665
resolution_max_b1,3,saved,train_probe,18,0.01,0.28469744873046876,0.007166900634765605,0.0033717346191405873,0.005269317626953096,105.38635253906192
resolution_max_b1,3,saved,train_probe,19,0.01,0.28469744873046876,0.007575164794921874,0.00011135864257810768,0.0038432617187499907,76.86523437499982
resolution_max_b1,3,saved,train_probe,0,0.02,0.28469744873046876,0.021659118652343712,0.017420104980468754,0.019539611816406233,97.69805908203116
resolution_max_b1,3,saved,train_probe,1,0.02,0.28469744873046876,0.012640762329101551,0.020173400878906234,0.016407081604003892,82.03540802001946
resolution_max_b1,3,saved,train_probe,2,0.02,0.28469744873046876,0.008995925903320323,0.026316390991210914,0.017656158447265646,88.28079223632822
resolution_max_b1,3,saved,train_probe,3,0.02,0.28469744873046876,0.014329635620117187,0.024408859252929682,0.019369247436523462,96.8462371826173
resolution_max_b1,3,saved,train_probe,4,0.02,0.28469744873046876,0.019207855224609383,0.013290725708007822,0.01624929046630863,81.24645233154315
resolution_max_b1,3,saved,train_probe,5,0.02,0.28469744873046876,0.005805465698242196,0.02174993896484373,0.013777702331542963,68.88851165771482
resolution_max_b1,3,saved,train_probe,6,0.02,0.28469744873046876,0.011245910644531232,0.0198340301513672,0.015539970397949188,77.69985198974594
resolution_max_b1,3,saved,train_probe,7,0.02,0.28469744873046876,0.03317726135253907,0.006730773925781253,0.01995401763916016,99.7700881958008
resolution_max_b1,3,saved,train_probe,8,0.02,0.28469744873046876,0.021728652954101535,0.013289962768554653,0.017509307861328094,87.54653930664047
resolution_max_b1,3,saved,train_probe,9,0.02,0.28469744873046876,0.0105722503662109,0.016847930908203135,0.013710090637207017,68.55045318603509
resolution_max_b1,3,saved,train_probe,10,0.02,0.28469744873046876,0.01588771057128907,0.009986785888671856,0.012937248229980436,64.68624114990217
resolution_max_b1,3,saved,train_probe,11,0.02,0.28469744873046876,0.02316741943359374,0.01585546874999999,0.019511444091796837,97.55722045898418
resolution_max_b1,3,saved,train_probe,12,0.02,0.28469744873046876,0.009735137939453131,0.029607650756835913,0.019671394348144522,98.3569717407226
resolution_max_b1,3,saved,train_probe,13,0.02,0.28469744873046876,0.026332153320312468,0.0268133850097656,0.026572769165039034,132.86384582519517
resolution_max_b1,3,saved,train_probe,14,0.02,0.28469744873046876,0.01866213989257809,0.03840708923339842,0.028534614562988225,142.67307281494112
resolution_max_b1,3,saved,train_probe,15,0.02,0.28469744873046876,0.013592407226562464,0.01205249023437499,0.012822448730468727,64.11224365234364
resolution_max_b1,3,saved,train_probe,16,0.02,0.28469744873046876,0.011299453735351572,0.020200195312500002,0.015749824523925815,78.74912261962908
resolution_max_b1,3,saved,train_probe,17,0.02,0.28469744873046876,0.02779531860351564,0.021217544555664047,0.02450643157958987,122.53215789794935
resolution_max_b1,3,saved,train_probe,18,0.02,0.28469744873046876,0.022367095947265603,0.016016296386718754,0.019191696166992178,95.95848083496088
resolution_max_b1,3,saved,train_probe,19,0.02,0.28469744873046876,0.022014099121093755,0.00811978149414061,0.015066940307617183,75.33470153808591
resolution_max_b1,3,saved,train_probe,0,0.025,0.28469744873046876,0.03327764892578122,0.0271288299560547,0.03020323944091796,96.65036621093746
resolution_max_b1,3,saved,train_probe,1,0.025,0.28469744873046876,0.020820602416992184,0.03034696960449218,0.025583786010742182,81.86811523437497
resolution_max_b1,3,saved,train_probe,2,0.025,0.28469744873046876,0.016855484008789057,0.03724951171875002,0.02705249786376951,86.56799316406241
resolution_max_b1,3,saved,train_probe,3,0.025,0.28469744873046876,0.023751770019531215,0.03642660522460939,0.0300891876220703,96.28540039062494
resolution_max_b1,3,saved,train_probe,4,0.025,0.28469744873046876,0.029634979248046867,0.021713623046874964,0.025674301147460943,82.157763671875
resolution_max_b1,3,saved,train_probe,5,0.025,0.28469744873046876,0.011766418457031247,0.03052507019042966,0.021145744323730453,67.66638183593744
resolution_max_b1,3,saved,train_probe,6,0.025,0.28469744873046876,0.01895956420898437,0.02933934020996093,0.02414945220947262,77.27824707031237
resolution_max_b1,3,saved,train_probe,7,0.025,0.28469744873046876,0.04829678344726562,0.014477478027343726,0.0313871307373047,100.43881835937503
resolution_max_b1,3,saved,train_probe,8,0.025,0.28469744873046876,0.03296102905273435,0.02129614257812501,0.02712858581542965,86.81147460937487
resolution_max_b1,3,saved,train_probe,9,0.025,0.28469744873046876,0.017104919433593713,0.025059875488281258,0.021082397460937485,67.46367187499995
resolution_max_b1,3,saved,train_probe,10,0.025,0.28469744873046876,0.023651809692382786,0.016214874267578117,0.019933341979980423,63.78669433593734
resolution_max_b1,3,saved,train_probe,11,0.025,0.28469744873046876,0.03486822509765625,0.02604539489746094,0.03045680999755862,97.46179199218757
resolution_max_b1,3,saved,train_probe,12,0.025,0.28469744873046876,0.018628936767578097,0.04201042175292968,0.030319679260253918,97.02297363281252
resolution_max_b1,3,saved,train_probe,13,0.025,0.28469744873046876,0.04182098388671873,0.0408583526611328,0.04133966827392577,132.28693847656243
resolution_max_b1,3,saved,train_probe,14,0.025,0.28469744873046876,0.03179634094238282,0.056982925415039076,0.04438963317871092,142.04682617187493
resolution_max_b1,3,saved,train_probe,15,0.025,0.28469744873046876,0.02054374694824218,0.019334426879882793,0.019939086914062487,63.805078124999945
resolution_max_b1,3,saved,train_probe,16,0.025,0.28469744873046876,0.018598968505859348,0.030220092773437512,0.024409530639648458,78.11049804687505
resolution_max_b1,3,saved,train_probe,17,0.025,0.28469744873046876,0.043329269409179694,0.03336407470703123,0.03834667205810549,122.70935058593754
resolution_max_b1,3,saved,train_probe,18,0.025,0.28469744873046876,0.032522293090820276,0.025740051269531217,0.029131172180175746,93.21975097656237
resolution_max_b1,3,saved,train_probe,19,0.025,0.28469744873046876,0.03157510375976563,0.015386367797851574,0.023480735778808604,75.13835449218752
resolution_max_b1,3,saved,train_probe,0,0.05,0.28469744873046876,0.1409359130859375,0.11032778930664061,0.12563185119628906,100.50548095703122
resolution_max_b1,3,saved,train_probe,1,0.05,0.28469744873046876,0.08743313598632813,0.11077731323242185,0.09910522460937499,79.28417968749997
resolution_max_b1,3,saved,train_probe,2,0.05,0.28469744873046876,0.09069526672363282,0.12444967651367189,0.10757247161865235,86.05797729492187
resolution_max_b1,3,saved,train_probe,3,0.05,0.28469744873046876,0.1059372863769531,0.13273934936523435,0.11933831787109372,95.47065429687495
resolution_max_b1,3,saved,train_probe,4,0.05,0.28469744873046876,0.11251123046875,0.09440022277832028,0.10345572662353514,82.76458129882809
resolution_max_b1,3,saved,train_probe,5,0.05,0.28469744873046876,0.07284652709960937,0.091702880859375,0.08227470397949221,65.81976318359376
resolution_max_b1,3,saved,train_probe,6,0.05,0.28469744873046876,0.08871392822265622,0.10310052490234373,0.09590722656249995,76.72578124999994
resolution_max_b1,3,saved,train_probe,7,0.05,0.28469744873046876,0.16666485595703123,0.08908601379394532,0.12787543487548825,102.30034790039058
resolution_max_b1,3,saved,train_probe,8,0.05,0.28469744873046876,0.1228811798095703,0.08711604309082033,0.10499861145019529,83.99888916015621
resolution_max_b1,3,saved,train_probe,9,0.05,0.28469744873046876,0.07102270507812497,0.09394692993164061,0.08248481750488279,65.98785400390622
resolution_max_b1,3,saved,train_probe,10,0.05,0.28469744873046876,0.0861979522705078,0.06829211425781251,0.07724503326416016,61.79602661132812
resolution_max_b1,3,saved,train_probe,11,0.05,0.28469744873046876,0.1295050811767578,0.11051893615722658,0.12001200866699219,96.00960693359373
resolution_max_b1,3,saved,train_probe,12,0.05,0.28469744873046876,0.09174716186523435,0.13225241088867185,0.11199978637695307,89.59982910156243
resolution_max_b1,3,saved,train_probe,13,0.05,0.28469744873046876,0.1663417510986328,0.15572596740722655,0.16103385925292968,128.82708740234372
resolution_max_b1,3,saved,train_probe,14,0.05,0.28469744873046876,0.14913079833984372,0.20979205322265626,0.17946142578125002,143.569140625
resolution_max_b1,3,saved,train_probe,15,0.05,0.28469744873046876,0.07807426452636718,0.07736553955078124,0.0777199020385742,62.17592163085936
resolution_max_b1,3,saved,train_probe,16,0.05,0.28469744873046876,0.07636222839355467,0.11273403930664061,0.09454813385009764,75.6385070800781
resolution_max_b1,3,saved,train_probe,17,0.05,0.28469744873046876,0.17810678100585936,0.13077011108398434,0.15443844604492185,123.55075683593746
resolution_max_b1,3,saved,train_probe,18,0.05,0.28469744873046876,0.10946629333496094,0.11027351379394529,0.10986990356445314,87.8959228515625
resolution_max_b1,3,saved,train_probe,19,0.05,0.28469744873046876,0.10434521484374998,0.0775931396484375,0.09096917724609377,72.775341796875
resolution_max_b1,3,saved,train_probe,0,0.1,0.28469744873046876,0.6349847412109375,0.43525064086914056,0.535117691040039,107.02353820800779
resolution_max_b1,3,saved,train_probe,1,0.1,0.28469744873046876,0.3513560791015625,0.42625421142578124,0.3888051452636718,77.76102905273434
resolution_max_b1,3,saved,train_probe,2,0.1,0.28469744873046876,0.4409169616699219,0.45855596923828124,0.4497364654541016,89.94729309082031
resolution_max_b1,3,saved,train_probe,3,0.1,0.28469744873046876,0.4892459411621094,0.5531235961914063,0.5211847686767579,104.23695373535156
resolution_max_b1,3,saved,train_probe,4,0.1,0.28469744873046876,0.45718200683593746,0.3876984252929687,0.42244021606445314,84.48804321289062
resolution_max_b1,3,saved,train_probe,5,0.1,0.28469744873046876,0.3896907043457031,0.30614114379882806,0.34791592407226557,69.5831848144531
resolution_max_b1,3,saved,train_probe,6,0.1,0.28469744873046876,0.4141530456542969,0.41264978027343746,0.41340141296386723,82.68028259277342
resolution_max_b1,3,saved,train_probe,7,0.1,0.28469744873046876,0.713043701171875,0.447404052734375,0.5802238769531249,116.04477539062496
resolution_max_b1,3,saved,train_probe,8,0.1,0.28469744873046876,0.47049072265625,0.3703098754882812,0.4204002990722656,84.08005981445311
resolution_max_b1,3,saved,train_probe,9,0.1,0.28469744873046876,0.3013446350097656,0.37910266113281244,0.340223648071289,68.04472961425779
resolution_max_b1,3,saved,train_probe,10,0.1,0.28469744873046876,0.3694615478515625,0.2835899658203125,0.32652575683593743,65.30515136718748
resolution_max_b1,3,saved,train_probe,11,0.1,0.28469744873046876,0.4921334228515625,0.45007849121093746,0.4711059570312499,94.22119140624996
resolution_max_b1,3,saved,train_probe,12,0.1,0.28469744873046876,0.39280258178710936,0.4939299926757812,0.4433662872314452,88.67325744628903
resolution_max_b1,3,saved,train_probe,13,0.1,0.28469744873046876,0.6905168151855469,0.6043358764648438,0.6474263458251953,129.48526916503903
resolution_max_b1,3,saved,train_probe,14,0.1,0.28469744873046876,0.6583531494140625,0.9900029907226562,0.8241780700683594,164.83561401367186
resolution_max_b1,3,saved,train_probe,15,0.1,0.28469744873046876,0.3083829040527344,0.29855688476562503,0.3034698944091797,60.69397888183593
resolution_max_b1,3,saved,train_probe,16,0.1,0.28469744873046876,0.32611798095703126,0.45073492431640627,0.3884264526367187,77.68529052734372
resolution_max_b1,3,saved,train_probe,17,0.1,0.28469744873046876,0.7825270385742187,0.48954028320312504,0.6360336608886719,127.20673217773435
resolution_max_b1,3,saved,train_probe,18,0.1,0.28469744873046876,0.39763980102539065,0.5052490844726563,0.4514444427490234,90.28888854980467
resolution_max_b1,3,saved,train_probe,19,0.1,0.28469744873046876,0.3870724182128906,0.3571286926269531,0.37210055541992193,74.42011108398437
resolution_max_b1,3,saved,train_probe,0,0.2,0.28469744873046876,3.1409721069335936,1.7321891479492186,2.436580627441406,121.82903137207029
resolution_max_b1,3,saved,train_probe,1,0.2,0.28469744873046876,1.8343573608398436,2.042841735839844,1.9385995483398437,96.92997741699217
resolution_max_b1,3,saved,train_probe,2,0.2,0.28469744873046876,2.3354229125976564,1.42502880859375,1.880225860595703,94.01129302978514
resolution_max_b1,3,saved,train_probe,3,0.2,0.28469744873046876,2.7577106323242186,2.904514953613281,2.83111279296875,141.55563964843748
resolution_max_b1,3,saved,train_probe,4,0.2,0.28469744873046876,1.9245679321289062,1.638352294921875,1.7814601135253905,89.0730056762695
resolution_max_b1,3,saved,train_probe,5,0.2,0.28469744873046876,2.0326753540039064,1.8350307006835935,1.93385302734375,96.69265136718748
resolution_max_b1,3,saved,train_probe,6,0.2,0.28469744873046876,2.327851745605469,1.9840907592773438,2.155971252441406,107.79856262207028
resolution_max_b1,3,saved,train_probe,7,0.2,0.28469744873046876,4.473747863769532,2.347842346191406,3.4107951049804686,170.5397552490234
resolution_max_b1,3,saved,train_probe,8,0.2,0.28469744873046876,1.7038904418945313,1.7065599365234374,1.7052251892089845,85.26125946044921
resolution_max_b1,3,saved,train_probe,9,0.2,0.28469744873046876,1.6626749267578125,1.7070245361328125,1.6848497314453126,84.24248657226562
resolution_max_b1,3,saved,train_probe,10,0.2,0.28469744873046876,2.521704895019531,1.5166681518554688,2.0191865234375,100.95932617187498
resolution_max_b1,3,saved,train_probe,11,0.2,0.28469744873046876,1.8769807739257813,1.9545387573242188,1.9157597656249998,95.78798828124998
resolution_max_b1,3,saved,train_probe,12,0.2,0.28469744873046876,2.2433184204101564,2.2596115112304687,2.2514649658203125,112.5732482910156
resolution_max_b1,3,saved,train_probe,13,0.2,0.28469744873046876,2.976886413574219,2.0876928100585936,2.5322896118164064,126.61448059082029
resolution_max_b1,3,saved,train_probe,14,0.2,0.28469744873046876,2.893098327636719,6.049975158691407,4.471536743164062,223.57683715820306
resolution_max_b1,3,saved,train_probe,15,0.2,0.28469744873046876,1.6094407958984376,1.4683514404296876,1.5388961181640626,76.94480590820311
resolution_max_b1,3,saved,train_probe,16,0.2,0.28469744873046876,1.8259077758789064,2.0611502075195314,1.9435289916992189,97.17644958496092
resolution_max_b1,3,saved,train_probe,17,0.2,0.28469744873046876,3.5871937866210937,1.5831803588867188,2.5851870727539064,129.25935363769528
resolution_max_b1,3,saved,train_probe,18,0.2,0.28469744873046876,1.4418438110351561,3.1397926635742186,2.2908182373046873,114.54091186523434
resolution_max_b1,3,saved,train_probe,19,0.2,0.28469744873046876,1.63671484375,1.8919519653320314,1.764333404541016,88.21667022705078
resolution_max_b1,3,saved,train_probe,0,0.25,0.28469744873046876,5.31408184814453,2.7739225463867188,4.044002197265625,129.4080703125
resolution_max_b1,3,saved,train_probe,1,0.25,0.28469744873046876,3.411788513183594,3.359791320800781,3.3857899169921875,108.34527734375
resolution_max_b1,3,saved,train_probe,2,0.25,0.28469744873046876,3.896546325683594,1.9253634643554687,2.910954895019531,93.150556640625
resolution_max_b1,3,saved,train_probe,3,0.25,0.28469744873046876,4.888382385253907,4.846692443847656,4.867537414550782,155.76119726562501
resolution_max_b1,3,saved,train_probe,4,0.25,0.28469744873046876,2.974005920410156,2.5937838745117188,2.783894897460937,89.08463671874999
resolution_max_b1,3,saved,train_probe,5,0.25,0.28469744873046876,3.2943919067382814,3.852722839355469,3.5735573730468753,114.35383593750001
resolution_max_b1,3,saved,train_probe,6,0.25,0.28469744873046876,3.9308499145507816,3.1478734741210936,3.5393616943359376,113.25957421875
resolution_max_b1,3,saved,train_probe,7,0.25,0.28469744873046876,7.92071710205078,3.9058643188476565,5.913290710449218,189.22530273437496
resolution_max_b1,3,saved,train_probe,8,0.25,0.28469744873046876,2.499876281738281,3.3922848510742187,2.9460805664062497,94.27457812499999
resolution_max_b1,3,saved,train_probe,9,0.25,0.28469744873046876,2.9316961059570312,2.746383483886719,2.839039794921875,90.8492734375
resolution_max_b1,3,saved,train_probe,10,0.25,0.28469744873046876,5.044075012207031,2.708210998535156,3.8761430053710932,124.03657617187498
resolution_max_b1,3,saved,train_probe,11,0.25,0.28469744873046876,2.9211110229492188,3.056210632324219,2.988660827636719,95.63714648437501
resolution_max_b1,3,saved,train_probe,12,0.25,0.28469744873046876,4.0956465454101565,3.617337829589844,3.8564921875000002,123.40775000000001
resolution_max_b1,3,saved,train_probe,13,0.25,0.28469744873046876,4.576587707519531,2.891977355957031,3.734282531738281,119.49704101562499
