kind,method,seed,grid,checkpoint_update,state_label,a_dir0,b_dir1,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.125,1.3091981811523437,0.584,1.4939315795898438,0.557
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.15000000000000002,1.4483615112304689,0.547,1.61562158203125,0.522
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.17500000000000004,1.5890164184570312,0.521,1.7615486450195312,0.498
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.2,1.7464022827148438,0.498,1.9152969360351562,0.463
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.22500000000000003,1.913702392578125,0.463,2.078667785644531,0.429
final,gaussian_postrelu,2,21,11730,final,0.15000000000000002,0.25,2.08181640625,0.424,2.2511875,0.394
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.25,1.830988525390625,0.471,1.8657762451171875,0.471
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.225,1.6883441772460936,0.489,1.7390748291015625,0.497
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.2,1.5493388671875,0.526,1.6131585693359376,0.518
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.175,1.4218306884765626,0.572,1.501273193359375,0.549
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.15,1.3081561889648436,0.6,1.4107915649414062,0.57
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.125,1.21073046875,0.623,1.3415358276367189,0.578
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.09999999999999998,1.1443303833007812,0.636,1.2860805053710938,0.595
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.07499999999999998,1.0979771118164063,0.654,1.246651123046875,0.599
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.04999999999999999,1.0691068115234375,0.66,1.2218016967773437,0.601
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,-0.024999999999999994,1.0661602783203126,0.657,1.2172645263671875,0.599
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.0,1.0817886352539063,0.658,1.235642578125,0.6
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.025000000000000022,1.12168896484375,0.641,1.2853562622070311,0.595
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.050000000000000044,1.1864921264648438,0.625,1.3633453369140625,0.585
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.07500000000000001,1.2662000122070312,0.61,1.4498263549804689,0.552
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.10000000000000003,1.3546615600585938,0.579,1.54007275390625,0.529
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.125,1.460635986328125,0.547,1.641251708984375,0.515
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.15000000000000002,1.5801292114257812,0.521,1.75196142578125,0.497
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.17500000000000004,1.703309326171875,0.486,1.889113037109375,0.475
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.2,1.8508788452148437,0.452,2.0311416015625,0.442
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.22500000000000003,2.011789794921875,0.428,2.1857620849609374,0.409
final,gaussian_postrelu,2,21,11730,final,0.17500000000000004,0.25,2.17802490234375,0.402,2.353904541015625,0.37
final,gaussian_postrelu,2,21,11730,final,0.2,-0.25,2.0159962158203126,0.415,2.0117612915039063,0.435
final,gaussian_postrelu,2,21,11730,final,0.2,-0.225,1.8741052856445313,0.46,1.8860234375,0.459
final,gaussian_postrelu,2,21,11730,final,0.2,-0.2,1.7386848754882813,0.49,1.7636865234375,0.489
final,gaussian_postrelu,2,21,11730,final,0.2,-0.175,1.610001220703125,0.526,1.658525390625,0.513
final,gaussian_postrelu,2,21,11730,final,0.2,-0.15,1.4972169189453124,0.547,1.5738540649414063,0.521
final,gaussian_postrelu,2,21,11730,final,0.2,-0.125,1.4056343383789063,0.57,1.5034484252929687,0.542
final,gaussian_postrelu,2,21,11730,final,0.2,-0.09999999999999998,1.3391048583984375,0.593,1.4513179321289063,0.549
final,gaussian_postrelu,2,21,11730,final,0.2,-0.07499999999999998,1.288718017578125,0.617,1.4154825439453125,0.558
final,gaussian_postrelu,2,21,11730,final,0.2,-0.04999999999999999,1.260027099609375,0.607,1.3896343994140625,0.555
final,gaussian_postrelu,2,21,11730,final,0.2,-0.024999999999999994,1.2628238525390625,0.611,1.3848802490234375,0.56
final,gaussian_postrelu,2,21,11730,final,0.2,0.0,1.2832427978515626,0.598,1.4057525024414061,0.562
final,gaussian_postrelu,2,21,11730,final,0.2,0.025000000000000022,1.3237483520507813,0.578,1.4587264404296876,0.554
final,gaussian_postrelu,2,21,11730,final,0.2,0.050000000000000044,1.3842222290039063,0.563,1.5311194458007813,0.535
final,gaussian_postrelu,2,21,11730,final,0.2,0.07500000000000001,1.4582039184570312,0.559,1.6090885620117188,0.513
final,gaussian_postrelu,2,21,11730,final,0.2,0.10000000000000003,1.5312713012695311,0.542,1.6924576416015624,0.505
final,gaussian_postrelu,2,21,11730,final,0.2,0.125,1.6179981689453125,0.51,1.7858526611328125,0.487
final,gaussian_postrelu,2,21,11730,final,0.2,0.15000000000000002,1.7142327270507813,0.477,1.8926989135742187,0.463
final,gaussian_postrelu,2,21,11730,final,0.2,0.17500000000000004,1.82785693359375,0.451,2.0093741455078127,0.445
final,gaussian_postrelu,2,21,11730,final,0.2,0.2,1.96134912109375,0.418,2.142054443359375,0.413
final,gaussian_postrelu,2,21,11730,final,0.2,0.22500000000000003,2.108627197265625,0.398,2.2793485107421874,0.389
final,gaussian_postrelu,2,21,11730,final,0.2,0.25,2.269230224609375,0.376,2.439376220703125,0.366
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.25,2.1974063720703123,0.386,2.15290576171875,0.407
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.225,2.060371826171875,0.415,2.0314859619140626,0.415
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.2,1.9260169677734376,0.449,1.9180509643554688,0.448
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.175,1.7967741088867188,0.478,1.8213213500976562,0.466
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.15,1.6870628662109375,0.505,1.7411997680664062,0.486
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.125,1.6004003295898437,0.526,1.67787158203125,0.503
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.09999999999999998,1.5346656494140625,0.553,1.6290762939453125,0.515
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.07499999999999998,1.4866712646484375,0.559,1.586766357421875,0.516
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.04999999999999999,1.464461669921875,0.561,1.5598931274414063,0.519
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,-0.024999999999999994,1.4659628295898437,0.553,1.5594551391601563,0.521
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.0,1.48939013671875,0.543,1.5826106567382812,0.507
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.025000000000000022,1.5251991577148438,0.529,1.6338316650390625,0.503
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.050000000000000044,1.5805931396484374,0.52,1.6968305053710937,0.498
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.07500000000000001,1.6456332397460938,0.507,1.7656939086914063,0.483
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.10000000000000003,1.7078271484375,0.49,1.841610107421875,0.476
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.125,1.773810791015625,0.472,1.92758837890625,0.457
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.15000000000000002,1.8563847045898438,0.45,2.02762548828125,0.429
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.17500000000000004,1.9581080932617188,0.42,2.12975732421875,0.417
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.2,2.0753353271484376,0.398,2.2461429443359373,0.407
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.22500000000000003,2.2124146728515623,0.367,2.368466796875,0.37
final,gaussian_postrelu,2,21,11730,final,0.22500000000000003,0.25,2.368521240234375,0.337,2.510759033203125,0.352
final,gaussian_postrelu,2,21,11730,final,0.25,-0.25,2.3857718505859373,0.347,2.3048338623046876,0.363
final,gaussian_postrelu,2,21,11730,final,0.25,-0.225,2.247125244140625,0.379,2.1849613647460937,0.392
final,gaussian_postrelu,2,21,11730,final,0.25,-0.2,2.108509765625,0.408,2.078169006347656,0.407
final,gaussian_postrelu,2,21,11730,final,0.25,-0.175,1.980949462890625,0.441,1.9922613525390624,0.425
final,gaussian_postrelu,2,21,11730,final,0.25,-0.15,1.8718133544921876,0.453,1.9167816162109375,0.443
final,gaussian_postrelu,2,21,11730,final,0.25,-0.125,1.7933369750976562,0.481,1.8537174682617188,0.462
final,gaussian_postrelu,2,21,11730,final,0.25,-0.09999999999999998,1.7365584106445313,0.498,1.7992146606445312,0.476
final,gaussian_postrelu,2,21,11730,final,0.25,-0.07499999999999998,1.6936981811523437,0.508,1.7555626831054687,0.473
final,gaussian_postrelu,2,21,11730,final,0.25,-0.04999999999999999,1.6761398315429688,0.509,1.7331558837890626,0.481
final,gaussian_postrelu,2,21,11730,final,0.25,-0.024999999999999994,1.6750077514648438,0.49,1.7348204345703124,0.48
final,gaussian_postrelu,2,21,11730,final,0.25,0.0,1.6920858764648437,0.497,1.757520751953125,0.474
final,gaussian_postrelu,2,21,11730,final,0.25,0.025000000000000022,1.72575927734375,0.489,1.8027100219726562,0.461
final,gaussian_postrelu,2,21,11730,final,0.25,0.050000000000000044,1.774599609375,0.473,1.8570301513671874,0.457
final,gaussian_postrelu,2,21,11730,final,0.25,0.07500000000000001,1.8276209106445314,0.469,1.918170166015625,0.453
final,gaussian_postrelu,2,21,11730,final,0.25,0.10000000000000003,1.8802786254882813,0.447,1.9885343017578125,0.437
final,gaussian_postrelu,2,21,11730,final,0.25,0.125,1.935265380859375,0.431,2.067061767578125,0.419
final,gaussian_postrelu,2,21,11730,final,0.25,0.15000000000000002,2.004958740234375,0.408,2.153795166015625,0.394
final,gaussian_postrelu,2,21,11730,final,0.25,0.17500000000000004,2.09002783203125,0.389,2.242068115234375,0.393
final,gaussian_postrelu,2,21,11730,final,0.25,0.2,2.1938585205078125,0.372,2.3410166015625,0.382
final,gaussian_postrelu,2,21,11730,final,0.25,0.22500000000000003,2.317351806640625,0.339,2.4550869140625,0.359
final,gaussian_postrelu,2,21,11730,final,0.25,0.25,2.4624822998046874,0.314,2.575885009765625,0.325
final,plain,2,21,11730,final,-0.25,-0.25,1.7802080078125,0.5,1.963556884765625,0.453
final,plain,2,21,11730,final,-0.25,-0.225,1.6642254028320314,0.533,1.8571051025390626,0.48
final,plain,2,21,11730,final,-0.25,-0.2,1.557892822265625,0.555,1.7592784423828125,0.497
final,plain,2,21,11730,final,-0.25,-0.175,1.45252783203125,0.569,1.6683683471679687,0.517
final,plain,2,21,11730,final,-0.25,-0.15,1.3420048828125,0.59,1.5751146240234375,0.522
final,plain,2,21,11730,final,-0.25,-0.125,1.234195068359375,0.623,1.4912168579101563,0.532
final,plain,2,21,11730,final,-0.25,-0.09999999999999998,1.1515401611328124,0.642,1.415583740234375,0.546
final,plain,2,21,11730,final,-0.25,-0.07499999999999998,1.0923936767578124,0.649,1.3533336181640625,0.569
final,plain,2,21,11730,final,-0.25,-0.04999999999999999,1.0479429321289062,0.651,1.3064688720703126,0.58
final,plain,2,21,11730,final,-0.25,-0.024999999999999994,1.016089111328125,0.664,1.2758807373046874,0.595
final,plain,2,21,11730,final,-0.25,0.0,1.003324951171875,0.667,1.2516651611328125,0.606
final,plain,2,21,11730,final,-0.25,0.025000000000000022,1.0160941467285156,0.659,1.2443621215820313,0.607
final,plain,2,21,11730,final,-0.25,0.050000000000000044,1.059114013671875,0.654,1.2618115234375,0.607
final,plain,2,21,11730,final,-0.25,0.07500000000000001,1.1350188598632813,0.637,1.3150254516601563,0.592
final,plain,2,21,11730,final,-0.25,0.10000000000000003,1.2255234375,0.62,1.4031270751953124,0.567
final,plain,2,21,11730,final,-0.25,0.125,1.334559814453125,0.606,1.5136467895507812,0.559
final,plain,2,21,11730,final,-0.25,0.15000000000000002,1.4615079345703126,0.578,1.647167724609375,0.538
final,plain,2,21,11730,final,-0.25,0.17500000000000004,1.597732666015625,0.545,1.7939649658203125,0.514
final,plain,2,21,11730,final,-0.25,0.2,1.7482564086914063,0.506,1.953064697265625,0.487
final,plain,2,21,11730,final,-0.25,0.22500000000000003,1.9102072143554687,0.47,2.1157132568359374,0.445
final,plain,2,21,11730,final,-0.25,0.25,2.07991064453125,0.435,2.29104296875,0.41
final,plain,2,21,11730,final,-0.225,-0.25,1.6623671264648439,0.52,1.861314208984375,0.473
final,plain,2,21,11730,final,-0.225,-0.225,1.542731689453125,0.556,1.7487134399414062,0.499
final,plain,2,21,11730,final,-0.225,-0.2,1.4260950317382812,0.583,1.6447491455078125,0.525
final,plain,2,21,11730,final,-0.225,-0.175,1.3104325561523438,0.604,1.5462890625,0.55
final,plain,2,21,11730,final,-0.225,-0.15,1.1973469848632812,0.621,1.4497083740234376,0.567
final,plain,2,21,11730,final,-0.225,-0.125,1.0895134887695312,0.658,1.3620723876953125,0.58
final,plain,2,21,11730,final,-0.225,-0.09999999999999998,1.0044161987304687,0.679,1.29318505859375,0.591
final,plain,2,21,11730,final,-0.225,-0.07499999999999998,0.9416300964355468,0.69,1.2292431640625,0.612
final,plain,2,21,11730,final,-0.225,-0.04999999999999999,0.900001953125,0.706,1.182237060546875,0.623
final,plain,2,21,11730,final,-0.225,-0.024999999999999994,0.8695918579101563,0.705,1.1527545166015625,0.629
final,plain,2,21,11730,final,-0.225,0.0,0.8556449584960938,0.715,1.1352223510742188,0.649
final,plain,2,21,11730,final,-0.225,0.025000000000000022,0.8691104736328125,0.707,1.13398974609375,0.653
final,plain,2,21,11730,final,-0.225,0.050000000000000044,0.9111010131835937,0.689,1.1471185913085937,0.649
final,plain,2,21,11730,final,-0.225,0.07500000000000001,0.9841320190429688,0.679,1.1907728881835937,0.624
final,plain,2,21,11730,final,-0.225,0.10000000000000003,1.0737899169921874,0.656,1.2685704345703126,0.601
final,plain,2,21,11730,final,-0.225,0.125,1.1816372680664062,0.634,1.3819851684570312,0.581
final,plain,2,21,11730,final,-0.225,0.15000000000000002,1.3084822387695312,0.61,1.5180101318359376,0.562
final,plain,2,21,11730,final,-0.225,0.17500000000000004,1.4444469604492187,0.573,1.6708178100585938,0.533
final,plain,2,21,11730,final,-0.225,0.2,1.5959554443359374,0.538,1.8356986083984375,0.507
final,plain,2,21,11730,final,-0.225,0.22500000000000003,1.7623883056640626,0.51,2.007483642578125,0.466
final,plain,2,21,11730,final,-0.225,0.25,1.9410525512695314,0.467,2.18278369140625,0.429
final,plain,2,21,11730,final,-0.2,-0.25,1.5616607055664062,0.552,1.7779639892578125,0.493
final,plain,2,21,11730,final,-0.2,-0.225,1.4415144653320313,0.568,1.6540645751953125,0.523
final,plain,2,21,11730,final,-0.2,-0.2,1.3189659423828124,0.602,1.542076171875,0.556
final,plain,2,21,11730,final,-0.2,-0.175,1.1898824462890625,0.634,1.44286767578125,0.573
final,plain,2,21,11730,final,-0.2,-0.15,1.0721951904296876,0.662,1.3470496826171876,0.602
final,plain,2,21,11730,final,-0.2,-0.125,0.9666238098144532,0.698,1.2589907836914063,0.614
final,plain,2,21,11730,final,-0.2,-0.09999999999999998,0.8762235107421875,0.724,1.1894137573242187,0.638
final,plain,2,21,11730,final,-0.2,-0.07499999999999998,0.8102590026855468,0.735,1.1270254516601563,0.646
final,plain,2,21,11730,final,-0.2,-0.04999999999999999,0.7674106140136718,0.744,1.0803331909179688,0.664
final,plain,2,21,11730,final,-0.2,-0.024999999999999994,0.737394775390625,0.742,1.0534066772460937,0.667
final,plain,2,21,11730,final,-0.2,0.0,0.7227323913574218,0.748,1.0418714294433593,0.677
final,plain,2,21,11730,final,-0.2,0.025000000000000022,0.7363537902832031,0.745,1.0417911987304687,0.675
final,plain,2,21,11730,final,-0.2,0.050000000000000044,0.7772620849609375,0.731,1.0545855712890626,0.667
final,plain,2,21,11730,final,-0.2,0.07500000000000001,0.8461569213867187,0.709,1.0941846923828125,0.656
final,plain,2,21,11730,final,-0.2,0.10000000000000003,0.9329894714355469,0.695,1.1623565063476562,0.639
final,plain,2,21,11730,final,-0.2,0.125,1.0374444580078126,0.674,1.2721063842773437,0.607
final,plain,2,21,11730,final,-0.2,0.15000000000000002,1.1644481201171875,0.642,1.4059204711914062,0.59
final,plain,2,21,11730,final,-0.2,0.17500000000000004,1.3073171997070312,0.601,1.5642781372070313,0.562
final,plain,2,21,11730,final,-0.2,0.2,1.4603106079101562,0.58,1.7360526123046875,0.532
final,plain,2,21,11730,final,-0.2,0.22500000000000003,1.6278634643554688,0.544,1.9067791748046874,0.497
final,plain,2,21,11730,final,-0.2,0.25,1.8116971435546876,0.493,2.07983837890625,0.449
final,plain,2,21,11730,final,-0.175,-0.25,1.477250244140625,0.565,1.7073531494140626,0.515
final,plain,2,21,11730,final,-0.175,-0.225,1.3514797973632813,0.586,1.57315380859375,0.55
final,plain,2,21,11730,final,-0.175,-0.2,1.224134765625,0.631,1.4532799072265625,0.569
final,plain,2,21,11730,final,-0.175,-0.175,1.0953678588867188,0.656,1.3493394165039063,0.598
final,plain,2,21,11730,final,-0.175,-0.15,0.9700036010742188,0.7,1.2584236450195312,0.63
final,plain,2,21,11730,final,-0.175,-0.125,0.8578965148925781,0.731,1.1743319091796875,0.649
final,plain,2,21,11730,final,-0.175,-0.09999999999999998,0.7689624633789063,0.752,1.1014337158203125,0.663
final,plain,2,21,11730,final,-0.175,-0.07499999999999998,0.6982949829101562,0.762,1.043095703125,0.673
final,plain,2,21,11730,final,-0.175,-0.04999999999999999,0.65204541015625,0.777,0.999974853515625,0.684
final,plain,2,21,11730,final,-0.175,-0.024999999999999994,0.6211088562011718,0.779,0.9770922241210938,0.702
final,plain,2,21,11730,final,-0.175,0.0,0.6060427856445313,0.779,0.968323486328125,0.704
final,plain,2,21,11730,final,-0.175,0.025000000000000022,0.6198070678710937,0.775,0.9698280029296875,0.703
final,plain,2,21,11730,final,-0.175,0.050000000000000044,0.6603375854492187,0.763,0.9860519714355469,0.686
final,plain,2,21,11730,final,-0.175,0.07500000000000001,0.7241534423828125,0.749,1.0206072692871093,0.669
final,plain,2,21,11730,final,-0.175,0.10000000000000003,0.8088724365234375,0.73,1.0838871459960937,0.658
final,plain,2,21,11730,final,-0.175,0.125,0.9121829223632812,0.704,1.1858546752929688,0.635
final,plain,2,21,11730,final,-0.175,0.15000000000000002,1.0376898193359374,0.672,1.3161890869140624,0.602
final,plain,2,21,11730,final,-0.175,0.17500000000000004,1.184882080078125,0.638,1.474421875,0.582
final,plain,2,21,11730,final,-0.175,0.2,1.3456112060546874,0.596,1.6440581665039062,0.551
final,plain,2,21,11730,final,-0.175,0.22500000000000003,1.5122457275390624,0.563,1.8187523193359374,0.512
final,plain,2,21,11730,final,-0.175,0.25,1.6904869384765624,0.518,1.9941143798828125,0.478
final,plain,2,21,11730,final,-0.15,-0.25,1.3987890625,0.596,1.6500345458984376,0.538
final,plain,2,21,11730,final,-0.15,-0.225,1.2673694458007811,0.614,1.5078798828125,0.57
final,plain,2,21,11730,final,-0.15,-0.2,1.1389111328125,0.649,1.3791443481445314,0.595
final,plain,2,21,11730,final,-0.15,-0.175,1.012521240234375,0.679,1.27088037109375,0.623
final,plain,2,21,11730,final,-0.15,-0.15,0.8876381530761719,0.724,1.1832224731445313,0.647
final,plain,2,21,11730,final,-0.15,-0.125,0.7704439697265625,0.76,1.1049469604492188,0.669
final,plain,2,21,11730,final,-0.15,-0.09999999999999998,0.6765578308105469,0.769,1.0330088806152344,0.683
final,plain,2,21,11730,final,-0.15,-0.07499999999999998,0.6053259887695313,0.792,0.9752218017578125,0.697
final,plain,2,21,11730,final,-0.15,-0.04999999999999999,0.5532210388183594,0.809,0.9336987915039062,0.71
final,plain,2,21,11730,final,-0.15,-0.024999999999999994,0.5213192749023438,0.815,0.9139476013183594,0.713
final,plain,2,21,11730,final,-0.15,0.0,0.5065607604980469,0.817,0.9059943542480469,0.728
final,plain,2,21,11730,final,-0.15,0.025000000000000022,0.5189730224609375,0.814,0.9139755859375,0.726
final,plain,2,21,11730,final,-0.15,0.050000000000000044,0.559114501953125,0.795,0.9329649658203125,0.706
final,plain,2,21,11730,final,-0.15,0.07500000000000001,0.621385986328125,0.773,0.96576318359375,0.687
final,plain,2,21,11730,final,-0.15,0.10000000000000003,0.7003624267578125,0.75,1.0235038452148437,0.661
final,plain,2,21,11730,final,-0.15,0.125,0.805149658203125,0.728,1.1171682739257813,0.646
final,plain,2,21,11730,final,-0.15,0.15000000000000002,0.9301136474609375,0.696,1.244261962890625,0.627
final,plain,2,21,11730,final,-0.15,0.17500000000000004,1.0777890014648437,0.658,1.3969331665039062,0.598
final,plain,2,21,11730,final,-0.15,0.2,1.2437677001953125,0.618,1.5654068603515625,0.573
final,plain,2,21,11730,final,-0.15,0.22500000000000003,1.4108033447265624,0.581,1.7441934814453126,0.533
final,plain,2,21,11730,final,-0.15,0.25,1.5897236938476562,0.545,1.9216239013671874,0.488
final,plain,2,21,11730,final,-0.125,-0.25,1.3312152099609376,0.605,1.5992232666015624,0.555
final,plain,2,21,11730,final,-0.125,-0.225,1.193904296875,0.641,1.453864013671875,0.586
final,plain,2,21,11730,final,-0.125,-0.2,1.0640799560546874,0.671,1.3235979614257813,0.618
final,plain,2,21,11730,final,-0.125,-0.175,0.9391083984375,0.696,1.2146826171875,0.636
final,plain,2,21,11730,final,-0.125,-0.15,0.81690380859375,0.743,1.1244634399414062,0.659
final,plain,2,21,11730,final,-0.125,-0.125,0.697254150390625,0.775,1.0457365112304688,0.686
final,plain,2,21,11730,final,-0.125,-0.09999999999999998,0.5962550659179687,0.798,0.9767080993652344,0.695
final,plain,2,21,11730,final,-0.125,-0.07499999999999998,0.5247000427246094,0.821,0.9221746520996094,0.718
final,plain,2,21,11730,final,-0.125,-0.04999999999999999,0.46855877685546876,0.834,0.8831544189453125,0.736
final,plain,2,21,11730,final,-0.125,-0.024999999999999994,0.4344346160888672,0.842,0.8612166748046876,0.737
final,plain,2,21,11730,final,-0.125,0.0,0.42028619384765625,0.848,0.8555133056640625,0.74
final,plain,2,21,11730,final,-0.125,0.025000000000000022,0.4313291931152344,0.839,0.8664441833496094,0.736
final,plain,2,21,11730,final,-0.125,0.050000000000000044,0.4713531799316406,0.827,0.889123291015625,0.721
final,plain,2,21,11730,final,-0.125,0.07500000000000001,0.5323645935058594,0.808,0.9213050537109375,0.703
final,plain,2,21,11730,final,-0.125,0.10000000000000003,0.6112833862304687,0.783,0.9766022033691406,0.674
final,plain,2,21,11730,final,-0.125,0.125,0.7112193908691407,0.757,1.0627282104492188,0.657
final,plain,2,21,11730,final,-0.125,0.15000000000000002,0.8356771850585938,0.714,1.1833526000976562,0.634
final,plain,2,21,11730,final,-0.125,0.17500000000000004,0.984644287109375,0.682,1.3331314086914063,0.61
final,plain,2,21,11730,final,-0.125,0.2,1.1537044677734376,0.645,1.499514892578125,0.581
final,plain,2,21,11730,final,-0.125,0.22500000000000003,1.3249209594726563,0.608,1.66988623046875,0.545
final,plain,2,21,11730,final,-0.125,0.25,1.5018301391601563,0.56,1.8476343994140625,0.509
final,plain,2,21,11730,final,-0.09999999999999998,-0.25,1.2741989135742187,0.617,1.5593516235351563,0.571
final,plain,2,21,11730,final,-0.09999999999999998,-0.225,1.1337671508789062,0.642,1.4153948364257813,0.594
final,plain,2,21,11730,final,-0.09999999999999998,-0.2,0.999944091796875,0.677,1.2846318359375,0.627
final,plain,2,21,11730,final,-0.09999999999999998,-0.175,0.8734236450195313,0.72,1.173322998046875,0.654
final,plain,2,21,11730,final,-0.09999999999999998,-0.15,0.7499657592773438,0.758,1.0768099670410156,0.672
final,plain,2,21,11730,final,-0.09999999999999998,-0.125,0.6359455871582032,0.786,0.9948638916015625,0.695
final,plain,2,21,11730,final,-0.09999999999999998,-0.09999999999999998,0.5303570861816407,0.823,0.9305377197265625,0.712
final,plain,2,21,11730,final,-0.09999999999999998,-0.07499999999999998,0.4549789733886719,0.85,0.8769185180664063,0.732
final,plain,2,21,11730,final,-0.09999999999999998,-0.04999999999999999,0.39607199096679685,0.867,0.8351704711914063,0.745
final,plain,2,21,11730,final,-0.09999999999999998,-0.024999999999999994,0.3593592987060547,0.873,0.8143127746582032,0.751
final,plain,2,21,11730,final,-0.09999999999999998,0.0,0.34606204223632814,0.878,0.8115278625488281,0.761
final,plain,2,21,11730,final,-0.09999999999999998,0.025000000000000022,0.35917742919921875,0.868,0.8248860778808593,0.756
final,plain,2,21,11730,final,-0.09999999999999998,0.050000000000000044,0.39774932861328127,0.859,0.8501327209472657,0.741
final,plain,2,21,11730,final,-0.09999999999999998,0.07500000000000001,0.45676910400390625,0.84,0.8853031311035157,0.72
final,plain,2,21,11730,final,-0.09999999999999998,0.10000000000000003,0.5363222351074218,0.815,0.9350380249023438,0.701
final,plain,2,21,11730,final,-0.09999999999999998,0.125,0.6331469116210937,0.783,1.0113675537109375,0.67
final,plain,2,21,11730,final,-0.09999999999999998,0.15000000000000002,0.7572000122070313,0.747,1.1240804443359376,0.648
final,plain,2,21,11730,final,-0.09999999999999998,0.17500000000000004,0.90822265625,0.71,1.2709937133789062,0.623
final,plain,2,21,11730,final,-0.09999999999999998,0.2,1.0795537719726562,0.664,1.4366193237304687,0.585
final,plain,2,21,11730,final,-0.09999999999999998,0.22500000000000003,1.251090087890625,0.619,1.6028863525390624,0.55
final,plain,2,21,11730,final,-0.09999999999999998,0.25,1.4276410522460938,0.573,1.7767108154296876,0.52
final,plain,2,21,11730,final,-0.07499999999999998,-0.25,1.2310537109375,0.623,1.5316923217773437,0.567
final,plain,2,21,11730,final,-0.07499999999999998,-0.225,1.087466064453125,0.651,1.388498291015625,0.596
final,plain,2,21,11730,final,-0.07499999999999998,-0.2,0.9517223510742188,0.689,1.2562623901367187,0.632
final,plain,2,21,11730,final,-0.07499999999999998,-0.175,0.8208428344726563,0.724,1.1418803100585937,0.667
final,plain,2,21,11730,final,-0.07499999999999998,-0.15,0.6957188720703125,0.767,1.0428392944335938,0.685
final,plain,2,21,11730,final,-0.07499999999999998,-0.125,0.5811995849609375,0.802,0.9590746459960937,0.708
final,plain,2,21,11730,final,-0.07499999999999998,-0.09999999999999998,0.47493116760253906,0.842,0.8915310363769531,0.722
final,plain,2,21,11730,final,-0.07499999999999998,-0.07499999999999998,0.3970933074951172,0.866,0.8373168334960938,0.742
final,plain,2,21,11730,final,-0.07499999999999998,-0.04999999999999999,0.33480078125,0.886,0.7979909057617187,0.758
final,plain,2,21,11730,final,-0.07499999999999998,-0.024999999999999994,0.2950993957519531,0.901,0.7771322021484375,0.762
final,plain,2,21,11730,final,-0.07499999999999998,0.0,0.28292585754394534,0.908,0.7741661987304688,0.766
final,plain,2,21,11730,final,-0.07499999999999998,0.025000000000000022,0.2986469421386719,0.9,0.7886658935546875,0.763
final,plain,2,21,11730,final,-0.07499999999999998,0.050000000000000044,0.3396007080078125,0.88,0.8190675354003907,0.751
final,plain,2,21,11730,final,-0.07499999999999998,0.07500000000000001,0.39727081298828126,0.862,0.8560127258300781,0.74
final,plain,2,21,11730,final,-0.07499999999999998,0.10000000000000003,0.47550140380859374,0.839,0.900742431640625,0.721
