seed,pc1,pc2,train_probe_ce,train_probe_acc,test_probe_ce,test_probe_acc
0,0.9534736381244269,2.8396731048572477,1.4570789184570312,0.473,1.46744384765625,0.436
0,0.9534736381244269,3.50712998284968,1.4130367431640625,0.5,1.4277123413085937,0.453
0,0.9534736381244269,4.17458686084211,1.377377685546875,0.51,1.396008544921875,0.467
0,0.9534736381244269,4.8420437388345405,1.35494482421875,0.525,1.3804482421875,0.478
0,0.9534736381244269,5.509500616826973,1.35011083984375,0.522,1.3853656616210936,0.479
0,0.9534736381244269,6.176957494819401,1.3674951782226563,0.52,1.4129959106445313,0.48
0,0.9534736381244269,6.844414372811833,1.4163265380859376,0.502,1.4644933471679686,0.476
0,0.9534736381244269,7.5118712508042655,1.4941546630859375,0.476,1.54114990234375,0.46
0,0.9534736381244269,8.179328128796694,1.5972282104492188,0.445,1.6442110595703125,0.425
0,0.9534736381244269,8.846785006789126,1.7253978271484376,0.433,1.775346923828125,0.399
0,1.6339563964473385,-11.176921332983799,1.3112418823242187,0.582,1.3954183959960937,0.552
0,1.6339563964473385,-10.509464454991368,1.2076309814453126,0.588,1.2967011108398439,0.565
0,1.6339563964473385,-9.842007576998938,1.12655078125,0.608,1.218634033203125,0.584
0,1.6339563964473385,-9.174550699006506,1.0680715942382812,0.63,1.162585205078125,0.602
0,1.6339563964473385,-8.507093821014076,1.0344860229492188,0.639,1.12650830078125,0.604
0,1.6339563964473385,-7.839636943021645,1.02656689453125,0.629,1.1142798461914063,0.603
0,1.6339563964473385,-7.172180065029214,1.0430296020507812,0.619,1.1245333251953125,0.592
0,1.6339563964473385,-6.504723187036783,1.0787930908203125,0.622,1.1507734375,0.581
0,1.6339563964473385,-5.837266309044352,1.1320902099609376,0.597,1.1937899780273438,0.563
0,1.6339563964473385,-5.169809431051922,1.19686767578125,0.577,1.2454376831054688,0.542
0,1.6339563964473385,-4.502352553059491,1.2674275512695312,0.533,1.3068865356445312,0.511
0,1.6339563964473385,-3.8348956750670595,1.3389389038085937,0.513,1.3717890625,0.495
0,1.6339563964473385,-3.167438797074629,1.4071879272460937,0.476,1.4328558349609375,0.463
0,1.6339563964473385,-2.499981919082199,1.464497802734375,0.445,1.4858233032226562,0.43
0,1.6339563964473385,-1.8325250410897667,1.5090057373046875,0.423,1.5263989868164063,0.409
0,1.6339563964473385,-1.1650681630973363,1.5346907348632812,0.417,1.555244873046875,0.399
0,1.6339563964473385,-0.49761128510490593,1.5399255981445312,0.423,1.5661393432617188,0.407
0,1.6339563964473385,0.16984559288752443,1.5267814331054688,0.432,1.5549635009765626,0.408
0,1.6339563964473385,0.8373024708799548,1.4961174926757812,0.446,1.5290841064453125,0.421
0,1.6339563964473385,1.504759348872387,1.45414111328125,0.46,1.4859598999023438,0.44
0,1.6339563964473385,2.1722162268648173,1.4030281982421875,0.496,1.4325598754882813,0.46
0,1.6339563964473385,2.8396731048572477,1.35349560546875,0.514,1.3753139038085938,0.483
0,1.6339563964473385,3.50712998284968,1.308882080078125,0.543,1.3268469848632813,0.494
0,1.6339563964473385,4.17458686084211,1.2720928955078126,0.55,1.2922112426757812,0.525
0,1.6339563964473385,4.8420437388345405,1.2474390258789063,0.56,1.2723157348632812,0.529
0,1.6339563964473385,5.509500616826973,1.2404948120117187,0.558,1.2726878662109375,0.522
0,1.6339563964473385,6.176957494819401,1.2547186889648438,0.557,1.29625634765625,0.525
0,1.6339563964473385,6.844414372811833,1.2947986450195312,0.551,1.3463564453125,0.514
0,1.6339563964473385,7.5118712508042655,1.3665081176757812,0.533,1.4211209716796875,0.504
0,1.6339563964473385,8.179328128796694,1.4696254272460938,0.507,1.5229066162109375,0.479
0,1.6339563964473385,8.846785006789126,1.5969973754882814,0.485,1.6538606567382812,0.455
0,2.31443915477025,-11.176921332983799,1.4001766357421874,0.562,1.4956985473632813,0.54
0,2.31443915477025,-10.509464454991368,1.2923272705078126,0.569,1.3937203369140625,0.551
0,2.31443915477025,-9.842007576998938,1.2091031494140625,0.59,1.3148991088867188,0.569
0,2.31443915477025,-9.174550699006506,1.1451396484375,0.606,1.2566426391601562,0.574
0,2.31443915477025,-8.507093821014076,1.1052152709960938,0.612,1.2159219360351563,0.583
0,2.31443915477025,-7.839636943021645,1.0896764526367186,0.608,1.1943038330078124,0.584
0,2.31443915477025,-7.172180065029214,1.095363037109375,0.598,1.1920941162109375,0.574
0,2.31443915477025,-6.504723187036783,1.119288818359375,0.582,1.2049771118164063,0.557
0,2.31443915477025,-5.837266309044352,1.1598694458007812,0.566,1.23319384765625,0.539
0,2.31443915477025,-5.169809431051922,1.2104164428710937,0.55,1.2711717529296875,0.527
0,2.31443915477025,-4.502352553059491,1.2662986450195313,0.528,1.317068603515625,0.505
0,2.31443915477025,-3.8348956750670595,1.3250138549804686,0.506,1.3677286376953126,0.479
0,2.31443915477025,-3.167438797074629,1.3833783569335938,0.465,1.4155081787109376,0.476
0,2.31443915477025,-2.499981919082199,1.43257080078125,0.444,1.4562286987304687,0.448
0,2.31443915477025,-1.8325250410897667,1.4672772216796874,0.43,1.485752685546875,0.43
0,2.31443915477025,-1.1650681630973363,1.4838563842773438,0.435,1.504071533203125,0.417
0,2.31443915477025,-0.49761128510490593,1.4792420043945314,0.442,1.507622314453125,0.422
0,2.31443915477025,0.16984559288752443,1.4561205444335938,0.457,1.4918243408203125,0.429
0,2.31443915477025,0.8373024708799548,1.418967041015625,0.474,1.4572215576171874,0.442
0,2.31443915477025,1.504759348872387,1.371132080078125,0.499,1.4093868408203125,0.465
0,2.31443915477025,2.1722162268648173,1.3164083251953125,0.527,1.3517179565429687,0.493
0,2.31443915477025,2.8396731048572477,1.2644292602539062,0.558,1.295499267578125,0.509
0,2.31443915477025,3.50712998284968,1.2216282348632812,0.57,1.2473626708984376,0.517
0,2.31443915477025,4.17458686084211,1.1884025268554688,0.585,1.2138435668945313,0.538
0,2.31443915477025,4.8420437388345405,1.1660706787109374,0.585,1.1975306396484375,0.549
0,2.31443915477025,5.509500616826973,1.1630596313476562,0.58,1.1977659301757813,0.55
0,2.31443915477025,6.176957494819401,1.1762665405273438,0.585,1.2204896240234375,0.548
0,2.31443915477025,6.844414372811833,1.2119069213867188,0.578,1.2669845581054688,0.542
0,2.31443915477025,7.5118712508042655,1.2767537841796874,0.564,1.3403281860351564,0.534
0,2.31443915477025,8.179328128796694,1.3724820556640625,0.54,1.439470458984375,0.513
0,2.31443915477025,8.846785006789126,1.497802490234375,0.504,1.5630346069335936,0.493
0,2.9949219130931617,-11.176921332983799,1.5155302734375,0.529,1.6158060302734376,0.51
0,2.9949219130931617,-10.509464454991368,1.403481689453125,0.541,1.5151986083984375,0.523
0,2.9949219130931617,-9.842007576998938,1.3159354248046875,0.568,1.4355296020507813,0.534
0,2.9949219130931617,-9.174550699006506,1.2504437866210938,0.577,1.3739249267578124,0.542
0,2.9949219130931617,-8.507093821014076,1.2032999267578126,0.584,1.3294365844726563,0.544
0,2.9949219130931617,-7.839636943021645,1.1758175048828126,0.576,1.2984852905273438,0.539
0,2.9949219130931617,-7.172180065029214,1.1697175903320312,0.579,1.284080078125,0.527
0,2.9949219130931617,-6.504723187036783,1.1810067749023438,0.565,1.2823470458984374,0.513
0,2.9949219130931617,-5.837266309044352,1.2066895141601564,0.545,1.294019287109375,0.494
0,2.9949219130931617,-5.169809431051922,1.2419481201171876,0.533,1.3143942260742187,0.504
0,2.9949219130931617,-4.502352553059491,1.2849346313476562,0.508,1.3436851196289064,0.488
0,2.9949219130931617,-3.8348956750670595,1.33183837890625,0.491,1.377458984375,0.48
0,2.9949219130931617,-3.167438797074629,1.3782246704101562,0.481,1.4105690307617187,0.464
0,2.9949219130931617,-2.499981919082199,1.4151519775390624,0.457,1.435299560546875,0.456
0,2.9949219130931617,-1.8325250410897667,1.434613525390625,0.445,1.4503450317382813,0.448
0,2.9949219130931617,-1.1650681630973363,1.4380272216796874,0.455,1.4559743041992188,0.439
0,2.9949219130931617,-0.49761128510490593,1.4241202392578125,0.468,1.4477244262695312,0.438
0,2.9949219130931617,0.16984559288752443,1.3921864013671874,0.483,1.4247872314453125,0.451
0,2.9949219130931617,0.8373024708799548,1.349515380859375,0.502,1.3865764770507814,0.469
0,2.9949219130931617,1.504759348872387,1.2998817138671874,0.521,1.3352554931640626,0.493
0,2.9949219130931617,2.1722162268648173,1.2482510986328126,0.558,1.280734130859375,0.519
0,2.9949219130931617,2.8396731048572477,1.19811083984375,0.582,1.2303864135742189,0.54
0,2.9949219130931617,3.50712998284968,1.1578409423828124,0.59,1.191577880859375,0.543
0,2.9949219130931617,4.17458686084211,1.1288622131347656,0.6,1.162351318359375,0.557
0,2.9949219130931617,4.8420437388345405,1.110503173828125,0.602,1.1466245727539062,0.567
0,2.9949219130931617,5.509500616826973,1.1105042724609375,0.6,1.1531470947265625,0.569
0,2.9949219130931617,6.176957494819401,1.1273679809570312,0.613,1.1819601440429688,0.567
0,2.9949219130931617,6.844414372811833,1.1663416748046875,0.598,1.2294232177734374,0.558
0,2.9949219130931617,7.5118712508042655,1.2296945190429687,0.584,1.2986903076171874,0.549
0,2.9949219130931617,8.179328128796694,1.3187354736328125,0.559,1.396784912109375,0.527
0,2.9949219130931617,8.846785006789126,1.43714501953125,0.532,1.51877099609375,0.506
0,3.6754046714160733,-11.176921332983799,1.655530517578125,0.503,1.7549641723632812,0.484
0,3.6754046714160733,-10.509464454991368,1.5397949829101563,0.516,1.6567665405273437,0.5
0,3.6754046714160733,-9.842007576998938,1.45037060546875,0.536,1.5761571044921876,0.512
0,3.6754046714160733,-9.174550699006506,1.3785140380859375,0.541,1.5113316040039062,0.515
0,3.6754046714160733,-8.507093821014076,1.3234922485351563,0.536,1.459819580078125,0.515
0,3.6754046714160733,-7.839636943021645,1.284239990234375,0.538,1.42121728515625,0.503
0,3.6754046714160733,-7.172180065029214,1.2640963134765626,0.539,1.3968236694335938,0.495
0,3.6754046714160733,-6.504723187036783,1.260830322265625,0.528,1.3793546752929688,0.478
0,3.6754046714160733,-5.837266309044352,1.2695474243164062,0.515,1.3710760498046874,0.488
0,3.6754046714160733,-5.169809431051922,1.2919949951171874,0.503,1.3748887329101562,0.483
0,3.6754046714160733,-4.502352553059491,1.3218123779296875,0.499,1.3893447265625,0.469
0,3.6754046714160733,-3.8348956750670595,1.3561796875,0.486,1.405160400390625,0.47
0,3.6754046714160733,-3.167438797074629,1.3876982421875,0.487,1.42027197265625,0.47
0,3.6754046714160733,-2.499981919082199,1.4102545776367188,0.471,1.4280052490234374,0.455
0,3.6754046714160733,-1.8325250410897667,1.4184144287109375,0.467,1.42846337890625,0.462
0,3.6754046714160733,-1.1650681630973363,1.4080490112304687,0.473,1.4206404418945313,0.463
0,3.6754046714160733,-0.49761128510490593,1.3807492065429687,0.492,1.4031476440429687,0.462
0,3.6754046714160733,0.16984559288752443,1.3449932250976562,0.5,1.3729140625,0.471
0,3.6754046714160733,0.8373024708799548,1.299081298828125,0.523,1.3307476196289063,0.481
0,3.6754046714160733,1.504759348872387,1.248684326171875,0.541,1.2802116088867188,0.511
0,3.6754046714160733,2.1722162268648173,1.1997606811523438,0.56,1.230656494140625,0.535
0,3.6754046714160733,2.8396731048572477,1.1560177612304687,0.585,1.1870721435546876,0.552
0,3.6754046714160733,3.50712998284968,1.1185427551269531,0.596,1.1550244140625,0.568
0,3.6754046714160733,4.17458686084211,1.0969995422363281,0.618,1.13540283203125,0.578
0,3.6754046714160733,4.8420437388345405,1.0849662475585937,0.621,1.1274715576171874,0.586
0,3.6754046714160733,5.509500616826973,1.0884577026367188,0.618,1.137744140625,0.596
0,3.6754046714160733,6.176957494819401,1.1084436645507814,0.611,1.1692374877929688,0.584
0,3.6754046714160733,6.844414372811833,1.1514732666015626,0.608,1.2204081420898438,0.581
0,3.6754046714160733,7.5118712508042655,1.21955322265625,0.588,1.2906971435546875,0.564
0,3.6754046714160733,8.179328128796694,1.3080950927734376,0.567,1.3904806518554687,0.534
0,3.6754046714160733,8.846785006789126,1.4170796508789063,0.549,1.5120802612304687,0.522
0,4.355887429738985,-11.176921332983799,1.8145101318359376,0.462,1.914587890625,0.468
0,4.355887429738985,-10.509464454991368,1.70042333984375,0.485,1.8195679931640625,0.475
0,4.355887429738985,-9.842007576998938,1.6042523803710937,0.495,1.7377882080078124,0.484
0,4.355887429738985,-9.174550699006506,1.5267825927734375,0.503,1.6679110717773438,0.481
0,4.355887429738985,-8.507093821014076,1.463017822265625,0.502,1.6084725341796875,0.479
0,4.355887429738985,-7.839636943021645,1.4131402587890625,0.494,1.5607838134765626,0.484
0,4.355887429738985,-7.172180065029214,1.3795296630859375,0.499,1.524626220703125,0.477
0,4.355887429738985,-6.504723187036783,1.3591810302734375,0.496,1.4927185668945313,0.459
0,4.355887429738985,-5.837266309044352,1.3539012451171875,0.487,1.4685509643554688,0.47
0,4.355887429738985,-5.169809431051922,1.3627142333984374,0.477,1.4536734008789063,0.462
0,4.355887429738985,-4.502352553059491,1.3786408081054689,0.477,1.4505630493164063,0.459
0,4.355887429738985,-3.8348956750670595,1.3957680053710937,0.469,1.4487589721679688,0.458
0,4.355887429738985,-3.167438797074629,1.4118067626953126,0.471,1.446417236328125,0.46
0,4.355887429738985,-2.499981919082199,1.4217704467773438,0.471,1.4383283081054687,0.461
0,4.355887429738985,-1.8325250410897667,1.4189036254882812,0.474,1.42704345703125,0.465
0,4.355887429738985,-1.1650681630973363,1.3966808471679688,0.488,1.4099468994140625,0.475
0,4.355887429738985,-0.49761128510490593,1.36243505859375,0.502,1.3828229370117187,0.484
0,4.355887429738985,0.16984559288752443,1.3217644653320313,0.512,1.3460440063476562,0.497
0,4.355887429738985,0.8373024708799548,1.2727470092773439,0.541,1.30201171875,0.512
0,4.355887429738985,1.504759348872387,1.2213471069335937,0.555,1.2541953125,0.533
0,4.355887429738985,2.1722162268648173,1.1750267944335937,0.565,1.2093643798828124,0.552
0,4.355887429738985,2.8396731048572477,1.1359393310546875,0.576,1.1710552978515625,0.575
0,4.355887429738985,3.50712998284968,1.1057149047851562,0.596,1.1449612426757811,0.577
0,4.355887429738985,4.17458686084211,1.0910547485351563,0.607,1.1345948486328126,0.594
0,4.355887429738985,4.8420437388345405,1.089281005859375,0.607,1.1344325561523438,0.596
0,4.355887429738985,5.509500616826973,1.0990866088867188,0.62,1.1516177368164062,0.613
0,4.355887429738985,6.176957494819401,1.1254559936523438,0.625,1.1884677734375,0.597
0,4.355887429738985,6.844414372811833,1.1755932006835939,0.615,1.2440162353515625,0.586
0,4.355887429738985,7.5118712508042655,1.244808837890625,0.59,1.3188755493164062,0.567
0,4.355887429738985,8.179328128796694,1.3359866943359375,0.575,1.4155997314453126,0.548
0,4.355887429738985,8.846785006789126,1.4439868774414062,0.555,1.5340970458984375,0.531
0,5.036370188061895,-11.176921332983799,1.991305419921875,0.435,2.0945533447265623,0.444
0,5.036370188061895,-10.509464454991368,1.874479248046875,0.451,1.997736328125,0.452
0,5.036370188061895,-9.842007576998938,1.7782960205078124,0.461,1.9119998779296874,0.454
0,5.036370188061895,-9.174550699006506,1.693916259765625,0.462,1.8371182861328126,0.453
0,5.036370188061895,-8.507093821014076,1.6216735229492187,0.462,1.7732514038085938,0.456
0,5.036370188061895,-7.839636943021645,1.5612828979492188,0.459,1.7179228515625,0.452
0,5.036370188061895,-7.172180065029214,1.5132202758789062,0.462,1.6714403076171875,0.454
0,5.036370188061895,-6.504723187036783,1.4784425659179687,0.47,1.6263045043945312,0.44
0,5.036370188061895,-5.837266309044352,1.4586986083984375,0.469,1.58536572265625,0.442
0,5.036370188061895,-5.169809431051922,1.452399169921875,0.455,1.553689208984375,0.443
0,5.036370188061895,-4.502352553059491,1.454873779296875,0.452,1.5305870361328124,0.432
0,5.036370188061895,-3.8348956750670595,1.4551253662109376,0.454,1.5102559814453125,0.444
0,5.036370188061895,-3.167438797074629,1.4545490112304686,0.459,1.4916661376953124,0.455
0,5.036370188061895,-2.499981919082199,1.4517225341796876,0.461,1.4686171875,0.455
0,5.036370188061895,-1.8325250410897667,1.4376932373046876,0.467,1.4427346801757812,0.467
0,5.036370188061895,-1.1650681630973363,1.4099590454101563,0.482,1.417376953125,0.479
0,5.036370188061895,-0.49761128510490593,1.370819580078125,0.51,1.3845338134765626,0.489
0,5.036370188061895,0.16984559288752443,1.3237073364257812,0.518,1.3430762939453125,0.497
0,5.036370188061895,0.8373024708799548,1.27220849609375,0.541,1.2963856201171875,0.526
0,5.036370188061895,1.504759348872387,1.2225093383789063,0.559,1.251156005859375,0.541
0,5.036370188061895,2.1722162268648173,1.1802669067382812,0.566,1.2112445068359374,0.55
0,5.036370188061895,2.8396731048572477,1.1447540283203126,0.578,1.177985107421875,0.564
0,5.036370188061895,3.50712998284968,1.122452392578125,0.586,1.1599559936523438,0.584
0,5.036370188061895,4.17458686084211,1.1146806640625,0.597,1.159152099609375,0.59
0,5.036370188061895,4.8420437388345405,1.1205067749023438,0.608,1.1686080932617187,0.602
0,5.036370188061895,5.509500616826973,1.140619140625,0.614,1.1931505737304688,0.602
0,5.036370188061895,6.176957494819401,1.17663720703125,0.604,1.2336502685546875,0.596
0,5.036370188061895,6.844414372811833,1.2305850830078124,0.605,1.2940604858398437,0.586
0,5.036370188061895,7.5118712508042655,1.3062203979492188,0.594,1.3729044799804688,0.567
0,5.036370188061895,8.179328128796694,1.3987171020507811,0.576,1.4702201538085937,0.545
0,5.036370188061895,8.846785006789126,1.509302001953125,0.542,1.583551513671875,0.532
0,5.716852946384808,-11.176921332983799,2.184283203125,0.416,2.290944091796875,0.41
0,5.716852946384808,-10.509464454991368,2.06762890625,0.423,2.1908463134765626,0.418
0,5.716852946384808,-9.842007576998938,1.96748681640625,0.426,2.1024815063476563,0.423
0,5.716852946384808,-9.174550699006506,1.8804027709960938,0.43,2.0250069580078125,0.421
0,5.716852946384808,-8.507093821014076,1.7999204711914063,0.43,1.9545986938476563,0.422
0,5.716852946384808,-7.839636943021645,1.72562841796875,0.437,1.8909805908203126,0.417
0,5.716852946384808,-7.172180065029214,1.6638356323242187,0.447,1.83275341796875,0.419
0,5.716852946384808,-6.504723187036783,1.6172869873046876,0.445,1.7771467895507813,0.419
0,5.716852946384808,-5.837266309044352,1.5847714233398438,0.443,1.7222071533203125,0.422
0,5.716852946384808,-5.169809431051922,1.5626551513671876,0.434,1.6720758056640626,0.427
0,5.716852946384808,-4.502352553059491,1.5507212524414062,0.427,1.6290090942382813,0.425
0,5.716852946384808,-3.8348956750670595,1.5325296630859375,0.427,1.5928897094726562,0.436
0,5.716852946384808,-3.167438797074629,1.5143065795898438,0.446,1.5597421264648437,0.437
0,5.716852946384808,-2.499981919082199,1.501393310546875,0.452,1.523703125,0.45
0,5.716852946384808,-1.8325250410897667,1.4778168334960937,0.456,1.4852322998046874,0.461
0,5.716852946384808,-1.1650681630973363,1.445623046875,0.477,1.4475283203125,0.471
0,5.716852946384808,-0.49761128510490593,1.4034607543945312,0.49,1.406805419921875,0.479
0,5.716852946384808,0.16984559288752443,1.3533171997070312,0.504,1.3608626708984375,0.489
0,5.716852946384808,0.8373024708799548,1.3003466796875,0.538,1.3155206298828126,0.517
0,5.716852946384808,1.504759348872387,1.2535553588867188,0.551,1.27332470703125,0.522
0,5.716852946384808,2.1722162268648173,1.21585986328125,0.567,1.2361771240234376,0.544
0,5.716852946384808,2.8396731048572477,1.185859130859375,0.574,1.211653076171875,0.561
0,5.716852946384808,3.50712998284968,1.16914599609375,0.581,1.200198486328125,0.582
0,5.716852946384808,4.17458686084211,1.1678524169921876,0.591,1.2047489013671875,0.593
0,5.716852946384808,4.8420437388345405,1.182016357421875,0.597,1.224318115234375,0.603
0,5.716852946384808,5.509500616826973,1.2110323486328125,0.595,1.2581163330078124,0.594
0,5.716852946384808,6.176957494819401,1.255006591796875,0.59,1.305532958984375,0.592
0,5.716852946384808,6.844414372811833,1.3156190795898437,0.597,1.3692096557617188,0.576
0,5.716852946384808,7.5118712508042655,1.3974739379882812,0.586,1.4520992431640625,0.554
0,5.716852946384808,8.179328128796694,1.492435546875,0.562,1.5534912719726564,0.54
0,5.716852946384808,8.846785006789126,1.6059514770507812,0.543,1.6666177978515626,0.537
0,6.397335704707718,-11.176921332983799,2.3934437255859375,0.39,2.499676025390625,0.388
0,6.397335704707718,-10.509464454991368,2.27533544921875,0.399,2.400723388671875,0.385
0,6.397335704707718,-9.842007576998938,2.17199462890625,0.392,2.3142901611328126,0.378
0,6.397335704707718,-9.174550699006506,2.081197021484375,0.392,2.2334793701171876,0.386
0,6.397335704707718,-8.507093821014076,1.9920144653320313,0.395,2.1536361083984374,0.381
0,6.397335704707718,-7.839636943021645,1.907459228515625,0.402,2.0780595703125,0.387
0,6.397335704707718,-7.172180065029214,1.83404296875,0.414,2.008306884765625,0.391
0,6.397335704707718,-6.504723187036783,1.7775164184570313,0.415,1.9421484985351563,0.395
0,6.397335704707718,-5.837266309044352,1.7318825073242188,0.413,1.8754727783203125,0.404
0,6.397335704707718,-5.169809431051922,1.6982299194335937,0.402,1.8130390625,0.403
0,6.397335704707718,-4.502352553059491,1.6664415283203124,0.407,1.753986328125,0.413
0,6.397335704707718,-3.8348956750670595,1.6324886474609375,0.41,1.702429443359375,0.424
0,6.397335704707718,-3.167438797074629,1.5989310913085937,0.43,1.65488818359375,0.425
0,6.397335704707718,-2.499981919082199,1.5738709106445312,0.435,1.6063768310546875,0.438
0,6.397335704707718,-1.8325250410897667,1.5458482666015625,0.449,1.5556455688476563,0.455
0,6.397335704707718,-1.1650681630973363,1.5089683227539064,0.464,1.507037109375,0.473
0,6.397335704707718,-0.49761128510490593,1.46096826171875,0.473,1.4556900024414063,0.486
0,6.397335704707718,0.16984559288752443,1.4073817138671876,0.492,1.4044398193359375,0.5
0,6.397335704707718,0.8373024708799548,1.353884765625,0.516,1.3590675048828125,0.507
0,6.397335704707718,1.504759348872387,1.3091299438476562,0.532,1.3193276977539063,0.523
0,6.397335704707718,2.1722162268648173,1.27608154296875,0.55,1.2873599853515625,0.547
0,6.397335704707718,2.8396731048572477,1.251959228515625,0.563,1.2688516845703126,0.557
0,6.397335704707718,3.50712998284968,1.2414759521484375,0.572,1.2630438842773437,0.574
0,6.397335704707718,4.17458686084211,1.2459765014648438,0.58,1.2706756591796875,0.582
0,6.397335704707718,4.8420437388345405,1.26957275390625,0.585,1.297744140625,0.589
0,6.397335704707718,5.509500616826973,1.3059985961914062,0.584,1.3418890991210937,0.582
0,6.397335704707718,6.176957494819401,1.356685791015625,0.574,1.400176513671875,0.573
0,6.397335704707718,6.844414372811833,1.4230629272460937,0.574,1.4695455322265625,0.57
0,6.397335704707718,7.5118712508042655,1.5105997314453126,0.567,1.557460205078125,0.555
0,6.397335704707718,8.179328128796694,1.609609130859375,0.547,1.6633292236328125,0.536
0,6.397335704707718,8.846785006789126,1.72524560546875,0.534,1.7805076904296875,0.528
0,7.077818463030628,-11.176921332983799,2.615556640625,0.371,2.7247291259765625,0.358
0,7.077818463030628,-10.509464454991368,2.500990966796875,0.367,2.628495361328125,0.358
0,7.077818463030628,-9.842007576998938,2.3948460693359377,0.368,2.5421729736328125,0.351
0,7.077818463030628,-9.174550699006506,2.29790234375,0.368,2.456390625,0.347
0,7.077818463030628,-8.507093821014076,2.201923583984375,0.377,2.36663916015625,0.355
0,7.077818463030628,-7.839636943021645,2.1081873779296876,0.373,2.277089111328125,0.36
0,7.077818463030628,-7.172180065029214,2.0240988159179687,0.388,2.1926513671875,0.363
0,7.077818463030628,-6.504723187036783,1.955683349609375,0.396,2.117182373046875,0.372
0,7.077818463030628,-5.837266309044352,1.8955895385742187,0.389,2.0450137939453126,0.374
0,7.077818463030628,-5.169809431051922,1.8470040283203124,0.38,1.97254736328125,0.381
0,7.077818463030628,-4.502352553059491,1.7993910522460939,0.381,1.9023936157226562,0.396
0,7.077818463030628,-3.8348956750670595,1.7527040405273437,0.385,1.8376070556640625,0.401
0,7.077818463030628,-3.167438797074629,1.7096987915039064,0.398,1.7732823486328124,0.414
0,7.077818463030628,-2.499981919082199,1.6722129516601563,0.407,1.7125204467773438,0.427
0,7.077818463030628,-1.8325250410897667,1.63665380859375,0.429,1.6514188232421876,0.443
0,7.077818463030628,-1.1650681630973363,1.5932115478515625,0.447,1.590937255859375,0.458
0,7.077818463030628,-0.49761128510490593,1.542481201171875,0.463,1.533349853515625,0.489
0,7.077818463030628,0.16984559288752443,1.486565673828125,0.485,1.4770045776367187,0.49
0,7.077818463030628,0.8373024708799548,1.4359346313476562,0.501,1.4289613037109374,0.503
0,7.077818463030628,1.504759348872387,1.3935022583007812,0.523,1.3910596313476562,0.51
0,7.077818463030628,2.1722162268648173,1.3624305419921876,0.542,1.36412841796875,0.529
0,7.077818463030628,2.8396731048572477,1.3433466186523437,0.553,1.3480009155273438,0.546
0,7.077818463030628,3.50712998284968,1.339062255859375,0.56,1.3463928833007812,0.559
0,7.077818463030628,4.17458686084211,1.3509744873046876,0.568,1.360475341796875,0.559
0,7.077818463030628,4.8420437388345405,1.3817679443359374,0.563,1.3915416870117188,0.56
0,7.077818463030628,5.509500616826973,1.4257255859375,0.562,1.4418187255859376,0.561
0,7.077818463030628,6.176957494819401,1.4821502685546875,0.557,1.5084775390625,0.562
0,7.077818463030628,6.844414372811833,1.5545875244140626,0.548,1.5881211547851561,0.556
0,7.077818463030628,7.5118712508042655,1.64171728515625,0.542,1.6828804931640624,0.55
0,7.077818463030628,8.179328128796694,1.7431767578125,0.539,1.79100439453125,0.536
0,7.077818463030628,8.846785006789126,1.8611106567382814,0.514,1.913208740234375,0.514
0,7.758301221353541,-11.176921332983799,2.854468505859375,0.336,2.963148193359375,0.319
0,7.758301221353541,-10.509464454991368,2.7399593505859374,0.338,2.8694447021484377,0.33
0,7.758301221353541,-9.842007576998938,2.6320267333984373,0.348,2.7804571533203126,0.327
0,7.758301221353541,-9.174550699006506,2.5307681884765625,0.345,2.6854991455078125,0.33
0,7.758301221353541,-8.507093821014076,2.4255914306640625,0.352,2.58392529296875,0.335
0,7.758301221353541,-7.839636943021645,2.3226954345703126,0.355,2.4789263916015627,0.338
0,7.758301221353541,-7.172180065029214,2.228908447265625,0.368,2.382203125,0.345
0,7.758301221353541,-6.504723187036783,2.1465238037109375,0.363,2.2979873046875,0.348
0,7.758301221353541,-5.837266309044352,2.074008544921875,0.364,2.2221741943359374,0.35
0,7.758301221353541,-5.169809431051922,2.009777404785156,0.363,2.1417119750976563,0.365
0,7.758301221353541,-4.502352553059491,1.9498489379882813,0.359,2.0622861328125,0.378
0,7.758301221353541,-3.8348956750670595,1.894254638671875,0.369,1.9866070556640625,0.381
0,7.758301221353541,-3.167438797074629,1.8421614379882814,0.37,1.9112296752929687,0.392
0,7.758301221353541,-2.499981919082199,1.7934178466796875,0.397,1.8377775268554688,0.416
0,7.758301221353541,-1.8325250410897667,1.7500203857421874,0.413,1.7663597412109375,0.43
0,7.758301221353541,-1.1650681630973363,1.7023154907226563,0.44,1.6988359375,0.441
0,7.758301221353541,-0.49761128510490593,1.6493001708984374,0.444,1.6372587890625,0.459
0,7.758301221353541,0.16984559288752443,1.592865234375,0.463,1.578538330078125,0.487
0,7.758301221353541,0.8373024708799548,1.542735107421875,0.479,1.5305596923828124,0.493
0,7.758301221353541,1.504759348872387,1.5037850341796875,0.508,1.4895869140625,0.503
0,7.758301221353541,2.1722162268648173,1.4739685668945313,0.531,1.4621674194335939,0.518
0,7.758301221353541,2.8396731048572477,1.4588119506835937,0.533,1.4474842529296874,0.528
0,7.758301221353541,3.50712998284968,1.4591180419921874,0.547,1.450127685546875,0.536
0,7.758301221353541,4.17458686084211,1.4758792724609375,0.55,1.4686331787109375,0.536
0,7.758301221353541,4.8420437388345405,1.5115264282226561,0.548,1.5028241577148438,0.534
