method,seed,policy,split,direction,amplitude,S_f32,S_f64,diff,L0_diff,suspicious,C_f32,C_f64
resolution_max_b1,1,centre_frozen,test_probe,0,0.02,0.011205932617187608,0.011205977986188942,-4.53690013335617e-08,5.025409810510695e-08,False,56.02966308593804,56.029889930944705
resolution_max_b1,1,centre_frozen,test_probe,0,0.05,0.06617764282226568,0.0661776021138486,4.070841708170292e-08,5.025409810510695e-08,False,52.942114257812534,52.94208169107887
resolution_max_b1,1,centre_frozen,test_probe,1,0.005,0.000767318725585997,0.0007673176109360691,1.1146499279135469e-09,5.025409810510695e-08,False,61.38549804687976,61.38540887488553
resolution_max_b1,1,centre_frozen,test_probe,1,0.01,0.0030036315917969514,0.003003655622085377,-2.403028842579147e-08,5.025409810510695e-08,False,60.07263183593903,60.07311244170754
resolution_max_b1,1,centre_frozen,test_probe,1,0.02,0.011853942871093759,0.011853838149720075,1.0472137368378043e-07,5.025409810510695e-08,False,59.26971435546879,59.26919074860037
resolution_max_b1,1,centre_frozen,test_probe,1,0.05,0.07191928100585943,0.07191932530331824,-4.429745881218139e-08,5.025409810510695e-08,False,57.53542480468753,57.53546024265458
resolution_max_b1,2,saved,train_probe,0,0.005,0.0010097961425781232,0.0010098204829631086,-2.4340384985332975e-08,3.712105406394883e-08,False,80.78369140624986,80.78563863704868
resolution_max_b1,2,saved,train_probe,0,0.01,0.004165687561035136,0.004165785363977714,-9.780294257799582e-08,3.712105406394883e-08,False,83.31375122070273,83.31570727955427
resolution_max_b1,2,saved,train_probe,0,0.02,0.016513099670410147,0.016513167465804834,-6.779539468704243e-08,3.712105406394883e-08,False,82.56549835205074,82.56583732902416
resolution_max_b1,2,saved,train_probe,0,0.05,0.10747071075439452,0.10747072025278964,-9.49839512598416e-09,3.712105406394883e-08,False,85.9765686035156,85.9765762022317
resolution_max_b1,2,saved,train_probe,1,0.005,0.0009906997680664276,0.0009907019426771968,-2.1746107692344196e-09,3.712105406394883e-08,False,79.2559814453142,79.25615541417574
resolution_max_b1,2,saved,train_probe,1,0.01,0.0038823394775390208,0.003882411554989751,-7.207745073012362e-08,3.712105406394883e-08,False,77.64678955078041,77.64823109979501
resolution_max_b1,2,saved,train_probe,1,0.02,0.016083610534667947,0.0160836609780301,-5.0443362153984594e-08,3.712105406394883e-08,False,80.41805267333973,80.4183048901505
resolution_max_b1,2,saved,train_probe,1,0.05,0.1026636734008789,0.10266372972346566,-5.6322586761137217e-08,3.712105406394883e-08,False,82.1309387207031,82.13098377877252
resolution_max_b1,2,saved,test_probe,0,0.005,0.0008426818847656614,0.0008425816902019045,1.0019456375687241e-07,-1.1573395175545897e-07,False,67.41455078125291,67.40653521615236
resolution_max_b1,2,saved,test_probe,0,0.01,0.0035174713134765723,0.003517382171709049,8.914176752305991e-08,-1.1573395175545897e-07,False,70.34942626953145,70.34764343418098
resolution_max_b1,2,saved,test_probe,0,0.02,0.014008926391601562,0.014008946870818328,-2.0479216766844388e-08,-1.1573395175545897e-07,False,70.0446319580078,70.04473435409164
resolution_max_b1,2,saved,test_probe,0,0.05,0.09099069213867195,0.09099054160941578,1.5052925617098367e-07,-1.1573395175545897e-07,False,72.79255371093754,72.7924332875326
resolution_max_b1,2,saved,test_probe,1,0.005,0.0008281707763672097,0.0008281416781109607,2.9098256248971666e-08,-1.1573395175545897e-07,False,66.25366210937678,66.25133424887686
resolution_max_b1,2,saved,test_probe,1,0.01,0.0032182464599609384,0.003218107191322317,1.3926863862145922e-07,-1.1573395175545897e-07,False,64.36492919921876,64.36214382644634
resolution_max_b1,2,saved,test_probe,1,0.02,0.013763214111328081,0.013763102082414491,1.1202891359030076e-07,-1.1573395175545897e-07,False,68.8160705566404,68.81551041207246
resolution_max_b1,2,saved,test_probe,1,0.05,0.09301335144042977,0.09301318059339836,1.7084703141101443e-07,-1.1573395175545897e-07,False,74.4106811523438,74.41054447471868
resolution_max_b1,2,recalibrated,train_probe,0,0.005,0.00025634002685548385,0.00025635120815442614,-1.1181298942286588e-08,4.4504230189978955e-08,False,20.507202148438708,20.50809665235409
resolution_max_b1,2,recalibrated,train_probe,0,0.01,0.0011408996582030762,0.0011409454014157383,-4.5743212662152644e-08,4.4504230189978955e-08,False,22.817993164061523,22.818908028314766
resolution_max_b1,2,recalibrated,train_probe,0,0.02,0.004750373840332056,0.004750441031496022,-6.719116396602942e-08,4.4504230189978955e-08,False,23.75186920166028,23.75220515748011
resolution_max_b1,2,recalibrated,train_probe,0,0.05,0.028602478027343725,0.028602535141397767,-5.71140540417403e-08,4.4504230189978955e-08,False,22.881982421874977,22.88202811311821
resolution_max_b1,2,recalibrated,train_probe,1,0.005,0.00022882080078123757,0.00022886467460647708,-4.387382523951544e-08,4.4504230189978955e-08,False,18.305664062499005,18.309173968518166
resolution_max_b1,2,recalibrated,train_probe,1,0.01,0.0011712875366211017,0.0011713391957020036,-5.1659080901877985e-08,4.4504230189978955e-08,False,23.425750732422035,23.426783914040072
resolution_max_b1,2,recalibrated,train_probe,1,0.02,0.005257598876953096,0.00525765094575148,-5.206879838404177e-08,4.4504230189978955e-08,False,26.287994384765476,26.288254728757398
resolution_max_b1,2,recalibrated,train_probe,1,0.05,0.03416699218749997,0.03416700513334958,-1.2945849614531824e-08,4.4504230189978955e-08,False,27.33359374999997,27.333604106679662
resolution_max_b1,2,recalibrated,test_probe,0,0.005,0.00019007873535148434,0.00019003154863184157,4.718671964276666e-08,-5.864175345315914e-08,False,15.206298828118747,15.202523890547326
resolution_max_b1,2,recalibrated,test_probe,0,0.01,0.0008932189941406321,0.0008930832852171999,1.3570892343217622e-07,-5.864175345315914e-08,False,17.864379882812642,17.861665704344
resolution_max_b1,2,recalibrated,test_probe,0,0.02,0.003287399291992177,0.0032872817413602817,1.1755063189511361e-07,-5.864175345315914e-08,False,16.436996459960884,16.43640870680141
resolution_max_b1,2,recalibrated,test_probe,0,0.05,0.01875909423828126,0.01875898690371003,1.0733457123102141e-07,-5.864175345315914e-08,False,15.007275390625004,15.00718952296802
resolution_max_b1,2,recalibrated,test_probe,1,0.005,0.0001617279052734677,0.00016158908927677018,1.3881599669751665e-07,-5.864175345315914e-08,False,12.938232421877416,12.927127142141615
resolution_max_b1,2,recalibrated,test_probe,1,0.01,0.0007697296142578081,0.0007696412952513665,8.831900644157287e-08,-5.864175345315914e-08,False,15.394592285156161,15.39282590502733
resolution_max_b1,2,recalibrated,test_probe,1,0.02,0.0032494659423828454,0.0032493145248230215,1.5141755982384097e-07,-5.864175345315914e-08,False,16.247329711914226,16.246572624115107
resolution_max_b1,2,recalibrated,test_probe,1,0.05,0.022656250000000044,0.0226561882995564,6.170044364317562e-08,-5.864175345315914e-08,False,18.125000000000032,18.124950639645117
resolution_max_b1,2,centre_frozen,train_probe,0,0.005,0.0009803466796874938,0.000980413554262649,-6.687457515530681e-08,3.039473212007593e-08,False,78.4277343749995,78.43308434101192
resolution_max_b1,2,centre_frozen,train_probe,0,0.01,0.004110000610351605,0.0041100361074303815,-3.549707877636976e-08,3.039473212007593e-08,False,82.2000122070321,82.20072214860762
resolution_max_b1,2,centre_frozen,train_probe,0,0.02,0.01655158233642573,0.016551606411995767,-2.407557003758498e-08,3.039473212007593e-08,False,82.75791168212865,82.75803205997883
resolution_max_b1,2,centre_frozen,train_probe,0,0.05,0.1067880325317383,0.10678812537705668,-9.284531837794319e-08,3.039473212007593e-08,False,85.43042602539062,85.43050030164532
resolution_max_b1,2,centre_frozen,train_probe,1,0.005,0.0008541107177734153,0.0008541223132306208,-1.1595457205526571e-08,3.039473212007593e-08,False,68.32885742187322,68.32978505844966
resolution_max_b1,2,centre_frozen,train_probe,1,0.01,0.003696273803710959,0.0036962513578002176,2.2445910741186736e-08,3.039473212007593e-08,False,73.92547607421918,73.92502715600435
resolution_max_b1,2,centre_frozen,train_probe,1,0.02,0.01602737426757811,0.01602738773013035,-1.3462552239662529e-08,3.039473212007593e-08,False,80.13687133789054,80.13693865065174
resolution_max_b1,2,centre_frozen,train_probe,1,0.05,0.10403128051757815,0.10403127708273013,3.434848017125347e-09,3.039473212007593e-08,False,83.2250244140625,83.22502166618409
resolution_max_b1,2,centre_frozen,test_probe,0,0.005,0.0009179840087890634,0.0009179434574865253,4.055130253810546e-08,-9.108475251817794e-08,False,73.43872070312507,73.43547659892202
resolution_max_b1,2,centre_frozen,test_probe,0,0.01,0.003924057006835957,0.003923984402486758,7.260434919942327e-08,-9.108475251817794e-08,False,78.48114013671913,78.47968804973515
resolution_max_b1,2,centre_frozen,test_probe,0,0.02,0.01493231201171874,0.014932230609621011,8.140209772911078e-08,-9.108475251817794e-08,False,74.6615600585937,74.66115304810505
resolution_max_b1,2,centre_frozen,test_probe,0,0.05,0.09379402160644523,0.093793924167072,9.743937323669627e-08,-9.108475251817794e-08,False,75.03521728515616,75.03513933365758
resolution_max_b1,2,centre_frozen,test_probe,1,0.005,0.000836120605468782,0.0008360558308425636,6.477462621834462e-08,-9.108475251817794e-08,False,66.88964843750256,66.88446646740509
resolution_max_b1,2,centre_frozen,test_probe,1,0.01,0.0035671997070312322,0.003567061623631518,1.3808339971443928e-07,-9.108475251817794e-08,False,71.34399414062464,71.34123247263035
resolution_max_b1,2,centre_frozen,test_probe,1,0.02,0.014259292602539109,0.014259176268602625,1.1633393648402546e-07,-9.108475251817794e-08,False,71.29646301269554,71.29588134301312
resolution_max_b1,2,centre_frozen,test_probe,1,0.05,0.0948346710205078,0.09483455273742902,1.1828307877603805e-07,-9.108475251817794e-08,False,75.86773681640622,75.8676421899432
resolution_max_b1,3,saved,train_probe,0,0.005,0.0013451232910156041,0.001345189854496498,-6.656348089384423e-08,6.118450301961786e-08,False,107.60986328124832,107.61518835971984
resolution_max_b1,3,saved,train_probe,0,0.01,0.00528755950927734,0.005287629185183218,-6.967590587825256e-08,6.118450301961786e-08,False,105.75119018554679,105.75258370366436
resolution_max_b1,3,saved,train_probe,0,0.02,0.019539611816406233,0.01953964946139153,-3.764498529568172e-08,6.118450301961786e-08,False,97.69805908203116,97.69824730695764
resolution_max_b1,3,saved,train_probe,0,0.05,0.12563185119628906,0.12563196128847298,-1.1009218392477038e-07,6.118450301961786e-08,False,100.50548095703122,100.50556903077836
resolution_max_b1,3,saved,train_probe,1,0.005,0.0010930709838866681,0.0010931466801062384,-7.569621957026484e-08,6.118450301961786e-08,False,87.44567871093345,87.45173440849906
resolution_max_b1,3,saved,train_probe,1,0.01,0.0041498336791991886,0.004149935304435637,-1.0162523644829946e-07,6.118450301961786e-08,False,82.99667358398376,82.99870608871274
resolution_max_b1,3,saved,train_probe,1,0.02,0.016407081604003892,0.01640718003328867,-9.842928477832302e-08,6.118450301961786e-08,False,82.03540802001946,82.03590016644335
resolution_max_b1,3,saved,train_probe,1,0.05,0.09910522460937499,0.09910524965942324,-2.5050048257924118e-08,6.118450301961786e-08,False,79.28417968749997,79.28419972753858
resolution_max_b1,3,saved,test_probe,0,0.005,0.0008947906494141122,0.000894863893571407,-7.324415729481615e-08,7.412160030195736e-08,False,71.58325195312898,71.58911148571256
resolution_max_b1,3,saved,test_probe,0,0.01,0.003945007324218763,0.003945102686368496,-9.536214973238089e-08,7.412160030195736e-08,False,78.90014648437526,78.9020537273699
resolution_max_b1,3,saved,test_probe,0,0.02,0.01659764099121097,0.016597768209519304,-1.2721830833228864e-07,7.412160030195736e-08,False,82.98820495605486,82.98884104759651
resolution_max_b1,3,saved,test_probe,0,0.05,0.1109006805419922,0.11090078906881617,-1.0852682397199942e-07,7.412160030195736e-08,False,88.72054443359374,88.72063125505292
resolution_max_b1,3,saved,test_probe,1,0.005,0.0005440216064452885,0.0005441338563350051,-1.1224988971658689e-07,7.412160030195736e-08,False,43.52172851562308,43.53070850680041
resolution_max_b1,3,saved,test_probe,1,0.01,0.002344894409179732,0.0023449233053108864,-2.8896131154532156e-08,7.412160030195736e-08,False,46.89788818359464,46.898466106217725
resolution_max_b1,3,saved,test_probe,1,0.02,0.010390411376953068,0.010390501794788176,-9.041783510799206e-08,7.412160030195736e-08,False,51.95205688476534,51.95250897394088
resolution_max_b1,3,saved,test_probe,1,0.05,0.07436766052246102,0.07436771313261126,-5.2610150236276354e-08,7.412160030195736e-08,False,59.4941284179688,59.49417050608899
resolution_max_b1,3,recalibrated,train_probe,0,0.005,0.0005552062988281037,0.0005552003775951553,5.921232948402633e-09,4.7372699096825954e-09,False,44.416503906248295,44.41603020761242
resolution_max_b1,3,recalibrated,train_probe,0,0.01,0.0023614120483398393,0.002361513179359953,-1.0113102011377606e-07,4.7372699096825954e-09,False,47.22824096679678,47.23026358719906
resolution_max_b1,3,recalibrated,train_probe,0,0.02,0.008420928955078177,0.008420910770050638,1.8185027539363574e-08,4.7372699096825954e-09,False,42.10464477539089,42.10455385025319
resolution_max_b1,3,recalibrated,train_probe,0,0.05,0.04947343444824226,0.04947337424324516,6.020499709880056e-08,4.7372699096825954e-09,False,39.5787475585938,39.57869939459612
resolution_max_b1,3,recalibrated,train_probe,1,0.005,0.00040552520751957477,0.00040553631936907086,-1.1111849496092674e-08,4.7372699096825954e-09,False,32.44201660156598,32.44290554952567
resolution_max_b1,3,recalibrated,train_probe,1,0.01,0.001687515258789074,0.0016875324473829556,-1.7188593881556358e-08,4.7372699096825954e-09,False,33.75030517578148,33.75064894765911
resolution_max_b1,3,recalibrated,train_probe,1,0.02,0.00683081054687501,0.006830855328700536,-4.478182552558607e-08,4.7372699096825954e-09,False,34.15405273437505,34.154276643502676
resolution_max_b1,3,recalibrated,train_probe,1,0.05,0.03954065704345705,0.039540725137486465,-6.809402941510001e-08,4.7372699096825954e-09,False,31.632525634765635,31.632580109989167
resolution_max_b1,3,recalibrated,test_probe,0,0.005,0.000370025634765625,0.0003700049574713038,2.067729432120302e-08,2.5104307743717413e-08,False,29.60205078125,29.600396597704304
resolution_max_b1,3,recalibrated,test_probe,0,0.01,0.0013946838378906534,0.0013947178793642934,-3.404147363994525e-08,2.5104307743717413e-08,False,27.89367675781307,27.894357587285867
resolution_max_b1,3,recalibrated,test_probe,0,0.02,0.005326156616210942,0.005326171474213992,-1.4858003050122193e-08,2.5104307743717413e-08,False,26.63078308105471,26.630857371069958
resolution_max_b1,3,recalibrated,test_probe,0,0.05,0.03305059814453126,0.03305059646859143,1.6759398313581642e-09,2.5104307743717413e-08,False,26.440478515625006,26.44047717487314
resolution_max_b1,3,recalibrated,test_probe,1,0.005,0.0002200927734374858,0.00022003626052469194,5.651291279384907e-08,2.5104307743717413e-08,False,17.607421874998863,17.602900841975355
resolution_max_b1,3,recalibrated,test_probe,1,0.01,0.0008799896240234695,0.0008799680429143475,2.1581109121981967e-08,2.5104307743717413e-08,False,17.59979248046939,17.59936085828695
resolution_max_b1,3,recalibrated,test_probe,1,0.02,0.0032809600830077112,0.003281050827854015,-9.074484630389179e-08,2.5104307743717413e-08,False,16.404800415038554,16.405254139270074
resolution_max_b1,3,recalibrated,test_probe,1,0.05,0.02230702209472657,0.022306991569926993,3.052479957688092e-08,2.5104307743717413e-08,False,17.845617675781252,17.84559325594159
resolution_max_b1,3,centre_frozen,train_probe,0,0.005,0.001226013183593777,0.0012260690248925288,-5.584129875169097e-08,-1.968007423691631e-09,False,98.08105468750216,98.0855219914023
resolution_max_b1,3,centre_frozen,train_probe,0,0.01,0.004849029541015626,0.004849062508278323,-3.296726269752526e-08,-1.968007423691631e-09,False,96.98059082031251,96.98125016556646
resolution_max_b1,3,centre_frozen,train_probe,0,0.02,0.018913589477539072,0.018913596071079564,-6.593540491373062e-09,-1.968007423691631e-09,False,94.56794738769536,94.56798035539781
resolution_max_b1,3,centre_frozen,train_probe,0,0.05,0.12316917419433593,0.12316924947231833,-7.527798240314354e-08,-1.968007423691631e-09,False,98.53533935546872,98.53539957785465
resolution_max_b1,3,centre_frozen,train_probe,1,0.005,0.0009402847290038707,0.0009402637832351957,2.094576867506248e-08,-1.968007423691631e-09,False,75.22277832030966,75.22110265881565
resolution_max_b1,3,centre_frozen,train_probe,1,0.01,0.0038716430664062496,0.0038716633535387235,-2.0287132473928438e-08,-1.968007423691631e-09,False,77.43286132812499,77.43326707077446
resolution_max_b1,3,centre_frozen,train_probe,1,0.02,0.015687713623046884,0.015687747941793617,-3.431874673331947e-08,-1.968007423691631e-09,False,78.43856811523442,78.43873970896809
resolution_max_b1,3,centre_frozen,train_probe,1,0.05,0.09738402557373049,0.09738406426511192,-3.8691381432087724e-08,-1.968007423691631e-09,False,77.90722045898438,77.90725141208952
resolution_max_b1,3,centre_frozen,test_probe,0,0.005,0.0009705505371093714,0.0009705833413934384,-3.280428406693403e-08,7.589176065359027e-09,False,77.64404296874972,77.64666731147507
resolution_max_b1,3,centre_frozen,test_probe,0,0.01,0.003934341430664068,0.00393443003504601,-8.86043819425808e-08,7.589176065359027e-09,False,78.68682861328135,78.6886007009202
resolution_max_b1,3,centre_frozen,test_probe,0,0.02,0.01650241088867188,0.016502426549422355,-1.5660750474211227e-08,7.589176065359027e-09,False,82.5120544433594,82.51213274711178
resolution_max_b1,3,centre_frozen,test_probe,0,0.05,0.10931245422363278,0.10931252728848828,-7.306485549918307e-08,7.589176065359027e-09,False,87.4499633789062,87.4500218307906
resolution_max_b1,3,centre_frozen,test_probe,1,0.005,0.0006810150146484562,0.0006810760707337549,-6.105608529871631e-08,7.589176065359027e-09,False,54.48120117187649,54.48608565870039
resolution_max_b1,3,centre_frozen,test_probe,1,0.01,0.0027135925292969265,0.0027135580653983027,3.4463898623826594e-08,7.589176065359027e-09,False,54.27185058593853,54.271161307966054
resolution_max_b1,3,centre_frozen,test_probe,1,0.02,0.010876937866211023,0.010876960211754771,-2.234554374869191e-08,7.589176065359027e-09,False,54.384689331055114,54.38480105877385
resolution_max_b1,3,centre_frozen,test_probe,1,0.05,0.07476702880859376,0.07476694024139297,8.856720079553071e-08,7.589176065359027e-09,False,59.813623046874994,59.81355219311436
resolution_max_b1,4,saved,train_probe,0,0.005,0.001269508361816385,0.001269479129231088,2.9232585296856683e-08,-6.8019548882247705e-09,False,101.5606689453108,101.55833033848704
resolution_max_b1,4,saved,train_probe,0,0.01,0.0052878723144531015,0.005287824990524215,4.732392888673331e-08,-6.8019548882247705e-09,False,105.75744628906203,105.75649981048429
resolution_max_b1,4,saved,train_probe,0,0.02,0.021993133544921883,0.021993131058332394,2.486589489869573e-09,-6.8019548882247705e-09,False,109.96566772460942,109.96565529166196
resolution_max_b1,4,saved,train_probe,0,0.05,0.13485381317138673,0.13485379796630187,1.5205084857861095e-08,-6.8019548882247705e-09,False,107.88305053710936,107.88303837304147
resolution_max_b1,4,saved,train_probe,1,0.005,0.0010153121948242583,0.0010153476782964188,-3.548347216053571e-08,-6.8019548882247705e-09,False,81.22497558594065,81.2278142637135
resolution_max_b1,4,saved,train_probe,1,0.01,0.004419593811035127,0.004419646150674084,-5.2339638956233614e-08,-6.8019548882247705e-09,False,88.39187622070254,88.39292301348166
resolution_max_b1,4,saved,train_probe,1,0.02,0.01822727966308596,0.01822735189648328,-7.223339731909917e-08,-6.8019548882247705e-09,False,91.1363983154298,91.1367594824164
resolution_max_b1,4,saved,train_probe,1,0.05,0.11891128540039059,0.11891133540961923,-5.000922864706325e-08,-6.8019548882247705e-09,False,95.12902832031246,95.12906832769536
resolution_max_b1,4,saved,test_probe,0,0.005,0.0010542297363281827,0.0010541998884230352,2.9847905147484255e-08,-8.233371417976088e-08,False,84.33837890625462,84.33599107384282
resolution_max_b1,4,saved,test_probe,0,0.01,0.003962081909179571,0.003961989393112653,9.251606691851322e-08,-8.233371417976088e-08,False,79.24163818359142,79.23978786225305
resolution_max_b1,4,saved,test_probe,0,0.02,0.01563259887695312,0.01563254197137942,5.690557369764093e-08,-8.233371417976088e-08,False,78.1629943847656,78.1627098568971
resolution_max_b1,4,saved,test_probe,0,0.05,0.10586785888671868,0.1058677393808698,1.1950584888342775e-07,-8.233371417976088e-08,False,84.69428710937493,84.69419150469582
resolution_max_b1,4,saved,test_probe,1,0.005,0.0009424438476562935,0.0009423924396467775,5.140800951597413e-08,-8.233371417976088e-08,False,75.39550781250348,75.3913951717422
resolution_max_b1,4,saved,test_probe,1,0.01,0.0037636108398436674,0.0037635244967939574,8.634304971000262e-08,-8.233371417976088e-08,False,75.27221679687334,75.27048993587914
resolution_max_b1,4,saved,test_probe,1,0.02,0.01456188964843752,0.014561790512495953,9.913594156696348e-08,-8.233371417976088e-08,False,72.8094482421876,72.80895256247976
resolution_max_b1,4,saved,test_probe,1,0.05,0.09994500732421874,0.09994493917916825,6.814505049135278e-08,-8.233371417976088e-08,False,79.95600585937497,79.95595134333458
resolution_max_b1,4,recalibrated,train_probe,0,0.005,0.0006641540527343448,0.0006640595022816553,9.455045268946805e-08,-2.4732576764385783e-08,False,53.132324218747584,53.12476018253243
resolution_max_b1,4,recalibrated,train_probe,0,0.01,0.0025272140502929363,0.002527168819141501,4.5231151435398687e-08,-2.4732576764385783e-08,False,50.54428100585872,50.54337638283002
resolution_max_b1,4,recalibrated,train_probe,0,0.02,0.010360733032226566,0.010360677844439947,5.518778661839363e-08,-2.4732576764385783e-08,False,51.80366516113283,51.80338922219973
resolution_max_b1,4,recalibrated,train_probe,0,0.05,0.058886405944824194,0.058886306096022856,9.984880133817597e-08,-2.4732576764385783e-08,False,47.10912475585935,47.109044876818274
resolution_max_b1,4,recalibrated,train_probe,1,0.005,0.0004937515258788827,0.0004937176282580058,3.3897620876910395e-08,-2.4732576764385783e-08,False,39.50012207031062,39.497410260640464
resolution_max_b1,4,recalibrated,train_probe,1,0.01,0.00185211181640621,0.0018521228097167497,-1.0993310539664236e-08,-2.4732576764385783e-08,False,37.0422363281242,37.042456194334996
resolution_max_b1,4,recalibrated,train_probe,1,0.02,0.007254692077636737,0.007254599427460484,9.265017625326166e-08,-2.4732576764385783e-08,False,36.273460388183686,36.27299713730242
resolution_max_b1,4,recalibrated,train_probe,1,0.05,0.04358855438232423,0.04358856753968343,-1.3157359202153884e-08,-2.4732576764385783e-08,False,34.870843505859376,34.87085403174674
resolution_max_b1,4,recalibrated,test_probe,0,0.005,0.0003661651611328587,0.0003660502059318338,1.149552010248911e-07,-8.024628483926932e-08,False,29.293212890628695,29.284016474546704
resolution_max_b1,4,recalibrated,test_probe,0,0.01,0.001348144531249984,0.0013480484556590566,9.607559092739137e-08,-8.024628483926932e-08,False,26.96289062499968,26.960969113181132
resolution_max_b1,4,recalibrated,test_probe,0,0.02,0.0043821716308594105,0.004382067427456504,1.0420340290639984e-07,-8.024628483926932e-08,False,21.910858154297053,21.910337137282518
resolution_max_b1,4,recalibrated,test_probe,0,0.05,0.029986206054687492,0.02998604673552696,1.59319160530913e-07,-8.024628483926932e-08,False,23.98896484374999,23.988837388421565
resolution_max_b1,4,recalibrated,test_probe,1,0.005,0.00031439208984374023,0.0003143321520396869,5.993780405333382e-08,-8.024628483926932e-08,False,25.15136718749922,25.14657216317495
resolution_max_b1,4,recalibrated,test_probe,1,0.01,0.0013689270019531241,0.0013687847036536471,1.4229829947698391e-07,-8.024628483926932e-08,False,27.378540039062482,27.375694073072943
resolution_max_b1,4,recalibrated,test_probe,1,0.02,0.004460510253906258,0.004460464273149722,4.5980756535612954e-08,-8.024628483926932e-08,False,22.30255126953129,22.30232136574861
resolution_max_b1,4,recalibrated,test_probe,1,0.05,0.025220275878906184,0.02522023549640695,4.038249923343784e-08,-8.024628483926932e-08,False,20.176220703124944,20.176188397125557
resolution_max_b1,4,centre_frozen,train_probe,0,0.005,0.0014222030639648442,0.0014221850507585287,1.8013206315448116e-08,-3.057776792880773e-08,False,113.77624511718753,113.7748040606823
resolution_max_b1,4,centre_frozen,train_probe,0,0.01,0.005850234985351532,0.005850137888573637,9.709677789571103e-08,-3.057776792880773e-08,False,117.00469970703064,117.00275777147273
resolution_max_b1,4,centre_frozen,train_probe,0,0.02,0.023794113159179675,0.023794065936085018,4.722309465687857e-08,-3.057776792880773e-08,False,118.97056579589837,118.97032968042508
resolution_max_b1,4,centre_frozen,train_probe,0,0.05,0.1417543487548828,0.14175424437016942,1.0438471337304023e-07,-3.057776792880773e-08,False,113.40347900390621,113.40339549613552
resolution_max_b1,4,centre_frozen,train_probe,1,0.005,0.001155143737792963,0.0011550993783780439,4.43594149190929e-08,-3.057776792880773e-08,False,92.41149902343703,92.4079502702435
resolution_max_b1,4,centre_frozen,train_probe,1,0.01,0.004672927856445297,0.004672936830375507,-8.973930210043335e-09,-3.057776792880773e-08,False,93.45855712890594,93.45873660751013
resolution_max_b1,4,centre_frozen,train_probe,1,0.02,0.01864014434814454,0.018640125290153964,1.9057990574555816e-08,-3.057776792880773e-08,False,93.20072174072268,93.20062645076982
resolution_max_b1,4,centre_frozen,train_probe,1,0.05,0.11936805725097654,0.11936804795904427,9.291932279165138e-09,-3.057776792880773e-08,False,95.49444580078122,95.49443836723539
resolution_max_b1,4,centre_frozen,test_probe,0,0.005,0.001015426635742167,0.0010154217777748054,4.8579673617155095e-09,-4.62794552680279e-08,False,81.23413085937337,81.23374222198443
resolution_max_b1,4,centre_frozen,test_probe,0,0.01,0.0042353668212891105,0.0042352990196995455,6.780158956498639e-08,-4.62794552680279e-08,False,84.7073364257822,84.7059803939909
resolution_max_b1,4,centre_frozen,test_probe,0,0.02,0.01647239685058599,0.016472262301641227,1.3454894476350177e-07,-4.62794552680279e-08,False,82.36198425292994,82.36131150820613
resolution_max_b1,4,centre_frozen,test_probe,0,0.05,0.11279539489746093,0.11279528382495863,1.110725023067971e-07,-4.62794552680279e-08,False,90.23631591796872,90.23622705996688
resolution_max_b1,4,centre_frozen,test_probe,1,0.005,0.0010580139160156765,0.0010579015663682023,1.1234964747419696e-07,-4.62794552680279e-08,False,84.64111328125412,84.63212530945619
resolution_max_b1,4,centre_frozen,test_probe,1,0.01,0.0038889160156250213,0.003888829099826574,8.6915798447329e-08,-4.62794552680279e-08,False,77.77832031250043,77.77658199653148
resolution_max_b1,4,centre_frozen,test_probe,1,0.02,0.014440414428710913,0.014440332060733141,8.236797777172455e-08,-4.62794552680279e-08,False,72.20207214355456,72.2016603036657
resolution_max_b1,4,centre_frozen,test_probe,1,0.05,0.09912013244628903,0.09912008974988706,4.269640196952196e-08,-4.62794552680279e-08,False,79.29610595703122,79.29607179990964
gaussian_postrelu,0,saved,train_probe,0,0.005,0.0011183853149414058,0.0011184410084307816,-5.5693489375840954e-08,5.555952442559686e-08,False,89.47082519531246,89.47528067446252
gaussian_postrelu,0,saved,train_probe,0,0.01,0.004179412841796848,0.004179480385907597,-6.754411074894051e-08,5.555952442559686e-08,False,83.58825683593696,83.58960771815194
gaussian_postrelu,0,saved,train_probe,0,0.02,0.015462402343750015,0.015462492958052299,-9.061430228385348e-08,5.555952442559686e-08,False,77.31201171875007,77.31246479026149
gaussian_postrelu,0,saved,train_probe,0,0.05,0.09327137756347653,0.09327146726852836,-8.970505183114597e-08,5.555952442559686e-08,False,74.61710205078121,74.61717381482268
gaussian_postrelu,0,saved,train_probe,1,0.005,0.0007834548950195197,0.0007835017451338078,-4.685011428806618e-08,5.555952442559686e-08,False,62.676391601561576,62.68013961070462
gaussian_postrelu,0,saved,train_probe,1,0.01,0.003248077392578097,0.003248159870114009,-8.24775359120622e-08,5.555952442559686e-08,False,64.96154785156193,64.96319740228017
gaussian_postrelu,0,saved,train_probe,1,0.02,0.01351522064208982,0.013515371769244,-1.5112715417986422e-07,5.555952442559686e-08,False,67.57610321044909,67.57685884621999
gaussian_postrelu,0,saved,train_probe,1,0.05,0.08667375183105469,0.0866739236539098,-1.718228551106371e-07,5.555952442559686e-08,False,69.33900146484373,69.33913892312783
