problem,method,seed,probe,policy,coords,vector,r2_frac_conv1,l2_frac_conv1,r2_frac_stage 1,l2_frac_stage 1,r2_frac_stage 2,l2_frac_stage 2,r2_frac_stage 3,l2_frac_stage 3,r2_frac_fc,l2_frac_fc
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,top2,0.010015800790913677,0.019407242848556234,0.12342673978170121,0.13326168899952104,0.36455054050571145,0.35883344514209725,0.49775816054372124,0.481292021082156,0.004248758377952464,0.007205601927669545
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,min,0.011230878289933546,0.019899769434889334,0.05880490067715708,0.06491126767375321,0.26126145531451916,0.26134077003202083,0.6654390260202664,0.6478964339041628,0.0032637396981237484,0.005951758955173739
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,top1,0.0026966523494216933,0.004069370123326744,0.09304123235947544,0.0995854637960857,0.2756104433228432,0.2764302604553138,0.6273248942229607,0.6177744351755933,0.0013267777452990255,0.0021404704496805734
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,top2,0.0016255634424488677,0.002513826735760267,0.09218728671727008,0.0989172214312964,0.3747143071180479,0.3767326296782825,0.5286432366410666,0.5176531195725503,0.002829606081166486,0.004183202582110515
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,min,0.004845192357905398,0.007741442635731784,0.06578789419479793,0.07101637997493948,0.2915333339125437,0.2923907653254246,0.6369627713594727,0.6274332771389214,0.0008708081752802156,0.0014181349249828069
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,top1,0.0070678948723626915,0.011757950569117765,0.10854339087350123,0.11724056599675689,0.2759525540543563,0.27515076745132316,0.6049379896325616,0.5899507093544962,0.0034981705672180886,0.005900006628306
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,top2,0.00433554857332847,0.007751422224617167,0.10529009919620376,0.11379334167829483,0.37406257623371625,0.37297097770842724,0.5101405051168957,0.49608696889864207,0.006171270879855847,0.009397289490018645
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,min,0.009065942298170296,0.015715592840180967,0.07559732698287569,0.08231345286493016,0.29491952891307344,0.29393512036168884,0.6180359392101699,0.6039643485550084,0.0023812625957106634,0.0040714853781917085
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,top1,0.002918692064087035,0.004427680065220401,0.09508679955218136,0.10186934561498383,0.2812097873307364,0.2821128440040369,0.6195606072689993,0.6095640874283474,0.001224113783995727,0.0020260428874113215
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,top2,0.0013993491207004206,0.0021494724578619844,0.0941280414935408,0.10109921924003583,0.38067939905500864,0.38267000823655156,0.5209718314515589,0.5099862570019504,0.002821378879191276,0.004095043063600331
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,min,0.0062000063272415334,0.009110652888252892,0.0547991095794136,0.05995324685691119,0.27515035400747584,0.27803785527700053,0.6631005134071811,0.6516440938016238,0.0007500166786879186,0.001254151176211545
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,top1,0.007741963248529318,0.012920615668390017,0.1116393287631912,0.12071797795285732,0.28341980385152127,0.28247192791720077,0.5938042334278746,0.5780853263653283,0.0033946707088837115,0.005804152096223563
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,top2,0.0034787282975900593,0.006258713672167505,0.10723131194984624,0.11601718125150608,0.3795580026382647,0.37871320603945346,0.503771700995132,0.490068835160166,0.005960256119166908,0.008942063876706905
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,min,0.011259459861741828,0.018165900561681554,0.06445098328842548,0.07105735701964129,0.28346682116630384,0.2846696837225897,0.6386621684012459,0.6223318538846175,0.0021605672822830007,0.0037752048114699263
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,top1,0.002928013803682235,0.006375802891906516,0.0883503206503133,0.09518279733883539,0.3620951803817837,0.36655398849309034,0.5455143948083127,0.5300106673351735,0.0011120903559081608,0.0018767439409943065
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,top2,0.0064641140083260265,0.011507543847951803,0.16277776030543886,0.17084126228451588,0.38234292509648726,0.38304194963297983,0.44672100406638143,0.4319640157791498,0.0016941965233663798,0.0026452284554026326
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,min,0.0032787615325098633,0.00496675196132382,0.06087371814664876,0.06406722402257457,0.3330779193775693,0.3387257493724571,0.6017686971395524,0.5905053448117206,0.0010009038037196623,0.0017349298319239545
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,top1,0.02297819945419379,0.06577064364054946,0.10224971077230548,0.1068839650335573,0.3659559333247936,0.35403743440705426,0.5056907609297534,0.4681766705029837,0.003125395518953868,0.005131286415855271
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,top2,0.03065972028149878,0.0776684609513396,0.18021166884148318,0.1813167558117133,0.39524011158000627,0.37778124223702714,0.3898219619162682,0.3569102263848502,0.004066537380743492,0.0063233146150697694
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,min,0.005974235510023358,0.010444567294672734,0.06817141829744042,0.07236172666769754,0.3408079863284412,0.34551378584988235,0.5819419771051025,0.5661363712278042,0.0031043827589925157,0.005543548959943061
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,top1,0.0026914954922499235,0.005760759742739216,0.08314826436147603,0.08953798353762256,0.3497624013892381,0.35435057703601264,0.5632935803564845,0.5484792141875429,0.001104258400551462,0.0018714654960826744
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,top2,0.005661556044371967,0.010525170865198923,0.15207232697488768,0.15959687807581016,0.3892077820067603,0.3906329588107509,0.4512269669370264,0.436435550042075,0.00183136803695373,0.002809442206164919
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,min,0.0031683149035657645,0.005042471239418409,0.061307536708360214,0.06547817377944166,0.3387211944730233,0.3434247606168725,0.5958613947967405,0.5844291426928164,0.000941559118310332,0.0016254516714511163
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,top1,0.020049098044126152,0.05713557236921525,0.09676281086642216,0.10172004479013522,0.35517786575295907,0.3459781641156001,0.5248756893176656,0.48996931228882173,0.0031345360188269455,0.005196906436227724
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,top2,0.03151790322519398,0.08327270463753463,0.16947601021987496,0.16958276149916643,0.4065666116196573,0.38713034269496854,0.38825303713174,0.35361771246054097,0.004186437803533779,0.006396478707789508
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,min,0.0060994053455869545,0.011018241138719381,0.07088371243626042,0.07626394297650378,0.3451674293538109,0.348643405677847,0.5749622926135978,0.5589400700761198,0.0028871602507440264,0.00513434013081004
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,top1,0.0030713833555288737,0.006031116403425151,0.0975066394113277,0.10514513609216473,0.35047800068038293,0.35502787744617775,0.5478223391109601,0.5318782867947551,0.001121637441800314,0.0019175832634772613
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,top2,0.004244631477684233,0.008642961054364144,0.14235356943047453,0.1496033049106307,0.45782211274731244,0.4593879975499452,0.3933249074349695,0.37906314476751135,0.002254778909559327,0.0033025917175486083
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,min,0.007465218401501726,0.0108668152403858,0.05128969820883057,0.0552406503455166,0.27676061150565,0.2786089247173911,0.6634140421017107,0.653416873072418,0.0010704297823069537,0.0018667366242884008
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,top1,0.01980463477109806,0.053833994319376494,0.11269631339725142,0.11891923200848249,0.3539670203980343,0.34553718082204254,0.5102694650064761,0.4762753883111152,0.0032625664271401867,0.0054342045389833
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,top2,0.030906872774050544,0.08612407604549249,0.1603370694411686,0.16021620202948575,0.4604354180490183,0.4361638334716323,0.34367027516991017,0.31072222743858713,0.0046503645658525,0.006773661014802309
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,min,0.012263368222602804,0.019392802413184678,0.05925310993016579,0.06451921114368539,0.28069318590335757,0.28110022224546144,0.6443907032407988,0.6289350177495016,0.0033996327030749868,0.0060527464481670125
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,top1,0.0030619593175494567,0.006064603478139656,0.0927273169308239,0.09993646261737607,0.34076898727602906,0.34523416121470807,0.5623380788712515,0.5468797758104248,0.0011036576043461687,0.001884996879351371
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,top2,0.0044941286223892365,0.009276218556914939,0.13892141980929837,0.14585300000875434,0.4538143575875318,0.45547520726156193,0.40045237505983844,0.38600921825377693,0.00231771892094223,0.003386355918991824
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,min,0.006614604339550507,0.009865481356013457,0.05664563544499238,0.060885954146109186,0.278785716333983,0.281584376227563,0.6567556489068141,0.6455507974254838,0.0011983949746597706,0.0021133908448305264
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,top1,0.019755220076703224,0.053744530624207525,0.10680736954320502,0.11267737111145433,0.344474664983854,0.3364903214083798,0.5257624167401952,0.4917412482343021,0.0032003286560425767,0.005346528621656276
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,top2,0.03291173585365702,0.09133203302385802,0.15658063061978397,0.1558388547432057,0.45598956042578115,0.43065592278831905,0.349751357479427,0.31528753022152806,0.00476671562135097,0.0068856592230891805
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,min,0.011270622967131164,0.01871458553882836,0.06472723524557346,0.07027462154309981,0.2846289221453518,0.28583545907698904,0.6355303736593613,0.6182837753221937,0.0038428459825823836,0.00689155851888907
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,top1,0.0036037723646660633,0.006629262237607386,0.05982641888834005,0.06399529829470568,0.3833734422850898,0.3844860447867259,0.5521558850134013,0.5432054585044139,0.0010404814485027052,0.0016839361765471322
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,top2,0.0012107937769643923,0.0020374474884638843,0.0488802223064355,0.05245848892153314,0.4256442696935298,0.42979190386313604,0.5227950288717369,0.5132858556606043,0.0014696853513333024,0.0024263040662626336
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,min,0.004394251028096647,0.005415141869174589,0.06238998875376579,0.06701148957033878,0.376891284242446,0.3771117068353122,0.5554430484647601,0.5489983424536732,0.0008814275109314433,0.0014633192715012957
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,top1,0.016897097075893885,0.03792362935714959,0.07182443887338866,0.07730163184060802,0.3860687041350671,0.37941607408945227,0.5224722910452793,0.5007578448964809,0.0027374688703710836,0.004600819816309228
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,top2,0.0046735067917225365,0.010910276852692285,0.06294344938247193,0.06837393258952004,0.4287793032823863,0.42903354834605845,0.4996464954127169,0.4849035451708596,0.003957245130702426,0.006778697040869601
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,min,0.005981588036504229,0.009728953717551093,0.0760030291902437,0.0824400598597863,0.38449952337588633,0.38430579509639134,0.5311726452230685,0.5194202972357328,0.0023432141742972946,0.004104894090538472
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,top1,0.004037636938927613,0.007401257471248146,0.0636563292203984,0.06806222609919177,0.38917708002702367,0.39026140624627886,0.5421666703093565,0.5326839532994316,0.0009622835042937722,0.0015911568838496463
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,top2,0.0017530275635503458,0.0025032839107965443,0.06466932307883072,0.06947615586415669,0.33282515714535804,0.3370593408749159,0.5989999837929825,0.588094694234979,0.001752508419278243,0.0028665251151519483
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,min,0.0018766858650372039,0.0030426944009086087,0.06948836069874892,0.07337174696960383,0.3412606562059327,0.3441026260851869,0.5867195499689195,0.5783307123083754,0.0006547472613615772,0.0011522202359252433
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,top1,0.019069748331053817,0.04302111235498576,0.07616033190648083,0.08171660324491643,0.39096106848735485,0.3829794125504284,0.5111727614419443,0.48780494391155865,0.0026360898331660733,0.004477927938110729
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,top2,0.004730637027560409,0.01009122374100218,0.07984848544072862,0.08697205991857977,0.34013326790562176,0.34279980750926214,0.5705557152531074,0.5521787424625813,0.004731894372981775,0.007958166368574613
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,min,0.00442042792510817,0.009646347102662501,0.08066056819152825,0.0865248166068188,0.3538829203878993,0.3548729563196804,0.5590226238615599,0.5453597741221349,0.0020134596339045625,0.003596105848703321
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,top1,0.0030814705054349367,0.005803418286511786,0.06536906965041238,0.06983806604027398,0.3928657301220313,0.3933169903752548,0.5377068585739574,0.5294487944051939,0.0009768711481640939,0.0015927308927655077
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,top2,0.0014626779411457337,0.0023555710104727636,0.03950894374316427,0.04170709331568467,0.42571408639305097,0.43197107077310015,0.5306714024051754,0.5201268681538762,0.002642889517463593,0.0038393967468661437
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,min,0.003729705985845085,0.00577506238695453,0.07118995371762973,0.07549832885278243,0.2652445893158999,0.26787792625414486,0.6584911814773446,0.6485416075446951,0.0013445695032806633,0.00230707496142297
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,top1,0.015582900284707915,0.036882558124323166,0.07742865767298386,0.08316162683498456,0.39460895655632133,0.38678186897859074,0.5097763613110803,0.4887879255213761,0.002603124174906586,0.004386020540725435
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,top2,0.006491415715515616,0.017150194629491328,0.04276846289817788,0.045750792929587426,0.4416960255227397,0.44413173337828477,0.5034528176556484,0.4848216232185122,0.005591278207918344,0.008145655844124284
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,min,0.007513685181406881,0.015258626650982592,0.08021114867670577,0.08596448292409614,0.268710961653359,0.26922525434147326,0.6394167713793069,0.6221411824418225,0.00414743310922152,0.007410453641625372
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,top1,0.0035301198551245406,0.006473730030917273,0.0692253597550633,0.07401903159729223,0.40080322498071114,0.40083928625073423,0.5255232271706468,0.5171466963557312,0.0009180682384541553,0.0015212557653250405
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,top2,0.0012955891890943853,0.0020703466831842473,0.04146019930569602,0.043870430787664234,0.38847519591152907,0.3948816921188709,0.5663287553849261,0.5555497495875273,0.0024402602087544084,0.0036277808227534007
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,min,0.0017989733116639411,0.002689209574683962,0.038219440437184324,0.040389069589931145,0.2359400028462912,0.23956212112870795,0.7231337142329137,0.7157185193505529,0.0009078691719466823,0.001641080356124102
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,top1,0.016966035437370984,0.039351439465213474,0.08197380211812176,0.08802197684484667,0.400934637781352,0.39202876498423417,0.4975997062857863,0.4763120769175527,0.0025258183773688744,0.004285741788153019
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,top2,0.005186894498846831,0.01305961982502899,0.045869582052155265,0.04927538493574168,0.40644575787571047,0.41066115700273115,0.5370641118327435,0.51885143345985,0.005433653740543975,0.008152404776648137
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,min,0.0034215632729979748,0.006746641676322276,0.042401944284955036,0.04574657905645387,0.24097478333846029,0.24395362032208007,0.7101865173681114,0.6980328445710186,0.0030151917354752636,0.005520314374125311
plain_s0_test_centre_frozen_ord,plain,0,test_probe,centre_frozen,ordinary,top1,0.0012998431413116223,0.001456118178115112,0.13160359465819535,0.14648097278166633,0.3755144724037146,0.37519929377137734,0.49109061812917204,0.47592757786569173,0.0004914716676063313,0.00093603740314944
plain_s0_test_centre_frozen_ord,plain,0,test_probe,centre_frozen,ordinary,top2,0.001685476532437125,0.001991548847786053,0.11476833009542836,0.125222022139917,0.35861514259023997,0.3606603702301787,0.52439264060475,0.5110313665606578,0.0005384101771444812,0.0010946922214604114
plain_s0_test_centre_frozen_ord,plain,0,test_probe,centre_frozen,ordinary,min,0.004095444137663336,0.005059962264500235,0.07092364037169605,0.07812457814308384,0.3822770057299973,0.3836241494495573,0.5423135266985837,0.5323884282149838,0.0003903830620596461,0.0008028819278749145
plain_s0_test_centre_frozen_rel,plain,0,test_probe,centre_frozen,relative,top1,0.0016920698985005219,0.0019640067130500204,0.16705716999924244,0.1861641435379225,0.3764527320049428,0.3742814795513821,0.45302564806628226,0.4342195165468113,0.0017723800310319759,0.0033708536508340508
plain_s0_test_centre_frozen_rel,plain,0,test_probe,centre_frozen,relative,top2,0.0025321008265284262,0.003230706957019484,0.14244225698930016,0.15555374104879935,0.3605639563497793,0.3617546390398351,0.49225531843828,0.47490810692916025,0.0022063673961121915,0.0045528060251857705
plain_s0_test_centre_frozen_rel,plain,0,test_probe,centre_frozen,relative,min,0.005888743684159462,0.007567602726380488,0.08780954502451611,0.09723224220507407,0.38420896242114905,0.3849531422960798,0.5204108432875113,0.5067205346819598,0.001681905582664041,0.003526478090505905
plain_s0_test_saved_ord,plain,0,test_probe,saved,ordinary,top1,0.00120964098820404,0.0013495220129889102,0.1316997440899409,0.14664818839614405,0.37570626451896216,0.3753909252153829,0.4908962159540203,0.4756742455557649,0.0004881344488726919,0.0009371188197192619
plain_s0_test_saved_ord,plain,0,test_probe,saved,ordinary,top2,0.001996709412279521,0.0022486724566770553,0.14010242943615123,0.15082208669905478,0.30790907075005536,0.30763816792215565,0.5493927549393942,0.5380407256554772,0.000599035462119602,0.001250347266635354
plain_s0_test_saved_ord,plain,0,test_probe,saved,ordinary,min,0.0037075576010230458,0.004474326228514262,0.06382916466869228,0.06998292258491495,0.41537751024931424,0.41718722193578267,0.5167046022695818,0.5075514900186104,0.0003811652113885488,0.0008040392321776624
plain_s0_test_saved_rel,plain,0,test_probe,saved,relative,top1,0.0015678231347079111,0.0018122528672000113,0.16750052533896972,0.18672753349765123,0.3769259357905873,0.37469656957621494,0.45221834604311884,0.43333547849897913,0.0017873696926162135,0.0034281655599547973
plain_s0_test_saved_rel,plain,0,test_probe,saved,relative,top2,0.0027431455278760473,0.0033578387869270566,0.16882159023025464,0.18278528366542546,0.3142507337293901,0.31321408701120523,0.5116827802513567,0.49537415223952247,0.002501750261122413,0.005268638296919816
plain_s0_test_saved_rel,plain,0,test_probe,saved,relative,min,0.004942393130833585,0.006373640745662858,0.07632067696492317,0.08403890586483743,0.4218558533579513,0.4233623176481288,0.49514451075540733,0.48251285631211005,0.0017365657908846332,0.0037122794292608835
plain_s0_train_centre_frozen_ord,plain,0,train_probe,centre_frozen,ordinary,top1,0.0009193114856383994,0.0010245455047829329,0.1280013917166309,0.1425295608687374,0.40055918911903393,0.39987338342834716,0.4700036598244762,0.45560069908724404,0.0005164478542204864,0.0009718111108884658
plain_s0_train_centre_frozen_ord,plain,0,train_probe,centre_frozen,ordinary,top2,0.0015608476674800296,0.0018331374190344483,0.08907936338923236,0.09696053596207896,0.35597424639414754,0.3596457406952806,0.5527628923951424,0.5403251674119575,0.0006226501539977262,0.0012354185116486248
plain_s0_train_centre_frozen_ord,plain,0,train_probe,centre_frozen,ordinary,min,0.004955989406692445,0.0057255148349835885,0.06428479011913958,0.07089386056020934,0.2443739364482333,0.2449605561199071,0.685849406069042,0.6773109616952256,0.0005358779568927499,0.00110910678967434
plain_s0_train_centre_frozen_rel,plain,0,train_probe,centre_frozen,relative,top1,0.0011862747765513967,0.0013873812555917381,0.16198039121183722,0.18042534828038115,0.40108049589171685,0.39881167388868777,0.4339325909056897,0.4159800862632411,0.0018202472142048968,0.0033955103120983264
plain_s0_train_centre_frozen_rel,plain,0,train_probe,centre_frozen,relative,top2,0.002261781433550596,0.002916100781911396,0.10777575292326717,0.11758589730929996,0.3615559867616481,0.36504484161404166,0.5259697536795416,0.5095351562667604,0.0024367252019924543,0.00491800402798664
plain_s0_train_centre_frozen_rel,plain,0,train_probe,centre_frozen,relative,min,0.006328250881172556,0.007898962936210022,0.07698556703247941,0.08519342271690708,0.2430070063381305,0.24354084460240788,0.6713215779375227,0.6584484721031716,0.0023575978106946836,0.0049182976413034004
plain_s0_train_saved_ord,plain,0,train_probe,saved,ordinary,top1,0.0008871960202163706,0.0009936005795803035,0.13156231999513918,0.14645990988263488,0.40569520331361625,0.40469470400784746,0.4613367058018005,0.4468756457363992,0.0005185748692277249,0.0009761397935380753
plain_s0_train_saved_ord,plain,0,train_probe,saved,ordinary,top2,0.0016661411084145845,0.0019265785017648141,0.09489145324246044,0.1026802493321328,0.3485907625862214,0.35168398955166197,0.5542348647419328,0.5424877953230076,0.0006167783209706705,0.0012213872914327714
plain_s0_train_saved_ord,plain,0,train_probe,saved,ordinary,min,0.005812171485941326,0.006703890521893968,0.08747618002690136,0.09531760164317965,0.5168150122279309,0.5182506459114942,0.38957676068823854,0.3790747880435466,0.00031987557098781693,0.0006530738798857371
plain_s0_train_saved_rel,plain,0,train_probe,saved,relative,top1,0.0011511348108353989,0.0013392617729625625,0.16638852549351016,0.1852474284106424,0.4055208364608323,0.402858340739553,0.4251107884837551,0.40714548081075114,0.0018287147510670906,0.0034094882660908234
plain_s0_train_saved_rel,plain,0,train_probe,saved,relative,top2,0.0023469953205298272,0.0029784902846143923,0.11353804700948783,0.1233239393030373,0.3533341412384982,0.35622563867676893,0.5283816154367476,0.5126224056389806,0.0023992009947365936,0.004849526096598686
plain_s0_train_saved_rel,plain,0,train_probe,saved,relative,min,0.0072579256303729875,0.008899872193600632,0.10153778920146589,0.11085744427827839,0.5227590134778825,0.5227404530483178,0.367078080682175,0.35469377859903284,0.0013671910081036443,0.0028084518807702866
plain_s1_test_centre_frozen_ord,plain,1,test_probe,centre_frozen,ordinary,top1,0.005489230141357891,0.0072101350806338125,0.18142743063764052,0.18780294930927388,0.3764909556215961,0.3805168941508579,0.43607837814327116,0.4234973827637272,0.0005140054561342559,0.0009726386955071296
plain_s1_test_centre_frozen_ord,plain,1,test_probe,centre_frozen,ordinary,top2,0.0027147460048546437,0.003337193870028917,0.09758383026443306,0.10460035334615839,0.4171547506836835,0.41858877019426816,0.4821283898181153,0.47260546081649163,0.000418283228913541,0.0008682217730528989
plain_s1_test_centre_frozen_ord,plain,1,test_probe,centre_frozen,ordinary,min,0.004622103183653978,0.005487204532437747,0.07508648284810808,0.08077061393821788,0.36036862595200064,0.3616530165203147,0.5595049661457036,0.5512427208360086,0.00041782187053368314,0.0008464441730210318
plain_s1_test_centre_frozen_rel,plain,1,test_probe,centre_frozen,relative,top1,0.00983185022742485,0.013461218068107631,0.1951481914722485,0.20382581893922044,0.38508471927869853,0.3879676490190875,0.4081020365582178,0.3913005932403768,0.0018332024634102667,0.0034447207332076084
plain_s1_test_centre_frozen_rel,plain,1,test_probe,centre_frozen,relative,top2,0.004436400810138639,0.00611709984601705,0.1164369112777462,0.12565251668552543,0.42038378662559905,0.4205398216861124,0.45693500779736956,0.44392988355727137,0.0018078934891467115,0.003760678225073706
plain_s1_test_centre_frozen_rel,plain,1,test_probe,centre_frozen,relative,min,0.006413774432643983,0.008420821609841516,0.08540750841254997,0.09291839346226477,0.36462476973649194,0.3653418228090606,0.5418073210564498,0.5297145143712376,0.0017466263618642504,0.0036044477475955326
plain_s1_test_saved_ord,plain,1,test_probe,saved,ordinary,top1,0.004485952862191548,0.0055004636219628715,0.11214938715867397,0.1161609861748851,0.3905720831700361,0.39618325041108976,0.4923361993920065,0.48126155994938097,0.00045637741709191,0.0008937398426812714
plain_s1_test_saved_ord,plain,1,test_probe,saved,ordinary,top2,0.0040541461709558725,0.0055351609030010705,0.16066619190007875,0.17003329943923462,0.4038108783045379,0.40401760555781574,0.4310088976420313,0.4194865099129686,0.0004598859823962303,0.000927424186980024
plain_s1_test_saved_ord,plain,1,test_probe,saved,ordinary,min,0.004558091584145731,0.005357332642741938,0.07663006836432511,0.08241073606316582,0.3619919888414634,0.3644929466170501,0.5560835750816607,0.5462328919511314,0.0007362761284050116,0.0015060927259106611
plain_s1_test_saved_rel,plain,1,test_probe,saved,relative,top1,0.009543248449448984,0.012776657565972925,0.16674689752858374,0.17315333250473203,0.3873582374458112,0.39262326693815813,0.43456457716999425,0.4180611327373612,0.00178703940616184,0.003385610253775754
plain_s1_test_saved_rel,plain,1,test_probe,saved,relative,top2,0.005414252852818061,0.007771624422004002,0.13815586255215573,0.1495310550119599,0.41948241414693543,0.4175247135683749,0.4351174323402779,0.42137383072491447,0.0018300381078127682,0.00379877627274671
plain_s1_test_saved_rel,plain,1,test_probe,saved,relative,min,0.0061816377284871805,0.008333019497680044,0.09043657850769887,0.09821924301226555,0.37788733159753124,0.3790850194195576,0.5223857885486677,0.5079776395709695,0.003108663617615076,0.006385078499527229
plain_s1_train_centre_frozen_ord,plain,1,train_probe,centre_frozen,ordinary,top1,0.0037832127696729697,0.005114034596846297,0.15996860621294712,0.16773346925761726,0.403126383552982,0.403993524819638,0.4325788662834537,0.4220948765256589,0.0005429311809442116,0.0010640948002395977
plain_s1_train_centre_frozen_ord,plain,1,train_probe,centre_frozen,ordinary,top2,0.003688099851006393,0.004192561457396209,0.1058014031607037,0.11001027141691135,0.4425754511463367,0.4469992368293347,0.44741940507543404,0.4378267422678606,0.0005156407665191721,0.0009711880284971299
plain_s1_train_centre_frozen_ord,plain,1,train_probe,centre_frozen,ordinary,min,0.005986570724551653,0.0062966146582094495,0.0566904055534413,0.060769589466025335,0.3287751823776237,0.331862056359217,0.6079054402405277,0.5998048958381091,0.0006424011038555138,0.0012668436784390702
plain_s1_train_centre_frozen_rel,plain,1,train_probe,centre_frozen,relative,top1,0.007328242184582609,0.01033400321772791,0.18057096330426597,0.1909708108000788,0.40125875132918654,0.40092692301154564,0.40878243748335774,0.39381152635537314,0.0020596056986071933,0.003956736615274547
