method,seed,probe,policy,direction,dHd,g_dot_d,L0,grad_norm
gaussian_postrelu,1,test_probe,centre_frozen,12,150.81322355839805,0.08969796325437235,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,13,110.13798690412187,0.33090527581870893,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,14,102.83810227165759,0.06468091786220634,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,15,99.82191801573914,-0.18551600944598023,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,16,120.3239916516278,-0.5535535053322937,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,17,219.2881338515279,-0.012926244269977216,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,18,106.3073140681542,-0.6945016434204029,0.5690420717000961,3.137859069110112
gaussian_postrelu,1,test_probe,centre_frozen,19,92.0906136878377,0.053055755465455344,0.5690420717000961,3.137859069110112
plain,1,train_probe,saved,0,82.45254216713201,0.03605809882053532,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,1,222.14502186428447,-0.3871961724772191,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,2,131.638954514409,0.0516620859010907,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,3,113.90806164037474,-0.15527257893155824,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,4,166.03436530565386,-0.1853202924933049,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,5,103.88668413812266,0.0807633318903227,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,6,133.17798002398382,-0.13396088786548582,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,7,123.73209431936715,0.2941896760561539,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,8,164.25517891547963,0.3577335518742434,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,9,115.38659527290598,-0.07196981153923282,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,10,85.81701649982709,0.15957020598895416,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,11,108.85821674601775,-0.20772446759147112,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,12,75.66081960661948,0.1364390808277341,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,13,114.0166856814458,-0.2965063978509934,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,14,119.44346262919262,0.06339493698482869,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,15,128.09466473238302,-0.25258975755831875,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,16,102.77025985757962,-0.4926423412695222,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,17,98.10071626826053,0.019596428415955228,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,18,162.20152940160276,0.12393553069083074,0.1968081071972847,3.308771472070774
plain,1,train_probe,saved,19,83.80160083586226,-0.43337059097974484,0.1968081071972847,3.308771472070774
plain,1,train_probe,centre_frozen,0,80.13784290456879,-0.03537284990431927,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,1,213.98213862218887,-0.83251943432915,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,2,131.30848566014302,0.11841381421020356,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,3,112.1413449882221,0.16228503098911395,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,4,159.92987553556026,0.35100701762338254,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,5,105.55875416011224,0.05062132511908897,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,6,129.29029406448052,0.05818394004366599,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,7,121.72390681973863,-0.11694626187691856,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,8,159.18185812500835,-0.5724608758451859,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,9,113.77127918208772,0.11111287895438708,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,10,85.41687660890854,0.028050099301679787,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,11,110.7683982096002,-0.3471274389194442,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,12,72.50970086951504,0.2290716152851522,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,13,111.1948650556659,0.10318838169425194,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,14,117.60244702972103,0.011151110462190222,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,15,125.32022641197486,0.1456202698361433,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,16,102.08088478763393,0.06832938122097926,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,17,95.94240395352949,0.10661003913371965,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,18,162.35951989808936,0.0316977906586817,0.1990513578057289,2.884039331723026
plain,1,train_probe,centre_frozen,19,83.5703228174775,-0.1302909472294599,0.1990513578057289,2.884039331723026
plain,1,test_probe,saved,0,102.28302294733649,0.3648306492462769,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,1,304.5265959522964,1.0297509892217893,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,2,165.31362290463107,0.012753811819454675,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,3,163.9530509045851,-0.10852841148039565,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,4,219.47541242233402,-0.3190996514547326,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,5,147.47032276775332,0.7542516335022721,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,6,170.88002418452066,-0.16360122248884573,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,7,151.47406780367072,0.49094296834073514,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,8,244.29466844385817,-0.06567115127059864,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,9,149.32564736110302,-0.18124061350225024,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,10,102.71009104147774,-0.33062510457983274,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,11,160.2020881464033,1.018417662894853,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,12,102.31053028312064,0.5002541140298082,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,13,162.78129508295424,0.00375331271371529,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,14,183.46026162523643,0.07002444437341851,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,15,145.99579008173575,-0.7139920149174299,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,16,136.45907265938428,0.2768650707793554,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,17,113.6895241988951,-0.27688244419957453,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,18,212.1602717086773,-0.45214109003981723,0.7176654934883118,4.688154782082113
plain,1,test_probe,saved,19,111.82784946495049,-0.23519374389334755,0.7176654934883118,4.688154782082113
plain,1,test_probe,centre_frozen,0,100.46262223438762,0.10050570340149137,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,1,287.99969778392494,0.5445266088359624,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,2,162.60180796846083,0.025698041627918444,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,3,159.86379865188582,0.33526280947032094,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,4,217.45332985464026,0.19476920956151927,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,5,146.02467540998418,0.6244132937368922,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,6,169.89381360435914,0.17157517421285556,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,7,145.2651126664807,-0.1043727607077465,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,8,234.69885379841423,-1.098143412894734,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,9,146.95058110216846,0.023649186285216506,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,10,103.07283074814046,-0.5524776820669471,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,11,158.26909260125558,0.7021619721206096,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,12,103.45007818479317,0.4853791075507975,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,13,157.82166194163358,0.5081519018340744,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,14,180.3774020696847,0.04233429646561215,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,15,144.04262609846276,-0.4562268299295362,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,16,137.14719414721228,0.8052770193212881,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,17,109.53221737087769,-0.21419659211827416,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,18,207.8920084783916,-0.4710024333892034,0.7145313024520874,6.089825662874684
plain,1,test_probe,centre_frozen,19,109.43658831418114,0.23480220909259322,0.7145313024520874,6.089825662874684
resolution_max_b1,1,train_probe,saved,0,51.29493962732217,0.07774948953258318,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,1,66.57330985765122,0.14500497978629476,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,2,81.07137370687624,-0.1171010258219708,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,3,169.2887255544419,0.31277484639891023,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,4,67.08669495077457,-0.11725138145489787,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,5,70.61748039933973,0.3861785552027939,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,6,74.57095554181646,0.16529722109507827,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,7,77.00523531359424,0.3416145179460512,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,8,84.80357082996525,0.7286345030704565,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,9,75.04400003596821,-0.12520847537865165,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,10,84.61495759118365,0.5952191707920393,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,11,72.16246662096643,-0.23140308367810714,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,12,45.974050365597286,0.31703139458326046,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,13,55.03753197340621,-0.06539825134032548,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,14,86.26537963906063,0.3643688587999082,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,15,57.89782877827389,0.3394692275923937,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,16,58.66951588347924,-0.1452569116145452,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,17,69.91653159975763,0.3939358501164521,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,18,84.54849211028886,-0.12613165231606474,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,saved,19,69.18226168352889,0.47295196697845143,0.3033616542816162,2.6193126428168503
resolution_max_b1,1,train_probe,centre_frozen,0,50.74907067638038,0.22889355924525423,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,1,65.33915062053302,0.22183434017717416,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,2,76.85161132774394,-0.033484785307821896,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,3,168.36649124065138,0.34399409624052224,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,4,66.46022109386602,0.14923605091061132,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,5,69.12592148015325,0.1498124082880612,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,6,72.95820674968515,0.01432945374952577,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,7,75.09667456363576,0.28283508971240146,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,8,83.03268005162474,0.649694129717179,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,9,73.73491453407019,0.03179132663171334,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,10,80.64220309903028,0.43355506849327374,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,11,70.53862507067703,0.015545051387597916,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,12,44.96716578328767,0.2688135336801678,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,13,54.68479063747586,-0.20194331471955046,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,14,89.13604959629583,0.37751592911048937,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,15,56.56487494243444,0.2985276008564457,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,16,57.18250215876409,-0.058968309262580273,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,17,67.95020578765019,0.22299853189582244,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,18,84.87692778670704,-0.017417223916153718,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,train_probe,centre_frozen,19,66.39235553033042,0.432905940720578,0.3049263656139374,2.5404907114490407
resolution_max_b1,1,test_probe,saved,0,62.114562827906745,0.20534889819140845,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,1,72.45125650699158,0.1378304364743004,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,2,96.77845770282434,-0.23402841466108057,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,3,204.65970898127648,0.2654818123542689,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,4,78.49043881356714,0.059258926778861305,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,5,87.87898618876852,0.14301018470331758,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,6,97.863412954832,0.3042449521967364,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,7,95.39380959214799,-0.04474932293181639,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,8,101.27526410182642,0.5361993072533504,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,9,96.13217659699639,-0.5754817651302807,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,10,89.63732849046505,-0.15292244964615878,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,11,89.80357073773564,-0.5342184737177533,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,12,63.27650337873817,-0.13468076363892098,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,13,58.23047815928437,0.47957491524818857,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,14,113.65627642183262,0.2258613892755139,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,15,68.04106749034754,-0.47117039548466244,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,16,68.35634752131925,0.2699869116894801,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,17,83.88472432694802,-0.18403335606686405,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,18,108.12960001494366,0.0023350403217275717,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,saved,19,80.85792621473146,-0.1813286263095259,0.5634313225746155,3.0314642086016166
resolution_max_b1,1,test_probe,centre_frozen,0,60.43599233497185,0.3926967799397843,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,1,72.43471047842739,0.2816537675170216,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,2,94.73240366508138,-0.017773915861340084,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,3,202.16219226939648,0.3186718725633987,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,4,78.15729140639827,0.3449895169636504,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,5,86.27274021852858,-0.10321771862760741,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,6,94.93452419079097,0.2014208296307421,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,7,92.63194729074618,-0.2085393004650418,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,8,99.9521317525954,0.3984930303062938,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,9,92.6343299817142,-0.2926852176165524,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,10,87.63015814326654,-0.2572417947581221,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,11,87.4628803999229,-0.205090144051194,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,12,63.69536821812755,-0.1891094697926234,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,13,57.41707275143774,0.33004726856991384,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,14,120.79016450970897,0.26403538758777356,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,15,68.28660373304118,-0.5687667148638804,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,16,69.10561603482755,0.3698696773894986,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,17,84.37166829204861,-0.4635836248592648,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,18,108.30541969983132,0.01025098174994285,0.5631025433540344,3.8627505042761983
resolution_max_b1,1,test_probe,centre_frozen,19,78.05805301263965,-0.246254459674142,0.5631025433540344,3.8627505042761983
resolution_max_b1_gaussian_conv,0,train_probe,saved,0,45.11643026957167,0.03144692044694386,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,1,47.28514590034448,-0.17328926483701246,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,2,32.524693501999735,0.20494777239905307,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,3,103.65658227851358,0.36449999606436806,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,4,47.356742212880995,0.028180427064669084,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,5,59.52021320059101,0.08293761930814804,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,6,60.180961939378456,-0.11942205525717416,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,7,41.65645744725739,-0.09093277473747083,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,8,61.15423646738266,0.04706217236855098,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,9,41.26107532394085,-0.12052289231040558,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,10,64.37641434045004,0.16231458267483057,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,11,65.86813935918688,-0.06089607791218593,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,12,48.04852651545153,-0.012178854554739174,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,13,76.62999721631707,-0.056315559556510277,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,14,74.76604428720464,-0.13037153228533574,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,15,36.05818123596656,0.12670709700975674,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,16,60.67598441990268,0.3678280216613281,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,17,54.51516618288021,0.18567521293373918,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,18,59.75094090433189,0.31600510770508916,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,saved,19,62.75430947626838,-0.21317980631252986,0.30663037300109863,1.9479538769131557
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,0,44.21100009684839,-0.07403847489548432,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,1,47.06036739689779,-0.22316773239105395,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,2,32.9705706453488,0.12367377248085822,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,3,104.73105669596967,0.2759416448220819,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,4,46.820199051400344,-0.0875754546840482,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,5,60.57410094346242,0.10802587199896294,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,6,59.911313552623824,-0.04511805081648279,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,7,42.1525118455706,-0.049301578507339835,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,8,61.822349841165234,0.07332967720139015,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,9,39.56106218507541,0.03786871480082171,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,10,64.74613959798468,0.34175987221168747,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,11,66.98620838053606,0.07668704477527817,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,12,46.85658199760143,-0.011250808490865391,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,13,76.48321764109666,-0.16509093233150285,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,14,74.5810965279746,-0.3453977613726816,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,15,34.905416085441296,0.06538640868794415,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,16,58.91451153044455,0.31938885122823707,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,17,55.22593084639078,0.23746293140281943,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,18,60.105164830727034,0.30190416122033686,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,train_probe,centre_frozen,19,62.14467169874283,0.024912823427445864,0.3066259175539017,2.1933466029467374
resolution_max_b1_gaussian_conv,0,test_probe,saved,0,56.71216539838433,0.27983657084315694,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,1,57.054922289884715,0.49063802380694166,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,2,41.01345274578901,0.5501830489236764,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,3,122.02025603413398,0.8101306518273836,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,4,50.61658067085788,-0.476006163915223,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,5,59.52751181637623,0.18714314967843346,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,6,65.8621762787351,-0.08307758015627492,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,7,46.669944273671604,0.1183975842515067,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,8,68.12232385490336,-0.2059724386417834,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,9,50.085093275727985,-0.2440041632962717,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,10,70.32760826987847,-0.09157528368231124,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,11,68.99739683035637,-0.2300534064312726,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,12,57.52953820918875,0.35955649976142257,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,13,84.08938950383009,-0.009711955514924465,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,14,87.2037266221003,0.16843975624438234,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,15,41.150807800113014,0.23729147673514767,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,16,67.82996701652046,0.417208295590276,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,17,66.74250941281906,0.1111520856658595,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,18,56.699285518722974,0.02750106707099617,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,saved,19,61.52905786727664,-0.6424742644045977,0.5324288457632065,4.4765630750116
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,0,56.672198574059166,0.1741514669357548,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,1,57.09627725425028,0.44974801923716984,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,2,40.759013610463434,0.503918101125982,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,3,123.71432433918565,0.7912271517768199,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,4,49.97297318599813,-0.5704482218024505,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,5,60.20518619922691,0.19580217405516961,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,6,67.17045424594559,-0.03434104699892024,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,7,47.67662343904836,0.15526102599680636,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,8,68.28120227804916,-0.08780136448431705,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,9,50.302835840624304,-0.11655627200711022,0.5280258059501648,3.6931394178125836
resolution_max_b1_gaussian_conv,0,test_probe,centre_frozen,10,70.55631592206615,0.14952821400091323,0.5280258059501648,3.6931394178125836
