method,seed,epoch,update,state_label,state,produced_state,next_update_state,equals_final,policy,split,centre_ce,centre_acc,S_eps0.1,n_dirs_eps0.1,S_eps0.25,n_dirs_eps0.25
resolution_max_b1,4,6,2346,produced,r=16,r=16,r=24,False,recalibrated,test_probe,0.9610070190429687,0.649,0.04877838134765631,10,0.3071617126464844,10
resolution_max_b1,4,6,2346,final,r=32,r=16,r=24,True,saved,train_probe,3.23225048828125,0.176,0.16662095336914043,10,1.0184312744140622,10
resolution_max_b1,4,6,2346,final,r=32,r=16,r=24,True,saved,test_probe,3.3200411376953123,0.163,0.17482929687500012,10,1.015922711181641,10
resolution_max_b1,4,6,2346,final,r=32,r=16,r=24,True,recalibrated,train_probe,1.663835693359375,0.396,0.05377586975097655,10,0.28184124450683595,10
resolution_max_b1,4,6,2346,final,r=32,r=16,r=24,True,recalibrated,test_probe,1.7710031127929688,0.364,0.047358718872070216,10,0.2755343231201171,10
resolution_max_b1,4,9,3519,produced,r=24,r=24,r=24,False,saved,train_probe,0.7252850646972656,0.743,0.17787137451171875,10,1.3561347229003904,10
resolution_max_b1,4,9,3519,produced,r=24,r=24,r=24,False,saved,test_probe,0.8562393188476562,0.701,0.1603437957763672,10,1.2714625366210939,10
resolution_max_b1,4,9,3519,produced,r=24,r=24,r=24,False,recalibrated,train_probe,0.6645899353027344,0.764,0.07496136474609377,10,0.42739013519287106,10
resolution_max_b1,4,9,3519,produced,r=24,r=24,r=24,False,recalibrated,test_probe,0.7901438293457032,0.723,0.056643421936035124,10,0.369567478942871,10
resolution_max_b1,4,9,3519,final,r=32,r=24,r=24,True,saved,train_probe,2.6485469970703126,0.248,0.2285266723632812,10,1.2215595886230466,10
resolution_max_b1,4,9,3519,final,r=32,r=24,r=24,True,saved,test_probe,2.695393798828125,0.243,0.2386191528320311,10,1.244365704345703,10
resolution_max_b1,4,9,3519,final,r=32,r=24,r=24,True,recalibrated,train_probe,1.1785936279296876,0.581,0.09639484863281242,10,0.5005278045654296,10
resolution_max_b1,4,9,3519,final,r=32,r=24,r=24,True,recalibrated,test_probe,1.2733243408203125,0.571,0.09103078918457028,10,0.4764785369873046,10
resolution_max_b1,4,12,4692,produced,r=24,r=24,r=32,False,saved,train_probe,0.5140712890625,0.817,0.2305887649536133,10,1.8803834991455077,10
resolution_max_b1,4,12,4692,produced,r=24,r=24,r=32,False,saved,test_probe,0.6981687316894531,0.762,0.20507810821533198,10,1.7527921600341798,10
resolution_max_b1,4,12,4692,produced,r=24,r=24,r=32,False,recalibrated,train_probe,0.5033207092285156,0.827,0.08368355102539067,10,0.47628346405029304,10
resolution_max_b1,4,12,4692,produced,r=24,r=24,r=32,False,recalibrated,test_probe,0.6889906921386719,0.763,0.06534304656982416,10,0.39637607421874993,10
resolution_max_b1,4,12,4692,final,r=32,r=24,r=32,True,saved,train_probe,2.93426513671875,0.256,0.2720082458496094,10,1.5757069519042968,10
resolution_max_b1,4,12,4692,final,r=32,r=24,r=32,True,saved,test_probe,2.98906982421875,0.227,0.28104506835937515,10,1.5842527465820315,10
resolution_max_b1,4,12,4692,final,r=32,r=24,r=32,True,recalibrated,train_probe,1.1205453491210937,0.626,0.09579999389648435,10,0.5318490020751954,10
resolution_max_b1,4,12,4692,final,r=32,r=24,r=32,True,recalibrated,test_probe,1.2589154052734375,0.569,0.09403789978027341,10,0.48967663574218745,10
resolution_max_b1,4,18,7038,produced,r=32,r=32,r=32,True,saved,train_probe,0.41800326538085936,0.864,0.30696279296874995,10,2.620381933593751,10
resolution_max_b1,4,18,7038,produced,r=32,r=32,r=32,True,saved,test_probe,0.5875087280273438,0.794,0.26167462005615233,10,2.473081655883789,10
resolution_max_b1,4,18,7038,produced,r=32,r=32,r=32,True,recalibrated,train_probe,0.4167236328125,0.863,0.10397426147460935,10,0.6170116897583007,10
resolution_max_b1,4,18,7038,produced,r=32,r=32,r=32,True,recalibrated,test_probe,0.5811890869140625,0.802,0.07829794464111334,10,0.5347558486938477,10
resolution_max_b1,4,18,7038,final,r=32,r=32,r=32,True,saved,train_probe,0.41800326538085936,0.864,0.30696279296874995,10,2.620381933593751,10
resolution_max_b1,4,18,7038,final,r=32,r=32,r=32,True,saved,test_probe,0.5875087280273438,0.794,0.26167462005615233,10,2.473081655883789,10
resolution_max_b1,4,18,7038,final,r=32,r=32,r=32,True,recalibrated,train_probe,0.4167236328125,0.863,0.10397426147460935,10,0.6170116897583007,10
resolution_max_b1,4,18,7038,final,r=32,r=32,r=32,True,recalibrated,test_probe,0.5811890869140625,0.802,0.07829794464111334,10,0.5347558486938477,10
resolution_max_b1,4,21,8211,produced,r=32,r=32,r=32,True,saved,train_probe,0.3827138214111328,0.872,0.3186216445922852,10,2.780836502075195,10
resolution_max_b1,4,21,8211,produced,r=32,r=32,r=32,True,saved,test_probe,0.5763289489746094,0.815,0.27447128906249996,10,2.613625811767578,10
resolution_max_b1,4,21,8211,produced,r=32,r=32,r=32,True,recalibrated,train_probe,0.3707010040283203,0.875,0.1113602020263672,10,0.6634048477172851,10
resolution_max_b1,4,21,8211,produced,r=32,r=32,r=32,True,recalibrated,test_probe,0.5636988830566406,0.811,0.0796566650390625,10,0.5697851531982422,10
resolution_max_b1,4,21,8211,final,r=32,r=32,r=32,True,saved,train_probe,0.3827138214111328,0.872,0.3186216445922852,10,2.780836502075195,10
resolution_max_b1,4,21,8211,final,r=32,r=32,r=32,True,saved,test_probe,0.5763289489746094,0.815,0.27447128906249996,10,2.613625811767578,10
resolution_max_b1,4,21,8211,final,r=32,r=32,r=32,True,recalibrated,train_probe,0.3707010040283203,0.875,0.1113602020263672,10,0.6634048477172851,10
resolution_max_b1,4,21,8211,final,r=32,r=32,r=32,True,recalibrated,test_probe,0.5636988830566406,0.811,0.0796566650390625,10,0.5697851531982422,10
resolution_max_b1,4,30,11730,produced,r=32,r=32,-,True,saved,train_probe,0.30783331298828126,0.902,0.415279312133789,10,3.3340746490478517,10
resolution_max_b1,4,30,11730,produced,r=32,r=32,-,True,saved,test_probe,0.5667562561035157,0.802,0.3431895034790039,10,3.1014905090332032,10
resolution_max_b1,4,30,11730,produced,r=32,r=32,-,True,recalibrated,train_probe,0.3020180816650391,0.908,0.13820660247802735,10,0.7740365036010741,10
resolution_max_b1,4,30,11730,produced,r=32,r=32,-,True,recalibrated,test_probe,0.5623948669433594,0.807,0.09126500549316405,10,0.6326306747436524,10
resolution_max_b1,4,30,11730,final,r=32,r=32,-,True,saved,train_probe,0.30783331298828126,0.902,0.415279312133789,10,3.3340746490478517,10
resolution_max_b1,4,30,11730,final,r=32,r=32,-,True,saved,test_probe,0.5667562561035157,0.802,0.3431895034790039,10,3.1014905090332032,10
resolution_max_b1,4,30,11730,final,r=32,r=32,-,True,recalibrated,train_probe,0.3020180816650391,0.908,0.13820660247802735,10,0.7740365036010741,10
resolution_max_b1,4,30,11730,final,r=32,r=32,-,True,recalibrated,test_probe,0.5623948669433594,0.807,0.09126500549316405,10,0.6326306747436524,10
gaussian_postrelu,0,3,1173,produced,G=1,G=1,G=0.85,False,saved,train_probe,1.13690380859375,0.589,0.3250153381347657,10,1.8231166320800782,10
gaussian_postrelu,0,3,1173,produced,G=1,G=1,G=0.85,False,saved,test_probe,1.1731246337890624,0.573,0.31730278320312505,10,1.7576427490234376,10
gaussian_postrelu,0,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,train_probe,1.11490087890625,0.597,0.10504710693359372,10,0.5308517639160156,10
gaussian_postrelu,0,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,test_probe,1.1559302978515624,0.578,0.09476474914550788,10,0.504398861694336,10
gaussian_postrelu,0,3,1173,final,G=0,G=1,G=0.85,True,saved,train_probe,4.967013427734375,0.107,0.42337850341796895,10,3.213364843750001,10
gaussian_postrelu,0,3,1173,final,G=0,G=1,G=0.85,True,saved,test_probe,4.86751806640625,0.117,0.3998265991210939,10,3.151924096679688,10
gaussian_postrelu,0,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,train_probe,1.9362769165039062,0.253,0.038370217895507874,10,0.1848656158447266,10
gaussian_postrelu,0,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,test_probe,1.9167481079101563,0.271,0.04219572143554682,10,0.1973616088867188,10
gaussian_postrelu,0,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,train_probe,0.8364768371582031,0.714,0.41915378723144536,10,2.7790879943847657,10
gaussian_postrelu,0,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,test_probe,0.9002152709960938,0.679,0.41347808837890626,10,2.71241206665039,10
gaussian_postrelu,0,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,train_probe,0.8181716613769531,0.714,0.12205363922119146,10,0.6765136688232423,10
gaussian_postrelu,0,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,test_probe,0.8790442199707031,0.697,0.11679259033203127,10,0.6449307373046874,10
gaussian_postrelu,0,6,2346,final,G=0,G=0.85,G=0.7,True,saved,train_probe,6.469176025390625,0.107,0.5348172851562504,10,3.910172241210938,10
gaussian_postrelu,0,6,2346,final,G=0,G=0.85,G=0.7,True,saved,test_probe,6.309432861328125,0.107,0.5178015991210931,10,3.8287362182617186,10
gaussian_postrelu,0,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,train_probe,1.8571983642578125,0.3,0.05676694641113282,10,0.26750670776367186,10
gaussian_postrelu,0,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,test_probe,1.8444750366210938,0.3,0.058006637573242134,10,0.2727421569824218,10
gaussian_postrelu,0,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,train_probe,0.6468930358886719,0.765,0.4758531692504883,10,3.0695138183593746,10
gaussian_postrelu,0,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,test_probe,0.7501575012207031,0.753,0.44591090545654294,10,2.9671601318359375,10
gaussian_postrelu,0,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,train_probe,0.635450439453125,0.771,0.15012376708984382,10,0.8187383911132813,10
gaussian_postrelu,0,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,test_probe,0.7438485412597656,0.741,0.129689909362793,10,0.7428320892333984,10
gaussian_postrelu,0,9,3519,final,G=0,G=0.7,G=0.6,True,saved,train_probe,4.12554931640625,0.203,0.5115523742675782,10,3.4685303955078126,10
gaussian_postrelu,0,9,3519,final,G=0,G=0.7,G=0.6,True,saved,test_probe,4.044810424804687,0.214,0.5044126586914063,10,3.4394175170898444,10
gaussian_postrelu,0,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,train_probe,1.734211669921875,0.36,0.08367265014648433,10,0.36890410766601556,10
gaussian_postrelu,0,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,test_probe,1.7085941162109375,0.366,0.09036408386230477,10,0.3830285736083984,10
gaussian_postrelu,0,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,train_probe,0.5234802703857422,0.814,0.4954913864135742,10,3.762998587036133,10
gaussian_postrelu,0,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,test_probe,0.6444937744140625,0.794,0.46474698944091797,10,3.667785266113282,10
gaussian_postrelu,0,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,train_probe,0.5247357177734375,0.812,0.16127397766113277,10,0.8552349853515624,10
gaussian_postrelu,0,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,test_probe,0.6402193908691406,0.789,0.13832744598388674,10,0.7753209564208985,10
gaussian_postrelu,0,12,4692,final,G=0,G=0.6,G=0.5,True,saved,train_probe,3.3423629150390624,0.247,0.5955173095703126,10,3.954968060302734,10
gaussian_postrelu,0,12,4692,final,G=0,G=0.6,G=0.5,True,saved,test_probe,3.261137939453125,0.251,0.579151727294922,10,3.9244893676757813,10
gaussian_postrelu,0,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,train_probe,1.4762122192382812,0.455,0.10442352600097664,10,0.4753523681640626,10
gaussian_postrelu,0,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,test_probe,1.4376556396484375,0.489,0.11304954833984385,10,0.49674013366699227,10
gaussian_postrelu,0,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,train_probe,0.407974853515625,0.855,0.5985276168823243,10,3.979191882324219,10
gaussian_postrelu,0,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,test_probe,0.6097490539550782,0.794,0.5378985168457031,10,3.843535354614258,10
gaussian_postrelu,0,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,train_probe,0.3928581848144531,0.865,0.197687100982666,10,0.9932547821044923,10
gaussian_postrelu,0,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,test_probe,0.5914911804199219,0.787,0.15234845428466798,10,0.8594827209472656,10
gaussian_postrelu,0,18,7038,final,G=0,G=0.4,G=0.3,True,saved,train_probe,0.709929931640625,0.743,0.5812889160156249,10,3.7006013916015625,10
gaussian_postrelu,0,18,7038,final,G=0,G=0.4,G=0.3,True,saved,test_probe,0.82893017578125,0.705,0.5566908157348633,10,3.6371891479492193,10
gaussian_postrelu,0,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,train_probe,0.586284912109375,0.797,0.18942483062744148,10,0.9170575103759768,10
gaussian_postrelu,0,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,test_probe,0.7118359680175781,0.751,0.1566891998291016,10,0.8396211181640624,10
gaussian_postrelu,0,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,train_probe,0.3696404266357422,0.871,0.6088676559448241,10,4.050546029663086,10
gaussian_postrelu,0,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,test_probe,0.5867900390625,0.801,0.5531152236938477,10,3.9181028808593745,10
gaussian_postrelu,0,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,train_probe,0.36460203552246095,0.873,0.22064920349121092,10,1.0676753311157225,10
gaussian_postrelu,0,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,test_probe,0.5779974670410156,0.801,0.17329912872314454,10,0.9277837219238283,10
gaussian_postrelu,0,21,8211,final,G=0,G=0.3,G=0,True,saved,train_probe,0.3757861328125,0.866,0.6076519943237304,10,4.0271258056640615,10
gaussian_postrelu,0,21,8211,final,G=0,G=0.3,G=0,True,saved,test_probe,0.5881494140625,0.798,0.5536742095947265,10,3.8982325134277347,10
gaussian_postrelu,0,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,train_probe,0.37164271545410155,0.87,0.22060885848999026,10,1.0618135879516601,10
gaussian_postrelu,0,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,test_probe,0.5817229614257813,0.795,0.17350102233886716,10,0.9243328765869139,10
gaussian_postrelu,0,30,11730,produced,G=0,G=0,-,True,saved,train_probe,0.28343910217285156,0.903,0.7003723632812501,10,4.521364950561524,10
gaussian_postrelu,0,30,11730,produced,G=0,G=0,-,True,saved,test_probe,0.5654670867919922,0.804,0.6150250793457032,10,4.329583157348632,10
gaussian_postrelu,0,30,11730,produced,G=0,G=0,-,True,recalibrated,train_probe,0.2824344940185547,0.906,0.25666789550781255,10,1.1920739151000976,10
gaussian_postrelu,0,30,11730,produced,G=0,G=0,-,True,recalibrated,test_probe,0.5683609161376953,0.807,0.18133682708740229,10,1.0024718048095704,10
gaussian_postrelu,0,30,11730,final,G=0,G=0,-,True,saved,train_probe,0.28343910217285156,0.903,0.7003723632812501,10,4.521364950561524,10
gaussian_postrelu,0,30,11730,final,G=0,G=0,-,True,saved,test_probe,0.5654670867919922,0.804,0.6150250793457032,10,4.329583157348632,10
gaussian_postrelu,0,30,11730,final,G=0,G=0,-,True,recalibrated,train_probe,0.2824344940185547,0.906,0.25666789550781255,10,1.1920739151000976,10
gaussian_postrelu,0,30,11730,final,G=0,G=0,-,True,recalibrated,test_probe,0.5683609161376953,0.807,0.18133682708740229,10,1.0024718048095704,10
gaussian_postrelu,1,3,1173,produced,G=1,G=1,G=0.85,False,saved,train_probe,1.163728271484375,0.577,0.4506053802490233,10,2.6588197937011713,10
gaussian_postrelu,1,3,1173,produced,G=1,G=1,G=0.85,False,saved,test_probe,1.197280517578125,0.556,0.4556622589111329,10,2.6564235961914067,10
gaussian_postrelu,1,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,train_probe,1.0975481567382812,0.601,0.15004125976562505,10,0.7078987457275391,10
gaussian_postrelu,1,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,test_probe,1.1491889038085938,0.574,0.1478737304687499,10,0.6787643585205078,10
gaussian_postrelu,1,3,1173,final,G=0,G=1,G=0.85,True,saved,train_probe,3.550977783203125,0.202,0.2762549804687501,10,2.4435780639648437,10
gaussian_postrelu,1,3,1173,final,G=0,G=1,G=0.85,True,saved,test_probe,3.5573143310546875,0.172,0.28223711547851543,10,2.4445509033203123,10
gaussian_postrelu,1,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,train_probe,1.8868575439453126,0.292,0.07001506042480463,10,0.2758583587646484,10
gaussian_postrelu,1,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,test_probe,1.8730616455078124,0.288,0.08181902770996108,10,0.2890237274169923,10
gaussian_postrelu,1,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,train_probe,0.8099425964355469,0.715,0.5339542358398438,10,3.2912328552246093,10
gaussian_postrelu,1,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,test_probe,0.8655186767578125,0.692,0.5315998031616213,10,3.2383842773437506,10
gaussian_postrelu,1,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,train_probe,0.7848114624023438,0.707,0.17515181274414063,10,0.8420531158447264,10
gaussian_postrelu,1,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,test_probe,0.8373710327148437,0.699,0.17783616180419926,10,0.8209050994873047,10
gaussian_postrelu,1,6,2346,final,G=0,G=0.85,G=0.7,True,saved,train_probe,4.75966748046875,0.153,0.35960614624023385,10,2.8890236999511716,10
gaussian_postrelu,1,6,2346,final,G=0,G=0.85,G=0.7,True,saved,test_probe,4.86284765625,0.151,0.32081906738281285,10,2.7844721618652346,10
gaussian_postrelu,1,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,train_probe,1.7759315185546876,0.345,0.09284990844726557,10,0.3902082946777344,10
gaussian_postrelu,1,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,test_probe,1.7646602783203125,0.341,0.10051870117187509,10,0.3970709259033202,10
gaussian_postrelu,1,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,train_probe,0.6395989379882813,0.766,0.5053018508911132,10,3.5150672729492194,10
gaussian_postrelu,1,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,test_probe,0.696563232421875,0.746,0.5192965698242187,10,3.4745987670898435,10
gaussian_postrelu,1,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,train_probe,0.6265969543457032,0.769,0.15722823028564448,10,0.8737298370361328,10
gaussian_postrelu,1,9,3519,produced,G=0.7,G=0.7,G=0.6,False,recalibrated,test_probe,0.6772927551269531,0.742,0.16230393218994146,10,0.8769354339599611,10
gaussian_postrelu,1,9,3519,final,G=0,G=0.7,G=0.6,True,saved,train_probe,4.9787060546875,0.139,0.2697757629394536,10,2.714718017578125,10
gaussian_postrelu,1,9,3519,final,G=0,G=0.7,G=0.6,True,saved,test_probe,5.01886083984375,0.133,0.25705159301757785,10,2.6564043334960936,10
gaussian_postrelu,1,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,train_probe,1.613794189453125,0.435,0.09784497375488292,10,0.45666587219238297,10
gaussian_postrelu,1,9,3519,final,G=0,G=0.7,G=0.6,True,recalibrated,test_probe,1.6136061401367188,0.434,0.10513000183105463,10,0.4610909973144531,10
gaussian_postrelu,1,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,train_probe,0.5579021606445312,0.811,0.6139770904541015,10,3.796065551757812,10
gaussian_postrelu,1,12,4692,produced,G=0.6,G=0.6,G=0.5,False,saved,test_probe,0.6389143676757812,0.767,0.6460130798339843,10,3.732524127197266,10
gaussian_postrelu,1,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,train_probe,0.5567105102539063,0.817,0.1927770248413086,10,0.968742172241211,10
gaussian_postrelu,1,12,4692,produced,G=0.6,G=0.6,G=0.5,False,recalibrated,test_probe,0.6424846496582032,0.77,0.19869345703124994,10,0.9520153991699217,10
gaussian_postrelu,1,12,4692,final,G=0,G=0.6,G=0.5,True,saved,train_probe,3.355128662109375,0.23,0.42279645996093757,10,3.0073985656738285,10
gaussian_postrelu,1,12,4692,final,G=0,G=0.6,G=0.5,True,saved,test_probe,3.4210791015625,0.212,0.4202691528320314,10,2.949980944824219,10
gaussian_postrelu,1,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,train_probe,1.42261083984375,0.505,0.1408430358886719,10,0.6043598571777344,10
gaussian_postrelu,1,12,4692,final,G=0,G=0.6,G=0.5,True,recalibrated,test_probe,1.4714373779296874,0.476,0.13425848693847658,10,0.5817794525146486,10
gaussian_postrelu,1,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,train_probe,0.4191714324951172,0.861,0.5884602767944336,10,3.8620048553466795,10
gaussian_postrelu,1,18,7038,produced,G=0.4,G=0.4,G=0.3,False,saved,test_probe,0.6003974609375,0.785,0.5576086502075196,10,3.730098229980469,10
gaussian_postrelu,1,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,train_probe,0.4003194885253906,0.872,0.21884488754272463,10,1.1004162658691405,10
gaussian_postrelu,1,18,7038,produced,G=0.4,G=0.4,G=0.3,False,recalibrated,test_probe,0.5883115234375,0.79,0.18993938446044917,10,1.021877655029297,10
gaussian_postrelu,1,18,7038,final,G=0,G=0.4,G=0.3,True,saved,train_probe,0.7262874450683594,0.76,0.6198235824584961,10,3.8211306945800785,10
gaussian_postrelu,1,18,7038,final,G=0,G=0.4,G=0.3,True,saved,test_probe,0.9135000305175781,0.693,0.5862507446289063,10,3.68318949584961,10
gaussian_postrelu,1,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,train_probe,0.54729052734375,0.82,0.2210706436157226,10,1.0501880432128905,10
gaussian_postrelu,1,18,7038,final,G=0,G=0.4,G=0.3,True,recalibrated,test_probe,0.7204779357910156,0.742,0.19666439056396484,10,0.9708587158203125,10
gaussian_postrelu,1,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,train_probe,0.36597352600097655,0.883,0.6211625961303711,10,4.150639755249024,10
gaussian_postrelu,1,21,8211,produced,G=0.3,G=0.3,G=0,False,saved,test_probe,0.581534423828125,0.789,0.5926062011718749,10,3.9890266479492182,10
gaussian_postrelu,1,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,train_probe,0.35592762756347657,0.888,0.24571236495971682,10,1.1718018859863282,10
gaussian_postrelu,1,21,8211,produced,G=0.3,G=0.3,G=0,False,recalibrated,test_probe,0.5702833099365234,0.792,0.22124310455322266,10,1.074879086303711,10
gaussian_postrelu,1,21,8211,final,G=0,G=0.3,G=0,True,saved,train_probe,0.3779031829833984,0.877,0.6203771469116209,10,4.133826553344727,10
gaussian_postrelu,1,21,8211,final,G=0,G=0.3,G=0,True,saved,test_probe,0.5936226196289063,0.782,0.5914361129760742,10,3.9725191528320307,10
gaussian_postrelu,1,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,train_probe,0.3633826904296875,0.887,0.24569287872314455,10,1.1665003967285155,10
gaussian_postrelu,1,21,8211,final,G=0,G=0.3,G=0,True,recalibrated,test_probe,0.5770408020019532,0.79,0.22092021636962883,10,1.0682748260498047,10
gaussian_postrelu,1,30,11730,produced,G=0,G=0,-,True,saved,train_probe,0.28923944091796877,0.909,0.6984615676879883,10,4.5266623779296875,10
gaussian_postrelu,1,30,11730,produced,G=0,G=0,-,True,saved,test_probe,0.5681536560058593,0.797,0.6319561584472657,10,4.3084498962402344,10
gaussian_postrelu,1,30,11730,produced,G=0,G=0,-,True,recalibrated,train_probe,0.29103431701660154,0.916,0.28067322845458986,10,1.2950826629638672,10
gaussian_postrelu,1,30,11730,produced,G=0,G=0,-,True,recalibrated,test_probe,0.5690420837402344,0.799,0.22470117034912107,10,1.1514400604248047,10
gaussian_postrelu,1,30,11730,final,G=0,G=0,-,True,saved,train_probe,0.28923944091796877,0.909,0.6984615676879883,10,4.5266623779296875,10
gaussian_postrelu,1,30,11730,final,G=0,G=0,-,True,saved,test_probe,0.5681536560058593,0.797,0.6319561584472657,10,4.3084498962402344,10
gaussian_postrelu,1,30,11730,final,G=0,G=0,-,True,recalibrated,train_probe,0.29103431701660154,0.916,0.28067322845458986,10,1.2950826629638672,10
gaussian_postrelu,1,30,11730,final,G=0,G=0,-,True,recalibrated,test_probe,0.5690420837402344,0.799,0.22470117034912107,10,1.1514400604248047,10
gaussian_postrelu,2,3,1173,produced,G=1,G=1,G=0.85,False,saved,train_probe,1.113965576171875,0.59,0.3349792022705079,10,2.2589571838378903,10
gaussian_postrelu,2,3,1173,produced,G=1,G=1,G=0.85,False,saved,test_probe,1.166549560546875,0.576,0.31852940063476576,10,2.1820074768066404,10
gaussian_postrelu,2,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,train_probe,1.0626693725585938,0.618,0.15933720092773435,10,0.6520569000244139,10
gaussian_postrelu,2,3,1173,produced,G=1,G=1,G=0.85,False,recalibrated,test_probe,1.1198358764648437,0.584,0.1446483337402344,10,0.6101675109863282,10
gaussian_postrelu,2,3,1173,final,G=0,G=1,G=0.85,True,saved,train_probe,5.019407958984375,0.125,0.6833007324218754,10,4.951532055664062,10
gaussian_postrelu,2,3,1173,final,G=0,G=1,G=0.85,True,saved,test_probe,4.858581787109375,0.13,0.7172774536132814,10,4.9609861572265626,10
gaussian_postrelu,2,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,train_probe,1.8758370971679688,0.281,0.041967739868164135,10,0.19404438781738292,10
gaussian_postrelu,2,3,1173,final,G=0,G=1,G=0.85,True,recalibrated,test_probe,1.8668072509765625,0.267,0.04312118835449217,10,0.20095111389160142,10
gaussian_postrelu,2,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,train_probe,0.8175116577148438,0.698,0.4549097381591796,10,2.9196623779296873,10
gaussian_postrelu,2,6,2346,produced,G=0.85,G=0.85,G=0.7,False,saved,test_probe,0.9300120239257812,0.682,0.43566069946289077,10,2.828814990234375,10
gaussian_postrelu,2,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,train_probe,0.7809363098144532,0.712,0.16990805053710928,10,0.7775435089111327,10
gaussian_postrelu,2,6,2346,produced,G=0.85,G=0.85,G=0.7,False,recalibrated,test_probe,0.8693694763183594,0.703,0.1694965606689453,10,0.7554033233642579,10
gaussian_postrelu,2,6,2346,final,G=0,G=0.85,G=0.7,True,saved,train_probe,8.7274990234375,0.102,0.8538717285156243,10,5.69457724609375,10
gaussian_postrelu,2,6,2346,final,G=0,G=0.85,G=0.7,True,saved,test_probe,8.527697265625,0.103,0.8516646606445324,10,5.690052026367189,10
gaussian_postrelu,2,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,train_probe,1.816596435546875,0.32,0.060253128051757684,10,0.2826749572753905,10
gaussian_postrelu,2,6,2346,final,G=0,G=0.85,G=0.7,True,recalibrated,test_probe,1.805586181640625,0.353,0.06796642761230476,10,0.29732476806640645,10
gaussian_postrelu,2,9,3519,produced,G=0.7,G=0.7,G=0.6,False,saved,train_probe,0.6179811401367188,0.793,0.4064605606079102,10,2.945225344848633,10
