problem,method,seed,source_probe,source_policy,coords,vector,eval_policy,t,train_probe_ce,test_probe_ce,train_probe_acc,test_probe_acc
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,-0.002,2.697493408203125,2.9437811279296877,0.568,0.536
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,-0.001,0.9647894897460938,1.2572471923828126,0.756,0.686
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,-0.0005,0.4699884948730469,0.7522607727050781,0.845,0.768
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.0,0.28923944091796877,0.5681536560058593,0.909,0.797
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.0005,0.5309589233398437,0.8619328002929687,0.817,0.724
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.001,1.491408447265625,1.894973388671875,0.59,0.536
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.002,5.420070556640625,5.8166650390625,0.275,0.256
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.005,20.3010166015625,20.3849326171875,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.01,47.76682421875,47.572724609375,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.02,153.9730546875,153.072703125,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.05,1866.1019375,1857.069625,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.1,45981.656,45928.076,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.2,7922910.208,7921445.888,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.35,3181963247.616,3164297232.384,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,saved,0.5,373782598385.664,370749210624.0,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.5,4673459409911.808,4516759944036.352,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.35,29450192289.792,28537416318.976,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.2,37511786.496,36616914.944,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.1,89510.248,88192.012,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.05,1516.4701875,1501.4895,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.02,78.4851171875,78.231828125,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.01,28.665775390625,28.7526015625,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.005,12.1678115234375,12.492609375,0.175,0.164
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.002,3.016168701171875,3.3712069091796875,0.493,0.441
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.001,0.9472751159667969,1.3091109008789064,0.717,0.65
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,-0.0005,0.4319470520019531,0.7510814208984375,0.859,0.756
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.0,0.28923944091796877,0.5681536560058593,0.909,0.797
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.0005,0.4775785827636719,0.7637042541503907,0.83,0.744
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.001,1.0787785034179687,1.3692947387695313,0.702,0.63
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.002,3.3438511962890627,3.6203291015625,0.464,0.42
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.005,13.15937744140625,13.1321005859375,0.13,0.141
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.01,31.225587890625,30.99213671875,0.1,0.101
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.02,74.7114921875,74.317265625,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.05,509.416828125,507.48,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.1,11874.0815,11786.32,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.2,3355266.56,3321126.912,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.35,2834188730.368,2806179299.328,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,saved,0.5,454153969074.176,450008201560.064,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.5,29388796.928,29255344.128,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.35,605627.648,599871.328,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.2,5699.043,5622.33475,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.1,482.706265625,477.077046875,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.05,76.36274609375,75.1018828125,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.02,9.73220361328125,9.5402353515625,0.213,0.21
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.01,1.5045748291015626,1.6724699096679687,0.62,0.594
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.005,0.39852922058105467,0.6070887451171875,0.866,0.788
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.002,0.2984391632080078,0.5619485168457031,0.907,0.796
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.001,0.2916269226074219,0.5658936157226563,0.91,0.799
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,-0.0005,0.2898846130371094,0.567578369140625,0.909,0.798
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.0,0.28923944091796877,0.5681536560058593,0.909,0.797
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.0005,0.28921136474609377,0.5669741058349609,0.907,0.794
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.001,0.29016925048828124,0.5648264770507813,0.909,0.797
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.002,0.29698800659179686,0.5594195251464844,0.907,0.797
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.005,0.42329547119140626,0.6290613403320312,0.857,0.788
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.01,2.0617987060546876,2.26951708984375,0.584,0.555
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.02,19.135888671875,19.035142578125,0.11,0.114
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.05,163.7942421875,162.60403125,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.1,1160.2749375,1152.9831875,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.2,30394.386,30254.551,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.35,1995287.872,1978680.256,0.1,0.1
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,saved,0.5,91952852.992,90674515.968,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.5,703113761652.736,688661934899.2,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.35,4911588442.112,4817191436.288,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.2,7429598.464,7316683.264,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.1,26842.414,26503.802,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.05,817.63253125,810.372375,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.02,81.5838125,81.423359375,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.01,30.3370771484375,30.53868359375,0.104,0.102
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.005,11.136240234375,11.41035302734375,0.267,0.244
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.002,2.8110101318359373,3.073908935546875,0.568,0.513
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.001,0.9929119262695313,1.2865071411132813,0.739,0.673
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,-0.0005,0.4799658813476563,0.7611644897460937,0.846,0.766
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.0,0.29103431701660154,0.5690420837402344,0.916,0.799
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.0005,0.5028208770751953,0.8297363586425781,0.825,0.722
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.001,1.33421630859375,1.73543310546875,0.623,0.57
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.002,4.729380126953125,5.12448779296875,0.314,0.301
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.005,18.2613603515625,18.3662490234375,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.01,43.725517578125,43.56498046875,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.02,137.5275546875,136.9286015625,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.05,1435.980875,1427.536875,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.1,28755.675,28602.372,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.2,3847594.88,3832788.48,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.35,1300055982.08,1290809638.912,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,centre_frozen,0.5,139885449052.16,138598011633.664,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.5,25110041.6,25289021.44,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.35,1195534.528,1202128.96,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.2,32742.256,32906.229,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.1,1717.188875,1723.96375,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.05,252.938015625,252.1132421875,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.02,35.942076171875,35.67507421875,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.01,4.950047119140625,5.114630126953125,0.306,0.289
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.005,0.5075438842773438,0.7127647705078125,0.825,0.745
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.002,0.2995126037597656,0.56075244140625,0.907,0.797
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.001,0.29210723876953126,0.5651937255859375,0.915,0.795
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,-0.0005,0.2910360870361328,0.5675683288574219,0.916,0.799
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.0,0.29103431701660154,0.5690420837402344,0.916,0.799
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.0005,0.29194216918945315,0.5691118469238281,0.915,0.8
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.001,0.2937144622802734,0.5683941040039062,0.912,0.801
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.002,0.3016634063720703,0.5663754425048828,0.903,0.801
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.005,0.42060409545898436,0.62911767578125,0.851,0.779
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.01,1.4087610473632812,1.4766297607421874,0.641,0.608
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.02,5.96209375,5.82571630859375,0.221,0.202
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.05,23.6842724609375,23.276625,0.133,0.148
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.1,231.0552109375,228.7656484375,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.2,7546.0745,7456.69825,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.35,601236.064,590603.904,0.1,0.1
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,centre_frozen,0.5,24404488.192,23848372.224,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.5,346751198298.112,344266861707.264,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.35,2831290204.16,2814602641.408,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.2,6553486.08,6547634.944,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.1,38184.9,38145.114,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.05,1598.6968125,1591.0898125,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.02,138.6916328125,137.8343828125,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.01,43.631525390625,43.44609765625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.005,18.3180439453125,18.40314453125,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.002,4.818755615234375,5.191260986328125,0.311,0.291
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.001,1.3583480224609374,1.751962646484375,0.613,0.567
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,-0.0005,0.5083530883789062,0.8336573791503906,0.82,0.723
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.0,0.29103431701660154,0.5690420837402344,0.916,0.799
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.0005,0.4807096252441406,0.7629636840820313,0.846,0.763
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.001,0.99774169921875,1.292135498046875,0.732,0.677
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.002,2.82851171875,3.080203857421875,0.566,0.513
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.005,10.85884765625,11.0792578125,0.296,0.267
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.01,27.8950224609375,28.12573046875,0.116,0.117
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.02,75.7515703125,75.524265625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.05,902.97665625,892.803625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.1,36600.142,35943.364,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.2,13346685.44,13026999.296,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.35,10523442675.712,10245329387.52,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,centre_frozen,0.5,1581418903764.992,1539748728406.016,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.5,5313352360263.68,5148494067138.56,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.35,33311817728.0,32355172483.072,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.2,41930522.624,41001615.36,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.1,96600.648,95311.712,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.05,1602.523375,1587.9150625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.02,81.09173828125,80.80609375,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.01,29.275505859375,29.3232587890625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.005,12.56761572265625,12.86110986328125,0.151,0.148
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.002,3.1215572509765623,3.4676131591796877,0.466,0.437
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.001,0.9999748229980469,1.35748095703125,0.699,0.637
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,-0.0005,0.45883352661132815,0.7786988525390625,0.846,0.752
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.0,0.29103431701660154,0.5690420837402344,0.916,0.799
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.0005,0.4449452667236328,0.728099853515625,0.841,0.759
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.001,1.0043743591308594,1.2906068725585937,0.712,0.648
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.002,3.1929599609375,3.4562562255859377,0.478,0.433
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.005,12.47081201171875,12.45216064453125,0.141,0.151
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.01,28.917404296875,28.7158984375,0.1,0.101
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.02,68.5698125,68.28088671875,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.05,488.8706875,487.001484375,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.1,12657.3535,12545.8905,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.2,4423084.544,4371825.664,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.35,3854484766.72,3810409316.352,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,centre_frozen,0.5,616309452701.696,609538101215.232,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.5,34156050.432,33374870.528,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.35,738433.44,724639.648,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.2,8349.0435,8239.2825,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.1,235.1274140625,232.62409375,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.05,23.6119228515625,23.167052734375,0.137,0.151
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.02,5.9188251953125,5.782283203125,0.226,0.207
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.01,1.4000242919921875,1.466943115234375,0.645,0.608
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.005,0.4204471282958984,0.6283112182617188,0.851,0.778
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.002,0.30173736572265625,0.5659212188720704,0.905,0.799
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.001,0.2937227325439453,0.5681774597167969,0.911,0.8
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,-0.0005,0.2919536437988281,0.5690165100097656,0.915,0.8
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.0,0.29103431701660154,0.5690420837402344,0.916,0.799
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.0005,0.2910547637939453,0.5676505889892578,0.915,0.799
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.001,0.2921942138671875,0.5653057861328125,0.915,0.795
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.002,0.2998452911376953,0.5608570556640625,0.907,0.797
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.005,0.5068953857421875,0.7110357666015625,0.825,0.743
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.01,4.96631640625,5.12833447265625,0.303,0.29
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.02,36.4146015625,36.1551875,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.05,259.3843203125,258.7467265625,0.1,0.1
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,centre_frozen,0.1,1812.0910625,1820.9409375,0.1,0.1
