problem,method,seed,probe,policy,coords,vector,t,C_fd,quad_r1_f64,ratio_C_fd_over_quad,sign_agrees
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,min,0.001,-3476.476789797678,-3779.210938497463,0.9198948792151449,True
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,min,0.003,-981.9771592138376,-3779.210938497463,0.2598365572058414,True
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,min,0.01,23777.973230842945,-3779.210938497463,-6.291782495818183,False
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,1e-05,1969468.3904591943,1996916.116889414,0.9862549427098747,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,3e-05,2011533.3179648863,1996916.116889414,1.0073198873762617,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.0001,1993202.548687023,1996916.116889414,0.9981403484247624,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.0003,1991320.014888085,1996916.116889414,0.9971976279053494,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.001,2107805.7872464946,1996916.116889414,1.0555304599022481,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.003,1865786.7228016795,1996916.116889414,0.9343340498989041,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.01,947163.8303585304,1996916.116889414,0.47431327853366356,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,1e-05,-4371.694541926984,-3811.56984839384,1.1469538053380224,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,3e-05,-5926.852717990588,-3811.56984839384,1.5549636904825732,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.0001,-4106.103787293591,-3811.56984839384,1.0772736564237082,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.0003,-3801.118036937822,-3811.56984839384,0.9972578722490362,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.001,-3459.352715120989,-3811.56984839384,0.9075926331452979,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.003,-1000.1235147856224,-3811.56984839384,0.26239149604120865,True
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.01,23579.46606189987,-3811.56984839384,-6.186287277887886,False
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,1e-05,2078862.602203912,2003531.5465741167,1.0375991362644654,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,3e-05,2029256.662731744,2003531.5465741167,1.0128398857515448,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.0001,2012832.1369069945,2003531.5465741167,1.004642098273312,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.0003,2007162.484396102,2003531.5465741167,1.0018122688550595,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.001,2135289.085253306,2003531.5465741167,1.0657626474135058,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.003,1981078.9544838755,2003531.5465741167,0.9887934921071578,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.01,972065.0083450616,2003531.5465741167,0.4851757937164589,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,1e-05,1514.9956622551028,-7652.38386724444,-0.19797695574838436,False
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,3e-05,-2031.7386439927527,-7652.38386724444,0.26550401538133567,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.0001,-4221.364052936494,-7652.38386724444,0.551640394179098,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.0003,-5909.1259732444205,-7652.38386724444,0.7721941392064859,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.001,-6020.278530158407,-7652.38386724444,0.7867193589082535,True
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.003,1325.8256077017804,-7652.38386724444,-0.17325654733251108,False
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.01,49878.9429395209,-7652.38386724444,-6.518092114148201,False
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,1e-05,2099049.5170902787,2021012.6809558251,1.0386127394794704,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,3e-05,2050930.27669381,2021012.6809558251,1.0148032696775735,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.0001,2032439.8369669705,2021012.6809558251,1.0056541733353899,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.0003,2024128.772129403,2021012.6809558251,1.001541846423301,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.001,2151214.154908643,2021012.6809558251,1.064423877781529,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.003,1988994.5388666184,2021012.6809558251,0.984157376947252,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.01,956706.1227691527,2021012.6809558251,0.47337957440063394,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,1e-05,1108.4695117347107,-7702.69530409051,-0.14390670641561779,False
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,3e-05,-2334.692397928014,-7702.69530409051,0.30310070770788217,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.0001,-4466.4711281061645,-7702.69530409051,0.5798582121941457,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.0003,-6034.5185204073,-7702.69530409051,0.7834294726941455,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.001,-6027.55081063533,-7702.69530409051,0.7825248919601434,True
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.003,1348.7086734860702,-7702.69530409051,-0.17509568017961707,False
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.01,50282.62564518503,-7702.69530409051,-6.52792609081687,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,1e-05,1804710.3411944483,1730230.8518485152,1.0430459838734016,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,3e-05,1775921.555629371,1730230.8518485152,1.0264072876356594,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.0001,1786854.6808881946,1730230.8518485152,1.0327261700247596,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.0003,1833616.683672278,1730230.8518485152,1.059752623017506,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.001,2045738.830965779,1730230.8518485152,1.1823502215211263,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.003,1853785.2067422091,1730230.8518485152,1.0714091733838251,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,top1,0.01,952237.2912403976,1730230.8518485152,0.5503527406317268,True
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,1e-05,4546.328694621237,-3089.6702990358635,-1.4714607885637268,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,3e-05,3312.643517149204,-3089.6702990358635,-1.0721673177176605,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.0001,1448.0704584207692,-3089.6702990358635,-0.4686812242952401,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.0003,85.12224807367811,-3089.6702990358635,-0.02755059272836996,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.001,68.98534541088797,-3089.6702990358635,-0.02232773685671735,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.003,2316.601040749229,-3089.6702990358635,-0.7497890766766047,False
resolution_s4_train_centre_frozen_ord,resolution_max_b1,4,train_probe,centre_frozen,ordinary,min,0.01,31751.99576642408,-3089.6702990358635,-10.276823315527336,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,1e-05,1826371.1597910067,1745120.318850386,1.0465588762350468,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,3e-05,1795175.7663322203,1745120.318850386,1.0286830924728496,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.0001,1805307.2053529017,1745120.318850386,1.0344886744211221,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.0003,1850424.2100753845,1745120.318850386,1.0603419088572463,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.001,2055707.465469641,1745120.318850386,1.1779746320436273,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.003,1851061.8561436497,1745120.318850386,1.0607072968831477,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,top1,0.01,939894.3029719738,1745120.318850386,0.5385842413382349,True
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,1e-05,4630.66402001111,-3111.755255831464,-1.488119610735193,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,3e-05,3554.90981108887,-3111.755255831464,-1.1424130494925426,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.0001,1574.863917030989,-3111.755255831464,-0.5061014724984159,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.0003,123.67906267401416,-3111.755255831464,-0.039745755210741016,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.001,109.71378767676843,-3111.755255831464,-0.0352578460247359,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.003,2363.683886890973,-3111.755255831464,-0.7595982628972516,False
resolution_s4_train_centre_frozen_rel,resolution_max_b1,4,train_probe,centre_frozen,relative,min,0.01,31805.95302107361,-3111.755255831464,-10.221225773289495,False
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,1e-05,1778809.105775769,1733399.2011790455,1.026197026377903,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,3e-05,1792237.192598862,1733399.2011790455,1.0339437051660088,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.0001,1791635.272154468,1733399.2011790455,1.033596456566849,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.0003,1845571.4838121145,1733399.2011790455,1.064712319330002,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.001,2059560.4037166832,1733399.2011790455,1.1881627742275322,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.003,1901419.6670345096,1733399.2011790455,1.0969312006958223,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,top1,0.01,987724.8964600328,1733399.2011790455,0.5698196328855981,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,1e-05,-677.9415495650197,-6884.414192321211,0.0984748346956212,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,3e-05,-1873.5438947173025,-6884.414192321211,0.2721428203443991,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.0001,-2452.33873686912,-6884.414192321211,0.35621603645004796,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.0003,-1750.464645035156,-6884.414192321211,0.2542648649739294,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.001,-772.2215719648817,-6884.414192321211,0.11216953983190145,True
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.003,6749.869069744804,-6884.414192321211,-0.9804565619066794,False
resolution_s4_train_saved_ord,resolution_max_b1,4,train_probe,saved,ordinary,min,0.01,72279.82117425157,-6884.414192321211,-10.49905179366918,False
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,1e-05,1795656.984133753,1748116.580373093,1.0271952135769535,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,3e-05,1809158.1738969667,1748116.580373093,1.034918491254654,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.0001,1808158.521914127,1748116.580373093,1.0343466461076751,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.0003,1862794.065869569,1748116.580373093,1.0656005936812298,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.001,2074171.0457873424,1748116.580373093,1.18651757501474,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.003,1901213.8148177064,1748116.580373093,1.0875783893153959,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,top1,0.01,974197.5786205884,1748116.580373093,0.5572841019634226,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,1e-05,-857.7734600390129,-6927.560692338122,0.12382041791242765,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,3e-05,-1838.8927528848835,-6927.560692338122,0.265445924554468,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.0001,-2348.686155373425,-6927.560692338122,0.33903508892691053,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.0003,-1725.0122952616746,-6927.560692338122,0.2490071717696443,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.001,-732.1405205057418,-6927.560692338122,0.10568518314325111,True
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.003,6867.88747616988,-6927.560692338122,-0.9913861142733487,False
resolution_s4_train_saved_rel,resolution_max_b1,4,train_probe,saved,relative,min,0.01,73053.24387374775,-6927.560692338122,-10.545305500469247,False
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,1e-05,1533281.6895141653,1532133.5467284997,1.0007493751364671,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,3e-05,1539633.5655198316,1532133.5467284997,1.0048951469063165,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.0001,1525229.834837183,1532133.5467284997,0.9954940534354476,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.0003,1525663.7722731056,1532133.5467284997,0.9957772777254249,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.001,1613427.8636138414,1532133.5467284997,1.053059550232371,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.003,1551415.1377465485,1532133.5467284997,1.0125847978847666,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.01,757703.8680099613,1532133.5467284997,0.4945416603062145,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,1e-05,-6668.994922964798,-6209.430962008319,1.0740106402290754,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,3e-05,-1073.658153247534,-6209.430962008319,0.1729076560825922,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.0001,-3218.5206314094826,-6209.430962008319,0.5183277905981445,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.0003,-5725.122501513507,-6209.430962008319,0.9220043731127704,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.001,-5592.712396509381,-6209.430962008319,0.9006803410373255,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.003,-795.8431784647057,-6209.430962008319,0.12816684545395218,True
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.01,35311.362510759005,-6209.430962008319,-5.686730833599322,False
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,1e-05,1550223.4821229696,1544867.6794814563,1.0034668358414431,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,3e-05,1550113.8013905722,1544867.6794814563,1.0033958389956588,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.0001,1535132.7443986265,1544867.6794814563,0.9936985314586312,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.0003,1536564.382008981,1544867.6794814563,0.9946252371107521,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.001,1631478.3310238712,1544867.6794814563,1.0560634756573368,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.003,1587216.7755194097,1544867.6794814563,1.0274127658960204,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.01,770891.7226482357,1544867.6794814563,0.4990017804676903,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,1e-05,-6582.327438664492,-6254.245710124122,1.0524574415119772,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,3e-05,-254.79216243024575,-6254.245710124122,0.040739071382788566,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.0001,-2661.4486153819785,-6254.245710124122,0.42554270150815027,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.0003,-5335.141756451162,-6254.245710124122,0.8530431971700199,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.001,-5654.99248581447,-6254.245710124122,0.9041845728351214,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.003,-791.6328087149211,-6254.245710124122,0.12657526509287248,True
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.01,35556.24270393492,-6254.245710124122,-5.685136841742227,False
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,1e-05,1405370.9834982438,1502061.7785848456,0.9356279505509433,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,3e-05,1445826.7658125202,1502061.7785848456,0.9625614514835024,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.0001,1472626.144084943,1502061.7785848456,0.9804031798694491,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.0003,1489493.251642276,1502061.7785848456,0.9916324833493794,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.001,1619398.3833985426,1502061.7785848456,1.0781170298629426,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.003,1665734.6054085616,1502061.7785848456,1.1089654428048352,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.01,807580.8864738315,1502061.7785848456,0.5376482498840273,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,1e-05,-7747.914940736677,-6704.680559434029,1.1555979247713348,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,3e-05,-13202.748303520197,-6704.680559434029,1.9691837942887314,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.0001,-12067.66375976276,-6704.680559434029,1.7998864603299523,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.0003,-8562.326651049034,-6704.680559434029,1.27706705414938,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.001,-6673.8749337234,-6704.680559434029,0.9954053551936516,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.003,-540.4762830491825,-6704.680559434029,0.08061178728175028,True
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.01,57085.02036401191,-6704.680559434029,-8.514204346945158,False
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,1e-05,1417510.3764979544,1515054.7143564075,0.9356166236544864,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,3e-05,1456757.203181564,1515054.7143564075,0.9615211842698315,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.0001,1484100.5633833949,1515054.7143564075,0.9795689550484902,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.0003,1500345.2486569402,1515054.7143564075,0.9902911323531204,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.001,1641299.511013535,1515054.7143564075,1.0833268894257433,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.003,1708331.578101711,1515054.7143564075,1.127570880387252,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.01,814490.1203639829,1515054.7143564075,0.5375978257722374,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,1e-05,-8167.67917077854,-6750.646115843587,1.2099107301165164,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,3e-05,-13423.64759349124,-6750.646115843587,1.9884981916006967,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.0001,-11994.987139729574,-6750.646115843587,1.7768650487510607,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.0003,-8486.40432497858,-6750.646115843587,1.2571247521124258,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.001,-6727.59279997548,-6750.646115843587,0.9965850208302283,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.003,-506.9183952101961,-6750.646115843587,0.07509183365729571,True
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.01,56872.861720336994,-6750.646115843587,-8.42480271434432,False
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,1e-05,1527747.34631933,1487688.342123988,1.0269270135827973,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,3e-05,1506529.5841498738,1487688.342123988,1.0126647776233737,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.0001,1531522.6203948318,1487688.342123988,1.029464691649234,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.0003,1591089.1244530752,1487688.342123988,1.0695043305787157,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.001,1908601.0634636497,1487688.342123988,1.282930711642682,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.003,1742821.0235322155,1487688.342123988,1.1714960547744644,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.01,747892.2177897635,1487688.342123988,0.5027210314238196,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,1e-05,3716.7354716149953,-3251.0933225297854,-1.1432263250821966,False
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,3e-05,2107.2044689398854,-3251.0933225297854,-0.6481525628123768,False
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.0001,-366.261226170117,-3251.0933225297854,0.11265786301240864,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.0003,-1166.950407085723,-3251.0933225297854,0.3589409135071151,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.001,-494.0507533455208,-3251.0933225297854,0.15196449450460045,True
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.003,1732.52908867336,-3251.0933225297854,-0.5329065999634919,False
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.01,40486.0229186992,-3251.0933225297854,-12.453048529285422,False
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,1e-05,1547857.8154370922,1503427.7428635168,1.0295525160982804,True
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,3e-05,1526946.5298264583,1503427.7428635168,1.0156434435073989,True
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,0.0001,1549498.8639200956,1503427.7428635168,1.0306440540792663,True
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,0.0003,1608690.660104063,1503427.7428635168,1.070015281905106,True
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,0.001,1933472.2936310484,1503427.7428635168,1.2860427132656496,True
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,0.003,1763843.7285374072,1503427.7428635168,1.173214833177075,True
