method,u1,u2,t1,t2,T1,T2,train_probe_ce,test_probe_ce,train_probe_ce_centred,test_probe_ce_centred
plain,-0.55,-0.7,-0.0006731339763720148,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.376678466796875,2.84415478515625,2.1544981536865233,2.0871243896484373
plain,-0.55,-0.65,-0.0006731339763720148,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,2.14735009765625,2.6227772216796876,1.9251697845458986,1.865746826171875
plain,-0.55,-0.6,-0.0006731339763720148,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.943966064453125,2.42639453125,1.7217857513427735,1.6693641357421876
plain,-0.55,-0.55,-0.0006731339763720148,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.7653729248046874,2.2541826171875,1.543192611694336,1.4971522216796873
plain,-0.55,-0.5,-0.0006731339763720148,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.6101898193359374,2.104496337890625,1.388009506225586,1.3474659423828124
plain,-0.55,-0.45,-0.0006731339763720148,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.4770272216796876,1.9764304809570312,1.2548469085693361,1.2194000854492186
plain,-0.55,-0.4,-0.0006731339763720148,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.3642996215820313,1.8687821044921875,1.1421193084716799,1.1117517089843751
plain,-0.55,-0.35,-0.0006731339763720148,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.2706318969726562,1.780489013671875,1.0484515838623047,1.0234586181640624
plain,-0.55,-0.3,-0.0006731339763720148,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,1.1948251953125,1.710481689453125,0.9726448822021484,0.9534512939453125
plain,-0.55,-0.25,-0.0006731339763720148,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,1.136197998046875,1.658120849609375,0.9140176849365235,0.9010904541015624
plain,-0.55,-0.2,-0.0006731339763720148,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,1.0936864013671874,1.6220809326171874,0.8715060882568358,0.865050537109375
plain,-0.55,-0.15,-0.0006731339763720148,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,1.0662481994628907,1.601267822265625,0.8440678863525392,0.8442374267578124
plain,-0.55,-0.1,-0.0006731339763720148,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,1.0530330200195313,1.5944456787109376,0.8308527069091797,0.8374152832031251
plain,-0.55,-0.05,-0.0006731339763720148,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,1.0527686157226563,1.6008886108398437,0.8305883026123048,0.8438582153320312
plain,-0.55,0.0,-0.0006731339763720148,0.0,0.0012238799570400269,0.0014645035812604406,1.0646507568359376,1.620031005859375,0.842470443725586,0.8630006103515625
plain,-0.55,0.05,-0.0006731339763720148,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,1.0881087036132813,1.6513349609375,0.8659283905029297,0.8943045654296876
plain,-0.55,0.1,-0.0006731339763720148,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,1.1227030639648437,1.6943377685546874,0.9005227508544921,0.937307373046875
plain,-0.55,0.15,-0.0006731339763720148,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,1.1685364379882812,1.7489924926757812,0.9463561248779296,0.9919620971679687
plain,-0.55,0.2,-0.0006731339763720148,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,1.225654541015625,1.8149114379882811,1.0034742279052735,1.0578810424804685
plain,-0.55,0.25,-0.0006731339763720148,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,1.2938955688476563,1.8914210205078126,1.0717152557373049,1.134390625
plain,-0.55,0.3,-0.0006731339763720148,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,1.37318017578125,1.9786007080078125,1.1509998626708986,1.2215703125
plain,-0.55,0.35,-0.0006731339763720148,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.4631213989257812,2.0761048583984376,1.2409410858154297,1.319074462890625
plain,-0.55,0.4,-0.0006731339763720148,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.5634696655273437,2.183791748046875,1.3412893524169922,1.4267613525390623
plain,-0.55,0.45,-0.0006731339763720148,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.6735966796875,2.30144921875,1.4514163665771485,1.5444188232421876
plain,-0.55,0.5,-0.0006731339763720148,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.7929964599609376,2.4289432373046873,1.5708161468505861,1.6719128417968747
plain,-0.55,0.55,-0.0006731339763720148,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.9213707275390626,2.565836669921875,1.699190414428711,1.8088062744140623
plain,-0.55,0.6,-0.0006731339763720148,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,2.058603759765625,2.71147900390625,1.8364234466552734,1.9544486083984376
plain,-0.55,0.65,-0.0006731339763720148,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,2.2043798828125,2.8651439208984373,1.9821995697021484,2.1081135253906247
plain,-0.55,0.7,-0.0006731339763720148,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.3584144287109376,3.026417236328125,2.136234115600586,2.2693868408203124
plain,-0.55,0.75,-0.0006731339763720148,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.520327880859375,3.1947244873046876,2.2981475677490235,2.437694091796875
plain,-0.55,0.8,-0.0006731339763720148,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.6900679931640625,3.369260986328125,2.467887680053711,2.6122305908203125
plain,-0.55,0.85,-0.0006731339763720148,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,2.8671405029296877,3.5494381103515624,2.644960189819336,2.79240771484375
plain,-0.55,0.9,-0.0006731339763720148,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,3.05117431640625,3.735016845703125,2.8289940032958985,2.9779864501953126
plain,-0.55,0.95,-0.0006731339763720148,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,3.241543212890625,3.925830810546875,3.0193628997802735,3.1688004150390623
plain,-0.55,1.0,-0.0006731339763720148,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,3.437691650390625,4.1211397705078125,3.2155113372802733,3.364109375
plain,-0.5,-1.0,-0.0006119399785200134,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,4.2790068359375,4.6804326171875,4.056826522827149,3.9234022216796873
plain,-0.5,-0.95,-0.0006119399785200134,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,3.882765625,4.295073486328125,3.6605853118896485,3.538043090820312
plain,-0.5,-0.9,-0.0006119399785200134,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,3.51054638671875,3.9347938232421873,3.2883660736083984,3.1777634277343747
plain,-0.5,-0.85,-0.0006119399785200134,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,3.16352783203125,3.6003138427734376,2.941347518920898,2.843283447265625
plain,-0.5,-0.8,-0.0006119399785200134,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.84273291015625,3.291564453125,2.6205525970458985,2.5345340576171873
plain,-0.5,-0.75,-0.0006119399785200134,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.5489801025390624,3.008824462890625,2.3267997894287107,2.2517940673828125
plain,-0.5,-0.7,-0.0006119399785200134,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.2826085205078126,2.7524376220703126,2.060428207397461,1.9954072265625
plain,-0.5,-0.65,-0.0006119399785200134,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,2.043383117675781,2.5222581787109375,1.8212028045654296,1.765227783203125
plain,-0.5,-0.6,-0.0006119399785200134,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.8311163330078124,2.31769677734375,1.608936019897461,1.5606663818359374
plain,-0.5,-0.55,-0.0006119399785200134,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.6448947143554689,2.137989990234375,1.4227144012451174,1.3809595947265625
plain,-0.5,-0.5,-0.0006119399785200134,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.4831123657226561,1.9816114501953126,1.2609320526123047,1.2245810546875
plain,-0.5,-0.45,-0.0006119399785200134,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.3442965698242189,1.8475650634765626,1.1221162567138674,1.09053466796875
plain,-0.5,-0.4,-0.0006119399785200134,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.22658447265625,1.7345272216796874,1.0044041595458986,0.9774968261718749
plain,-0.5,-0.35,-0.0006119399785200134,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.1284727783203126,1.641470703125,0.906292465209961,0.8844403076171875
plain,-0.5,-0.3,-0.0006119399785200134,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,1.0487276000976562,1.567046142578125,0.8265472869873046,0.8100157470703125
plain,-0.5,-0.25,-0.0006119399785200134,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.9863074340820313,1.5106393432617187,0.7641271209716797,0.7536089477539062
plain,-0.5,-0.2,-0.0006119399785200134,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.9402808227539062,1.4711077880859376,0.7181005096435547,0.7140773925781251
plain,-0.5,-0.15,-0.0006119399785200134,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.9099127502441406,1.4470755615234374,0.6877324371337891,0.6900451660156249
plain,-0.5,-0.1,-0.0006119399785200134,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.8941649780273437,1.4373677978515624,0.6719846649169922,0.68033740234375
plain,-0.5,-0.05,-0.0006119399785200134,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.8918158569335938,1.44094970703125,0.6696355438232422,0.6839193115234375
plain,-0.5,0.0,-0.0006119399785200134,0.0,0.0012238799570400269,0.0014645035812604406,0.901754150390625,1.4572970581054687,0.6795738372802734,0.7002666625976562
plain,-0.5,0.05,-0.0006119399785200134,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.9232539978027344,1.4860496826171874,0.7010736846923828,0.7290192871093749
plain,-0.5,0.1,-0.0006119399785200134,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.9558834228515625,1.5267579956054687,0.7337031097412109,0.7697276000976562
plain,-0.5,0.15,-0.0006119399785200134,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.9994640197753907,1.57910595703125,0.7772837066650391,0.8220755615234375
plain,-0.5,0.2,-0.0006119399785200134,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,1.05410107421875,1.6428563232421876,0.8319207611083984,0.8858259277343751
plain,-0.5,0.25,-0.0006119399785200134,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,1.1198546752929688,1.7174554443359376,0.8976743621826172,0.9604250488281251
plain,-0.5,0.3,-0.0006119399785200134,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,1.1966456909179688,1.8027158203125,0.9744653778076172,1.0456854248046876
plain,-0.5,0.35,-0.0006119399785200134,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.2843319702148437,1.8985563354492188,1.0621516571044922,1.1415259399414062
plain,-0.5,0.4,-0.0006119399785200134,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.382716552734375,2.0045841064453125,1.1605362396240235,1.2475537109375
plain,-0.5,0.45,-0.0006119399785200134,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.49116748046875,2.1206558837890626,1.2689871673583986,1.36362548828125
plain,-0.5,0.5,-0.0006119399785200134,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.6092862548828124,2.24680712890625,1.387105941772461,1.4897767333984375
plain,-0.5,0.55,-0.0006119399785200134,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.7365477905273436,2.3823671875,1.5143674774169922,1.6253367919921873
plain,-0.5,0.6,-0.0006119399785200134,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.87280712890625,2.527098388671875,1.6506268157958985,1.7700679931640626
plain,-0.5,0.65,-0.0006119399785200134,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,2.017885192871094,2.680109130859375,1.7957048797607424,1.9230787353515626
plain,-0.5,0.7,-0.0006119399785200134,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.17114501953125,2.84083154296875,1.9489647064208986,2.0838011474609375
plain,-0.5,0.75,-0.0006119399785200134,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.3324517822265625,3.0084495849609376,2.1102714691162108,2.251419189453125
plain,-0.5,0.8,-0.0006119399785200134,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.5013951416015625,3.1823465576171874,2.279214828491211,2.425316162109375
plain,-0.5,0.85,-0.0006119399785200134,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,2.6777015380859375,3.3617677001953123,2.455521224975586,2.6047373046874998
plain,-0.5,0.9,-0.0006119399785200134,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,2.8607314453125,3.546370849609375,2.6385511322021484,2.7893404541015623
plain,-0.5,0.95,-0.0006119399785200134,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,3.050235595703125,3.73590966796875,2.828055282592773,2.9788792724609374
plain,-0.5,1.0,-0.0006119399785200134,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,3.2455068359375,3.9298311767578125,3.023326522827148,3.17280078125
plain,-0.45,-1.0,-0.0005507459806680121,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,4.251960205078125,4.6485263671875,4.029779891967773,3.8914959716796877
plain,-0.45,-0.95,-0.0005507459806680121,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,3.8476563720703125,4.255076904296875,3.625476058959961,3.498046508789062
plain,-0.45,-0.9,-0.0005507459806680121,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,3.467175048828125,3.8867177734375,3.2449947357177735,3.129687377929687
plain,-0.45,-0.85,-0.0005507459806680121,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,3.1116158447265625,3.5443035888671877,2.889435531616211,2.787273193359375
plain,-0.45,-0.8,-0.0005507459806680121,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.781834228515625,3.2279720458984373,2.5596539154052733,2.4709416503906247
plain,-0.45,-0.75,-0.0005507459806680121,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.478226806640625,2.9374293212890623,2.256046493530273,2.1803989257812497
plain,-0.45,-0.7,-0.0005507459806680121,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.2019222412109376,2.67312744140625,1.9797419281005861,1.9160970458984372
plain,-0.45,-0.65,-0.0005507459806680121,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,1.9533922729492188,2.4350523681640626,1.7312119598388673,1.67802197265625
plain,-0.45,-0.6,-0.0005507459806680121,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.7328810424804688,2.2230960693359374,1.5107007293701173,1.4660656738281248
plain,-0.45,-0.55,-0.0005507459806680121,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.5395633544921874,2.036275451660156,1.317383041381836,1.2792450561523436
plain,-0.45,-0.5,-0.0005507459806680121,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.371732666015625,1.8736367797851563,1.1495523529052736,1.1166063842773437
plain,-0.45,-0.45,-0.0005507459806680121,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.2278248901367188,1.7340155639648438,1.0056445770263673,0.9769851684570313
plain,-0.45,-0.4,-0.0005507459806680121,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.1056119995117188,1.6161651000976562,0.8834316864013673,0.8591347045898438
plain,-0.45,-0.35,-0.0005507459806680121,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.0037105102539063,1.518716064453125,0.7815301971435548,0.7616856689453125
plain,-0.45,-0.3,-0.0005507459806680121,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.92065234375,1.4405265502929687,0.6984720306396485,0.6834961547851562
plain,-0.45,-0.25,-0.0005507459806680121,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.8551456909179688,1.3806209106445313,0.6329653778076172,0.6235905151367188
plain,-0.45,-0.2,-0.0005507459806680121,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.8061873779296875,1.33781103515625,0.584007064819336,0.5807806396484375
plain,-0.45,-0.15,-0.0005507459806680121,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.7731050109863281,1.3107940673828125,0.5509246978759765,0.553763671875
plain,-0.45,-0.1,-0.0005507459806680121,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.7547657470703125,1.2983296508789062,0.5325854339599609,0.5412992553710937
plain,-0.45,-0.05,-0.0005507459806680121,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.7501690979003907,1.299301025390625,0.5279887847900391,0.5422706298828125
plain,-0.45,0.0,-0.0005507459806680121,0.0,0.0012238799570400269,0.0014645035812604406,0.75806689453125,1.3132642822265626,0.5358865814208984,0.5562338867187501
plain,-0.45,0.05,-0.0005507459806680121,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.7776990356445312,1.3396021728515626,0.5555187225341797,0.5825717773437501
plain,-0.45,0.1,-0.0005507459806680121,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.8084598388671875,1.378000244140625,0.586279525756836,0.6209698486328125
plain,-0.45,0.15,-0.0005507459806680121,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.849991943359375,1.42823876953125,0.6278116302490234,0.6712083740234375
plain,-0.45,0.2,-0.0005507459806680121,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.9024892272949219,1.4897736206054688,0.6803089141845703,0.7327432250976563
plain,-0.45,0.25,-0.0005507459806680121,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.9657819213867187,1.5625128173828124,0.7436016082763671,0.805482421875
plain,-0.45,0.3,-0.0005507459806680121,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,1.0400120849609376,1.6460671997070313,0.817831771850586,0.8890368041992188
plain,-0.45,0.35,-0.0005507459806680121,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,1.1253242797851561,1.74007421875,0.9031439666748046,0.9830438232421875
plain,-0.45,0.4,-0.0005507459806680121,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.2214432983398438,1.84446875,0.9992629852294922,1.0874383544921877
plain,-0.45,0.45,-0.0005507459806680121,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.3278028564453126,1.95907421875,1.1056225433349611,1.2020438232421875
plain,-0.45,0.5,-0.0005507459806680121,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.444127685546875,2.08356201171875,1.2219473724365235,1.3265316162109375
plain,-0.45,0.55,-0.0005507459806680121,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.5698648071289063,2.2177056884765625,1.3476844940185548,1.4606752929687499
plain,-0.45,0.6,-0.0005507459806680121,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.7050288696289062,2.3611304931640626,1.4828485565185547,1.60410009765625
plain,-0.45,0.65,-0.0005507459806680121,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,1.8491953735351563,2.512976318359375,1.6270150604248048,1.7559459228515624
plain,-0.45,0.7,-0.0005507459806680121,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.001635803222656,2.6725784912109374,1.7794554901123047,1.9155480957031248
plain,-0.45,0.75,-0.0005507459806680121,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.161921142578125,2.839152099609375,1.9397408294677734,2.0821217041015623
plain,-0.45,0.8,-0.0005507459806680121,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.329908447265625,3.0119625244140624,2.1077281341552734,2.25493212890625
plain,-0.45,0.85,-0.0005507459806680121,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,2.505039306640625,3.190262451171875,2.282858993530273,2.4332320556640625
plain,-0.45,0.9,-0.0005507459806680121,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,2.687025146484375,3.3735274658203127,2.4648448333740234,2.6164970703125
plain,-0.45,0.95,-0.0005507459806680121,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,2.8753978271484373,3.561497802734375,2.6532175140380856,2.8044674072265625
plain,-0.45,1.0,-0.0005507459806680121,0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,3.0695009765625,3.753583984375,2.847320663452148,2.9965535888671875
plain,-0.4,-1.0,-0.0004895519828160107,-0.0014645035812604406,0.0012238799570400269,0.0014645035812604406,4.230648193359375,4.623990966796875,4.0084678802490235,3.866960571289062
plain,-0.4,-0.95,-0.0004895519828160107,-0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,3.819654541015625,4.223412841796875,3.5974742279052734,3.466382446289062
plain,-0.4,-0.9,-0.0004895519828160107,-0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,3.4319346923828125,3.8476563720703125,3.2097543792724608,3.0906259765625
plain,-0.4,-0.85,-0.0004895519828160107,-0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,3.0689095458984377,3.4978436279296874,2.846729232788086,2.740813232421875
plain,-0.4,-0.8,-0.0004895519828160107,-0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.731018310546875,3.1743851318359373,2.5088379974365234,2.4173547363281247
plain,-0.4,-0.75,-0.0004895519828160107,-0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.4189080810546875,2.877063232421875,2.1967277679443358,2.120032836914062
plain,-0.4,-0.7,-0.0004895519828160107,-0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,2.13388037109375,2.605702392578125,1.9117000579833985,1.8486719970703125
plain,-0.4,-0.65,-0.0004895519828160107,-0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,1.8770711059570313,2.360541748046875,1.6548907928466798,1.6035113525390625
plain,-0.4,-0.6,-0.0004895519828160107,-0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.6488946533203126,2.1415841064453125,1.4267143402099611,1.3845537109375
plain,-0.4,-0.55,-0.0004895519828160107,-0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.4489756469726562,1.9483139038085937,1.2267953338623048,1.1912835083007813
plain,-0.4,-0.5,-0.0004895519828160107,-0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.27560009765625,1.7799473876953125,1.0534197845458986,1.0229169921875
plain,-0.4,-0.45,-0.0004895519828160107,-0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.1268619995117188,1.6352725830078125,0.9046816864013673,0.8782421875
plain,-0.4,-0.4,-0.0004895519828160107,-0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.0008622131347655,1.5131337890625,0.778681900024414,0.7561033935546876
plain,-0.4,-0.35,-0.0004895519828160107,-0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.89571142578125,1.4118549194335936,0.6735311126708984,0.6548245239257812
plain,-0.4,-0.3,-0.0004895519828160107,-0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.8098799743652344,1.3303219604492187,0.5876996612548828,0.5732915649414062
plain,-0.4,-0.25,-0.0004895519828160107,-0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.741919921875,1.2673937377929687,0.5197396087646484,0.5103633422851562
plain,-0.4,-0.2,-0.0004895519828160107,-0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.6906140747070313,1.2216632080078125,0.4684337615966797,0.4646328125
plain,-0.4,-0.15,-0.0004895519828160107,-0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.6551661376953125,1.1918935546875,0.43298582458496093,0.43486315917968754
plain,-0.4,-0.1,-0.0004895519828160107,-0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.634461669921875,1.1769022216796876,0.41228135681152345,0.41987182617187513
plain,-0.4,-0.05,-0.0004895519828160107,-7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.6274802551269532,1.1756388549804688,0.4052999420166016,0.41860845947265635
plain,-0.4,0.0,-0.0004895519828160107,0.0,0.0012238799570400269,0.0014645035812604406,0.6333557434082031,1.1873157958984375,0.41117543029785153,0.430285400390625
plain,-0.4,0.05,-0.0004895519828160107,7.322517906302204e-05,0.0012238799570400269,0.0014645035812604406,0.6510823059082032,1.21146337890625,0.4289019927978516,0.45443298339843763
plain,-0.4,0.1,-0.0004895519828160107,0.00014645035812604407,0.0012238799570400269,0.0014645035812604406,0.6799349670410156,1.2476857299804687,0.45775465393066406,0.4906553344726562
plain,-0.4,0.15,-0.0004895519828160107,0.00021967553718906608,0.0012238799570400269,0.0014645035812604406,0.7195394897460937,1.2959899291992187,0.49735917663574214,0.5389595336914063
plain,-0.4,0.2,-0.0004895519828160107,0.00029290071625208815,0.0012238799570400269,0.0014645035812604406,0.7698357849121094,1.3557702026367187,0.5476554718017578,0.5987398071289062
plain,-0.4,0.25,-0.0004895519828160107,0.00036612589531511016,0.0012238799570400269,0.0014645035812604406,0.8308708801269531,1.426576416015625,0.6086905670166015,0.6695460205078124
plain,-0.4,0.3,-0.0004895519828160107,0.00043935107437813217,0.0012238799570400269,0.0014645035812604406,0.902865478515625,1.50835888671875,0.6806851654052735,0.7513284912109376
plain,-0.4,0.35,-0.0004895519828160107,0.0005125762534411542,0.0012238799570400269,0.0014645035812604406,0.9856670227050781,1.6008298950195312,0.7634867095947265,0.8437994995117187
plain,-0.4,0.4,-0.0004895519828160107,0.0005858014325041763,0.0012238799570400269,0.0014645035812604406,1.0791911010742188,1.70353955078125,0.8570107879638672,0.9465091552734376
plain,-0.4,0.45,-0.0004895519828160107,0.0006590266115671983,0.0012238799570400269,0.0014645035812604406,1.1834266357421874,1.81656494140625,0.9612463226318358,1.0595345458984373
plain,-0.4,0.5,-0.0004895519828160107,0.0007322517906302203,0.0012238799570400269,0.0014645035812604406,1.297807373046875,1.9394910278320312,1.0756270599365236,1.1824606323242186
plain,-0.4,0.55,-0.0004895519828160107,0.0008054769696932424,0.0012238799570400269,0.0014645035812604406,1.4220032958984374,2.0719376220703123,1.199822982788086,1.3149072265624997
plain,-0.4,0.6,-0.0004895519828160107,0.0008787021487562643,0.0012238799570400269,0.0014645035812604406,1.55576220703125,2.2136522216796877,1.3335818939208985,1.456621826171875
plain,-0.4,0.65,-0.0004895519828160107,0.0009519273278192865,0.0012238799570400269,0.0014645035812604406,1.698621826171875,2.3639434814453124,1.4764415130615236,1.6069130859374998
plain,-0.4,0.7,-0.0004895519828160107,0.0010251525068823084,0.0012238799570400269,0.0014645035812604406,1.8498482055664063,2.5220263671875,1.6276678924560548,1.7649959716796872
plain,-0.4,0.75,-0.0004895519828160107,0.0010983776859453305,0.0012238799570400269,0.0014645035812604406,2.00891015625,2.687168701171875,1.7867298431396483,1.9301383056640624
plain,-0.4,0.8,-0.0004895519828160107,0.0011716028650083526,0.0012238799570400269,0.0014645035812604406,2.17550537109375,2.8584713134765627,1.9533250579833987,2.10144091796875
plain,-0.4,0.85,-0.0004895519828160107,0.0012448280440713745,0.0012238799570400269,0.0014645035812604406,2.349413330078125,3.035197509765625,2.1272330169677733,2.2781671142578124
plain,-0.4,0.9,-0.0004895519828160107,0.0013180532231343966,0.0012238799570400269,0.0014645035812604406,2.53013232421875,3.216655517578125,2.3079520111083984,2.4596251220703125
plain,-0.4,0.95,-0.0004895519828160107,0.0013912784021974185,0.0012238799570400269,0.0014645035812604406,2.7170985107421877,3.4028267822265623,2.494918197631836,2.6457963867187497
