objective,method,seed,probe,draw,rademacher_seed,z_sha256,trace_ordinary,trace_relative,trace_covariance,zHz_direct,seconds
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,54,1664344291,c68a6fde42ef6e2dc5221b4b8d432d6e45344a92674b0d8061ad6b71a07e9422,7451.854623544918,12475.763444927034,67.11625646785853,7451.854623544918,1.050981044769287
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,55,1530737715,50d850d9b712b28880f337e7e1097b2b1aed07fdf66920e090efdfff243ea8c0,8103.592029662308,13913.708007333336,123.5395740517728,8103.592029662308,1.0512242317199707
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,56,1205378019,8d9b89778ea4875ce6eaf4a1d0a0104b6a251be89c2f94fbf7207f860b54e7c5,14324.503419006418,23246.9982825126,97.73328827317509,14324.503419006418,1.0496714115142822
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,57,73356104,6790f8766567e9380f4bdf24ec6cac721ebf59a58f17e09af34ecafb9922bec2,19118.08427866298,30896.209357268017,116.1524791096621,19118.08427866298,1.0459399223327637
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,58,2100005025,03e455a88d60d8e139fa5ab8f3b33847a00bfd31904ae45e53ff91d28a3d860a,11552.62860901779,18720.091836974527,78.10594956041744,11552.62860901779,1.0412745475769043
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,59,585311438,0325fb1b80d6045728b426b71833d3ebb02eb04081c03c637cdd855496333f67,10930.022888777487,18363.76695917496,102.2183457757031,10930.022888777487,1.0432679653167725
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,60,1314561271,462222031f5d79a83e35f82151bd4d5a6891d6abc50304fcbf94b2b687181977,7425.472676506353,12690.394145020007,57.106229241498774,7425.472676506353,1.0400476455688477
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,61,957245274,a9ba13b6b6bc8dcb382d869b2d6e11259390f4eeaeab9a9596487c3f3d575aba,16390.00826427611,26387.660558011667,93.36928894253391,16390.00826427611,1.042776107788086
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,62,931822274,052d1480759da853fe974d471ac96106f431a2927f0715c154d3dde4aa8ca53c,16279.42429577955,26102.89486886675,117.40663171110907,16279.42429577955,1.0335464477539062
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,63,412132983,af611a182614c238fd548df4eefc11e59f0a34a38747cdd18f56a9887316162e,6643.372010784136,11073.820276626364,50.688596307736724,6643.372010784136,1.0317606925964355
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,64,764998066,0b2aded9ba510359efb240af493ec969a5c0a02a75c6d2cd62b1e181bb8a2ebf,7366.540075082114,13110.1446153352,117.27405104055481,7366.540075082114,1.0596420764923096
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,65,185325486,824d732c902ffae8835e591a5636a6beb281a66c6f30dfcab55df0154e1ee771,12665.333649470369,21398.419001681574,136.92335552317329,12665.333649470369,1.0523409843444824
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,66,40717663,419dca33abd146058caad269b0362c79999c489717f35b836e6612590bfe23a2,8452.679769412265,14178.348306817252,94.74583099646297,8452.679769412265,1.0543980598449707
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,67,617494626,bb1125a5bf60e1788673bb0a15412593b9ed03749a0f109ca1ae10f933eb3e33,7551.152869781159,13408.43674419416,119.70343986775838,7551.152869781159,1.0598680973052979
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,68,279232992,1fa3363dbeeef438cd3590180546076362cb4207d3e20486c284f3c928560922,10587.274259173428,17423.030496587162,80.1638624823309,10587.274259173428,1.0660045146942139
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,69,456845200,2626151334bcbba647c9d6339c1f75c8f887aa2ec4b4085719d99bc290e91276,7336.6534051800845,13115.599940847218,106.24337765521432,7336.6534051800845,1.0560986995697021
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,70,1756609109,c1f5d6c9b4e396a52fe74f2cc9c24b916c9b0d1458f6a57790325fc399d4a590,13272.236886474042,22133.739570167654,86.58450613643437,13272.236886474042,1.0611612796783447
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,71,517656631,6a143e247307514d2f7a711c2483314a2d66341c4d529b70758535afe20d06df,14551.556005686405,24289.076775494745,116.5138718943604,14551.556005686405,1.067014455795288
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,72,150957096,0ac46eb0c7074d262386d81756efb01220b292a35832e47f6a3a54d903cf08e0,7061.42761469222,12047.04746311274,83.02593156917608,7061.42761469222,1.064124584197998
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,73,1139546472,b436e8d26cd5932d20fc4bd4a215debdb0e5a87dc955b156ce16f0d3a46ce13d,7110.395923737873,11546.419424490863,70.53647238652738,7110.395923737873,1.0624732971191406
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,74,653525381,6d8cc326cf3eeec471bb23ffe7e3c73539f6a90aaec8dadf93e5430bc702c907,12700.671561804658,20359.815659570326,73.29414453907431,12700.671561804658,1.0681447982788086
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,75,595156522,e3e3ad55bde7058f5434ad7ab9e9d1da40f0b38b7b4571212e3e0f55ed7952df,8915.522106561111,15143.581918329322,66.68505275202222,8915.522106561111,1.0665972232818604
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,76,1139333450,0ac54292c5a2fd51147fd3caa0f96296c9c5bfe41a669dbfd483ae13d93f88a0,7661.454695907138,12961.09102470235,90.89862593964371,7661.454695907138,1.0664186477661133
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,77,1960340274,2174818b09adae7d8f651b9ec9dc5cb1940cc1bf07f14827e6c63dab89826cbb,7622.447154982932,12869.229955233002,84.73879294040431,7622.447154982932,1.0708141326904297
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,78,1807710624,1c4eae6e7a7e0b66a7ccbbc64864443ae546d3e828df277f0d86eae9b99acfcf,15694.233517576358,25163.808327232946,79.44363051128225,15694.233517576358,1.0716948509216309
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,79,300449172,12be1f0e72ad550734d6cdae1520890e6922606fee0d61e291abe85aa2048002,7655.618673196543,12366.994251823768,59.27581183904884,7655.618673196543,1.0750353336334229
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,80,1989495753,f972656123d606dfc8cfd2bb069337fd575993cd092588393b7af3b80acd3020,7518.344445402618,12780.380390588793,85.86821782641115,7518.344445402618,1.0783588886260986
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,81,898869119,2f957e39a26cdb298720d2e4e71d6c6d35518acc84b3af382226263f5f7578d0,12136.458088040497,20401.651450204226,142.02203654535376,12136.458088040497,1.07293701171875
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,82,1515590028,362d557e1c56f586de964c9412c6909ee3503dace5785a56be23766fd6390ef9,18189.23297849638,30217.22675213864,171.0770735135521,18189.23297849638,1.075974941253662
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,83,1632725398,e6ddee75002c45f74288d9324bd6a8ba069a38f3246752a5d4b65066807b35b3,7405.723747213284,12067.194496971662,47.33558621532487,7405.723747213284,1.0781705379486084
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,84,815281821,39a2f766a1f2a4f00ab0f80c4aa94e4b1cac79b55f303440df7f401c9dcdd156,5591.1495654934115,10791.815530162743,117.35895221120605,5591.1495654934115,1.0775527954101562
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,85,1296130450,34017398d3875441714de4bfc9ebbbe591d6225e18b3391e2c53657046c6101e,9219.08040469067,15757.169192688281,87.32322948252863,9219.08040469067,1.0808100700378418
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,86,65342386,7f686165699e3531df8817d0f495614412f39d2529ed84bc121224704d29f527,6006.534031004398,9684.455306455226,54.54936430052956,6006.534031004398,1.080880880355835
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,87,984560877,6959147d071240e0c96d6061d2874e4bd32402ba2244e24fb3bbabdb219e2cd1,10328.018112037767,16736.915804813478,64.80748596119331,10328.018112037767,1.082071304321289
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,88,554060736,00eb05c65f3d5859649d7dc9a808313ece69dd8d89be4c7ac41790a9a1f54469,6121.294627407668,10108.556323441097,56.50376766178465,6121.294627407668,1.0813376903533936
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,89,853694730,1bb1bbedbe912c13b0b5698299ca830d923d51753c70e070a5c19ebb68bf6bd9,9650.94810379378,15564.325029886306,76.18250792401179,9650.94810379378,1.0840346813201904
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,90,604523631,80187ba7a54c1c57639081cf8139dafbaf5a60bff2816f1c9c0d3b3d3adf0526,8310.739248245169,13606.14720155587,79.1466518056057,8310.739248245169,1.0813274383544922
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,91,645232035,7da03937534576bd8e329f3b8fca1d26f26272991a08c911a21deff1f7015abd,8208.075529007125,13120.007918970881,71.24575646393782,8208.075529007125,1.085184097290039
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,92,719891396,5fb84256984d125b53b8bbe1428bcb90d0595576cdf537515d75b9d8628cd345,8324.967198881,13688.08017778466,64.79308981808995,8324.967198881,1.0882806777954102
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,93,1251740943,eba831ef10c6c4d96d02b5f1c7fbec94899a2b18bd84b153e2646d6b41c6d5d4,12224.702821237355,20667.491954016732,105.29876827505734,12224.702821237355,1.0873281955718994
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,94,1782395951,21f4846ef85726edb195a1c771b21e15aa1c767865d8396e2411f2549a2d2eea,8321.23288048341,13892.285741715425,57.81834176560513,8321.23288048341,1.0842151641845703
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,95,1715451284,ea035988eb43f2e084779e3c71a787de2985e530cd0e357e4059c3667e38eca4,7611.302844263017,12480.052668913564,67.41889353246104,7611.302844263017,1.0829737186431885
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,96,1890500166,1bc5bd7c3d8af8e2b2bd421f98bf4ce6c6756aae588566904ed3a376242a5160,9473.423106660775,19677.290807186695,279.651849667879,9473.423106660775,1.0908989906311035
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,97,532582034,2a66331e9f58f5d8a33e91944161773e55682f87bb25c01f4fbd320ad2d8abf4,7610.598233605211,12118.743090791892,51.12178463983509,7610.598233605211,1.0911569595336914
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,98,1797193902,0eee86d3c9aff1c2c5953f15cbc5277195ddcde721100e49f1205a290868351d,8063.41383929865,13243.708886243918,51.098693559146724,8063.41383929865,1.0851447582244873
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,99,226587961,5c7d14bfabaed94054482a5c5bc09814f45b02c3df8e8fbda0b4d8e98dd40ffc,6512.646716475079,10994.559905056589,78.83761502655382,6512.646716475079,1.0828683376312256
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,100,1488744362,ef3da5237bb6bd8ee076cd66fc5d1dd409e2449eebd6342ef4a325e1d97ff241,11460.685517001606,19330.714606984988,102.18135609931787,11460.685517001606,1.0877649784088135
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,101,503425854,00f8402206904f48a20285f29ab64e279e9d41c9229ee86de37716c88ffa9f09,8477.336324180593,14109.82084635284,76.16867425808242,8477.336324180593,1.0871391296386719
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,102,1915283531,3b293df32b13e84d3b60be5ba254d1c51998392f5e682804f0511a5d0884e62f,14365.484658035683,23606.470136225107,101.35234727668693,14365.484658035683,1.082674264907837
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,103,1376712948,68139dfe9deb69125eb92cf1fd333d88c335ceafc545fbb8d05d0f3740697666,7691.202710222773,13301.978411381815,84.51132018488254,7691.202710222773,1.082179307937622
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,104,2068732178,096716152bb2a1420ed1a3c51395a5dc32184b2cc2e1c9dc3cae85238e465fd7,9967.86652515395,17086.30502653155,85.8529200930946,9967.86652515395,1.0836830139160156
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,105,1812489816,6546e2ec5c3dd341a24a9eefe1dc35fde1443a8e4ece09ce861d48619ea8756f,11002.926779228495,18735.650758858348,137.7697929555402,11002.926779228495,1.0837774276733398
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,106,737385457,0c68bb402f4b9c9345ffde83e8c01021b43dd6c1725fb2065d15ba03f30c5362,7700.288106300024,12887.829075962174,78.12938271363019,7700.288106300024,1.0789475440979004
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,107,860737401,fa7c2b71acd9060967cf87088792c381b8c338c6c6e0799859c70f74cbe0f6ef,14421.46471507498,25754.53069844264,189.73170293398636,14421.46471507498,1.0809528827667236
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,108,1536108616,c4c1909dade9506f03613498251abe7f3bdda1336439cec745b91305fed7c546,9578.26891863023,14624.003258745002,35.77919710874707,9578.26891863023,1.0870788097381592
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,109,1597834924,1052b67731e452b92e3d1611311de86c756ebfc6b138807c85ccb0a7828ce495,6812.964864140187,11855.48310620232,109.66276133240086,6812.964864140187,1.0778486728668213
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,110,275728157,8dac886af75c33c376bd11f63b86b1cd6b6d380b575c5210a824c8a236751fed,16351.572571005789,28369.388392203426,180.98819858990728,16351.572571005789,1.0796449184417725
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,111,2025211643,00ee89cee73bda7529bf45a9bfd03bf5edeeab2a715eaf8807dc15d2948f92a4,13994.702364602766,22240.888539926433,67.16991442192959,13994.702364602766,1.0777499675750732
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,112,727813703,62a3f4804d1a2c75e7179a55ed7edd2a7be59f668bae36f7a9fc61cdd0e314c2,13334.366225270554,22529.794581972077,146.61829555471323,13334.366225270554,1.0797300338745117
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,113,1580469332,c79269a378b1edbfa83c04c2839a009d8cd1b9e369a897cc72289768c1dd1c71,9055.926915985416,15228.68420794666,62.37365281016809,9055.926915985416,1.0799565315246582
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,114,2089727379,eb6686d9dba14e993576a86fb52a8244159b0991e3b911dac9bca4be7ed1a250,7705.236024394602,13230.656609996719,85.12005552405556,7705.236024394602,1.0788617134094238
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,115,1124117303,02c72432ac17a9accfe0ce09256554e4c5cb64ab4aa0d3ac797f74c17d61b206,18764.26801791432,31256.45015188807,180.29217666170703,18764.26801791432,1.0754568576812744
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,116,269314294,78e1c201c8e4b8f0322320aeb648a91332c6d457dc427c42af72149a2ca7e76d,7765.594476714992,12531.35007896873,51.05045756496999,7765.594476714992,1.0743074417114258
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,117,620099317,a355d3098398e48b42df3957c8e4dafcd326b2d4c6c783dd13f13182d6af28fa,8460.987097809179,14838.044264615159,139.95124207845868,8460.987097809179,1.0758073329925537
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,118,664636530,dba04e8e39e4198630d694f80ad1c2dfc99e1b4f2018d6c5123c6a3e6dd2b498,9166.913796108798,14622.95380484486,67.93661659703197,9166.913796108798,1.076439380645752
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,119,968504870,18131124cf99c0a30f89c9955e90bf98d048007af7abaa6c4c1ebae11d6cb8cb,24919.546218621457,40244.98883542181,173.15145980000605,24919.546218621457,1.0758204460144043
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,120,1382122150,9531c7d455de9fff5ff8f7cb8bb8d9b0c6f70eae1e04b0cad5c307ce8e42dacc,11975.29854761323,20659.554554639213,135.25339246987647,11975.29854761323,1.0800180435180664
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,121,796688781,60ebf5116d1936e4cf19fee46e9537518c275a1049d0f5f5a706a2876e32a725,6130.400147072098,11374.899887235902,114.26794160292914,6130.400147072098,1.0721538066864014
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,122,1066418944,45c29761be81d3fd4918cf304292ac720fa5212aa7811bb48afe19b9450777cb,10855.720455337272,18564.433484914774,121.44685301277289,10855.720455337272,1.071141242980957
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,123,1325584791,0de39a12e16f4d07e524bee359c209b5ba5a1085fc661106fa2db38253979f93,12992.381173626869,22481.798495425213,169.32789066935658,12992.381173626869,1.0735111236572266
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,124,454249226,b9ba95dbfb9127758ee1a1f7d2d0ded1ce0be60df1fd5cb31dcc29314251746c,8331.523777461203,13820.996176415325,87.39557186256191,8331.523777461203,1.0721139907836914
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,125,1719850756,42be8ec99850a9d68606e05590b382fc7115c17e1d45fea0f56e24907dcb477e,11405.063312824845,18988.22021862664,85.42583466592254,11405.063312824845,1.070539951324463
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,126,861710749,9c5ad00f56ad50b4eba81fa68d03d751943902433d9644b6e77eeea4818008a9,9965.206730701553,16561.45170851431,97.65735646615839,9965.206730701553,1.0739479064941406
gaussian_s0_train_centre_frozen,gaussian_postrelu,0,train_probe,127,1398797657,a1537e18dd8c862dfded0717d8c4f75501f7bc76358f822cefe0f8dc18081981,10878.68104727121,17846.41735768841,60.723414258709994,10878.68104727121,1.0713679790496826
plain_s0_train_centre_frozen,plain,0,train_probe,0,813674597,67e83676489894ba0b6c1cf9491edc5468b1441f144feafaec7132fdf186ea17,14788.156269789164,23704.253011319244,87.129299783401,14788.156269789164,1.2277686595916748
plain_s0_train_centre_frozen,plain,0,train_probe,1,216602467,043b7e8846c8950a75adb0b5e60aa72424d6ea8e67a6ad56550a4a97b5354a97,11266.013654184295,18740.581711672905,80.95793327827577,11266.013654184295,0.9820444583892822
plain_s0_train_centre_frozen,plain,0,train_probe,2,1075545976,3882f4bbe9da024cfc01754f4e528c1bd7bbdec1949c8ae7c8a15e3bc867ac7b,14314.260365951224,23060.141951093385,124.78024792766382,14314.260365951224,0.988853931427002
plain_s0_train_centre_frozen,plain,0,train_probe,3,560589278,b2553aa0ecf564f4459fa22b8934a21d72a6442e478278921416d91e4c6ab798,7585.54872904325,11945.279677091632,56.42341174973754,7585.54872904325,0.9908232688903809
plain_s0_train_centre_frozen,plain,0,train_probe,4,1283551068,70639d1e6f64d1e6bf39b5682f9e30c69869a2594380b6a3baac273cfbb809bb,9685.247414220357,15677.455832846434,70.14388341154208,9685.247414220357,0.989912748336792
plain_s0_train_centre_frozen,plain,0,train_probe,5,298320592,7eb5cd609acd11d0b0a262198a82bca57395ea4545123146931d2808c9b808c3,10614.910326152196,17508.622357998458,70.68080811616164,10614.910326152196,0.9914124011993408
plain_s0_train_centre_frozen,plain,0,train_probe,6,958852568,b628448fa5948c9b676688d8fc8a1e2fd7a9ef4f534b6352b52fd97ef434a41c,12725.892281028966,20994.939289318805,87.17176523098159,12725.892281028966,0.9940664768218994
plain_s0_train_centre_frozen,plain,0,train_probe,7,1030789679,eb6bf988b2ffc7d77dfd69818d77ef39dc1fcf4b53482f81a8b29498be1189f6,13260.126535631978,21667.645031928296,77.10063550979451,13260.126535631978,0.9921543598175049
plain_s0_train_centre_frozen,plain,0,train_probe,8,689511602,a0c85b68ec615a5aa206be5d1694b3a4755a0e132f64a4b05042ac9589da8955,16505.00260467644,26978.867693068085,138.83310326422145,16505.00260467644,0.9931161403656006
plain_s0_train_centre_frozen,plain,0,train_probe,9,1276724248,487f3bf65efea482e9577432aa3b60296d257498736d626f3892dddd05f5b88d,20288.94240233241,32105.458864737673,103.20879538081456,20288.94240233241,0.9941649436950684
plain_s0_train_centre_frozen,plain,0,train_probe,10,22440418,202680693c5b12d439f52158bc07b0b7f0d0dba36d95e12c808408e5fa7d4e2f,9371.435809979157,14928.678824797593,47.51725870925677,9371.435809979157,1.004706859588623
plain_s0_train_centre_frozen,plain,0,train_probe,11,1974707030,0f2b5737715cde0d868813da7c9a5edf6b85bcfe0997d30b2d3e822467bdc97b,22980.47730450629,38533.71692525441,171.2663713621324,22980.47730450629,0.996955156326294
plain_s0_train_centre_frozen,plain,0,train_probe,12,756984023,a5b3c91522a477a90043572ee7bf488d5dddde5d0493ac39e1631f3d0289603d,17673.759562535677,28435.350784179263,123.96893320641335,17673.759562535677,1.0066275596618652
plain_s0_train_centre_frozen,plain,0,train_probe,13,1075137704,5740b8678dcac4d5c1ffd3467670351accdc147dd154c1e785aa186a33297aa3,9130.12504696552,15303.239133172756,65.0008969832304,9130.12504696552,1.003941535949707
plain_s0_train_centre_frozen,plain,0,train_probe,14,967984162,83d4a8543bb776dfccd8053f8143349212eadde89703328585d9f902fb36204f,13227.830875869025,21642.77744796559,82.65351576732627,13227.830875869025,1.003389835357666
plain_s0_train_centre_frozen,plain,0,train_probe,15,1208851399,824388f1f27f9f9994cd2fc93d52c802a13ee6042bb065cda1f967bc3f8729d9,11638.463459583407,18682.52111446396,82.46341341374071,11638.463459583407,1.0084567070007324
plain_s0_train_centre_frozen,plain,0,train_probe,16,187557090,06ee1e90f1d5bf9ef188798ef8894fcd74a93b2bc139c5a733be2b696f71415f,12700.338066478143,20444.814768063774,77.52296304390464,12700.338066478143,1.0112385749816895
plain_s0_train_centre_frozen,plain,0,train_probe,17,1731266696,8be8df5e22a7e1f604dbac75de9b5f970161184ed8d3595284a03ce8ec3f56fa,22132.85523644957,36186.71113458607,189.67319307751825,22132.85523644957,1.0121147632598877
plain_s0_train_centre_frozen,plain,0,train_probe,18,1037521959,5f463bea8a0e7f02437ae5407bde420e5b5aa4c33588e850d7b8e37cbd53fe95,22961.764590653067,37313.90034100611,182.19902690203762,22961.764590653067,1.0136771202087402
plain_s0_train_centre_frozen,plain,0,train_probe,19,1508245255,8df2b8e328ad9646038d36c6fd5e6f06a8345d0595d6d8bce7a3181bbf7b9c48,13170.606207093428,21194.27908222916,95.88749839039475,13170.606207093428,1.0116221904754639
plain_s0_train_centre_frozen,plain,0,train_probe,20,230756291,902e0ef515af0691e04bde90b0d56d69152210ac32675e37e57cc129077df22d,13283.574044241017,20522.930374772255,82.96777570832299,13283.574044241017,1.014577865600586
plain_s0_train_centre_frozen,plain,0,train_probe,21,102727110,bbc7addc2799ef2a4710470ea5c75580f2fdc05ab0b4a71058df6700018a83b0,12314.165675065742,19830.342577415915,101.36166295656687,12314.165675065742,1.015822410583496
plain_s0_train_centre_frozen,plain,0,train_probe,22,394963065,1acba97ac5d5cfd7f9158fdec7fa0844e1944d5bbd51441a17d56a9e63a0ef0a,17331.15980018594,27962.862413438823,115.6150851791662,17331.15980018594,1.0145609378814697
plain_s0_train_centre_frozen,plain,0,train_probe,23,561826254,c7279aabbbbe7ecfdbb060a670fdef0c9b8026af7411c4666bdc4c222c6a6520,20018.530197177082,31612.467257732405,117.26862900839836,20018.530197177082,1.01239013671875
plain_s0_train_centre_frozen,plain,0,train_probe,24,1067743,d0945949739531268950d65affaa1d85e2659c325b7b55b4369bb0a3b584d9f1,14225.203357788909,23260.502467211485,99.38481176882127,14225.203357788909,1.013228416442871
plain_s0_train_centre_frozen,plain,0,train_probe,25,1746733386,c25269f50496e64091d8d2e81a9ea13a3e98846ab5ff8dd05825ebf6fd7f54d6,16112.51167095144,25844.533526013765,100.48942304065118,16112.51167095144,1.0138311386108398
plain_s0_train_centre_frozen,plain,0,train_probe,26,1389959170,85c71faf3b2b512553f53100e0cb65721584f016e1e693bdaf2b10658eace6bf,21472.742446509976,34521.20631766662,145.58667172892348,21472.742446509976,1.01292085647583
plain_s0_train_centre_frozen,plain,0,train_probe,27,1826130905,0ae7827a6207e415a08ee177253fd387558bdddeb346d36403640b8b773f5743,9921.159672654525,16167.813182824295,69.52903852823314,9921.159672654525,1.0118286609649658
plain_s0_train_centre_frozen,plain,0,train_probe,28,147788426,9fc84b5746b2d223f0169b86b72b88178a025f35f1fcd76e0f36dd85853c9c5d,8809.365694208187,13676.981661022328,46.55071854079384,8809.365694208187,1.015350580215454
plain_s0_train_centre_frozen,plain,0,train_probe,29,371653344,511be69ba9ecf60ef837a84f322251d26a150b7a4de4aa48f32d2d926c204485,20275.141543230144,33027.82298983763,155.80006145811592,20275.141543230144,1.0157182216644287
plain_s0_train_centre_frozen,plain,0,train_probe,30,1179779755,fa9c440aa634df1ccfb1dab8295463e01e60d6f7062feb2d5676527b46617fb8,9803.973641500721,15439.742691455822,90.25560352522338,9803.973641500721,1.025665283203125
plain_s0_train_centre_frozen,plain,0,train_probe,31,1390313924,a2a5167e47c95538fd174371ab97b9ac3ab60b1d86b4a4a2c53269fed448ec97,11242.770229981616,17901.089724511512,73.44801815547129,11242.770229981616,1.0203697681427002
plain_s0_train_centre_frozen,plain,0,train_probe,32,394973828,a2f7b19dae01882ac5a0c29f42fd2b89fb5b0e6515eae1f229809f345b0f6472,10656.22558347162,17646.199716855008,95.19657370163337,10656.22558347162,1.0255475044250488
plain_s0_train_centre_frozen,plain,0,train_probe,33,1981298119,c405e989f6d2dfb538847a615f8fd1ae6349c1be72c70711b52d57613e46e7a2,15909.688852583175,24989.089177106685,118.33570386051493,15909.688852583175,1.0262906551361084
plain_s0_train_centre_frozen,plain,0,train_probe,34,1968470141,5f9c9e195386a4e862d25844948e626fc96cc0c35db2d2c0af98709cf9547ac2,8161.876121054142,13928.6852971234,100.16292778930942,8161.876121054142,1.0214669704437256
plain_s0_train_centre_frozen,plain,0,train_probe,35,427631760,8b4b938e33971db43914877b0bbb7572700dedfa12d0f4b14844866ef7600f9c,22782.576600525063,35337.12571946441,178.94100516329024,22782.576600525063,1.0303537845611572
plain_s0_train_centre_frozen,plain,0,train_probe,36,895834345,e682520774fa7694be9af0a288255a4a1384e482dbb5b66ce5a77a8053d43bf0,20515.06564201211,33348.60367630781,122.2982532848063,20515.06564201211,1.0307886600494385
plain_s0_train_centre_frozen,plain,0,train_probe,37,824245661,9f817f8451c0251ef34bba2acecd337c70cbde61fada71cc7e57d71bad568787,8700.714551528537,13872.618757686347,89.91623111899413,8700.714551528537,1.0351417064666748
plain_s0_train_centre_frozen,plain,0,train_probe,38,1665006587,dc510906a7389bb3da3f06896921feff3b084a3821b4f050769c55ab03883386,14291.178704283404,22773.644318381277,91.6591526184151,14291.178704283404,1.0335187911987305
plain_s0_train_centre_frozen,plain,0,train_probe,39,208442013,2d519f0186006d06524ff505800fbde3ec0d54bf8a92b86147b1988ab07d2590,7253.959519331373,11705.481630826314,41.28898340877167,7253.959519331373,1.0350697040557861
plain_s0_train_centre_frozen,plain,0,train_probe,40,1222663757,d7fe8a697b81f16f70f6aa652c3f360f2eda8d40f09a1376dbd41174d34c1749,16988.373997018294,26040.659652033577,77.26539401746449,16988.373997018294,1.0389878749847412
