objective,draw,trace_ordinary_cv,trace_relative_cv,trace_covariance_cv
plain_s1_train_centre_frozen,120,14868.33649639933,23710.15162535565,93.53389528035135
plain_s1_train_centre_frozen,121,15637.497557468208,25749.86926597014,144.16336051565136
plain_s1_train_centre_frozen,122,14323.239601392124,22834.067916958178,102.94605435293983
plain_s1_train_centre_frozen,123,14119.044269691085,23254.142195335007,127.85397885502718
plain_s1_train_centre_frozen,124,12927.328335232494,20229.80748758418,91.21145816473789
plain_s1_train_centre_frozen,125,18991.96601270977,30980.818262096123,140.12925379467572
plain_s1_train_centre_frozen,126,12939.193916718941,21218.085657293417,90.94197575013233
plain_s1_train_centre_frozen,127,13774.236372958781,21873.537092638468,97.78563279531369
plain_s2_test_centre_frozen,0,21021.23940268875,35210.624419463275,179.07283909456493
plain_s2_test_centre_frozen,1,19712.19341447699,31337.338898304515,120.38991555438315
plain_s2_test_centre_frozen,2,16926.330592456132,27376.939273781667,138.85535829313957
plain_s2_test_centre_frozen,3,17786.841817751047,29536.040900624386,160.00408023856414
plain_s2_test_centre_frozen,4,20884.703282896175,32862.80125609071,131.23799325548683
plain_s2_test_centre_frozen,5,21103.49061141697,35460.2415734544,156.63752229051548
plain_s2_test_centre_frozen,6,18596.7435401133,31555.169321528487,186.32603655345835
plain_s2_test_centre_frozen,7,19484.956084135156,32299.27568981503,148.7622307846458
plain_s2_test_centre_frozen,8,18330.302729072966,29682.09653521992,126.51297939963084
plain_s2_test_centre_frozen,9,18030.745849775256,29911.811914679784,157.91862409290255
plain_s2_test_centre_frozen,10,14875.22581576965,23971.880283563467,117.3043508857281
plain_s2_test_centre_frozen,11,19492.950011488996,31712.023797339814,131.80890885678156
plain_s2_test_centre_frozen,12,33230.48110786539,53751.34925708337,220.47784693123904
plain_s2_test_centre_frozen,13,16333.770348174476,26743.638185185504,130.74931504720388
plain_s2_test_centre_frozen,14,14028.355906993198,22829.27656603913,101.3028653351405
plain_s2_test_centre_frozen,15,21221.615870341248,34213.07370954873,135.45595116678692
plain_s2_test_centre_frozen,16,18301.250352971965,29624.18063619374,139.98324569682654
plain_s2_test_centre_frozen,17,17287.326576836713,27369.751990394332,126.02439433695383
plain_s2_test_centre_frozen,18,17856.464431372937,29028.209393748406,136.22336914164956
plain_s2_test_centre_frozen,19,17787.62317130969,30006.621082560276,152.90158350932919
plain_s2_test_centre_frozen,20,16799.805012536708,27000.51366888513,103.04125459806687
plain_s2_test_centre_frozen,21,38222.93441972126,61414.38479878622,233.0405187948978
plain_s2_test_centre_frozen,22,17191.166175228907,27415.61051984173,100.59076038498057
plain_s2_test_centre_frozen,23,22625.870008368904,37193.25848636192,236.1273386044867
plain_s2_test_centre_frozen,24,18924.778530633965,32477.987824561802,177.39846565295434
plain_s2_test_centre_frozen,25,26779.512447333294,42094.18507790199,155.28498909889828
plain_s2_test_centre_frozen,26,12782.375631732826,20989.649035661954,103.98551946829154
plain_s2_test_centre_frozen,27,23151.463047144774,36306.341541435475,137.32284668265694
plain_s2_test_centre_frozen,28,16180.697227680543,26034.692978933275,115.37890497546927
plain_s2_test_centre_frozen,29,19578.982005490423,31252.00185016109,136.70516311807944
plain_s2_test_centre_frozen,30,16164.878006289615,26010.26991153029,103.01093469440443
plain_s2_test_centre_frozen,31,18300.90710747589,30195.324567481173,162.16211459526053
plain_s2_test_centre_frozen,32,28542.433032993857,47808.498954239854,221.9151729063189
plain_s2_test_centre_frozen,33,14441.511904715113,23618.535438309882,129.42344458547126
plain_s2_test_centre_frozen,34,27772.37783095198,45294.720641831474,203.0505862808248
plain_s2_test_centre_frozen,35,22622.207264905308,36324.7092301706,178.76430717248067
plain_s2_test_centre_frozen,36,21056.756834097738,35423.999099291446,179.10990496588045
plain_s2_test_centre_frozen,37,14583.55897236555,24353.83531951077,116.79476635385322
plain_s2_test_centre_frozen,38,56228.07004759718,88976.99141228112,325.66036371284054
plain_s2_test_centre_frozen,39,18731.3053711428,30529.22526507739,141.7284454303596
plain_s2_test_centre_frozen,40,19268.266406246115,30893.380435744322,125.83087046486877
plain_s2_test_centre_frozen,41,24685.734454489946,40304.73747241382,181.10519078454104
plain_s2_test_centre_frozen,42,25855.490249187013,41553.14169445227,162.96522357263694
plain_s2_test_centre_frozen,43,28254.088900358674,45973.51208540991,185.71356074996484
plain_s2_test_centre_frozen,44,34847.967474559526,54322.83828700016,193.52883997971432
plain_s2_test_centre_frozen,45,26331.852832177596,43189.06022528481,186.11233739344655
plain_s2_test_centre_frozen,46,30460.35217791746,50510.95510688238,216.44752824463714
plain_s2_test_centre_frozen,47,20654.63941599732,33966.97104215165,158.36662966372256
plain_s2_test_centre_frozen,48,23291.96125182225,38803.210393754234,195.5032777109751
plain_s2_test_centre_frozen,49,19177.29120934984,31701.70604703429,137.91462595585807
plain_s2_test_centre_frozen,50,17196.673490220608,28018.013805736235,154.77093450171506
plain_s2_test_centre_frozen,51,22332.351367058793,36565.47817144997,173.8090105233664
plain_s2_test_centre_frozen,52,37909.58087193166,62862.3079982566,247.4147116205855
plain_s2_test_centre_frozen,53,15753.65776713921,25404.42385361509,110.88268485118112
plain_s2_test_centre_frozen,54,29014.647274349638,46311.33302204858,172.954476106949
plain_s2_test_centre_frozen,55,30221.73814867373,48498.903881323226,221.95709795900905
plain_s2_test_centre_frozen,56,34300.634468757555,53423.58066465697,171.2685450499203
plain_s2_test_centre_frozen,57,19039.996028200832,30663.25912987398,138.68716018133108
plain_s2_test_centre_frozen,58,16938.50156681895,27756.06254457218,143.5354399575177
plain_s2_test_centre_frozen,59,15441.49926156739,24933.150637309853,92.01302209645257
plain_s2_test_centre_frozen,60,27362.83899536141,44886.90343729712,191.48495905889905
plain_s2_test_centre_frozen,61,23626.906105446687,38910.22670093548,185.506239183189
plain_s2_test_centre_frozen,62,22612.026605747982,36806.955718310106,160.5772735640352
plain_s2_test_centre_frozen,63,18241.081525726633,30329.723902527323,151.36789537164344
plain_s2_test_centre_frozen,64,22888.403543826604,37576.12547291482,160.6419178208487
plain_s2_test_centre_frozen,65,18132.199113343246,29559.036922575164,141.0656476609837
plain_s2_test_centre_frozen,66,15673.393425318602,24678.387282720847,101.68097429714796
plain_s2_test_centre_frozen,67,21845.332120757324,34459.875575602506,125.29275536606791
plain_s2_test_centre_frozen,68,26098.975496186482,40749.13101104756,168.83004308747903
plain_s2_test_centre_frozen,69,15940.08755682802,25902.707679930827,114.44309402787465
plain_s2_test_centre_frozen,70,14457.376135624636,24106.20289610785,113.02823727144605
plain_s2_test_centre_frozen,71,23557.648482043645,37526.34043169488,129.57998306142235
plain_s2_test_centre_frozen,72,20965.99218006486,33524.34104674337,125.67717338199563
plain_s2_test_centre_frozen,73,19108.170620809185,31414.503139476285,136.31640486832904
plain_s2_test_centre_frozen,74,24089.816775988085,38129.465673075865,149.406536535586
plain_s2_test_centre_frozen,75,17651.233768084843,27589.431320216165,110.50592621135988
plain_s2_test_centre_frozen,76,21420.587703924644,33438.4792461581,133.0081671937169
plain_s2_test_centre_frozen,77,26845.648418864253,44167.955100148116,158.64408739748953
plain_s2_test_centre_frozen,78,15350.63166973256,24418.864521596966,108.02230051509109
plain_s2_test_centre_frozen,79,21412.80647654671,35226.45314821638,150.25387997983105
plain_s2_test_centre_frozen,80,13123.610927114252,21902.29331674553,106.25974560503417
plain_s2_test_centre_frozen,81,20642.78157499364,33906.59559203209,166.53591473473176
plain_s2_test_centre_frozen,82,22100.19206160093,36363.94793046663,169.2783214596628
plain_s2_test_centre_frozen,83,18274.45601533479,30029.48862884647,133.96983895480193
plain_s2_test_centre_frozen,84,14767.391345011736,23998.494430872568,107.41820986479073
plain_s2_test_centre_frozen,85,19027.08761049116,31262.370947486525,152.98922507661945
plain_s2_test_centre_frozen,86,21436.417820219624,34626.34783445692,131.34335769033268
plain_s2_test_centre_frozen,87,19244.735137157684,31293.98786604636,113.25364982995663
plain_s2_test_centre_frozen,88,17719.011878199628,28838.97208430225,118.98364245782838
plain_s2_test_centre_frozen,89,21839.33060846546,34663.66845244034,131.6367241348641
plain_s2_test_centre_frozen,90,21606.52435988615,35226.22987927925,170.82934901856044
plain_s2_test_centre_frozen,91,30075.250849979995,49548.34516789454,212.9843472372454
plain_s2_test_centre_frozen,92,18394.628718263164,29966.434339896445,121.83752417552896
plain_s2_test_centre_frozen,93,30656.85704845519,48886.57626843381,172.11847193350528
plain_s2_test_centre_frozen,94,18486.063389650382,30164.803497541303,138.19307067219876
plain_s2_test_centre_frozen,95,18645.587015719277,30352.410163425582,153.6975863418609
plain_s2_test_centre_frozen,96,23910.444845038022,38757.83953599454,147.89899118440295
plain_s2_test_centre_frozen,97,27515.56826040546,45552.730832768604,184.3889708130002
plain_s2_test_centre_frozen,98,18256.402112133706,30396.219655531466,142.62933050003664
plain_s2_test_centre_frozen,99,29422.00428432502,48380.11272130218,234.6450048061088
plain_s2_test_centre_frozen,100,17636.766371025573,28870.711496247244,161.614967240383
plain_s2_test_centre_frozen,101,21626.46665799187,35598.18406131599,162.32791388805185
plain_s2_test_centre_frozen,102,26947.014872929452,44828.933456515486,194.6621942816627
plain_s2_test_centre_frozen,103,38451.01915325789,61653.37545931404,250.19123867728212
plain_s2_test_centre_frozen,104,15498.449236401726,24879.322747878286,109.71674522780552
plain_s2_test_centre_frozen,105,20356.124766325123,33057.39114729387,148.46039178492373
plain_s2_test_centre_frozen,106,21613.18633548091,34471.59514130249,163.7930875433634
plain_s2_test_centre_frozen,107,28217.48763932322,46582.38238263378,194.73804063564663
plain_s2_test_centre_frozen,108,31655.049240982044,51682.81809007077,238.9135355282515
plain_s2_test_centre_frozen,109,21563.196306123988,34217.197504054624,164.17794187551277
plain_s2_test_centre_frozen,110,23155.29766695647,36655.34046109728,134.86195317561595
plain_s2_test_centre_frozen,111,17585.661902700103,29234.55958444912,126.78268893150943
plain_s2_test_centre_frozen,112,14018.027165405532,22643.04362151329,96.99614090932945
plain_s2_test_centre_frozen,113,20394.55489088285,33189.923415042475,136.90716169551433
plain_s2_test_centre_frozen,114,17881.33114979245,30582.383518933388,162.6042122133174
plain_s2_test_centre_frozen,115,17374.828101765837,28423.826820711005,126.05120303019046
plain_s2_test_centre_frozen,116,19323.391964659633,31600.12077193204,155.46050243348762
plain_s2_test_centre_frozen,117,21847.206182635437,36124.22848095581,145.28291838320433
plain_s2_test_centre_frozen,118,25178.911473640266,40881.49933807716,149.19554031201366
plain_s2_test_centre_frozen,119,20949.179958852543,33985.173563266835,153.4957325213026
plain_s2_test_centre_frozen,120,13725.321519243365,21959.3934287806,90.46085088649428
plain_s2_test_centre_frozen,121,19280.60525936262,32388.101580987983,134.3262522359103
plain_s2_test_centre_frozen,122,19390.557664996777,31129.41619344752,134.7722538197467
plain_s2_test_centre_frozen,123,17497.885510460037,29571.301003412125,135.48944201818085
plain_s2_test_centre_frozen,124,23430.60385844388,35865.45017600394,147.0865073404293
plain_s2_test_centre_frozen,125,34843.62527999086,57239.23739504706,237.34307504593136
plain_s2_test_centre_frozen,126,17745.484594985377,29593.23741311406,135.88544392763396
plain_s2_test_centre_frozen,127,24134.445473553464,39737.0903552416,170.08379470351173
plain_s2_train_centre_frozen,0,14767.619907124687,24659.931951699098,131.1457717121156
plain_s2_train_centre_frozen,1,13892.266484705295,22147.66094038784,84.22692363092631
plain_s2_train_centre_frozen,2,11508.911108409171,18424.62877976788,87.67677143407245
plain_s2_train_centre_frozen,3,12746.403261986414,21022.49595539511,103.16158806771436
plain_s2_train_centre_frozen,4,14438.499592127333,23074.268176577294,108.6219579832006
plain_s2_train_centre_frozen,5,16063.971985156315,26984.974365132563,118.22455531282617
plain_s2_train_centre_frozen,6,14507.423781580168,24703.44765379147,143.74649683093156
plain_s2_train_centre_frozen,7,13352.714286051814,22471.007274221636,114.72781945988022
plain_s2_train_centre_frozen,8,13142.880393003747,21212.319612835225,80.71250460396567
plain_s2_train_centre_frozen,9,14286.686618353642,23578.40775058794,110.76441938280755
plain_s2_train_centre_frozen,10,9859.683316609904,15979.01350459842,81.94285610062771
plain_s2_train_centre_frozen,11,12087.767320515726,19529.55610496622,81.65211638871851
plain_s2_train_centre_frozen,12,25355.010085667298,40923.529395459474,161.5784506639299
plain_s2_train_centre_frozen,13,11629.75025482532,19305.277192508987,92.91890380175256
plain_s2_train_centre_frozen,14,10800.147630310092,17598.158812017606,72.14441618166961
plain_s2_train_centre_frozen,15,13773.762455971539,22026.41147315693,82.88225906454905
plain_s2_train_centre_frozen,16,12144.539607857752,19782.906859254836,94.72464673402024
plain_s2_train_centre_frozen,17,12276.076718818586,19601.75116591002,94.64349066609373
plain_s2_train_centre_frozen,18,14025.652767231171,22807.030367791507,99.37187227506215
plain_s2_train_centre_frozen,19,14896.696710599597,25388.847666210448,120.39829590627434
plain_s2_train_centre_frozen,20,10499.486461638477,16875.460849590294,69.42867148113042
plain_s2_train_centre_frozen,21,27369.22853911668,43970.28696503663,175.087457693428
plain_s2_train_centre_frozen,22,13778.71827326409,21971.929910326326,86.23438196706171
plain_s2_train_centre_frozen,23,17036.90550340074,28085.704168058553,184.95687868467508
plain_s2_train_centre_frozen,24,13024.226885904669,22619.4401799823,140.56722436410075
plain_s2_train_centre_frozen,25,19692.57050496607,31048.6788076709,110.996630127791
plain_s2_train_centre_frozen,26,9514.32364963591,15681.580880306818,77.03340442580583
plain_s2_train_centre_frozen,27,13354.203370299178,20922.625113991166,76.53493860751179
plain_s2_train_centre_frozen,28,11511.161099418267,18714.882597920416,89.2298889866579
plain_s2_train_centre_frozen,29,13879.280359551358,22119.281627554923,89.51097105372097
plain_s2_train_centre_frozen,30,11377.451812239944,18358.397954291046,72.98009697909161
plain_s2_train_centre_frozen,31,11553.385565949686,19181.846553219755,105.49564310118741
plain_s2_train_centre_frozen,32,18124.070558331445,30570.695107484455,136.105463632192
plain_s2_train_centre_frozen,33,13986.976995502515,22125.633814023728,100.26527154227887
plain_s2_train_centre_frozen,34,19305.99643864385,31218.155209764118,139.13516154625924
plain_s2_train_centre_frozen,35,17257.459330210502,27894.35623615965,143.44949835455802
plain_s2_train_centre_frozen,36,11552.35039035307,19421.034682521466,94.68238865490366
plain_s2_train_centre_frozen,37,10374.19151200011,17262.987596479255,77.23860871133178
plain_s2_train_centre_frozen,38,32844.84400712943,51712.72460810048,197.062646614168
plain_s2_train_centre_frozen,39,12091.210415123183,19705.909338879734,95.42215194665192
plain_s2_train_centre_frozen,40,12712.478879562706,20910.33772374029,97.69914822825068
plain_s2_train_centre_frozen,41,18042.80296654757,29223.21483673538,116.91750171324628
plain_s2_train_centre_frozen,42,15483.84520023927,24985.842794980068,108.07041270359235
plain_s2_train_centre_frozen,43,18951.77675015236,30975.077724999082,116.6015330698111
plain_s2_train_centre_frozen,44,28557.685285800137,44916.452663757926,172.83788826292997
plain_s2_train_centre_frozen,45,15815.094452022651,25932.3614515452,109.10022706702073
plain_s2_train_centre_frozen,46,22613.588923448777,37327.64423020929,149.53474596179825
plain_s2_train_centre_frozen,47,15449.394682975697,25384.44979733968,121.88189884403879
plain_s2_train_centre_frozen,48,16269.710858263523,27126.93047132281,137.2123630907334
plain_s2_train_centre_frozen,49,13730.822760481557,22396.99659792759,91.19576175531056
plain_s2_train_centre_frozen,50,11537.314118712173,18716.61272271014,117.10966059615818
plain_s2_train_centre_frozen,51,15056.439684683193,24688.16072967409,117.01963829355287
plain_s2_train_centre_frozen,52,34195.36458457641,56435.654196948184,206.19048975460413
plain_s2_train_centre_frozen,53,14043.629288052349,22165.990873688475,80.90767182254068
plain_s2_train_centre_frozen,54,17458.21724371985,27505.6766056016,92.10926990483544
plain_s2_train_centre_frozen,55,23417.86709520772,37497.98739046306,155.63225099359397
plain_s2_train_centre_frozen,56,19200.1161932944,30287.710029041187,108.60962326551248
plain_s2_train_centre_frozen,57,12624.210614246176,20204.235197770344,85.97962079335602
plain_s2_train_centre_frozen,58,11499.577376200625,18930.184846844008,93.28698400854577
plain_s2_train_centre_frozen,59,11885.450304699736,19319.02501783801,77.83625993003736
plain_s2_train_centre_frozen,60,20757.486138998473,34034.99581997708,151.38445535068826
plain_s2_train_centre_frozen,61,15507.300881385521,25462.540739437332,110.98334042159344
plain_s2_train_centre_frozen,62,17122.051856819562,27673.403351755256,102.65529869318969
plain_s2_train_centre_frozen,63,13367.870841838032,22313.09805016885,105.07280224913369
plain_s2_train_centre_frozen,64,15618.503880112516,25646.02810280167,117.14566233020193
plain_s2_train_centre_frozen,65,15932.029988225862,26264.159623857755,125.85279365843374
plain_s2_train_centre_frozen,66,13107.242994897555,20366.96545118279,69.27655046874155
plain_s2_train_centre_frozen,67,17652.767932160485,27915.878860780806,89.91585300964573
plain_s2_train_centre_frozen,68,18319.965887993993,29137.033334719665,120.80766428638441
plain_s2_train_centre_frozen,69,11088.101897307952,18224.496044275496,86.93167338348601
plain_s2_train_centre_frozen,70,10325.544860025248,16780.070104627688,68.35425368804653
plain_s2_train_centre_frozen,71,17983.898872473546,28589.157937744734,89.90144439631457
plain_s2_train_centre_frozen,72,12301.450338790892,19567.9526781952,71.33449527766611
plain_s2_train_centre_frozen,73,13542.192551539429,22357.78418598376,98.77555752474917
plain_s2_train_centre_frozen,74,16535.11406515356,26340.369399816947,107.1672365771084
plain_s2_train_centre_frozen,75,11503.385276772593,18396.80366572567,81.77530923011825
plain_s2_train_centre_frozen,76,13518.873518426655,21442.6329744938,93.9848799038441
plain_s2_train_centre_frozen,77,20992.543096058842,34046.25167063709,116.03977053559522
plain_s2_train_centre_frozen,78,11046.226983966575,17781.263883523803,82.25114469835704
plain_s2_train_centre_frozen,79,14038.652701935865,23147.675842528475,109.64598326453628
plain_s2_train_centre_frozen,80,9498.79644998512,16035.51088786819,78.19662799444612
plain_s2_train_centre_frozen,81,14130.787108911618,23080.005017668063,103.34085796237551
plain_s2_train_centre_frozen,82,16048.859269253207,26351.997025413668,127.55531919243437
plain_s2_train_centre_frozen,83,13386.061952441476,22240.513138054703,106.92357692978436
plain_s2_train_centre_frozen,84,10487.802146151516,17565.592339718118,90.92682495644509
plain_s2_train_centre_frozen,85,11661.300045148306,19333.28596969822,100.84116365008236
plain_s2_train_centre_frozen,86,15060.838730403175,24336.284681571506,90.50137750769304
plain_s2_train_centre_frozen,87,13835.61559952012,22305.575366597426,73.27583672119833
plain_s2_train_centre_frozen,88,12379.455084331337,20061.94363155851,77.61136802763401
plain_s2_train_centre_frozen,89,15872.796933135267,25283.18402291007,96.38574800804155
plain_s2_train_centre_frozen,90,14976.593109554402,24423.167389245944,134.56370300179952
plain_s2_train_centre_frozen,91,17349.160868603656,28457.629239889073,125.82045794702887
plain_s2_train_centre_frozen,92,13338.24029989363,21774.264738262555,85.35894666481452
plain_s2_train_centre_frozen,93,22019.17590929219,35051.308194028854,107.87363772976646
plain_s2_train_centre_frozen,94,12563.612798370128,20841.337245229963,108.25476322471111
plain_s2_train_centre_frozen,95,11009.474076096141,18206.328080971667,106.87326867689782
plain_s2_train_centre_frozen,96,16057.56207758789,26023.570267041232,98.55624300262043
plain_s2_train_centre_frozen,97,19901.47588957863,32663.903873967873,128.99542981500042
plain_s2_train_centre_frozen,98,13276.669529555646,22188.84223224254,107.98675024109782
plain_s2_train_centre_frozen,99,19084.065527508,31612.045325139075,164.14708867977342
plain_s2_train_centre_frozen,100,13346.20590089409,21729.233031750322,109.0726166000075
plain_s2_train_centre_frozen,101,16082.00974832182,26041.656388086685,107.01904727516839
plain_s2_train_centre_frozen,102,20926.73817567319,35045.433951526415,161.15073160400448
plain_s2_train_centre_frozen,103,21265.686723612802,34047.68191431876,134.88601498975368
plain_s2_train_centre_frozen,104,10557.486662694986,16971.539337182534,77.96788694630371
plain_s2_train_centre_frozen,105,15598.726620641944,25219.38715936815,108.92796033040631
plain_s2_train_centre_frozen,106,17609.525587765223,28062.57929501819,117.08655226587067
plain_s2_train_centre_frozen,107,21437.781223626276,35830.50905303655,170.33656879369818
plain_s2_train_centre_frozen,108,22742.720253547086,36694.74693710368,178.03277345234537
plain_s2_train_centre_frozen,109,16192.420458051558,25275.295110286697,114.27527988738836
plain_s2_train_centre_frozen,110,13535.38246756104,21776.178053012653,93.83500606123697
plain_s2_train_centre_frozen,111,10894.625632191635,18026.62749055484,84.21334339213367
plain_s2_train_centre_frozen,112,10581.876486461117,17190.629414705974,81.22967136807262
plain_s2_train_centre_frozen,113,15428.947020573096,25042.561331941186,98.617344595766
plain_s2_train_centre_frozen,114,12667.941656210927,21539.212234122777,111.55139481250869
plain_s2_train_centre_frozen,115,12351.244593550431,20366.07854617094,100.79197483587713
plain_s2_train_centre_frozen,116,12877.77643860864,20873.615305485462,96.74958772327282
plain_s2_train_centre_frozen,117,13779.26242327342,22799.36989721167,97.72121276853429
plain_s2_train_centre_frozen,118,16943.91481059289,27324.050109021693,103.18321914643492
plain_s2_train_centre_frozen,119,14635.900692716445,23914.473300353933,114.33298207678892
plain_s2_train_centre_frozen,120,9469.911098593513,15242.714314601217,64.39817756996348
plain_s2_train_centre_frozen,121,13310.753837930992,22572.67670733174,96.94971704327499
plain_s2_train_centre_frozen,122,14675.281629160738,23548.05197285682,98.0063712944856
plain_s2_train_centre_frozen,123,11447.642975325443,19214.369008156893,91.07919379926261
plain_s2_train_centre_frozen,124,16979.390752570704,25788.488277687175,83.55363647403757
plain_s2_train_centre_frozen,125,21919.554525258252,35952.86099114501,157.5500753150984
plain_s2_train_centre_frozen,126,12249.101786944033,20468.93434910229,100.53303741809167
plain_s2_train_centre_frozen,127,17135.339437592953,28194.917493367477,125.53130857822674
plain_s3_test_centre_frozen,0,16040.664845508503,25859.72294191664,116.93731746651444
plain_s3_test_centre_frozen,1,25593.344230091556,42249.56770082253,205.94112746631953
plain_s3_test_centre_frozen,2,36514.08353380624,57554.17214359138,164.8490178874755
plain_s3_test_centre_frozen,3,22624.404500468394,36094.86783059838,153.9289337739477
plain_s3_test_centre_frozen,4,17674.601774134484,28442.84770146599,149.23045487914072
plain_s3_test_centre_frozen,5,27284.58871041,43955.965994461076,156.42894334352565
plain_s3_test_centre_frozen,6,34250.97839494159,55860.21530606789,234.9136528421016
plain_s3_test_centre_frozen,7,19831.288228486817,31835.205070858636,152.23284507001708
plain_s3_test_centre_frozen,8,20250.522799999653,31982.311145170726,138.73728340945667
plain_s3_test_centre_frozen,9,48420.584034333995,78068.5017884394,310.9814203794687
plain_s3_test_centre_frozen,10,19852.333264552053,31576.67717217979,127.44135946248343
plain_s3_test_centre_frozen,11,36677.861599797434,58730.04752195101,253.41733383549706
plain_s3_test_centre_frozen,12,20605.514778109733,32984.61570390086,136.1403344407849
plain_s3_test_centre_frozen,13,21080.40703004696,35034.29254255364,168.8153394086399
plain_s3_test_centre_frozen,14,17677.854437446484,28245.58461053088,128.57364811250272
plain_s3_test_centre_frozen,15,20349.05532016948,32402.666502405,139.4486281575319
plain_s3_test_centre_frozen,16,14116.251891204492,23112.755432622867,117.02767527094761
plain_s3_test_centre_frozen,17,21224.11739190709,33822.784583464556,140.36237108771442
plain_s3_test_centre_frozen,18,18884.506186103754,30314.08192711378,127.79643948977986
plain_s3_test_centre_frozen,19,20128.75728090504,31622.82263699243,130.71024039644112
plain_s3_test_centre_frozen,20,24522.787683149058,39968.50907913128,202.61782729856662
plain_s3_test_centre_frozen,21,27698.70343892494,43557.877629822804,140.46172142676903
plain_s3_test_centre_frozen,22,23761.687681531053,37976.72382706387,152.20755247986074
plain_s3_test_centre_frozen,23,22920.719596672552,37344.028442087016,173.91756552180215
plain_s3_test_centre_frozen,24,21210.343410019395,34787.16184153755,156.58465713817816
plain_s3_test_centre_frozen,25,24079.892276722756,39386.2111745985,171.3180600659005
plain_s3_test_centre_frozen,26,21002.779416285965,33649.72197894748,138.67206183905864
plain_s3_test_centre_frozen,27,16903.00113032885,27061.516447676928,109.06512887474574
plain_s3_test_centre_frozen,28,18483.56383927074,29076.231988468713,127.6028972146992
plain_s3_test_centre_frozen,29,17994.21064115129,28669.014154196597,126.88148859928813
plain_s3_test_centre_frozen,30,20250.663649653696,32394.015930937,156.76461323250703
plain_s3_test_centre_frozen,31,16728.771820152233,27118.524192363177,125.18490095605277
plain_s3_test_centre_frozen,32,24034.77768688125,39492.376818257915,179.17928282237972
plain_s3_test_centre_frozen,33,32183.069332442745,50558.12788618628,205.97932096482702
plain_s3_test_centre_frozen,34,20712.967608655024,33172.131056984785,129.36928608024152
plain_s3_test_centre_frozen,35,19143.919062973935,31451.828209424228,134.64177126990336
plain_s3_test_centre_frozen,36,17514.55844244192,27628.107161577944,108.56291854432398
plain_s3_test_centre_frozen,37,27968.96187489952,46118.301187136196,183.340994250462
plain_s3_test_centre_frozen,38,18382.28511888769,29723.060292475413,127.78250166507976
plain_s3_test_centre_frozen,39,22088.459235299266,34752.315777911834,138.83333848263868
plain_s3_test_centre_frozen,40,30175.695371722555,48695.73757312119,197.99025342010455
plain_s3_test_centre_frozen,41,31464.223622887068,49579.70086093526,196.56743252420824
plain_s3_test_centre_frozen,42,26667.82994970347,41349.93222796565,100.22914989121942
plain_s3_test_centre_frozen,43,29202.427630563423,46848.19550357754,180.51736421552738
plain_s3_test_centre_frozen,44,20858.70551828869,33516.855970001016,146.48558759470478
plain_s3_test_centre_frozen,45,16326.161330669465,26104.248268581996,122.74199493171088
plain_s3_test_centre_frozen,46,20219.37781602286,31953.97940732216,125.69362460405176
plain_s3_test_centre_frozen,47,27277.6694459287,44575.8153209685,166.98945689389794
plain_s3_test_centre_frozen,48,27901.546324332274,45168.03039776586,184.96860562348192
plain_s3_test_centre_frozen,49,23750.238643625333,37627.82918903085,188.35950141487803
plain_s3_test_centre_frozen,50,18152.68839918492,29840.103568986957,147.3249393243857
plain_s3_test_centre_frozen,51,21752.645735187274,34800.89201466129,136.81061909966533
plain_s3_test_centre_frozen,52,27442.823341368618,43749.39021496232,178.74150348569827
plain_s3_test_centre_frozen,53,19712.162709065386,32418.981334305492,126.04463618698986
plain_s3_test_centre_frozen,54,32764.859862350713,53021.23198295638,254.08909949550142
plain_s3_test_centre_frozen,55,24634.841718369553,38936.50583144785,161.66688641749644
plain_s3_test_centre_frozen,56,21722.066830539232,35475.34734518302,187.50616583004228
plain_s3_test_centre_frozen,57,20093.468104262116,31720.133532728072,102.7226417566489
plain_s3_test_centre_frozen,58,27025.90465043478,45461.391421111904,207.88547426119163
plain_s3_test_centre_frozen,59,21785.336283026976,34584.5866134968,155.14093767709588
plain_s3_test_centre_frozen,60,19968.198017231756,31597.31496291227,117.25661433708379
plain_s3_test_centre_frozen,61,25287.998624405758,40769.3176816245,163.880208805179
plain_s3_test_centre_frozen,62,25496.560027819432,40688.531498252494,179.0176268139494
plain_s3_test_centre_frozen,63,24036.75233974178,38593.33260003696,174.8505676777769
plain_s3_test_centre_frozen,64,20100.7991869108,32912.008479984404,162.96600622819616
plain_s3_test_centre_frozen,65,20513.454159031793,32200.398786219375,157.98781299266096
plain_s3_test_centre_frozen,66,30287.102757525587,50232.19532804193,206.9537629484826
plain_s3_test_centre_frozen,67,23257.956269790382,37211.99708479813,173.94108044803
plain_s3_test_centre_frozen,68,16025.163051358351,25546.57662831407,108.67476220053496
plain_s3_test_centre_frozen,69,23996.274392213127,38973.86837829636,195.0779541876119
plain_s3_test_centre_frozen,70,18670.667686184926,30426.25952529401,121.22825836954036
plain_s3_test_centre_frozen,71,16175.698960390077,26079.205905578558,129.37888315094176
plain_s3_test_centre_frozen,72,23436.960936425414,38085.529121834275,162.7002013328178
plain_s3_test_centre_frozen,73,19207.78888083606,30735.18774207266,155.2926823187388
plain_s3_test_centre_frozen,74,17005.560028683423,27397.14937309375,126.3039865517803
plain_s3_test_centre_frozen,75,34611.10607698808,53750.90224174084,221.29253265160338
