method,seed,vector,t,test_probe_ce_centre_frozen,test_probe_ce_pointwise,train_probe_ce_centre_frozen,train_probe_ce_pointwise,train_probe_rise_centre_frozen,train_probe_rise_pointwise,test_probe_rise_centre_frozen,test_probe_rise_pointwise
plain,1,min,0.5,786122571.776,7.081143798828125,794440597.504,6.72935986328125,794440597.3049486,6.53030850982666,786122571.0614687,6.3666124877929695
plain,1,top1,-0.5,22264769012563.97,8.1872275390625,22860501377613.824,8.59274658203125,22860501377613.625,8.39369522857666,22264769012563.254,7.472696228027344
plain,1,top1,-0.35,145118707318.784,6.662965576171875,148718577778.688,7.59834423828125,148718577778.48892,7.39929288482666,145118707318.06946,5.9484342651367195
plain,1,top1,-0.2,177660854.272,5.418969970703125,181340839.936,6.59465087890625,181340839.73694864,6.39559952545166,177660853.5574687,4.704438659667969
plain,1,top1,-0.1,333906.72,4.548488037109375,339227.344,5.175736083984375,339227.14494864654,4.976684730529785,333906.00546868896,3.8339567260742187
plain,1,top1,-0.05,4443.45,3.4066759033203127,4482.6475,3.3961142578125,4482.448448646545,3.19706290435791,4442.735468688965,2.6921445922851563
plain,1,top1,-0.02,232.7284765625,1.7269381103515624,233.623171875,1.37090478515625,233.4241205215454,1.1718534317016602,232.01394525146483,1.0124067993164063
plain,1,top1,-0.01,81.41955078125,1.073429443359375,81.35663671875,0.5775421905517578,81.1575853652954,0.378490837097168,80.70501947021484,0.35889813232421874
plain,1,top1,-0.005,32.945080078125,0.8170115356445312,32.5159453125,0.3023650360107421,32.31689395904541,0.10331368255615231,32.23054876708984,0.102480224609375
plain,1,top1,-0.002,7.74755322265625,0.7273724365234375,7.11834619140625,0.215415786743164,6.91929483795166,0.016364433288574204,7.033021911621094,0.012841125488281313
plain,1,top1,-0.001,2.46037353515625,0.7160920715332031,1.7655504150390624,0.2028102111816406,1.5664990615844725,0.0037588577270508128,1.7458422241210938,0.0015607604980468759
plain,1,top1,-0.0005,1.1331043701171877,0.7140986938476562,0.5388983764648437,0.1997517776489258,0.33984702301025393,0.0007004241943359968,0.41857305908203146,-0.000432617187499984
plain,1,top1,0.0,0.7145313110351562,0.7145313110351562,0.1990513534545898,0.1990513534545898,0.0,0.0,0.0,0.0
plain,1,top1,0.0005,1.0982815856933594,0.717222412109375,0.5314832763671875,0.2005711822509765,0.3324319229125977,0.0015198287963867074,0.3837502746582032,0.0026911010742187713
plain,1,top1,0.001,2.278335205078125,0.7223154602050781,1.647445556640625,0.2043254165649414,1.448394203186035,0.005274063110351612,1.5638038940429686,0.007784149169921872
plain,1,top1,0.002,5.642376708984375,0.7406623229980469,5.039950439453125,0.2192105484008789,4.840899085998535,0.020159194946289094,4.927845397949219,0.026131011962890693
plain,1,top1,0.005,14.1505712890625,0.8677086791992188,13.84192626953125,0.3353244323730469,13.64287491607666,0.13627307891845708,13.436039978027344,0.15317736816406258
plain,1,top1,0.01,23.3575380859375,1.2935266723632812,23.1694609375,0.7515011596679687,22.97040958404541,0.5524498062133789,22.643006774902343,0.578995361328125
plain,1,top1,0.02,43.70240625,2.198092407226562,43.53421484375,1.739505859375,43.33516349029541,1.54045450592041,42.98787493896484,1.4835610961914059
plain,1,top1,0.05,466.17203125,3.724120361328125,467.586671875,3.6008555908203124,467.3876205215454,3.4018042373657225,465.4574999389648,3.0095890502929685
plain,1,top1,0.1,17347.189,4.890545654296875,17381.335,5.143599365234375,17381.135948646544,4.944548011779785,17346.474468688964,4.176014343261719
plain,1,top1,0.2,4581054.464,6.300139892578125,4593096.96,6.191027587890625,4593096.760948647,5.991976234436035,4581053.749468689,5.585608581542969
plain,1,top1,0.35,2956308381.696,9.16773388671875,2961492803.584,7.2368447265625,2961492803.3849487,7.0377933731079105,2956308380.9814687,8.453202575683594
plain,1,top1,0.5,461611458363.392,10.3978271484375,461591476699.136,8.18676220703125,461591476698.93695,7.987710853576661,461611458362.6775,9.683295837402344
plain,2,min,-0.5,405280571.392,7.42848193359375,402728321.024,7.05052197265625,402728320.8295825,6.856104522705078,405280570.6567675,6.693249389648438
plain,2,min,-0.35,6534020.608,6.96143310546875,6533210.368,6.71294873046875,6533210.17358255,6.518531280517578,6534019.872767456,6.226200561523437
plain,2,min,-0.2,61907.156,6.6148681640625,62279.614,6.066865966796875,62279.41958255005,5.8724485168457035,61906.42076745606,5.879635620117187
plain,2,min,-0.1,1140.9795,5.44972998046875,1144.2993125,4.762621826171875,1144.104895050049,4.568204376220703,1140.2442674560546,4.714497436523438
plain,2,min,-0.05,119.7910859375,3.8011700439453127,120.02666796875,3.06479931640625,119.83225051879883,2.870381866455078,119.05585339355468,3.0659375000000004
plain,2,min,-0.02,15.66534375,1.4470843505859374,15.4093955078125,0.8355355224609375,15.214978057861329,0.6411180725097657,14.930111206054688,0.711851806640625
plain,2,min,-0.01,3.355251831054688,0.88554736328125,2.811120971679688,0.3208660278320313,2.616703521728516,0.12644857788085948,2.6200192871093755,0.1503148193359376
plain,2,min,-0.005,0.9504417724609376,0.7747632751464844,0.3672975769042969,0.2245881271362304,0.17288012695312507,0.030170677185058586,0.21520922851562518,0.0395307312011719
plain,2,min,-0.002,0.7475490112304688,0.7435768737792968,0.1993705596923828,0.1999984436035156,0.004953109741210993,0.005580993652343796,0.01231646728515634,0.008344329833984365
plain,2,min,-0.001,0.7390705261230469,0.7382153015136719,0.1946460876464843,0.1961969451904296,0.00022863769531250577,0.0017794952392578,0.003837982177734456,0.0029827575683594176
plain,2,min,-0.0005,0.7369132690429687,0.7363946228027344,0.1941675186157226,0.1950538482666015,-0.000249931335449205,0.0006363983154296926,0.001680725097656266,0.001162078857421922
plain,2,min,0.0,0.7352325439453125,0.7352325439453125,0.1944174499511718,0.1944174499511718,0.0,0.0,0.0,0.0
plain,2,min,0.0005,0.7343166198730469,0.7345862731933593,0.194946922302246,0.1943150482177734,0.0005294723510742005,-0.00010240173339839953,-0.0009159240722655948,-0.0006462707519531152
plain,2,min,0.001,0.7347234497070313,0.7346624145507813,0.1957973327636718,0.1947093353271484,0.0013798828125000107,0.0002918853759766027,-0.0005090942382811603,-0.0005701293945311603
plain,2,min,0.002,0.7429117431640625,0.7369790344238282,0.200657241821289,0.1970406951904297,0.006239791870117195,0.0026232452392578876,0.0076791992187500435,0.0017464904785157165
plain,2,min,0.005,0.993207275390625,0.7633544311523438,0.3858009033203125,0.2173976669311523,0.19138345336914073,0.02298021697998051,0.2579747314453126,0.02812188720703135
plain,2,min,0.01,4.16187841796875,0.8917980651855468,3.4276505126953123,0.3116229248046875,3.2332330627441404,0.1172054748535157,3.4266458740234373,0.15656552124023437
plain,2,min,0.02,24.521970703125,1.51989794921875,24.2117724609375,0.8258348693847656,24.01735501098633,0.6314174194335938,23.786738159179688,0.7846654052734376
plain,2,min,0.05,155.564578125,3.4582235107421875,155.8475390625,2.779020385742188,155.65312161254883,2.584602935791016,154.8293455810547,2.722990966796875
plain,2,min,0.1,637.84096875,5.033868896484375,639.2471875,4.581343505859375,639.0527700500488,4.386926055908203,637.1057362060546,4.298636352539062
plain,2,min,0.2,8919.144,6.40907958984375,8937.525,6.28532763671875,8937.330582550048,6.090910186767578,8918.408767456054,5.673847045898437
plain,2,min,0.35,699392.288,6.69736865234375,705088.928,6.46383447265625,705088.73358255,6.2694170227050785,699391.552767456,5.962136108398437
plain,2,min,0.5,36062236.672,6.134917236328125,36512421.888,5.72951904296875,36512421.69358255,5.535101593017578,36062235.93676745,5.399684692382812
plain,2,top1,-0.5,18986749040525.312,7.82823779296875,19362202196639.742,8.18479052734375,19362202196639.547,7.9903730773925785,18986749040524.58,7.093005249023437
plain,2,top1,-0.35,151830273196.032,6.15295947265625,154650070220.8,7.121486572265625,154650070220.60556,6.927069122314453,151830273195.29678,5.4177269287109375
plain,2,top1,-0.2,241901142.016,5.0828408203125,245970337.792,6.070328369140625,245970337.59758255,5.875910919189453,241901141.28076747,4.347608276367187
plain,2,top1,-0.1,642919.552,4.200040771484375,652479.232,4.911210693359375,652479.03758255,4.716793243408203,642918.8167674561,3.464808227539062
plain,2,top1,-0.05,13667.7325,3.1023916015625,13819.643,3.43782421875,13819.448582550049,3.243406768798828,13666.997267456054,2.3671590576171875
plain,2,top1,-0.02,640.95171875,1.6130833740234376,644.6789375,1.4363763427734375,644.4845200500488,1.2419588928222658,640.2164862060547,0.8778508300781251
plain,2,top1,-0.01,138.2067421875,1.033003631591797,138.4981796875,0.6193162841796875,138.30376223754882,0.4248988342285157,137.4715096435547,0.2977710876464845
plain,2,top1,-0.005,39.937572265625,0.8178899841308593,39.6696015625,0.3056042327880859,39.475184112548824,0.1111867828369141,39.202339721679685,0.08265744018554688
plain,2,top1,-0.002,8.07295458984375,0.7454414672851563,7.5194541015625,0.2086849594116211,7.325036651611328,0.014267509460449301,7.337722045898437,0.0102089233398438
plain,2,top1,-0.001,2.7604495849609374,0.7361547546386719,2.20234521484375,0.1967502288818359,2.007927764892578,0.002332778930664109,2.025217041015625,0.0009222106933594043
plain,2,top1,-0.0005,1.2423201904296874,0.7345267028808594,0.6736310119628907,0.1944502258300781,0.47921356201171883,3.277587890629374e-05,0.507087646484375,-0.0007058410644530388
plain,2,top1,0.0,0.7352325439453125,0.7352325439453125,0.1944174499511718,0.1944174499511718,0.0,0.0,0.0,0.0
plain,2,top1,0.0005,1.1809283447265626,0.7383212280273438,0.5406004638671875,0.1966714172363281,0.3461830139160157,0.002253967285156311,0.44569580078125015,0.0030886840820313344
plain,2,top1,0.001,2.2920677490234374,0.7438294067382812,1.5993314208984375,0.2010822448730468,1.4049139709472658,0.006664794921874995,1.556835205078125,0.008596862792968785
plain,2,top1,0.002,5.122298828125,0.7618895263671875,4.47994970703125,0.2161947174072265,4.285532257080078,0.02177726745605471,4.387066284179688,0.026656982421875086
plain,2,top1,0.005,12.8520244140625,0.8646824035644531,12.53094677734375,0.3118542785644531,12.33652932739258,0.11743682861328128,12.116791870117188,0.12944985961914068
plain,2,top1,0.01,23.836748046875,1.1164599609375,23.7394921875,0.5889185180664063,23.54507473754883,0.39450106811523444,23.10151550292969,0.38122741699218765
plain,2,top1,0.02,50.944435546875,1.5393356323242189,51.001115234375,1.1327822875976563,50.806697784423825,0.9383648376464845,50.209203002929684,0.8041030883789064
plain,2,top1,0.05,251.9248828125,2.1400131225585937,252.540109375,1.986910888671875,252.3456919250488,1.7924934387207032,251.1896502685547,1.4047805786132812
plain,2,top1,0.1,2447.602125,3.31129296875,2463.097,3.2070498046875,2462.902582550049,3.012632354736328,2446.8668924560548,2.5760604248046874
plain,2,top1,0.2,288119.808,5.002005126953125,290549.04,4.598089599609375,290548.84558255004,4.403672149658203,288119.07276745606,4.266772583007812
plain,2,top1,0.35,128094756.864,4.168994750976562,129234190.336,4.742656494140625,129234190.14158255,4.548239044189453,128094756.12876745,3.4337622070312497
plain,2,top1,0.5,13176648761.344,4.50106982421875,13288271249.408,5.196025146484375,13288271249.213583,5.0016076965332035,13176648760.608767,3.7658372802734377
plain,3,min,-0.5,2311460880.384,6.1996044921875,2326639542.272,6.737808349609375,2326639542.0949545,6.560763069152832,2311460879.6228523,5.438456970214844
plain,3,min,-0.35,35197405.184,6.073214111328125,35376527.36,6.44970068359375,35376527.18295472,6.272655403137207,35197404.42285248,5.312066589355468
plain,3,min,-0.2,197295.528,6.4584296875,198168.352,6.70354443359375,198168.17495471955,6.526499153137207,197294.76685247803,5.697282165527343
plain,3,min,-0.1,5587.767,5.50987890625,5613.632,5.6079990234375,5613.454954719543,5.430953742980957,5587.005852478027,4.7487313842773435
plain,3,min,-0.05,584.0933125,3.802496826171875,588.0704375,3.700177001953125,587.8933922195434,3.523131721496582,583.3321649780273,3.041349304199219
plain,3,min,-0.02,72.65108203125,1.7866958618164062,73.19827734375,1.315094482421875,73.02123206329345,1.138049201965332,71.88993450927734,1.02554833984375
plain,3,min,-0.01,12.9370107421875,0.9890585021972657,12.67665185546875,0.4174378967285156,12.499606575012207,0.24039261627197273,12.175863220214843,0.22791098022460943
plain,3,min,-0.005,1.596074401855469,0.8028954467773437,0.911339874267578,0.2199553680419922,0.7342945938110351,0.042910087585449314,0.8349268798828127,0.041747924804687475
plain,3,min,-0.002,0.7840650024414062,0.7641337585449218,0.1855382537841796,0.1834096527099609,0.00849297332763671,0.006364372253418016,0.022917480468749973,0.0029862365722655992
plain,3,min,-0.001,0.762512451171875,0.7609085693359375,0.176195068359375,0.1789101943969726,-0.0008502120971678739,0.0018649139404297022,0.0013649291992188228,-0.00023895263671869227
plain,3,min,-0.0005,0.76071044921875,0.7606116943359374,0.1766917266845703,0.1776467742919922,-0.00035355377197257565,0.0006014938354493016,-0.00043707275390625355,-0.0005358276367187775
plain,3,min,0.0,0.7611475219726562,0.7611475219726562,0.1770452804565429,0.1770452804565429,0.0,0.0,0.0,0.0
plain,3,min,0.0005,0.7622222595214844,0.7624548950195312,0.1768738250732421,0.1770907363891601,-0.0001714553833007948,4.5455932617205486e-05,0.0010747375488281419,0.0013073730468750044
plain,3,min,0.001,0.764947998046875,0.7644415893554688,0.1770547637939453,0.1777329864501953,9.483337402416137e-06,0.000687705993652421,0.0038004760742187393,0.003294067382812571
plain,3,min,0.002,0.7850708618164063,0.7705132446289062,0.1851192626953125,0.180684715270996,0.008073982238769623,0.003639434814453113,0.023923339843750058,0.00936572265625002
plain,3,min,0.005,1.4007022705078125,0.8038230895996094,0.6548536682128906,0.2027017517089843,0.4778083877563477,0.025656471252441415,0.6395547485351563,0.042675567626953126
plain,3,min,0.01,7.617576171875,0.9055301818847656,7.0780625,0.2922322082519531,6.901017219543457,0.11518692779541023,6.856428649902344,0.1443826599121094
plain,3,min,0.02,37.9631875,1.3035203857421875,37.78829296875,0.7394899597167969,37.61124768829346,0.562444679260254,37.202039978027344,0.5423728637695313
plain,3,min,0.05,248.1947890625,3.18805126953125,249.0349609375,2.8964677734375,248.85791565704343,2.719422492980957,247.43364154052736,2.426903747558594
plain,3,min,0.1,1786.8949375,4.503614013671875,1795.4775625,4.429640869140625,1795.3005172195435,4.252595588684082,1786.1337899780274,3.7424664916992185
plain,3,min,0.2,31177.381,5.45094140625,31347.994,5.490408447265625,31347.816954719543,5.313363166809082,31176.61985247803,4.689793884277344
plain,3,min,0.35,920239.104,7.3722783203125,926416.192,7.26727197265625,926416.0149547196,7.090226692199707,920238.342852478,6.611130798339843
plain,3,min,0.5,23438490.624,7.9906669921875,23576564.736,7.90790673828125,23576564.55895472,7.730861457824707,23438489.86285248,7.229519470214844
plain,3,top1,-0.5,3222591540035.584,7.85431884765625,3250089531277.312,9.8043955078125,3250089531277.135,9.627350227355956,3222591540034.8228,7.093171325683594
plain,3,top1,-0.35,25204554203.136,7.21519873046875,25388256329.728,8.69693212890625,25388256329.550957,8.519886848449707,25204554202.374855,6.454051208496094
plain,3,top1,-0.2,44378865.664,6.533276611328125,44706127.872,7.500351806640625,44706127.69495472,7.323306526184082,44378864.902852476,5.772129089355468
plain,3,top1,-0.1,178933.208,5.621903564453125,180295.424,6.13205322265625,180295.24695471954,5.955007942199707,178932.44685247805,4.860756042480468
plain,3,top1,-0.05,5246.9585,3.9650189208984377,5281.019,3.911418212890625,5280.8419547195435,3.734372932434082,5246.197352478027,3.2038713989257817
plain,3,top1,-0.02,353.70565625,2.0428807373046878,355.042875,1.6006010131835935,354.86582971954346,1.4235557327270505,352.94450872802736,1.2817332153320316
plain,3,top1,-0.01,127.1956640625,1.248843505859375,127.13501953125,0.6963115234375,126.95797425079346,0.5192662429809571,126.43451654052734,0.48769598388671875
plain,3,top1,-0.005,58.4974921875,0.9115070495605468,58.13333203125,0.3040709533691406,57.95628675079346,0.1270256729125977,57.73634466552735,0.15035952758789062
plain,3,top1,-0.002,16.8471162109375,0.7894114074707032,16.18448486328125,0.1929754028320312,16.007439582824706,0.015930122375488326,16.085968688964844,0.028263885498046926
plain,3,top1,-0.001,4.451895263671875,0.7692999267578124,3.724249267578125,0.1800419235229492,3.547203987121582,0.002996643066406318,3.6907477416992185,0.00815240478515622
plain,3,top1,-0.0005,1.4616412353515624,0.7637132568359375,0.8138750915527344,0.1773345718383789,0.6368298110961915,0.00028929138183600434,0.7004937133789062,0.002565734863281266
plain,3,top1,0.0,0.7611475219726562,0.7611475219726562,0.1770452804565429,0.1770452804565429,0.0,0.0,0.0,0.0
plain,3,top1,0.0005,1.0906158447265626,0.7616279296875,0.4391934509277344,0.1793451843261718,0.2621481704711915,0.0022999038696289165,0.32946832275390636,0.0004804077148438113
plain,3,top1,0.001,1.7589127807617186,0.7651512756347656,1.0760054931640626,0.1842927169799804,0.8989602127075197,0.0072474365234375115,0.9977652587890624,0.004003753662109366
plain,3,top1,0.002,3.33581982421875,0.7817041931152344,2.6752943115234373,0.2022166671752929,2.4982490310668943,0.025171386718750022,2.5746723022460936,0.020556671142578198
plain,3,top1,0.005,8.23687646484375,0.8956103515625,7.79200830078125,0.3258644714355468,7.614963020324707,0.14881919097900392,7.475728942871093,0.1344628295898438
plain,3,top1,0.01,15.149578125,1.2087465209960937,14.879201171875,0.6913308715820312,14.702155891418457,0.5142855911254883,14.388430603027343,0.44759899902343747
plain,3,top1,0.02,51.58926171875,1.7553284912109377,51.518203125,1.3792366943359375,51.34115784454346,1.2021914138793948,50.82811419677735,0.9941809692382815
plain,3,top1,0.05,871.35446875,2.6060843505859377,874.5204375,2.4490606689453127,874.3433922195434,2.2720153884887697,870.5933212280273,1.8449368286132815
plain,3,top1,0.1,30159.008,3.917268310546875,30316.946,3.952494140625,30316.768954719544,3.775448860168457,30158.24685247803,3.156120788574219
plain,3,top1,0.2,5310559.232,4.472133544921875,5342886.656,4.77327783203125,5342886.47895472,4.596232551574707,5310558.4708524775,3.7109860229492186
plain,3,top1,0.35,1621574877.184,4.700324462890625,1632704069.632,5.23800439453125,1632704069.4549546,5.060959114074707,1621574876.4228525,3.939176940917968
plain,3,top1,0.5,134592061243.392,4.7535615234375,135401322840.064,5.3460283203125,135401322839.88695,5.168983039855957,134592061242.63084,3.9924140014648435
plain,4,min,-0.5,159411363.84,9.2419560546875,158739292.16,8.4833359375,158739291.9954277,8.318763641357421,159411363.10385787,8.505813934326174
plain,4,min,-0.35,4894053.12,8.979076171875,4868641.28,8.241747314453125,4868641.1154277045,8.077175018310546,4894052.38385788,8.242934051513672
plain,4,min,-0.2,66869.85,8.266923095703126,66750.184,7.509093505859375,66750.01942770385,7.344521209716797,66869.11385787964,7.530780975341798
plain,4,min,-0.1,2373.28425,6.69779345703125,2373.104125,6.2474404296875,2372.9395527038573,6.082868133544922,2372.548107879639,5.961651336669922
plain,4,min,-0.05,264.05515625,4.346530029296875,264.48415625,3.7778779296875,264.31958395385743,3.613305633544922,263.3190141296387,3.6103879089355466
plain,4,min,-0.02,31.2376513671875,1.6674371337890626,31.0474248046875,1.1137449951171876,30.88285250854492,0.9491726989746095,30.50150924682617,0.9312950134277345
plain,4,min,-0.01,5.30427880859375,0.9465472717285156,4.766576416015625,0.3800811462402343,4.6020041198730475,0.21550885009765622,4.568136688232422,0.21040515136718752
plain,4,min,-0.005,1.0588753356933591,0.7690278930664063,0.4076125183105469,0.2086365737915039,0.2430402221679688,0.044064277648925815,0.32273321533203103,0.0328857727050782
plain,4,min,-0.002,0.7598692626953125,0.7371170959472656,0.1674730224609375,0.1715082244873046,0.0029007263183594145,0.006935928344726505,0.02372714233398443,0.0009749755859375098
plain,4,min,-0.001,0.7424253234863282,0.7351129455566406,0.1636502456665039,0.1665573348999023,-0.0009220504760741877,0.001985038757324198,0.006283203125000081,-0.0010291748046874494
plain,4,min,-0.0005,0.7385030822753906,0.7353002319335937,0.1640492858886718,0.165214973449707,-0.0005230102539063031,0.0006426773071289138,0.0023609619140625426,-0.0008418884277343608
plain,4,min,0.0,0.7361421203613281,0.7361421203613281,0.1645722961425781,0.1645722961425781,0.0,0.0,0.0,0.0
plain,4,min,0.0005,0.7344577941894531,0.7374908142089843,0.1651960830688476,0.1645362319946289,0.0006237869262694928,-3.6064147949183e-05,-0.0016843261718749725,0.001348693847656235
plain,4,min,0.001,0.7336329956054688,0.7393237915039063,0.1661566848754883,0.1651483917236328,0.0015843887329101969,0.000576095581054703,-0.0025091247558592933,0.0031816711425781685
plain,4,min,0.002,0.7401722717285156,0.7442085571289062,0.1723605880737304,0.1680978240966797,0.007788291931152297,0.003525527954101604,0.00403015136718754,0.008066436767578122
plain,4,min,0.005,0.9850997924804688,0.7675684204101563,0.4073624420166015,0.1893913269042968,0.2427901458740234,0.024819030761718708,0.24895767211914066,0.03142630004882818
plain,4,min,0.01,3.3727022705078125,0.8299049682617188,2.8868375244140627,0.2576834030151367,2.7222652282714845,0.09311110687255861,2.6365601501464844,0.09376284790039069
plain,4,min,0.02,17.0682763671875,1.06874365234375,16.71340625,0.516907958984375,16.54883395385742,0.35233566284179696,16.332134246826172,0.3326015319824218
plain,4,min,0.05,86.3265703125,2.6172880859375,86.34956640625,2.0784697265625,86.18499411010743,1.9138974304199219,85.59042819213867,1.881145965576172
plain,4,min,0.1,397.875125,4.290737060546875,398.76478125,3.9872001953125,398.6002089538574,3.822627899169922,397.1389828796387,3.554594940185547
plain,4,min,0.2,10779.7975,6.330939697265625,10795.4305,6.33711767578125,10795.265927703858,6.172545379638672,10779.06135787964,5.594797576904297
plain,4,min,0.35,584924.8,7.12802734375,583370.048,7.5403525390625,583369.8834277038,7.375780242919922,584924.0638578797,6.391885223388672
plain,4,min,0.5,21278846.976,7.540880615234375,21434707.968,8.28307568359375,21434707.803427704,8.118503387451172,21278846.23985788,6.804738494873047
plain,4,top1,-0.5,1932606501289.984,6.6364326171875,1968555713101.824,7.81532177734375,1968555713101.6594,7.6507494812011725,1932606501289.2478,5.900290496826172
plain,4,top1,-0.35,16945824399.36,5.92866552734375,17179566145.536,6.853847412109375,17179566145.371428,6.689275115966797,16945824398.62386,5.1925234069824215
plain,4,top1,-0.2,35726452.736,5.41987255859375,35998472.192,6.207225341796875,35998472.0274277,6.042653045654297,35726451.99985788,4.683730438232422
plain,4,top1,-0.1,140450.08,4.790239501953125,141469.744,5.246534423828125,141469.57942770387,5.081962127685547,140449.34385787963,4.054097381591797
plain,4,top1,-0.05,4128.949,3.657738403320312,4149.496,3.7403876953125,4149.331427703857,3.575815399169922,4128.212857879638,2.921596282958984
plain,4,top1,-0.02,323.69728125,1.896737609863281,323.5148125,1.5956019897460938,323.3502402038574,1.4310296936035156,322.9611391296387,1.160595489501953
plain,4,top1,-0.01,92.91319140625,1.1461109619140626,92.3760546875,0.6589448852539063,92.21148239135742,0.4943725891113282,92.17704928588867,0.4099688415527345
plain,4,top1,-0.005,32.1414619140625,0.8468253173828125,31.4503623046875,0.2885102386474609,31.28579000854492,0.1239379425048828,31.405319793701175,0.11068319702148444
plain,4,top1,-0.002,7.92562060546875,0.75187646484375,7.228627197265625,0.1805494689941406,7.064054901123047,0.0159771728515625,7.189478485107422,0.015734344482421947
plain,4,top1,-0.001,2.709689453125,0.7389919128417969,1.9945923461914064,0.1674784240722656,1.8300200500488282,0.002906127929687502,1.9735473327636721,0.0028497924804687935
plain,4,top1,-0.0005,1.2311130981445313,0.736305908203125,0.5916564331054688,0.1648224182128906,0.4270841369628907,0.00025012207031249734,0.4949709777832032,0.00016378784179693628
plain,4,top1,0.0,0.7361421203613281,0.7361421203613281,0.1645722961425781,0.1645722961425781,0.0,0.0,0.0,0.0
plain,4,top1,0.0005,1.13723388671875,0.7384925842285156,0.530248046875,0.1666896362304687,0.365675750732422,0.002117340087890607,0.40109176635742183,0.0023504638671875133
plain,4,top1,0.001,2.29413330078125,0.7433878479003906,1.7177493896484377,0.1712063369750976,1.5531770935058595,0.0066340408325195055,1.557991180419922,0.0072457275390624964
plain,4,top1,0.002,5.319117919921875,0.7605625610351563,4.91115087890625,0.1875051727294922,4.746578582763672,0.02293287658691409,4.582975799560547,0.024420440673828203
plain,4,top1,0.005,11.23795703125,0.8689421081542968,11.13703125,0.296328384399414,10.972458953857421,0.1317560882568359,10.501814910888672,0.13279998779296875
plain,4,top1,0.01,16.55463720703125,1.1753709106445311,16.52215185546875,0.6304976806640625,16.357579559326172,0.46592538452148446,15.81849508666992,0.43922879028320305
plain,4,top1,0.02,36.37782421875,1.74589013671875,36.31133984375,1.3377893676757813,36.14676754760742,1.173217071533203,35.64168209838867,1.009748016357422
plain,4,top1,0.05,379.9931875,2.61389453125,380.19540625,2.50619287109375,380.03083395385744,2.341620574951172,379.25704537963867,1.877752410888672
plain,4,top1,0.1,11201.4105,4.229351318359375,11208.898,4.21587451171875,11208.733427703857,4.051302215576173,11200.67435787964,3.4932091979980466
plain,4,top1,0.2,1810934.4,6.155059814453125,1808929.664,5.85909912109375,1808929.499427704,5.694526824951172,1810933.6638578796,5.418917694091797
plain,4,top1,0.35,649299034.112,7.678046630859375,644977688.576,6.62885986328125,644977688.4114277,6.464287567138673,649299033.3758578,6.941904510498047
plain,4,top1,0.5,67111902773.248,8.54478955078125,66377243164.672,7.078369140625,66377243164.50742,6.913796844482422,67111902772.511856,7.808647430419922
resolution_max_b1,0,min,-0.5,20244631.552,7.55917333984375,20396484.608,7.348763671875,20396484.2898976,7.030661270141602,20244630.9915871,6.998760437011718
resolution_max_b1,0,min,-0.35,537157.616,7.10826025390625,538649.024,7.054544677734375,538648.7058975983,6.736442276000977,537157.0555870972,6.5478473510742194
resolution_max_b1,0,min,-0.2,9401.2705,6.187123291015625,9352.189,5.684376953125,9351.870897598266,5.3662745513916015,9400.710087097168,5.626710388183593
resolution_max_b1,0,min,-0.1,304.056453125,4.85393701171875,302.452078125,4.70158935546875,302.1339757232666,4.383486953735352,303.496040222168,4.293524108886718
resolution_max_b1,0,min,-0.05,52.36740234375,2.994109130859375,51.96184765625,2.7484356689453127,51.6437452545166,2.4303332672119144,51.80698944091797,2.4336962280273435
resolution_max_b1,0,min,-0.02,5.36595849609375,1.016020782470703,5.149785888671875,0.7782844543457031,4.831683486938477,0.46018205261230477,4.805545593261719,0.4556078796386718
resolution_max_b1,0,min,-0.01,0.9541336975097656,0.6388027954101563,0.7143482971191406,0.4001378326416016,0.39624589538574223,0.0820354309082032,0.39372079467773435,0.07838989257812501
resolution_max_b1,0,min,-0.005,0.585100830078125,0.5673646240234375,0.3531744079589843,0.3297721862792969,0.03507200622558593,0.01166978454589851,0.0246879272460937,0.0069517211914061905
resolution_max_b1,0,min,-0.002,0.5578666381835937,0.558008544921875,0.3197512817382812,0.3179412536621094,0.0016488800048828356,-0.00016114807128897457,-0.002546264648437546,-0.0024043579101562518
resolution_max_b1,0,min,-0.001,0.5584143676757812,0.5583913879394531,0.3188060607910156,0.3173690490722656,0.0007036590576172119,-0.0007333526611327801,-0.0019985351562500364,-0.00202151489257818
resolution_max_b1,0,min,-0.0005,0.5591200866699219,0.5592087097167969,0.3185893249511718,0.3175852661132812,0.0004869232177734384,-0.0005171356201171817,-0.0012928161621094114,-0.0012041931152343421
resolution_max_b1,0,min,0.0,0.5604129028320313,0.5604129028320313,0.3181024017333984,0.3181024017333984,0.0,0.0,0.0,0.0
resolution_max_b1,0,min,0.0005,0.562387451171875,0.5620292358398438,0.3173465270996093,0.3188381652832031,-0.0007558746337890665,0.0007357635498047022,0.0019745483398437846,0.0016163330078124982
resolution_max_b1,0,min,0.001,0.5651697082519531,0.5638897705078125,0.3166208190917969,0.3198753509521484,-0.0014815826416014755,0.0017729492187500417,0.00475680541992185,0.003476867675781259
resolution_max_b1,0,min,0.002,0.5721732177734375,0.5685767822265625,0.3151535491943359,0.3226843109130859,-0.002948852539062463,0.004581909179687538,0.01176031494140628,0.008163879394531226
resolution_max_b1,0,min,0.005,0.6431545104980468,0.5897857971191406,0.3392350006103515,0.3365929718017578,0.021132598876953124,0.018490570068359413,0.08274160766601557,0.02937289428710932
