method,seed,split,amplitude,S_centre_frozen,S_pointwise,S_saved,ratio_pointwise_over_centre_frozen,ratio_saved_over_centre_frozen,delta_vs_plain_centre_frozen,relchange_vs_plain_centre_frozen,delta_vs_plain_pointwise,relchange_vs_plain_pointwise,delta_vs_plain_saved,relchange_vs_plain_saved,delta_sign_differs_cf_vs_pw
gaussian_postrelu,1,train_probe,0.25,4.304346243286134,1.226308046722412,4.348049581909179,0.28489995400235096,1.01015330462581,-1.5403858657836906,-0.26355114948610353,0.11529131240844714,0.10377099538436539,-1.5133236907959002,-0.2581858585671489,True
gaussian_postrelu,1,train_probe,0.35,8.141311810302735,1.9425138275146483,8.256091571044923,0.23859961057583123,1.0140984356595868,-2.6115501541137682,-0.24287023889602047,0.03204432220458986,0.01677300899884777,-2.5368573669433587,-0.2350476576438069,True
gaussian_postrelu,1,train_probe,0.5,17.195633517456052,2.815381951904297,17.46246937866211,0.16372656169057556,1.0155176522537062,-4.660211405944828,-0.21322494839607764,-0.15474079437255872,-0.0520991243767724,-4.540335540771487,-0.20635257901874657,False
gaussian_postrelu,2,test_probe,0.005,0.0010457862854004,0.0003971168518066,0.0011344696044922,0.37973040701576605,1.0848006139780708,-0.00037146377563469996,-0.2621017884193269,0.00013636322021480003,0.5229580864602167,-0.00026206359863270015,-0.18765296667941972,True
gaussian_postrelu,2,test_probe,0.01,0.0040259231567383,0.001515699005127,0.0041821166992188,0.37648483245144215,1.038796950761237,-0.0015044532775879,-0.2720345161768716,0.0004987854003907,0.49048945561116974,-0.0015086746215819003,-0.26510805554711997,True
gaussian_postrelu,2,test_probe,0.02,0.0160517318725586,0.0057549949645996,0.0165140655517578,0.35852797755973664,1.028802728756614,-0.006571073913574199,-0.2904623756970985,0.0015067062377929997,0.35466192028939075,-0.006203449249267499,-0.27306900880669926,True
gaussian_postrelu,2,test_probe,0.025,0.025249560546875,0.0090390769958496,0.025950772857666,0.35798947783938034,1.0277712679192663,-0.010361668395996101,-0.29096632448766896,0.002171562957763701,0.31620801147556954,-0.009726368713378796,-0.2726218605268707,True
gaussian_postrelu,2,test_probe,0.05,0.1117276252746582,0.0397363586425781,0.1140945373535156,0.3556538371319972,1.0211846629071266,-0.034909120941162095,-0.2380652997426905,0.011215426635742202,0.39323492770341756,-0.03299918212890621,-0.2243412039957948,True
gaussian_postrelu,2,test_probe,0.1,0.5401456451416016,0.1794918731689453,0.5461786415100098,0.33230273127887705,1.0111692030152843,-0.11682560119628915,-0.17782452709688895,0.0684131652832031,0.6158981013136582,-0.1152196090698242,-0.17420609892574343,True
gaussian_postrelu,2,test_probe,0.2,2.5006299789428708,0.7094660987854005,2.5218291809082034,0.28371494573752326,1.00847754451632,-0.6310115386962893,-0.20149545698065335,0.23610140075683594,0.49877272584992965,-0.6415584533691403,-0.20280741013761355,True
gaussian_postrelu,2,test_probe,0.25,3.947413549804688,1.0406131759643558,3.980065005493164,0.26361899072263245,1.0082716075416247,-0.9561932250976559,-0.1949979411056464,0.2829813949584965,0.37350782009540334,-0.9771374816894527,-0.19711470011885684,True
gaussian_postrelu,2,test_probe,0.35,7.785783486938475,1.7263090255737308,7.860119451904296,0.2217257940025956,1.0095476537577148,-1.2644242340087937,-0.1397121782168828,0.2568863662719727,0.17482129096473867,-1.2981867309570312,-0.14174965381550925,True
gaussian_postrelu,2,test_probe,0.5,17.740930053710937,2.587735293579102,17.966798071289062,0.14586243707318014,1.0127314642972103,-1.9118332275390628,-0.09728063174520983,0.027421310424804446,0.010710135790072706,-1.9224725708007817,-0.09665877675435865,True
gaussian_postrelu,2,train_probe,0.005,0.0012698291778564,0.0005857154846191,0.0012814611434936,0.46125533641292354,1.0091602601673053,-0.0005552764892578,-0.3042434743714241,-0.0001675281524658001,-0.22240898458053296,-0.0005550722122191999,-0.30223911288764144,False
gaussian_postrelu,2,train_probe,0.01,0.005158050918579,0.0024328071594238,0.0052022016525268,0.4716524124763813,1.0085595769884264,-0.0017628774642945,-0.2547169059944196,-0.00029854602813719983,-0.10930334073851163,-0.0018252506256104,-0.2597314863722173,False
gaussian_postrelu,2,train_probe,0.02,0.0207381275177001,0.0097798624038696,0.020931061553955,0.47158849782953816,1.009303348920496,-0.0062640390396119,-0.23198283094493546,-0.0002580274581909011,-0.02570534860779347,-0.006456235885620099,-0.23573833452769719,False
gaussian_postrelu,2,train_probe,0.025,0.0326351520538329,0.0153482904434203,0.0329598234176635,0.47029933913293015,1.0099485169640101,-0.009473875045776403,-0.22498442016639003,-8.328247070400752e-06,-0.0005423229708476035,-0.009631449317932202,-0.22613668715005802,False
gaussian_postrelu,2,train_probe,0.05,0.1371838180541992,0.061858924293518,0.1386785453796386,0.45091997854352245,1.0108957991302505,-0.034398388671874974,-0.2004775980459965,0.0053118715286255,0.09393719511272922,-0.034277381515503,-0.19818564261336025,True
gaussian_postrelu,2,train_probe,0.1,0.6128272567749024,0.2422924270629882,0.6188186714172363,0.3953682287861825,1.0097766778094446,-0.13600886535644519,-0.18162700935063725,0.037810974121093716,0.18491150946505694,-0.13466211624145508,-0.17872003964413458,True
gaussian_postrelu,2,train_probe,0.2,2.683055284118652,0.8610873291015626,2.704651860046387,0.32093536581167326,1.0080492474588831,-0.6866288528442386,-0.20376653268846137,0.15206468276977558,0.21447084032717476,-0.69635135345459,-0.20474880784889618,True
gaussian_postrelu,2,train_probe,0.25,4.178414436340331,1.231380534362793,4.212016137695312,0.29470043077902514,1.0080417349372388,-1.044197230529786,-0.19993775090606491,0.1860933898925783,0.1780308797224292,-1.0650020050048825,-0.20181890154729165,True
gaussian_postrelu,2,train_probe,0.35,8.095001727294923,1.965846669006348,8.170435345458984,0.24284697338332353,1.0093185425655578,-1.3858138366699215,-0.146170319137648,0.12353921203613316,0.06705678336627958,-1.4202149230957026,-0.14808327728853046,True
gaussian_postrelu,2,train_probe,0.5,18.179045907592773,2.8791360717773435,18.408110852050783,0.1583766324378347,1.0126004932064305,-2.0744680511474662,-0.10242509301711797,-0.1490035552978517,-0.04920630276278592,-2.0844011169433614,-0.10171525677755514,False
gaussian_postrelu,3,test_probe,0.005,0.0013441230773926,0.0005388137817383,0.0014302497863769,0.40086640189492107,1.0640765049219847,2.4695587158299987e-05,0.018716896033380826,0.00025968322753910006,0.9303289218341126,-4.629898071289995e-05,-0.031356215077239076,False
gaussian_postrelu,3,test_probe,0.01,0.0052009857177735,0.0020364814758301,0.0052346382141113,0.3915568290969853,1.0064704073735096,-0.0002951156616209996,-0.053695454513888935,0.0009061935424804998,0.801736898840459,-0.0005353515625000005,-0.09278206430625793,True
gaussian_postrelu,3,test_probe,0.02,0.0220165622711182,0.0085191444396973,0.0216485801696777,0.3869425360231146,0.9832861235596609,-0.00017777595520009765,-0.00800996873109237,0.00379379196167,0.8028590415870521,-0.0010482864379883008,-0.04618639462921441,True
gaussian_postrelu,3,test_probe,0.025,0.0360002372741699,0.0141931873321533,0.0354314796447754,0.39425260517204663,0.9842012810898172,0.001034542846679698,0.029587367378762403,0.0067527622222900005,0.9075774734078421,-0.00018293151855469647,-0.005136446527664326,False
gaussian_postrelu,3,test_probe,0.05,0.1693587295532227,0.0695756851196289,0.1693453453063965,0.41081841664243257,0.9999209710248683,0.026325826263427804,0.1840543375539948,0.0401004631042481,1.360480442974198,0.0234525047302247,0.16075158066430245,False
gaussian_postrelu,3,test_probe,0.1,0.7493936859130859,0.2792771560668945,0.7582806617736817,0.37267081550949294,1.0118588880953376,0.1382321609497067,0.22617942279332715,0.16581060867309572,1.4613171236948876,0.1346890846252442,0.21598926214037573,False
gaussian_postrelu,3,test_probe,0.2,2.938904364013672,0.9089584121704102,2.988171948242188,0.3092847876577523,1.016763929045051,0.07399195861816388,0.025826953200668315,0.46038216934204107,1.0263186619942979,0.06331884002685628,0.021648553853527288,False
gaussian_postrelu,3,test_probe,0.25,4.35108169555664,1.273068522644043,4.428231530761718,0.2925866742387556,1.0177311851634192,-0.2635613220214852,-0.057114130175947714,0.5694453155517579,0.8093043404650967,-0.2795781372070314,-0.05938603234307459,True
gaussian_postrelu,3,test_probe,0.35,7.767714123535157,1.9792230392456056,7.931566754150391,0.2548012205094957,1.0210940603643976,-1.3691237487792947,-0.14984656266342197,0.6365018020629885,0.4740386793900251,-1.3878172607421844,-0.14891727377307584,True
gaussian_postrelu,3,test_probe,0.5,16.553505505371096,2.79337804260254,16.9835209777832,0.16874842864529063,1.0259773056693386,-4.236382751464841,-0.20377130935621424,0.46097951660156333,0.19764183155780743,-4.249487048339848,-0.20013589422241485,True
gaussian_postrelu,3,train_probe,0.005,0.0014365173339843,0.0006747734069824,0.0013216655731201,0.4697286910634485,0.9200484685098445,-0.0001266061782836999,-0.08099563296824945,8.010749816899992e-05,0.13471009012244692,-0.00017003574371329995,-0.11398779487186732,True
gaussian_postrelu,3,train_probe,0.01,0.0059284673690796,0.0028581258773803,0.0057193109512329,0.4821019834379263,0.9647199849766278,-0.00020805644989009987,-0.03390461049738609,0.0005443969726561999,0.23528986976160735,-0.0003443929672241001,-0.05679580861061172,True
gaussian_postrelu,3,train_probe,0.02,0.0254954643249511,0.0124354316711425,0.0251377159118652,0.4877507431379699,0.9859681546283591,0.0009871671676634983,0.04027889662542147,0.003570757484435999,0.40280752673242304,0.00041644344329840044,0.016845550479972663,False
gaussian_postrelu,3,train_probe,0.025,0.0412880611419677,0.0202662288665771,0.0408926357269287,0.49084961381190334,0.9904227661919182,0.002709851455688403,0.07024305891136744,0.006593731117248499,0.482262366258008,0.0018680507659913012,0.047868562032400135,False
gaussian_postrelu,3,train_probe,0.05,0.1872186138153076,0.0896708839416504,0.1878604877471923,0.47896350749670286,1.0034284728361353,0.025226590538024896,0.15572736254330494,0.037967170143127504,0.7343219152704689,0.02384964714050289,0.14541506556689246,False
gaussian_postrelu,3,train_probe,0.1,0.8186009765625,0.3372250621795655,0.827458792114258,0.41195291947445956,1.010820675524911,0.103266022491455,0.14436037537905483,0.147989569091797,0.782039176039553,0.1010692211151124,0.13913914124082502,False
gaussian_postrelu,3,train_probe,0.2,3.1072865234375,1.0436152420043947,3.158526773071289,0.3358606405082573,1.0164903523531854,-0.09768348541259808,-0.03047875179576038,0.36546992340087914,0.5389256747410429,-0.10981007995605507,-0.03359815248368353,True
gaussian_postrelu,3,train_probe,0.25,4.558054818725587,1.4353501358032228,4.639424145507812,0.3149040967884938,1.0178517657242603,-0.4650083511352525,-0.09257465721820402,0.4269353645324707,0.4233727794312938,-0.48233470611572393,-0.09417364621976095,True
gaussian_postrelu,3,train_probe,0.35,8.020459149169923,2.179797729492188,8.189367953491212,0.27177966858889696,1.0210597424885295,-1.6050042495727528,-0.16674566024347526,0.4090508026123054,0.23100466611175605,-1.6246500091552711,-0.16554381858061754,True
gaussian_postrelu,3,train_probe,0.5,16.88550637817383,3.028957794189453,17.32046706848145,0.17938211187463574,1.025759410500703,-4.551947352600095,-0.21233619485627983,0.17981249847412117,0.06311103148882263,-4.5661916473388615,-0.20862899662424425,True
gaussian_postrelu,4,test_probe,0.005,0.0014223037719726,0.0006074478149414,0.0013608314514159,0.4270872558391149,0.9567797528432033,0.00025342102050779987,0.21680619394051467,0.0004395797729491999,2.6186030868795447,0.00020884475707999995,0.18129094555245298,False
gaussian_postrelu,4,test_probe,0.01,0.0054107185363769,0.0022497367858887,0.0051777992248534,0.41579261067886897,0.956952240269466,0.0006013549804686994,0.12503837014566047,0.0013415328979493,1.4771274553702571,0.0006842750549315001,0.15228026579044598,False
gaussian_postrelu,4,test_probe,0.02,0.0211192115783691,0.0082837593078613,0.0206954635620116,0.392238094548272,0.9799354244458863,0.0015812057495117014,0.0809297409040732,0.004750099182128901,1.3442433661172712,0.0018360893249510027,0.09735685298311221,False
gaussian_postrelu,4,test_probe,0.025,0.0335581047058105,0.0129474540710449,0.0331138359069824,0.38582197011868435,0.986761207084762,0.002670333099365197,0.08645275979727793,0.007471556091308599,1.3644439905486339,0.0030783447265625014,0.10249024089771738,False
gaussian_postrelu,4,test_probe,0.05,0.1493241859436035,0.056035033416748,0.1481182647705077,0.3752575851169295,0.9919241403160822,0.019262953186035187,0.14810680152433253,0.0336150131225586,1.4993301826435281,0.021120819091796722,0.16630900707428384,False
gaussian_postrelu,4,test_probe,0.1,0.6660644218444824,0.2335267272949219,0.6626323753356933,0.35060681765321405,0.9948472754342815,0.0830999168395995,0.14254712958708085,0.1382403678894043,1.4507886412270614,0.09146256561279276,0.1601320028752312,False
gaussian_postrelu,4,test_probe,0.2,2.678683792114258,0.7692023010253907,2.670913386535644,0.28715681309224894,0.9970991702710528,-0.08779193267822283,-0.03173421400066985,0.3484881553649904,0.8283252630309451,-0.0787175567626961,-0.028628408097659052,True
gaussian_postrelu,4,test_probe,0.25,4.031790267944336,1.0896999649047854,4.02362839050293,0.2702769470844484,0.9979756195389679,-0.43094468383789053,-0.09656515309424539,0.4103698852539066,0.6040802513334959,-0.4297362304687491,-0.09649697858671742,True
gaussian_postrelu,4,test_probe,0.35,7.316030627441407,1.7415768966674807,7.30789620361328,0.2380494267116747,0.9988881369908956,-1.5932201965332027,-0.17882762849664982,0.39933079833984375,0.2975093753950095,-1.605342480468753,-0.1801076508066255,True
gaussian_postrelu,4,test_probe,0.5,15.153700323486328,2.553141012573242,15.080208270263672,0.16848300798295415,0.9951502239285573,-4.08838470458984,-0.21247098215315383,0.1561240264892576,0.0651326325160165,-4.140836651611327,-0.21543244232777076,True
gaussian_postrelu,4,train_probe,0.005,0.0015192985534667,0.0006662439346313,0.0015105131149291,0.43852074571589644,0.9942174377000798,1.748905181879999e-05,0.01164531972903998,0.00011487503051760002,0.20834513818340247,4.7210884094200196e-05,0.03226324890331344,False
gaussian_postrelu,4,train_probe,0.01,0.0062143913269042,0.0027705530166626,0.006171837234497,0.44582854070807215,0.993152331391979,0.0001694465637207005,0.02803111862207711,0.000555390739441,0.25072237151745247,0.00029596080780030024,0.05036879374379278,False
gaussian_postrelu,4,train_probe,0.02,0.025590867614746,0.0116810445785522,0.0254987091064453,0.4564536362894291,0.9963987735903257,0.0012598766326904001,0.05178073649443931,0.0029743600845337,0.3416179932300393,0.0014378044128417998,0.05975687245143507,False
gaussian_postrelu,4,train_probe,0.025,0.0406455278396606,0.0186703081130981,0.0404176193237304,0.4593447079036384,0.9943927775565061,0.002324549674987797,0.060659977545425604,0.0052225164413452,0.3883549484422116,0.002505774879455497,0.06609477634723457,False
gaussian_postrelu,4,train_probe,0.05,0.1753868545532226,0.077427342224121,0.1734377281188965,0.4414660518392787,0.9888867016898657,0.014606456565856879,0.09084724723100057,0.025961382293701096,0.5044379300182089,0.014705684089660692,0.0926447093880562,False
gaussian_postrelu,4,train_probe,0.1,0.7472156486511231,0.2947167381286621,0.7405336059570312,0.3944199223620196,0.9910574106602902,0.037674466705322374,0.05309694160669618,0.1027379776000977,0.5351528331427652,0.04258853530883788,0.06101989554748942,False
gaussian_postrelu,4,train_probe,0.2,2.879091624450684,0.916381238555908,2.8665653350830085,0.3182883207931074,0.9956492216985052,-0.24569512329101517,-0.0786278050713638,0.22961664123535142,0.3343454833449645,-0.2367966964721675,-0.07630327820744216,True
gaussian_postrelu,4,train_probe,0.25,4.276998251342773,1.2671885437011716,4.265108052062988,0.2962798835148775,0.9972199662985478,-0.6414321655273447,-0.13041399616577787,0.24604945983886672,0.24095587342345343,-0.6391615737915037,-0.13032757628617123,True
gaussian_postrelu,4,train_probe,0.35,7.609458551025391,1.9646809631347653,7.601796968078612,0.25818932450456944,0.9989931500519513,-1.8719929626464857,-0.1974373818130216,0.1710634750366209,0.0953734428727094,-1.8808407913208045,-0.19834573871141184,True
gaussian_postrelu,4,train_probe,0.5,15.47001575317383,2.813730688476563,15.392398377990723,0.18188285864539588,0.9949827216454397,-4.4523689941406275,-0.22348574483488018,-0.11590115356445319,-0.039561678672807965,-4.506432106018067,-0.22646718407092073,False
resolution_max_b1_gaussian_conv,0,test_probe,0.005,0.0006834442138672,0.0001764587402344,0.0007077190399169,0.2581904077231499,1.035518372322363,-0.000352456665039,-0.34024168935077687,1.3760375976600009e-05,0.08457599459817751,-0.00032046165466309996,-0.3116783424862931,True
resolution_max_b1_gaussian_conv,0,test_probe,0.01,0.0027682632446289,0.0006990386962891,0.0028073623657226,0.2525188663489298,1.014124061781177,-0.0015960266113281,-0.3657013314891579,6.624755859379998e-05,0.10469103413028413,-0.0014950683593750002,-0.34749388308653933,True
resolution_max_b1_gaussian_conv,0,test_probe,0.02,0.0111530162811279,0.0028745708465576,0.0112434226989746,0.25773932128312965,1.0081060060855176,-0.0076306491851807,-0.406238558649133,-0.0001062450408935,-0.03564293968667427,-0.006878503417968699,-0.3795680091388059,False
resolution_max_b1_gaussian_conv,0,test_probe,0.025,0.0173974430084228,0.0044323162078857,0.0175303256988524,0.2547682556419261,1.0076380586713385,-0.012543619918823301,-0.4189437078203633,-0.0005246669769286994,-0.10584400982759115,-0.011430782699585001,-0.39469424106025414,False
resolution_max_b1_gaussian_conv,0,test_probe,0.05,0.0717195468902588,0.0166591659545898,0.0722243408203124,0.2322820859434697,1.007038442822652,-0.056181728744506804,-0.4392585489525463,-0.0051580703735352,-0.23642180411667618,-0.05175047683715821,-0.41742732770246405,False
resolution_max_b1_gaussian_conv,0,test_probe,0.1,0.3276944534301759,0.068613500213623,0.3284506851196289,0.20938254979723955,1.002307734175959,-0.2616847259521484,-0.44400062829908044,-0.022350523376464898,-0.24570728618143903,-0.24502466812133789,-0.4272627702944746,False
resolution_max_b1_gaussian_conv,0,test_probe,0.2,1.7103921035766605,0.3103053741455079,1.712744808959961,0.18142353060249608,1.0013755356905476,-1.2964422760009764,-0.4311651765080206,-0.07248582000732412,-0.1893612525955434,-1.226194206237793,-0.41722342651444416,False
resolution_max_b1_gaussian_conv,0,test_probe,0.25,2.915283674621582,0.510620088195801,2.9186692474365232,0.17515279649829682,1.0011613184831423,-2.0304125350952154,-0.4105412967149233,-0.1056813705444335,-0.17147674899302365,-1.9272590576171877,-0.3977068863374004,False
resolution_max_b1_gaussian_conv,0,test_probe,0.35,6.313448553466797,1.055015951538086,6.305434338378907,0.16710612949538695,0.9987306121179226,-3.6730838623046864,-0.36780372900045627,-0.16613173522949176,-0.1360455717434543,-3.5242604095458976,-0.35853202972451625,False
resolution_max_b1_gaussian_conv,0,test_probe,0.5,14.896355700683596,2.0021088241577147,14.809509460449217,0.1344025924452004,0.9941699673410461,-6.954938848876953,-0.3182849800089681,-0.21833676300048843,-0.0983301569122992,-6.7609541381836,-0.3134357361986473,False
resolution_max_b1_gaussian_conv,0,train_probe,0.005,0.00082280960083,0.0002735996246337,0.0008306488037109,0.3325187556850448,1.0095273595167003,-0.0007355754852295001,-0.4720113737031845,-0.00026198062896730005,-0.48915289017072694,-0.0005987808227539,-0.418894929605438,False
resolution_max_b1_gaussian_conv,0,train_probe,0.01,0.003272843170166,0.0011152973175048,0.0032625896453857,0.34077322362141527,0.9968670894854458,-0.0028368694305419997,-0.46432125632443993,-0.0009693315505982,-0.46498998715310225,-0.0025204305648804004,-0.4358329165798342,False
resolution_max_b1_gaussian_conv,0,train_probe,0.02,0.0129127647399902,0.0043136360168457,0.0128529270172118,0.3340598317792146,0.9953660022479086,-0.011191694450378402,-0.4642997530867756,-0.0037533096313476,-0.4652702268036482,-0.010472151184082101,-0.44896531937462847,False
resolution_max_b1_gaussian_conv,0,train_probe,0.025,0.0200503158569335,0.0066356582641601,0.0200274223327636,0.33095031078353093,0.9988581963330029,-0.0176062986373902,-0.46754863319017026,-0.005763369369506901,-0.4648243023394561,-0.016565872383117696,-0.4527024011294669,False
resolution_max_b1_gaussian_conv,0,train_probe,0.05,0.0802363437652588,0.0253907947540283,0.0804739685058593,0.3164500469801087,1.002961559929696,-0.0747116855621338,-0.48217254447472885,-0.0209660163879394,-0.4522747762724876,-0.0710773517608643,-0.4689985652105921,False
resolution_max_b1_gaussian_conv,0,train_probe,0.1,0.3474148071289062,0.0967705383300781,0.3485693943023681,0.27854465711984455,1.0033233677718103,-0.34524770889282225,-0.49843567524879895,-0.0754896446228027,-0.4382303752890577,-0.32959970588684084,-0.4860140425078091,False
resolution_max_b1_gaussian_conv,0,train_probe,0.2,1.773971555328369,0.3872781204223633,1.781964908599853,0.21831134736017604,1.0045059083655963,-1.5817505744934084,-0.47135922263546154,-0.23594741439819333,-0.3785907367645469,-1.51026992263794,-0.4587369978313845,False
resolution_max_b1_gaussian_conv,0,train_probe,0.25,3.0077093017578123,0.615900210571289,3.018059425354003,0.20477384905892834,1.0034411981204905,-2.3850620208740234,-0.44227019433674797,-0.31961134185791007,-0.3416433939570177,-2.279359584045411,-0.4302773822499326,False
resolution_max_b1_gaussian_conv,0,train_probe,0.35,6.46399451599121,1.211617367553711,6.462646505737306,0.1874409646475261,0.9997914586328052,-4.058762103271485,-0.38571281747993835,-0.45751616058349587,-0.2741039904063846,-3.9089626464843743,-0.37689066268439586,False
resolution_max_b1_gaussian_conv,0,train_probe,0.5,15.125992004394533,2.204276316833496,15.04497927856445,0.14572771929226797,0.9946441379972601,-7.280149081420902,-0.3249175774417361,-0.5563042526245119,-0.20151712244128872,-7.084087838745122,-0.3201259140835575,False
resolution_max_b1_gaussian_conv,1,test_probe,0.005,0.0008137390136718,0.0001866996765136,0.0008281257629394,0.2294343436615666,1.0176798076851241,-0.0005614280700684,-0.4082617135813195,3.508453369129998e-05,0.2314052082015362,-0.000420809173584,-0.3369344241065001,True
resolution_max_b1_gaussian_conv,1,test_probe,0.01,0.0032891944885253,0.0007331222534179,0.003319017791748,0.22288808277390523,1.0090670537503155,-0.0022753738403321,-0.4089039267488542,-0.00011993484497080007,-0.14059415858251392,-0.0022102096557616996,-0.3997320921853473,False
resolution_max_b1_gaussian_conv,1,test_probe,0.02,0.0133664138793944,0.0030300842285155,0.0135828865051269,0.22669388033739277,1.016195265812187,-0.009981333923339998,-0.42750735564185866,-0.0009807792663575,-0.2445307020822845,-0.010046082305908201,-0.42515957366774815,False
resolution_max_b1_gaussian_conv,1,test_probe,0.025,0.0211332351684569,0.004804856109619,0.0214557395935058,0.2273601780001315,1.0152605326386688,-0.015681153106689598,-0.42595174988350926,-0.0017166038513184998,-0.2632238580932309,-0.0157176300048828,-0.42281961992393957,False
resolution_max_b1_gaussian_conv,1,test_probe,0.05,0.08909107131958,0.0197290740966796,0.0901230735778808,0.22144838763818572,1.0115836777245488,-0.0652895576477052,-0.4229128879993144,-0.007254049682617298,-0.2688365417566312,-0.06448681640625001,-0.4170937345138073,False
resolution_max_b1_gaussian_conv,1,test_probe,0.1,0.4076042251586914,0.0827734153747558,0.4130840927124023,0.20307300627840613,1.0134440891813068,-0.3040838455200194,-0.42727124150054363,-0.028657019805908207,-0.25717408138491166,-0.2989534744262695,-0.41985632250783655,False
resolution_max_b1_gaussian_conv,1,test_probe,0.2,2.139122506713868,0.3548010452270507,2.176922720336914,0.16586289196316203,1.017670897063822,-1.2876541503906243,-0.37576249614080404,-0.1423140258789063,-0.28627984575541654,-1.2558044982910155,-0.36583288397525626,False
resolution_max_b1_gaussian_conv,1,test_probe,0.25,3.550029940795897,0.5764079444885253,3.614455346679688,0.16236706565897238,1.0181478485979607,-1.8699520324707053,-0.34501074758071426,-0.22010376968383794,-0.27633462982090934,-1.8182302307128895,-0.33468350133849467,False
resolution_max_b1_gaussian_conv,1,test_probe,0.35,7.085593881225586,1.1764837020874024,7.215688772583007,0.1660388277692127,1.0183604781106814,-3.1459194427490242,-0.3074735225509081,-0.32395743865966753,-0.2159081285243679,-3.0518781585693366,-0.29723479564664695,False
resolution_max_b1_gaussian_conv,1,test_probe,0.5,15.784802545166016,2.155922155761719,16.09538421020508,0.13658214282965198,1.0196759930414319,-5.435797125244143,-0.25615662185191573,-0.34298994445800757,-0.1372557059641469,-5.268403601074212,-0.2466043778197745,False
resolution_max_b1_gaussian_conv,1,train_probe,0.005,0.0009050060272216,0.0003010440826416,0.0010327156066894,0.33264317980932767,1.1411146176118547,-0.0009808069229126,-0.5200976707911582,-0.00040567989349360006,-0.5740287682216563,-0.0008671600341797002,-0.4564298923181187,False
resolution_max_b1_gaussian_conv,1,train_probe,0.01,0.0038437957763671,0.0012826911926269,0.0040437088012695,0.3337043035723439,1.0520092732635615,-0.0035162160873412995,-0.47774598091063764,-0.0013918794631958002,-0.5204122987611471,-0.0033537250518799,-0.4533633038776112,False
resolution_max_b1_gaussian_conv,1,train_probe,0.02,0.0159691024780273,0.0053439426422119,0.0163060024261474,0.3346426419120863,1.0210969870463074,-0.013070449256896998,-0.4500912884677168,-0.004772711944580001,-0.4717678066038903,-0.012764831924438502,-0.43909410271815047,False
resolution_max_b1_gaussian_conv,1,train_probe,0.025,0.0251277240753173,0.0083992721557617,0.0255861259460449,0.33426314816996167,1.0182428726674009,-0.020152019691467297,-0.4450559569254897,-0.0071381525039672,-0.4594167090295483,-0.019716777420043897,-0.4352210554964732,False
resolution_max_b1_gaussian_conv,1,train_probe,0.05,0.1035664638519287,0.0328359317779541,0.1050165573120117,0.317051780631425,1.0140015735417618,-0.08149894981384269,-0.44037915134715555,-0.0251036014556884,-0.43327241444037096,-0.0800338024139404,-0.4324974160140267,False
resolution_max_b1_gaussian_conv,1,train_probe,0.1,0.4582503776550292,0.1213105117797851,0.4654123268127441,0.2647253940096207,1.015628899629858,-0.360914569091797,-0.44058839495648294,-0.0892907802581787,-0.42398021110944945,-0.35412341003417963,-0.432102462543771,False
resolution_max_b1_gaussian_conv,1,train_probe,0.2,2.291032801818848,0.4552073959350585,2.330781413269043,0.1986909116157874,1.0173496474684425,-1.4640588714599607,-0.3898863193882023,-0.2952313850402832,-0.3934116846367833,-1.4337948730468764,-0.38086487402544134,False
resolution_max_b1_gaussian_conv,1,train_probe,0.25,3.739780444335937,0.7055268432617188,3.807576039123536,0.1886546158960402,1.0181282285943494,-2.1049516647338877,-0.36014510596087623,-0.405489891052246,-0.36497190233829335,-2.0537972335815433,-0.3503952295864782,False
resolution_max_b1_gaussian_conv,1,train_probe,0.35,7.322798489379882,1.3514451400756835,7.4554613586425775,0.18455309702098988,1.018116416757213,-3.4300634750366212,-0.3189907474296078,-0.5590243652343749,-0.29261098577108585,-3.337487579345704,-0.30922851562825837,False
resolution_max_b1_gaussian_conv,1,train_probe,0.5,16.07816078796387,2.376995401000977,16.39420157775879,0.1478400068483205,1.0196565262633464,-5.77768413543701,-0.26435418789281806,-0.593127345275879,-0.19969792360244476,-5.608603341674808,-0.2549040162020937,False
resolution_max_b1_gaussian_conv,2,test_probe,0.005,0.0008066074371337,0.0002314067840575,0.0008566989898681,0.2868889789558721,1.0621015260067543,-0.0006106426239014,-0.4308644188418043,-2.9346847534299984e-05,-0.11254626581861522,-0.0005398342132568001,-0.3865530816230222,False
resolution_max_b1_gaussian_conv,2,test_probe,0.01,0.0030655563354491,0.0008177455902099,0.0031048404693603,0.2667527524298787,1.0128146834089888,-0.0024648200988771,-0.4456875816948624,-0.00019916801452640005,-0.1958553938100249,-0.0025859508514404,-0.4544097131076235,False
resolution_max_b1_gaussian_conv,2,test_probe,0.02,0.0123655448913573,0.003260663986206,0.0122676002502441,0.26368947060998416,0.9920792296681032,-0.010257260894775501,-0.45340356946630106,-0.0009876247406006003,-0.23247589891165157,-0.0104499145507812,-0.45999373797302723,False
resolution_max_b1_gaussian_conv,2,test_probe,0.025,0.0195256832122802,0.005177032470703,0.0193592552185058,0.26513963247375805,0.9914764573426179,-0.016085545730590903,-0.45169869752026676,-0.0016904815673829,-0.24615625945688896,-0.016317886352538998,-0.457376505907705,False
