method,seed,a,b,bn_policy,train_probe_ce,test_probe_ce,train_probe_acc,test_probe_acc,source,train_probe_ce_centred,test_probe_ce_centred
resolution_max_b1,0,0.3,-0.375,centre_frozen,13.6310322265625,13.65085888671875,0.139,0.15,geometry_final:cfgrid__resolution__seed0.jsonl,13.312929824829101,13.090445983886719
resolution_max_b1,0,0.3,-0.35,pointwise,2.364362060546875,2.5345933837890624,0.31,0.277,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.0462596588134767,1.9741804809570311
resolution_max_b1,0,0.3,-0.35,centre_frozen,12.03836181640625,12.08194287109375,0.153,0.159,geometry_final:cfgrid__resolution__seed0.jsonl,11.720259414672851,11.521529968261719
resolution_max_b1,0,0.3,-0.325,pointwise,2.200322021484375,2.3737752685546876,0.336,0.308,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.8822196197509766,1.8133623657226563
resolution_max_b1,0,0.3,-0.325,centre_frozen,10.6461142578125,10.7034501953125,0.172,0.174,geometry_final:cfgrid__resolution__seed0.jsonl,10.328011856079101,10.14303729248047
resolution_max_b1,0,0.3,-0.3,pointwise,2.0305950927734373,2.20646630859375,0.381,0.337,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.7124926910400389,1.6460534057617187
resolution_max_b1,0,0.3,-0.3,centre_frozen,9.43081494140625,9.49978369140625,0.186,0.196,geometry_final:cfgrid__resolution__seed0.jsonl,9.112712539672852,8.93937078857422
resolution_max_b1,0,0.3,-0.275,pointwise,1.8700289306640625,2.04766845703125,0.416,0.366,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.551926528930664,1.4872555541992187
resolution_max_b1,0,0.3,-0.275,centre_frozen,8.383587890625,8.4769033203125,0.201,0.223,geometry_final:cfgrid__resolution__seed0.jsonl,8.065485488891602,7.916490417480469
resolution_max_b1,0,0.3,-0.25,pointwise,1.7244251708984375,1.9001998901367188,0.461,0.396,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.406322769165039,1.3397869873046875
resolution_max_b1,0,0.3,-0.25,centre_frozen,7.50546728515625,7.626222900390625,0.223,0.23,geometry_final:cfgrid__resolution__seed0.jsonl,7.187364883422852,7.065809997558594
resolution_max_b1,0,0.3,-0.225,pointwise,1.5945901489257812,1.7691025390625,0.487,0.445,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2764877471923828,1.2086896362304687
resolution_max_b1,0,0.3,-0.225,centre_frozen,6.788342529296875,6.934105712890625,0.226,0.237,geometry_final:cfgrid__resolution__seed0.jsonl,6.470240127563477,6.373692810058595
resolution_max_b1,0,0.3,-0.2,pointwise,1.4831480102539063,1.6530157470703124,0.525,0.462,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.1650456085205079,1.0926028442382811
resolution_max_b1,0,0.3,-0.2,centre_frozen,6.20790234375,6.365114501953125,0.232,0.228,geometry_final:cfgrid__resolution__seed0.jsonl,5.889799942016602,5.804701599121094
resolution_max_b1,0,0.3,-0.175,pointwise,1.3854117431640625,1.5498700561523437,0.546,0.49,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.067309341430664,0.9894571533203125
resolution_max_b1,0,0.3,-0.175,centre_frozen,5.72559765625,5.879039306640625,0.241,0.231,geometry_final:cfgrid__resolution__seed0.jsonl,5.4074952545166015,5.318626403808594
resolution_max_b1,0,0.3,-0.15,pointwise,1.3041949462890625,1.4629116821289063,0.572,0.521,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9860925445556641,0.902498779296875
resolution_max_b1,0,0.3,-0.15,centre_frozen,5.321216796875,5.452968017578125,0.237,0.245,geometry_final:cfgrid__resolution__seed0.jsonl,5.003114395141602,4.892555114746093
resolution_max_b1,0,0.3,-0.125,pointwise,1.2412200927734376,1.39105419921875,0.585,0.54,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9231176910400392,0.8306412963867187
resolution_max_b1,0,0.3,-0.125,centre_frozen,4.986752197265625,5.0799072265625,0.238,0.241,geometry_final:cfgrid__resolution__seed0.jsonl,4.668649795532227,4.519494323730468
resolution_max_b1,0,0.3,-0.1,pointwise,1.1914367065429687,1.3320433959960938,0.599,0.547,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8733343048095703,0.7716304931640625
resolution_max_b1,0,0.3,-0.1,centre_frozen,4.7310341796875,4.774587646484375,0.241,0.255,geometry_final:cfgrid__resolution__seed0.jsonl,4.4129317779541015,4.214174743652343
resolution_max_b1,0,0.3,-0.075,pointwise,1.153115478515625,1.2852505493164061,0.609,0.561,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8350130767822266,0.7248376464843749
resolution_max_b1,0,0.3,-0.075,centre_frozen,4.570848876953125,4.56795068359375,0.255,0.256,geometry_final:cfgrid__resolution__seed0.jsonl,4.252746475219727,4.007537780761719
resolution_max_b1,0,0.3,-0.05,pointwise,1.1321171875,1.2479493408203124,0.62,0.575,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8140147857666016,0.6875364379882811
resolution_max_b1,0,0.3,-0.05,centre_frozen,4.54445263671875,4.496700439453125,0.267,0.268,geometry_final:cfgrid__resolution__seed0.jsonl,4.226350234985352,3.936287536621094
resolution_max_b1,0,0.3,-0.025,pointwise,1.1234752197265625,1.2219197998046876,0.62,0.584,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8053728179931641,0.6615068969726563
resolution_max_b1,0,0.3,-0.025,centre_frozen,4.68366943359375,4.59342529296875,0.268,0.281,geometry_final:cfgrid__resolution__seed0.jsonl,4.365567031860352,4.033012390136719
resolution_max_b1,0,0.3,0.0,pointwise,1.1259261474609374,1.2076127319335936,0.62,0.584,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.807823745727539,0.6471998291015624
resolution_max_b1,0,0.3,0.0,centre_frozen,4.99911474609375,4.881721435546875,0.25,0.279,geometry_final:cfgrid__resolution__seed0.jsonl,4.681012344360352,4.321308532714843
resolution_max_b1,0,0.3,0.025,pointwise,1.1450995483398438,1.2022630004882813,0.614,0.581,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8269971466064454,0.64185009765625
resolution_max_b1,0,0.3,0.025,centre_frozen,5.477921142578125,5.35481396484375,0.245,0.261,geometry_final:cfgrid__resolution__seed0.jsonl,5.1598187408447265,4.794401062011719
resolution_max_b1,0,0.3,0.05,pointwise,1.174251220703125,1.2084561157226563,0.608,0.582,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8561488189697266,0.648043212890625
resolution_max_b1,0,0.3,0.05,centre_frozen,6.10501123046875,5.9943037109375,0.215,0.229,geometry_final:cfgrid__resolution__seed0.jsonl,5.786908828735352,5.433890808105469
resolution_max_b1,0,0.3,0.075,pointwise,1.211153076171875,1.2265821533203125,0.6,0.572,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.8930506744384765,0.6661692504882812
resolution_max_b1,0,0.3,0.075,centre_frozen,6.86229833984375,6.76794140625,0.202,0.212,geometry_final:cfgrid__resolution__seed0.jsonl,6.544195938110351,6.207528503417969
resolution_max_b1,0,0.3,0.1,pointwise,1.2558238525390626,1.2565262451171875,0.595,0.57,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9377214508056642,0.6961133422851562
resolution_max_b1,0,0.3,0.1,centre_frozen,7.751023193359375,7.659202392578125,0.177,0.188,geometry_final:cfgrid__resolution__seed0.jsonl,7.4329207916259765,7.098789489746094
resolution_max_b1,0,0.3,0.125,pointwise,1.3093161010742187,1.3005828857421875,0.577,0.558,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9912136993408203,0.7401699829101562
resolution_max_b1,0,0.3,0.125,centre_frozen,8.7879013671875,8.68564306640625,0.16,0.179,geometry_final:cfgrid__resolution__seed0.jsonl,8.469798965454101,8.12523016357422
resolution_max_b1,0,0.3,0.15,pointwise,1.3712953491210937,1.351691162109375,0.547,0.541,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0531929473876953,0.7912782592773437
resolution_max_b1,0,0.3,0.15,centre_frozen,10.01366796875,9.88260009765625,0.153,0.152,geometry_final:cfgrid__resolution__seed0.jsonl,9.695565567016601,9.322187194824219
resolution_max_b1,0,0.3,0.175,pointwise,1.4413195190429688,1.4071952514648438,0.531,0.522,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.1232171173095704,0.8467823486328125
resolution_max_b1,0,0.3,0.175,centre_frozen,11.475021484375,11.29620263671875,0.132,0.135,geometry_final:cfgrid__resolution__seed0.jsonl,11.156919082641602,10.735789733886719
resolution_max_b1,0,0.3,0.2,pointwise,1.518308349609375,1.4688341674804688,0.518,0.504,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2002059478759766,0.9084212646484375
resolution_max_b1,0,0.3,0.2,centre_frozen,13.20888232421875,12.9619501953125,0.126,0.12,geometry_final:cfgrid__resolution__seed0.jsonl,12.890779922485352,12.40153729248047
resolution_max_b1,0,0.3,0.225,pointwise,1.6003563232421876,1.5397526245117188,0.488,0.491,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2822539215087891,0.9793397216796875
resolution_max_b1,0,0.3,0.225,centre_frozen,15.21548193359375,14.90225146484375,0.115,0.11,geometry_final:cfgrid__resolution__seed0.jsonl,14.897379531860352,14.34183856201172
resolution_max_b1,0,0.3,0.25,pointwise,1.684755859375,1.615596435546875,0.468,0.474,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.3666534576416016,1.0551835327148438
resolution_max_b1,0,0.3,0.25,centre_frozen,17.5107470703125,17.139927734375,0.113,0.106,geometry_final:cfgrid__resolution__seed0.jsonl,17.192644668579103,16.57951483154297
resolution_max_b1,0,0.3,0.275,pointwise,1.767866455078125,1.6938898315429687,0.453,0.447,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.4497640533447265,1.1334769287109374
resolution_max_b1,0,0.3,0.275,centre_frozen,20.0958974609375,19.672845703125,0.11,0.104,geometry_final:cfgrid__resolution__seed0.jsonl,19.777795059204102,19.112432800292968
resolution_max_b1,0,0.3,0.3,pointwise,1.85273583984375,1.7740260009765625,0.433,0.425,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.5346334381103515,1.2136130981445312
resolution_max_b1,0,0.3,0.3,centre_frozen,22.979654296875,22.513234375,0.108,0.1,geometry_final:cfgrid__resolution__seed0.jsonl,22.661551895141603,21.95282147216797
resolution_max_b1,0,0.3,0.325,pointwise,1.9412117309570311,1.8609312133789062,0.407,0.406,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.6231093292236327,1.300518310546875
resolution_max_b1,0,0.3,0.325,centre_frozen,26.1829091796875,25.6896572265625,0.107,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,25.8648067779541,25.129244323730468
resolution_max_b1,0,0.3,0.35,pointwise,2.0319310302734377,1.9519722900390626,0.384,0.391,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.7138286285400393,1.3915593872070313
resolution_max_b1,0,0.3,0.35,centre_frozen,29.73703125,29.2173388671875,0.106,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,29.418928848266603,28.65692596435547
resolution_max_b1,0,0.3,0.375,pointwise,2.1224039306640625,2.048388732910156,0.355,0.375,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.804301528930664,1.487975830078125
resolution_max_b1,0,0.3,0.375,centre_frozen,33.654556640625,33.1090234375,0.105,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,33.336454238891605,32.548610534667965
resolution_max_b1,0,0.3,0.4,pointwise,2.21622607421875,2.147531005859375,0.342,0.354,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.8981236724853516,1.5871181030273438
resolution_max_b1,0,0.3,0.4,centre_frozen,37.997109375,37.40605859375,0.103,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,37.6790069732666,36.84564569091796
resolution_max_b1,0,0.3,0.425,pointwise,2.312159912109375,2.2486123046875,0.321,0.33,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.9940575103759766,1.688199401855469
resolution_max_b1,0,0.3,0.425,centre_frozen,42.8169765625,42.1505234375,0.103,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,42.498874160766604,41.590110534667964
resolution_max_b1,0,0.3,0.45,pointwise,2.405387451171875,2.351508056640625,0.302,0.322,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.087285049438477,1.7910951538085937
resolution_max_b1,0,0.3,0.45,centre_frozen,48.154013671875,47.399669921875,0.103,0.103,geometry_final:cfgrid__resolution__seed0.jsonl,47.8359112701416,46.83925701904297
resolution_max_b1,0,0.3,0.475,pointwise,2.49814111328125,2.4574501953125,0.29,0.31,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.1800387115478514,1.8970372924804688
resolution_max_b1,0,0.3,0.475,centre_frozen,54.039513671875,53.18995703125,0.103,0.104,geometry_final:cfgrid__resolution__seed0.jsonl,53.7214112701416,52.62954412841797
resolution_max_b1,0,0.3,0.5,pointwise,2.5887484130859373,2.564144287109375,0.278,0.296,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.2706460113525386,2.003731384277344
resolution_max_b1,0,0.3,0.5,centre_frozen,60.517703125,59.559734375,0.104,0.104,geometry_final:cfgrid__resolution__seed0.jsonl,60.1996007232666,58.99932147216796
resolution_max_b1,0,0.325,-0.5,pointwise,3.268931640625,3.397177734375,0.171,0.162,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.9508292388916013,2.8367648315429688
resolution_max_b1,0,0.325,-0.5,centre_frozen,27.0745654296875,27.0721572265625,0.103,0.103,geometry_final:cfgrid__resolution__seed0.jsonl,26.7564630279541,26.51174432373047
resolution_max_b1,0,0.325,-0.475,pointwise,3.1474556884765623,3.28010498046875,0.185,0.176,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.8293532867431637,2.7196920776367186
resolution_max_b1,0,0.325,-0.475,centre_frozen,24.0959296875,24.10406640625,0.106,0.108,geometry_final:cfgrid__resolution__seed0.jsonl,23.7778272857666,23.543653503417968
resolution_max_b1,0,0.325,-0.45,pointwise,3.0159097900390623,3.160412841796875,0.202,0.192,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.697807388305664,2.5999999389648436
resolution_max_b1,0,0.325,-0.45,centre_frozen,21.386251953125,21.4086044921875,0.112,0.11,geometry_final:cfgrid__resolution__seed0.jsonl,21.068149551391603,20.84819158935547
resolution_max_b1,0,0.325,-0.425,pointwise,2.8753658447265624,3.030216796875,0.223,0.204,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.5572634429931638,2.4698038940429687
resolution_max_b1,0,0.325,-0.425,centre_frozen,18.93656640625,18.9727119140625,0.114,0.126,geometry_final:cfgrid__resolution__seed0.jsonl,18.618464004516603,18.41229901123047
resolution_max_b1,0,0.325,-0.4,pointwise,2.731679931640625,2.889337158203125,0.243,0.218,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.4135775299072266,2.328924255371094
resolution_max_b1,0,0.325,-0.4,centre_frozen,16.7506728515625,16.79191015625,0.122,0.139,geometry_final:cfgrid__resolution__seed0.jsonl,16.4325704498291,16.23149725341797
resolution_max_b1,0,0.325,-0.375,pointwise,2.5862606201171876,2.7376744384765623,0.263,0.245,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.268158218383789,2.177261535644531
resolution_max_b1,0,0.325,-0.375,centre_frozen,14.82286767578125,14.87212939453125,0.138,0.156,geometry_final:cfgrid__resolution__seed0.jsonl,14.504765274047852,14.311716491699219
resolution_max_b1,0,0.325,-0.35,pointwise,2.434414306640625,2.58512158203125,0.282,0.265,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,2.116311904907227,2.0247086791992186
resolution_max_b1,0,0.325,-0.35,centre_frozen,13.12994384765625,13.190818359375,0.148,0.163,geometry_final:cfgrid__resolution__seed0.jsonl,12.811841445922852,12.630405456542968
resolution_max_b1,0,0.325,-0.325,pointwise,2.271773681640625,2.430687744140625,0.314,0.291,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.9536712799072264,1.8702748413085937
resolution_max_b1,0,0.325,-0.325,centre_frozen,11.65612744140625,11.7169208984375,0.16,0.172,geometry_final:cfgrid__resolution__seed0.jsonl,11.338025039672852,11.15650799560547
resolution_max_b1,0,0.325,-0.3,pointwise,2.1093084716796877,2.27576611328125,0.348,0.314,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.7912060699462893,1.7153532104492188
resolution_max_b1,0,0.325,-0.3,centre_frozen,10.3757802734375,10.441541015625,0.178,0.184,geometry_final:cfgrid__resolution__seed0.jsonl,10.057677871704103,9.88112811279297
resolution_max_b1,0,0.325,-0.275,pointwise,1.953974853515625,2.1298905029296873,0.397,0.345,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.6358724517822265,1.569477600097656
resolution_max_b1,0,0.325,-0.275,centre_frozen,9.2776767578125,9.3602705078125,0.186,0.203,geometry_final:cfgrid__resolution__seed0.jsonl,8.959574356079102,8.799857604980469
resolution_max_b1,0,0.325,-0.25,pointwise,1.8150506591796876,1.9929598999023437,0.437,0.376,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.4969482574462891,1.4325469970703124
resolution_max_b1,0,0.325,-0.25,centre_frozen,8.3527548828125,8.46253369140625,0.199,0.209,geometry_final:cfgrid__resolution__seed0.jsonl,8.034652481079101,7.902120788574219
resolution_max_b1,0,0.325,-0.225,pointwise,1.691298828125,1.8663319091796875,0.468,0.404,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.3731964263916017,1.3059190063476562
resolution_max_b1,0,0.325,-0.225,centre_frozen,7.593638671875,7.723011962890625,0.209,0.212,geometry_final:cfgrid__resolution__seed0.jsonl,7.275536270141602,7.162599060058593
resolution_max_b1,0,0.325,-0.2,pointwise,1.58232421875,1.75214208984375,0.492,0.438,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2642218170166015,1.1917291870117188
resolution_max_b1,0,0.325,-0.2,centre_frozen,6.969357666015625,7.104297607421875,0.212,0.212,geometry_final:cfgrid__resolution__seed0.jsonl,6.651255264282227,6.5438847045898445
resolution_max_b1,0,0.325,-0.175,pointwise,1.4873179931640625,1.6525746459960937,0.509,0.46,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.1692155914306641,1.0921617431640624
resolution_max_b1,0,0.325,-0.175,centre_frozen,6.43999365234375,6.55842138671875,0.208,0.218,geometry_final:cfgrid__resolution__seed0.jsonl,6.121891250610352,5.99800848388672
resolution_max_b1,0,0.325,-0.15,pointwise,1.406141357421875,1.5701561279296874,0.531,0.491,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0880389556884766,1.0097432250976561
resolution_max_b1,0,0.325,-0.15,centre_frozen,5.979486572265625,6.07443798828125,0.199,0.224,geometry_final:cfgrid__resolution__seed0.jsonl,5.6613841705322265,5.514025085449219
resolution_max_b1,0,0.325,-0.125,pointwise,1.3430493774414063,1.5000210571289063,0.548,0.504,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0249469757080079,0.939608154296875
resolution_max_b1,0,0.325,-0.125,centre_frozen,5.59765283203125,5.642304443359375,0.207,0.227,geometry_final:cfgrid__resolution__seed0.jsonl,5.279550430297852,5.081891540527344
resolution_max_b1,0,0.325,-0.1,pointwise,1.2965767822265626,1.43905517578125,0.565,0.524,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9784743804931642,0.8786422729492187
resolution_max_b1,0,0.325,-0.1,centre_frozen,5.30781005859375,5.29341015625,0.215,0.23,geometry_final:cfgrid__resolution__seed0.jsonl,4.989707656860352,4.7329972534179685
resolution_max_b1,0,0.325,-0.075,pointwise,1.262677978515625,1.3910952758789064,0.577,0.536,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9445755767822266,0.8306823730468751
resolution_max_b1,0,0.325,-0.075,centre_frozen,5.13039111328125,5.078448974609375,0.23,0.241,geometry_final:cfgrid__resolution__seed0.jsonl,4.812288711547851,4.518036071777344
resolution_max_b1,0,0.325,-0.05,pointwise,1.2432098388671875,1.35354248046875,0.58,0.548,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9251074371337891,0.7931295776367187
resolution_max_b1,0,0.325,-0.05,centre_frozen,5.10905517578125,5.019214111328125,0.227,0.251,geometry_final:cfgrid__resolution__seed0.jsonl,4.7909527740478515,4.458801208496094
resolution_max_b1,0,0.325,-0.025,pointwise,1.2375278930664062,1.3278207397460937,0.591,0.549,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9194254913330078,0.7674078369140624
resolution_max_b1,0,0.325,-0.025,centre_frozen,5.2796064453125,5.157095458984375,0.239,0.255,geometry_final:cfgrid__resolution__seed0.jsonl,4.961504043579102,4.596682556152343
resolution_max_b1,0,0.325,0.0,pointwise,1.2411149291992187,1.3126556396484375,0.589,0.545,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9230125274658203,0.7522427368164062
resolution_max_b1,0,0.325,0.0,centre_frozen,5.65324951171875,5.512395263671875,0.224,0.246,geometry_final:cfgrid__resolution__seed0.jsonl,5.335147109985352,4.951982360839844
resolution_max_b1,0,0.325,0.025,pointwise,1.2575615234375,1.306292724609375,0.582,0.556,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9394591217041015,0.7458798217773437
resolution_max_b1,0,0.325,0.025,centre_frozen,6.22690869140625,6.08640869140625,0.204,0.229,geometry_final:cfgrid__resolution__seed0.jsonl,5.908806289672852,5.525995788574219
resolution_max_b1,0,0.325,0.05,pointwise,1.285056396484375,1.3096992797851563,0.58,0.553,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,0.9669539947509767,0.749286376953125
resolution_max_b1,0,0.325,0.05,centre_frozen,6.978833251953125,6.859110107421875,0.195,0.196,geometry_final:cfgrid__resolution__seed0.jsonl,6.660730850219727,6.298697204589844
resolution_max_b1,0,0.325,0.075,pointwise,1.32075390625,1.328876220703125,0.573,0.534,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0026515045166016,0.7684633178710938
resolution_max_b1,0,0.325,0.075,centre_frozen,7.89127294921875,7.78013134765625,0.175,0.179,geometry_final:cfgrid__resolution__seed0.jsonl,7.5731705474853515,7.219718444824219
resolution_max_b1,0,0.325,0.1,pointwise,1.3623465576171876,1.359384765625,0.562,0.53,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0442441558837892,0.7989718627929687
resolution_max_b1,0,0.325,0.1,centre_frozen,8.97120068359375,8.848490234375,0.153,0.162,geometry_final:cfgrid__resolution__seed0.jsonl,8.653098281860352,8.288077331542969
resolution_max_b1,0,0.325,0.125,pointwise,1.409575927734375,1.4016658935546875,0.543,0.527,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.0914735260009765,0.8412529907226562
resolution_max_b1,0,0.325,0.125,centre_frozen,10.24075390625,10.0936259765625,0.142,0.146,geometry_final:cfgrid__resolution__seed0.jsonl,9.922651504516601,9.533213073730469
resolution_max_b1,0,0.325,0.15,pointwise,1.4675750122070312,1.4539856567382812,0.525,0.511,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.1494726104736328,0.8935727539062499
resolution_max_b1,0,0.325,0.15,centre_frozen,11.74426220703125,11.56085791015625,0.129,0.125,geometry_final:cfgrid__resolution__seed0.jsonl,11.426159805297852,11.000445007324219
resolution_max_b1,0,0.325,0.175,pointwise,1.5345513305664062,1.5092182006835937,0.508,0.491,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2164489288330078,0.9488052978515624
resolution_max_b1,0,0.325,0.175,centre_frozen,13.5216240234375,13.29785888671875,0.115,0.113,geometry_final:cfgrid__resolution__seed0.jsonl,13.203521621704102,12.737445983886719
resolution_max_b1,0,0.325,0.2,pointwise,1.6097633666992188,1.5680274658203126,0.487,0.473,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.2916609649658204,1.0076145629882813
resolution_max_b1,0,0.325,0.2,centre_frozen,15.60650439453125,15.3241962890625,0.109,0.106,geometry_final:cfgrid__resolution__seed0.jsonl,15.288401992797851,14.76378338623047
resolution_max_b1,0,0.325,0.225,pointwise,1.6924203491210938,1.63342919921875,0.463,0.466,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.3743179473876954,1.0730162963867187
resolution_max_b1,0,0.325,0.225,centre_frozen,17.9866318359375,17.654236328125,0.104,0.104,geometry_final:cfgrid__resolution__seed0.jsonl,17.668529434204103,17.093823425292967
resolution_max_b1,0,0.325,0.25,pointwise,1.7778585205078126,1.7050520629882813,0.447,0.446,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.4597561187744141,1.14463916015625
resolution_max_b1,0,0.325,0.25,centre_frozen,20.6775654296875,20.30547265625,0.105,0.102,geometry_final:cfgrid__resolution__seed0.jsonl,20.359463027954103,19.74505975341797
resolution_max_b1,0,0.325,0.275,pointwise,1.8621776123046876,1.779413818359375,0.432,0.432,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.5440752105712892,1.2190009155273438
resolution_max_b1,0,0.325,0.275,centre_frozen,23.6857119140625,23.2724931640625,0.105,0.101,geometry_final:cfgrid__resolution__seed0.jsonl,23.367609512329103,22.71208026123047
resolution_max_b1,0,0.325,0.3,pointwise,1.9459007568359374,1.8554286499023438,0.413,0.409,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.627798355102539,1.2950157470703125
resolution_max_b1,0,0.325,0.3,centre_frozen,27.02759765625,26.5816767578125,0.104,0.1,geometry_final:cfgrid__resolution__seed0.jsonl,26.7094952545166,26.021263854980468
resolution_max_b1,0,0.325,0.325,pointwise,2.0309097900390625,1.9347108154296875,0.388,0.394,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.712807388305664,1.3742979125976562
resolution_max_b1,0,0.325,0.325,centre_frozen,30.7248603515625,30.25610546875,0.102,0.1,geometry_final:cfgrid__resolution__seed0.jsonl,30.406757949829103,29.69569256591797
resolution_max_b1,0,0.325,0.35,pointwise,2.1167023315429687,2.0207529296875,0.363,0.366,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.7985999298095703,1.460340026855469
resolution_max_b1,0,0.325,0.35,centre_frozen,34.788265625,34.30205859375,0.102,0.1,geometry_final:cfgrid__resolution__seed0.jsonl,34.4701632232666,33.74164569091796
resolution_max_b1,0,0.325,0.375,pointwise,2.203013916015625,2.11270703125,0.338,0.353,v3:grid__resolution__seed0__epoch_030__r32_G-__probes__f32.jsonl,1.8849115142822266,1.5522941284179685
