problem,method,seed,probe,policy,coords,vector,radial_fraction_ordinary_metric,radial_fraction_r_metric,radial_fraction_bn_followed_r_metric,fc_share_r_metric,random_direction_expected_radial_fraction_r_metric,random_direction_expected_radial_fraction_ordinary_metric
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top1,0.0059985725887586215,0.005963841040687158,0.005924343816752347,0.0008316663248262616,0.004256539849304894,0.004568874352030301
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,top2,0.006481667027887091,0.0064885619302761524,0.006427597339364885,0.001191592843154095,0.004256539849304894,0.004568874352030301
resolution_s4_test_saved_ord,resolution_max_b1,4,test_probe,saved,ordinary,min,0.004184530017484017,0.00409378592233382,0.0040453091474101826,0.0010766265898030534,0.004256539849304894,0.004568874352030301
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top1,0.0062033959146619725,0.0060953089470772775,0.005974357140959138,0.002569948973365171,0.004256539849304894,0.004568874352030301
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,top2,0.0067228563044916725,0.0065961904358771166,0.006398749122213601,0.003841808171484086,0.004256539849304894,0.004568874352030301
resolution_s4_test_saved_rel,resolution_max_b1,4,test_probe,saved,relative,min,0.004491266241912779,0.004294649673607977,0.004129201631732033,0.0035990813201600045,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,top1,0.005873644200138964,0.005837586058374143,0.005795998064361174,0.0008931772370973142,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,top2,0.007044835233168032,0.007051497508418508,0.00699460196739252,0.0011869676605005648,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_ord,resolution_max_b1,4,test_probe,centre_frozen,ordinary,min,0.004949458627222905,0.004819994587138292,0.004729600194019804,0.0012444619357433644,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top1,0.0060730837074706775,0.005967588278196293,0.0058457916172446455,0.0026479035769140027,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,top2,0.007178540527593976,0.007080154342653371,0.006910200084114607,0.003639726377730779,0.004256539849304894,0.004568874352030301
resolution_s4_test_centre_frozen_rel,resolution_max_b1,4,test_probe,centre_frozen,relative,min,0.005575092555302939,0.005213330236676079,0.004881291080689204,0.004051987309152344,0.004256539849304894,0.004568874352030301
gaussian_s0_train_saved_ord,gaussian_postrelu,0,train_probe,saved,ordinary,top1,0.005678442153471905,0.005643013421807524,0.005589674149336452,0.0010976146287383925,0.004256539849304894,0.004710878724783962
gaussian_s0_train_saved_ord,gaussian_postrelu,0,train_probe,saved,ordinary,top2,0.006941050638824722,0.006850652567815762,0.006750396060065152,0.0015317901806628314,0.004256539849304894,0.004710878724783962
gaussian_s0_train_saved_ord,gaussian_postrelu,0,train_probe,saved,ordinary,min,0.004365266071567909,0.004341415007205205,0.004322401353834906,0.000814066479979122,0.004256539849304894,0.004710878724783962
gaussian_s0_train_saved_rel,gaussian_postrelu,0,train_probe,saved,relative,top1,0.006135106765358981,0.005803674114425252,0.00562718789099803,0.0036298794593880475,0.004256539849304894,0.004710878724783962
gaussian_s0_train_saved_rel,gaussian_postrelu,0,train_probe,saved,relative,top2,0.007442516371775068,0.007132285023359453,0.006883937374872259,0.004021997406564555,0.004256539849304894,0.004710878724783962
gaussian_s0_train_saved_rel,gaussian_postrelu,0,train_probe,saved,relative,min,0.004575874409942302,0.004444095381586224,0.004379419197389637,0.00269071158329047,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top1,0.0056552870111262615,0.005617501072073877,0.005563498219551876,0.0010884269485660024,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,top2,0.0068761556596211824,0.006797453182436463,0.006689545726214871,0.001605049326958148,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_ord,gaussian_postrelu,0,train_probe,centre_frozen,ordinary,min,0.004310474104567646,0.004283761925718384,0.004258310949651745,0.0006536510373510193,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top1,0.0061221993950545325,0.005785740931279648,0.005605855306543359,0.003621144324865147,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,top2,0.007360750758916714,0.007050593698350171,0.006785647126138441,0.004182926791119806,0.004256539849304894,0.004710878724783962
gaussian_s0_train_centre_frozen_rel,gaussian_postrelu,0,train_probe,centre_frozen,relative,min,0.004488316256672395,0.0043997859270166525,0.004324873390993675,0.0019944340531850716,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top1,0.007031116513148674,0.006937272134561873,0.006868845287408484,0.0012200960073275604,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,top2,0.006048547005073789,0.005988878156443381,0.005944961280384027,0.0010730518263382428,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_ord,gaussian_postrelu,0,test_probe,saved,ordinary,min,0.004390077127999533,0.004360356077382108,0.004339024580986831,0.0007434571385348537,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top1,0.007602999207064155,0.007239620957441697,0.007058305115178794,0.0032577996401958074,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,top2,0.006496626963043657,0.006182076989632136,0.006035098786557553,0.003601212055697371,0.004256539849304894,0.004710878724783962
gaussian_s0_test_saved_rel,gaussian_postrelu,0,test_probe,saved,relative,min,0.004491716992199408,0.004396950790055982,0.004325584836268015,0.0023369800887335862,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top1,0.006857680730125772,0.006780059264064947,0.0067132930451151715,0.001222447595160687,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,top2,0.006075929521513265,0.0060022832323336555,0.005959105964212878,0.0010277032602361987,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_ord,gaussian_postrelu,0,test_probe,centre_frozen,ordinary,min,0.0041302192335743925,0.004066439547580979,0.004025478808923378,0.0008258985183947773,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top1,0.00750386390024101,0.007064733363534887,0.006884717672660405,0.0033280600572629803,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,top2,0.006496422535482699,0.006220350600750663,0.006076850174275276,0.0034377209645395906,0.004256539849304894,0.004710878724783962
gaussian_s0_test_centre_frozen_rel,gaussian_postrelu,0,test_probe,centre_frozen,relative,min,0.004196618085604701,0.004086852516772993,0.003993716243623123,0.0023834132537769916,0.004256539849304894,0.004710878724783962
gaussian_s1_train_saved_ord,gaussian_postrelu,1,train_probe,saved,ordinary,top1,0.00700117090909837,0.00683346698099319,0.006780126069893964,0.0010515113928998001,0.004256539849304894,0.004695841019367086
gaussian_s1_train_saved_ord,gaussian_postrelu,1,train_probe,saved,ordinary,top2,0.006711336225278687,0.006585232471359727,0.0065345725988407944,0.0010650200732183685,0.004256539849304894,0.004695841019367086
gaussian_s1_train_saved_ord,gaussian_postrelu,1,train_probe,saved,ordinary,min,0.004559550976243118,0.004437080723651383,0.004386550005964194,0.0012283449212929151,0.004256539849304894,0.004695841019367086
gaussian_s1_train_saved_rel,gaussian_postrelu,1,train_probe,saved,relative,top1,0.007393563559811889,0.007216195942562919,0.00706823487785303,0.002922112017304356,0.004256539849304894,0.004695841019367086
gaussian_s1_train_saved_rel,gaussian_postrelu,1,train_probe,saved,relative,top2,0.007408707330247436,0.0069694155806213935,0.006818598701383465,0.0033372413239637307,0.004256539849304894,0.004695841019367086
gaussian_s1_train_saved_rel,gaussian_postrelu,1,train_probe,saved,relative,min,0.005100875879514943,0.004783074898172889,0.004620223401420547,0.003996861170867952,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_ord,gaussian_postrelu,1,train_probe,centre_frozen,ordinary,top1,0.007019372418970836,0.006850128981570508,0.006797090154343091,0.0010797527426789774,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_ord,gaussian_postrelu,1,train_probe,centre_frozen,ordinary,top2,0.006576687381490242,0.0064627357383584974,0.006408510202405389,0.0010956426308587433,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_ord,gaussian_postrelu,1,train_probe,centre_frozen,ordinary,min,0.00427892617078341,0.004239061416687381,0.0042079885917527555,0.0013351026616022887,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_rel,gaussian_postrelu,1,train_probe,centre_frozen,relative,top1,0.00744553037900034,0.007247618010345206,0.007108167523228608,0.0029069611883226192,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_rel,gaussian_postrelu,1,train_probe,centre_frozen,relative,top2,0.007233154537663679,0.006814118428847687,0.006663113580309374,0.0033559517777215107,0.004256539849304894,0.004695841019367086
gaussian_s1_train_centre_frozen_rel,gaussian_postrelu,1,train_probe,centre_frozen,relative,min,0.004568296534097676,0.004387672034653295,0.004292587154283941,0.003774538056572634,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_ord,gaussian_postrelu,1,test_probe,saved,ordinary,top1,0.00663192878451534,0.006492961848246064,0.006442803675463908,0.0010460436148644731,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_ord,gaussian_postrelu,1,test_probe,saved,ordinary,top2,0.007039528036397146,0.006895569231700165,0.0068458048090246195,0.0011136393646292932,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_ord,gaussian_postrelu,1,test_probe,saved,ordinary,min,0.004396073931595938,0.004347555769722372,0.004325049470500407,0.0010128204168340406,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top1,0.007050169356548321,0.006825496347886163,0.006688055706006416,0.002932230927542742,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,top2,0.007823805521106758,0.007356238757774648,0.007219710692400861,0.0031802184803746756,0.004256539849304894,0.004695841019367086
gaussian_s1_test_saved_rel,gaussian_postrelu,1,test_probe,saved,relative,min,0.004598927806100952,0.004472901045932214,0.0044004403570246705,0.0033048830179340997,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top1,0.006677339090943068,0.006534311503278944,0.00648145648782439,0.0010955208333006574,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,top2,0.006984178129079592,0.00685083913439923,0.006796612428254325,0.0011391829574254526,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_ord,gaussian_postrelu,1,test_probe,centre_frozen,ordinary,min,0.0045466587964368265,0.004498005118084473,0.004447380748649093,0.001230689667660902,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top1,0.00709372060158739,0.006875820703921526,0.006740966856320585,0.002941254480089383,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,top2,0.007741302625338446,0.007280066805817662,0.007140605387573134,0.003192798211012529,0.004256539849304894,0.004695841019367086
gaussian_s1_test_centre_frozen_rel,gaussian_postrelu,1,test_probe,centre_frozen,relative,min,0.004857854968327985,0.004623035604378245,0.004475727599039808,0.0035741792350870998,0.004256539849304894,0.004695841019367086
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,top1,0.005470281854760699,0.005286058817007294,0.005225513496076133,0.0012241137839957281,0.004256539849304894,0.004819468246205299
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,top2,0.007141999827725893,0.00691515640232292,0.006687273913732712,0.002821378879191279,0.004256539849304894,0.004819468246205299
gaussian_s2_train_saved_ord,gaussian_postrelu,2,train_probe,saved,ordinary,min,0.004294393808718681,0.0042621773729287805,0.004230170689496689,0.0007500166786879194,0.004256539849304894,0.004819468246205299
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,top1,0.006125209447661112,0.005707955341074977,0.00554865792551561,0.003394670708883711,0.004256539849304894,0.004819468246205299
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,top2,0.007970997779313004,0.0074795701073253245,0.0070282954218305535,0.005960256119166909,0.004256539849304894,0.004819468246205299
gaussian_s2_train_saved_rel,gaussian_postrelu,2,train_probe,saved,relative,min,0.004416761366423644,0.004328256583290583,0.004254801837983428,0.002160567282283001,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,top1,0.00554677323458611,0.005373072636103837,0.005302988486540219,0.001326777745299027,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,top2,0.006867998538795092,0.006638550009582171,0.006414311495079977,0.0028296060811664886,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_ord,gaussian_postrelu,2,train_probe,centre_frozen,ordinary,min,0.0042463849201371485,0.004195002369108313,0.004168882774104905,0.0008708081752802163,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,top1,0.006116656157822645,0.005744475636251485,0.005573365282871969,0.0034981705672180907,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,top2,0.007734324856215319,0.007223533919093555,0.006768833380476287,0.006171270879855846,0.004256539849304894,0.004819468246205299
gaussian_s2_train_centre_frozen_rel,gaussian_postrelu,2,train_probe,centre_frozen,relative,min,0.004545271928990356,0.00434189062743585,0.00426317318378648,0.002381262595710663,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_ord,gaussian_postrelu,2,test_probe,saved,ordinary,top1,0.004955631307199875,0.004822572445365848,0.004762846874548206,0.0012374899368003869,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_ord,gaussian_postrelu,2,test_probe,saved,ordinary,top2,0.007229405613242873,0.007062668212086889,0.006954113327747401,0.0016504915427705956,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_ord,gaussian_postrelu,2,test_probe,saved,ordinary,min,0.004273661892154339,0.004232578958801518,0.004162970542189943,0.0010255994776208204,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,top1,0.005454611955061436,0.0051379746649597114,0.0049844007280992735,0.003495368542230677,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,top2,0.008400598053412001,0.007910410658039045,0.0076609812192874865,0.0042487583779524645,0.004256539849304894,0.004819468246205299
gaussian_s2_test_saved_rel,gaussian_postrelu,2,test_probe,saved,relative,min,0.004435715860977976,0.004346123584468281,0.004220129935365591,0.0032637396981237484,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_ord,gaussian_postrelu,2,test_probe,centre_frozen,ordinary,top1,0.005026765991100827,0.004894608921486757,0.004831342703117643,0.0012959161850972672,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_ord,gaussian_postrelu,2,test_probe,centre_frozen,ordinary,top2,0.006771052196876371,0.006617951976345876,0.006539219753007343,0.0014123822090266794,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_ord,gaussian_postrelu,2,test_probe,centre_frozen,ordinary,min,0.004500342293375607,0.004461920729914138,0.0043834096304334515,0.0009182373311126799,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_rel,gaussian_postrelu,2,test_probe,centre_frozen,relative,top1,0.005498857531464555,0.005196804048795351,0.005036631560689677,0.003597398781794392,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_rel,gaussian_postrelu,2,test_probe,centre_frozen,relative,top2,0.007089160060789082,0.006637451181642627,0.006420594094334592,0.0042140914974839565,0.004256539849304894,0.004819468246205299
gaussian_s2_test_centre_frozen_rel,gaussian_postrelu,2,test_probe,centre_frozen,relative,min,0.004657669954693015,0.004508913745474892,0.00431173307158699,0.002894350797822426,0.004256539849304894,0.004819468246205299
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,top1,0.005827571529583302,0.005788612359810307,0.0057328978253251605,0.0011036576043461693,0.004256539849304894,0.0048476401369842
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,top2,0.007001958775539208,0.0069758918135277076,0.006804525061592259,0.002317718920942232,0.004256539849304894,0.0048476401369842
gaussian_s3_train_saved_ord,gaussian_postrelu,3,train_probe,saved,ordinary,min,0.0046907400374200554,0.004633371099257554,0.0045626389470202235,0.0011983949746597713,0.004256539849304894,0.0048476401369842
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,top1,0.005879190740945908,0.005866642294918955,0.005706113586277946,0.003200328656042577,0.004256539849304894,0.0048476401369842
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,top2,0.007517213021874196,0.007185110064795969,0.0068615705924774525,0.0047667156213509684,0.004256539849304894,0.0048476401369842
gaussian_s3_train_saved_rel,gaussian_postrelu,3,train_probe,saved,relative,min,0.0050764175033295505,0.004841399406781587,0.004617732257933185,0.0038428459825823836,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,top1,0.005912000659008496,0.005874074281914622,0.005817236202587362,0.0011216374418003153,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,top2,0.0070112285451319764,0.006985960524522408,0.006823206000010062,0.002254778909559329,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_ord,gaussian_postrelu,3,train_probe,centre_frozen,ordinary,min,0.004720451267986549,0.004618865200429951,0.00455712580324129,0.0010704297823069548,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,top1,0.005969467111096204,0.005955553994043142,0.005790989068122702,0.0032625664271401854,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,top2,0.007511413404531018,0.007189476587948375,0.006882227742106557,0.004650364565852499,0.004256539849304894,0.0048476401369842
gaussian_s3_train_centre_frozen_rel,gaussian_postrelu,3,train_probe,centre_frozen,relative,min,0.005162948458304018,0.00492302393914264,0.004767090591749521,0.003399632703074986,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,top1,0.005592499519067844,0.005533877879636551,0.005475205788539995,0.001104258400551463,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,top2,0.007102342573295848,0.007042714358877607,0.00691483353983125,0.001831368036953732,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_ord,gaussian_postrelu,3,test_probe,saved,ordinary,min,0.004379176840465437,0.004368892750103091,0.004339947178271809,0.0009415591183103324,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,top1,0.005797314633413465,0.005686012218871317,0.005525346276565961,0.0031345360188269463,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,top2,0.007679859828683401,0.007309515453278497,0.007052604773676589,0.004186437803533778,0.004256539849304894,0.0048476401369842
gaussian_s3_test_saved_rel,gaussian_postrelu,3,test_probe,saved,relative,min,0.004640934379520788,0.00443438742561946,0.004333456747959285,0.002887160250744026,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,top1,0.005661812214710435,0.005614711974205875,0.005556999975484272,0.001112090355908162,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,top2,0.007133005222888778,0.007063670189951203,0.006947987254491807,0.0016941965233663815,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_ord,gaussian_postrelu,3,test_probe,centre_frozen,ordinary,min,0.004174754399914805,0.0041528923912162955,0.004129661718449941,0.0010009038037196631,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,top1,0.0057502486759779085,0.005721594327018613,0.005564677605964587,0.003125395518953868,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,top2,0.007704635835707157,0.00734972126693238,0.007102066964648186,0.004066537380743493,0.004256539849304894,0.0048476401369842
gaussian_s3_test_centre_frozen_rel,gaussian_postrelu,3,test_probe,centre_frozen,relative,min,0.004506026690287046,0.004260470462751002,0.004182134131324569,0.003104382758992515,0.004256539849304894,0.0048476401369842
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,top1,0.005766397695496739,0.005650702772639343,0.0056027967096439184,0.0009180682384541563,0.004256539849304894,0.00475738713186306
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,top2,0.006549832560071049,0.0064638453215251504,0.0062805520017290145,0.0024402602087544105,0.004256539849304894,0.00475738713186306
gaussian_s4_train_saved_ord,gaussian_postrelu,4,train_probe,saved,ordinary,min,0.004559307200002167,0.004501204973580945,0.004481478832782388,0.0009078691719466829,0.004256539849304894,0.00475738713186306
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,top1,0.006456404868419822,0.005995741796586548,0.005870713487748003,0.002525818377368874,0.004256539849304894,0.00475738713186306
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,top2,0.006950667078505442,0.006740863542721354,0.006342861820715151,0.005433653740543976,0.004256539849304894,0.00475738713186306
gaussian_s4_train_saved_rel,gaussian_postrelu,4,train_probe,saved,relative,min,0.004967317671081811,0.0046849160579300496,0.0046223986440255636,0.0030151917354752644,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,top1,0.0057587845378133965,0.00566695945984181,0.005613940208270445,0.0009768711481640947,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,top2,0.0067305941112244475,0.00666465135699928,0.006466973307182574,0.002642889517463596,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_ord,gaussian_postrelu,4,train_probe,centre_frozen,ordinary,min,0.004455987608828254,0.0043785606501166915,0.0043399726793033055,0.0013445695032806638,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,top1,0.006368178842848036,0.005950920022916161,0.00581971856992285,0.002603124174906587,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,top2,0.0070139125164618175,0.0068788319799615106,0.006473247696145338,0.005591278207918344,0.004256539849304894,0.00475738713186306
gaussian_s4_train_centre_frozen_rel,gaussian_postrelu,4,train_probe,centre_frozen,relative,min,0.00498597846368911,0.0045752151232105,0.00442921123936909,0.004147433109221521,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,top1,0.005772294450558812,0.005675643527384344,0.005625476005121189,0.0009622835042937731,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,top2,0.0059692095655871314,0.005834896901322886,0.005714150015942925,0.0017525084192782446,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_ord,gaussian_postrelu,4,test_probe,saved,ordinary,min,0.005038184240550178,0.004997184516564403,0.004966142925660289,0.0006547472613615779,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,top1,0.006534919861411986,0.006026088823898221,0.005898833551831188,0.0026360898331660738,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,top2,0.006482311106655035,0.006179855100842018,0.0058766671758464905,0.004731894372981776,0.004256539849304894,0.00475738713186306
gaussian_s4_test_saved_rel,gaussian_postrelu,4,test_probe,saved,relative,min,0.005457710482218988,0.005205893938323715,0.005099333407182237,0.0020134596339045625,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,top1,0.005741021229301142,0.005663363989736453,0.005606407954892034,0.0010404814485027061,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,top2,0.006434898368244221,0.006433084957543511,0.0063342106530393525,0.001469685351333304,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_ord,gaussian_postrelu,4,test_probe,centre_frozen,ordinary,min,0.0044138620299330605,0.004366850741960072,0.004324590193027811,0.0008814275109314437,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,top1,0.0064071465040742865,0.0059604658708061736,0.005824361573201998,0.0027374688703710836,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,top2,0.006655600971530646,0.006447452941058948,0.006207566607369728,0.003957245130702425,0.004256539849304894,0.00475738713186306
gaussian_s4_test_centre_frozen_rel,gaussian_postrelu,4,test_probe,centre_frozen,relative,min,0.004897953344601957,0.004644764523702636,0.004537380716872894,0.002343214174297294,0.004256539849304894,0.00475738713186306
combined_s0_train_saved_ord,resolution_max_b1_gaussian_conv,0,train_probe,saved,ordinary,top1,0.009555598213247437,0.009409656288283738,0.009349385261146833,0.0012110773100355696,0.004256539849304894,0.0045437603258281205
combined_s0_train_saved_ord,resolution_max_b1_gaussian_conv,0,train_probe,saved,ordinary,top2,0.006067006787144992,0.005926065560278334,0.005837160093543149,0.001647802252214865,0.004256539849304894,0.0045437603258281205
combined_s0_train_saved_ord,resolution_max_b1_gaussian_conv,0,train_probe,saved,ordinary,min,0.005269644064772064,0.005221259456288113,0.00510747603121496,0.0010973332481685584,0.004256539849304894,0.0045437603258281205
combined_s0_train_saved_rel,resolution_max_b1_gaussian_conv,0,train_probe,saved,relative,top1,0.010128091082510858,0.009905949125712103,0.009747398346012275,0.0031475594712419303,0.004256539849304894,0.0045437603258281205
