campaign,arm,seed,epoch,update,lr_last_update,online_train_loss_epoch,state_resolution,state_level,per_site_sigma_max,bn,current_probe500_acc,current_probe500_ce,current_test_acc,current_test_ce,target_probe500_acc,target_probe500_ce,target_test_acc,target_test_ce
adamw_long_noaug_160,gaussian_postrelu,0,148,57868,0.00027694655101852093,0.0011203022006327228,,0.0,0.0,saved running statistics,1.0,1.3985799625515939e-05,0.8474,1.1856697998046875,1.0,1.3985799625515939e-05,0.8474,1.1856697998046875
adamw_long_noaug_160,gaussian_postrelu,0,149,58259,0.0002328935939817234,0.0005448666552526811,,0.0,0.0,saved running statistics,1.0,9.228901937603951e-06,0.8462,1.1729136169433594,1.0,9.228901937603951e-06,0.8462,1.1729136169433594
adamw_long_noaug_160,gaussian_postrelu,0,150,58650,0.00019261327520563975,0.0005349847207640414,,0.0,0.0,saved running statistics,1.0,1.2487898580729962e-05,0.8466,1.168504345703125,1.0,1.2487898580729962e-05,0.8466,1.168504345703125
adamw_long_noaug_160,gaussian_postrelu,0,151,59041,0.0001561211533486351,0.0007057943277609957,,0.0,0.0,saved running statistics,1.0,1.7284667119383812e-05,0.8471,1.1590541870117188,1.0,1.7284667119383812e-05,0.8471,1.1590541870117188
adamw_long_noaug_160,gaussian_postrelu,0,152,59432,0.00012343132384178059,0.0005409704802084889,,0.0,0.0,saved running statistics,1.0,1.124570332467556e-05,0.8459,1.1885563720703125,1.0,1.124570332467556e-05,0.8459,1.1885563720703125
adamw_long_noaug_160,gaussian_postrelu,0,153,59823,9.455641344436439e-05,0.0005374593252547129,,0.0,0.0,saved running statistics,1.0,1.3747399672865867e-05,0.8479,1.1790593719482423,1.0,1.3747399672865867e-05,0.8479,1.1790593719482423
adamw_long_noaug_160,gaussian_postrelu,0,154,60214,6.950757536668517e-05,0.0005878170090506319,,0.0,0.0,saved running statistics,1.0,1.2791810557246209e-05,0.8469,1.1717169464111328,1.0,1.2791810557246209e-05,0.8469,1.1717169464111328
adamw_long_noaug_160,gaussian_postrelu,0,155,60605,4.829448496201261e-05,0.000428684881500667,,0.0,0.0,saved running statistics,1.0,1.1287006549537182e-05,0.8455,1.1606455291748048,1.0,1.1287006549537182e-05,0.8455,1.1606455291748048
adamw_long_noaug_160,gaussian_postrelu,0,156,60996,3.092533598939684e-05,0.0004617720278044726,,0.0,0.0,saved running statistics,1.0,1.1597766540944576e-05,0.8463,1.163931884765625,1.0,1.1597766540944576e-05,0.8463,1.163931884765625
adamw_long_noaug_160,gaussian_postrelu,0,157,61387,1.7406837448743495e-05,0.0005809305051266711,,0.0,0.0,saved running statistics,1.0,1.1466057039797305e-05,0.8465,1.1647506286621094,1.0,1.1466057039797305e-05,0.8465,1.1647506286621094
adamw_long_noaug_160,gaussian_postrelu,0,158,61778,7.744210989403255e-06,0.0006023243695712018,,0.0,0.0,saved running statistics,1.0,8.831341750919819e-06,0.8474,1.1767183319091796,1.0,8.831341750919819e-06,0.8474,1.1767183319091796
adamw_long_noaug_160,gaussian_postrelu,0,159,62169,1.941188893258561e-06,0.000490651318611599,,0.0,0.0,saved running statistics,1.0,1.0946405120193958e-05,0.8474,1.168864108276367,1.0,1.0946405120193958e-05,0.8474,1.168864108276367
adamw_long_noaug_160,gaussian_postrelu,0,160,62560,1.2633093460223678e-11,0.0005736838604250079,,0.0,0.0,saved running statistics,1.0,1.1274909600615502e-05,0.8475,1.1632756469726562,1.0,1.1274909600615502e-05,0.8475,1.1632756469726562
adamw_long_noaug_160,gaussian_postrelu,1,0,0,0.0003333333333333333,,,,,saved running statistics,0.1,2.455652587890625,0.1,2.458291809082031,0.1,2.553639892578125,0.1,2.5560952514648436
adamw_long_noaug_160,gaussian_postrelu,1,1,391,0.019998624287647555,1.688928006286621,,1.0,1.0,saved running statistics,0.444,1.5560947265625,0.4449,1.4883698791503905,0.358,1.834634521484375,0.365,1.7864440185546875
adamw_long_noaug_160,gaussian_postrelu,1,2,782,0.01999343351874299,1.370222889251709,,1.0,1.0,saved running statistics,0.516,1.38728857421875,0.5176,1.3254826721191406,0.34,2.058050537109375,0.3245,1.9849933532714843
adamw_long_noaug_160,gaussian_postrelu,1,3,1173,0.019984382690565856,1.2002287854766847,,1.0,1.0,saved running statistics,0.596,1.187563232421875,0.5895,1.1526660766601562,0.37,2.476373779296875,0.3556,2.5044643432617186
adamw_long_noaug_160,gaussian_postrelu,1,4,1564,0.0199714752990851,1.0773489015960693,,1.0,1.0,saved running statistics,0.596,1.18897412109375,0.6017,1.1793410339355468,0.208,5.2092255859375,0.2149,5.232616748046875
adamw_long_noaug_160,gaussian_postrelu,1,5,1955,0.019954716329904122,0.980139684638977,,1.0,1.0,saved running statistics,0.696,0.8355358276367187,0.6724,0.9174705291748046,0.284,3.7305615234375,0.2746,3.705751416015625
adamw_long_noaug_160,gaussian_postrelu,1,6,2346,0.019934112256335054,0.8942067409515381,,1.0,1.0,saved running statistics,0.698,0.8707902221679688,0.6818,0.8832920867919922,0.2,5.8839658203125,0.1968,5.8344615478515625
adamw_long_noaug_160,gaussian_postrelu,1,7,2737,0.01990967103689836,0.8394035446929932,,1.0,1.0,saved running statistics,0.774,0.7485054931640625,0.7145,0.7975220825195313,0.182,7.6741572265625,0.18,7.642856420898437
adamw_long_noaug_160,gaussian_postrelu,1,8,3128,0.019881402112248807,0.7851637696361542,,1.0,1.0,saved running statistics,0.712,0.7979979248046875,0.7049,0.8606212127685546,0.216,7.374765625,0.221,7.181015576171875
adamw_long_noaug_160,gaussian_postrelu,1,9,3519,0.0198493164015289,0.7449834045410156,,1.0,1.0,saved running statistics,0.768,0.7188993530273438,0.7294,0.7778281829833984,0.17,8.6406220703125,0.1684,8.524448999023438
adamw_long_noaug_160,gaussian_postrelu,1,10,3910,0.019813426298151263,0.699515237121582,,1.0,1.0,saved running statistics,0.762,0.7103761596679687,0.7244,0.7880505767822266,0.16,9.839115234375,0.1507,9.805216357421875
adamw_long_noaug_160,gaussian_postrelu,1,11,4301,0.01977374566501158,0.6698225569725037,,1.0,1.0,saved running statistics,0.756,0.6870218505859375,0.743,0.7426059265136719,0.216,6.9868515625,0.1968,6.99820849609375
adamw_long_noaug_160,gaussian_postrelu,1,12,4692,0.019730289829133895,0.6489991711521149,,1.0,1.0,saved running statistics,0.796,0.5879154052734376,0.7668,0.6770177032470703,0.138,9.7022685546875,0.1443,9.76762294921875
adamw_long_noaug_160,gaussian_postrelu,1,13,5083,0.019683075575750435,0.6143540645503998,,1.0,1.0,saved running statistics,0.8,0.5697717895507812,0.7667,0.6854602783203125,0.272,5.879205078125,0.2643,5.905922094726563
adamw_long_noaug_160,gaussian_postrelu,1,14,5474,0.019632121141818108,0.5924538725757599,,1.0,1.0,saved running statistics,0.82,0.527653076171875,0.7684,0.6755052154541016,0.178,10.2659052734375,0.1882,10.151686669921874
adamw_long_noaug_160,gaussian_postrelu,1,15,5865,0.019577446208974347,0.5647095800685883,,1.0,1.0,saved running statistics,0.8,0.5367003784179688,0.7607,0.6990011688232421,0.154,11.874869140625,0.1643,11.68671162109375
adamw_long_noaug_160,gaussian_postrelu,1,16,6256,0.019519071895934867,0.5440335781478882,,1.0,1.0,saved running statistics,0.818,0.499425537109375,0.7696,0.6644609680175781,0.206,9.001041015625,0.2034,9.0207650390625
adamw_long_noaug_160,gaussian_postrelu,1,17,6647,0.01945702075033636,0.5109184627532959,,0.85,0.85,saved running statistics,0.834,0.4528890380859375,0.7896,0.6151031311035157,0.26,7.31743603515625,0.2375,7.282809521484375
adamw_long_noaug_160,gaussian_postrelu,1,18,7038,0.01939131674002727,0.48700956609249113,,0.85,0.85,saved running statistics,0.86,0.43223480224609373,0.7923,0.6091331115722656,0.266,5.7168642578125,0.2649,5.755840454101563
adamw_long_noaug_160,gaussian_postrelu,1,19,7429,0.01932198524380996,0.4616784459066391,,0.85,0.85,saved running statistics,0.846,0.4448168029785156,0.7815,0.6548790161132813,0.212,7.2041845703125,0.2278,7.303968115234375
adamw_long_noaug_160,gaussian_postrelu,1,20,7820,0.019249053041637928,0.4467134451770782,,0.85,0.85,saved running statistics,0.876,0.3703731689453125,0.7934,0.6341444702148438,0.226,8.5343115234375,0.2141,8.581820947265625
adamw_long_noaug_160,gaussian_postrelu,1,21,8211,0.019172548304271765,0.42894336400032046,,0.85,0.85,saved running statistics,0.87,0.37325103759765627,0.7968,0.6162272674560547,0.206,9.31709765625,0.2044,9.30057177734375
adamw_long_noaug_160,gaussian_postrelu,1,22,8602,0.01909250058239797,0.4121173677301407,,0.85,0.85,saved running statistics,0.858,0.365153564453125,0.7952,0.6185821075439453,0.21,8.432896484375,0.2166,8.435212744140625
adamw_long_noaug_160,gaussian_postrelu,1,23,8993,0.019008940795214677,0.40354074276685714,,0.85,0.85,saved running statistics,0.868,0.36476678466796875,0.8008,0.6138597351074219,0.244,8.3206669921875,0.2374,8.436337426757813
adamw_long_noaug_160,gaussian_postrelu,1,24,9384,0.01892190121848885,0.3753778288793564,,0.85,0.85,saved running statistics,0.902,0.3085780639648438,0.8067,0.6012034851074218,0.22,10.00916015625,0.2159,10.10520244140625
adamw_long_noaug_160,gaussian_postrelu,1,25,9775,0.018831415472089424,0.36381302124500275,,0.85,0.85,saved running statistics,0.888,0.3249056396484375,0.8066,0.6125969573974609,0.152,12.72275390625,0.1577,12.5957474609375
adamw_long_noaug_160,gaussian_postrelu,1,26,10166,0.01873751850700135,0.34502876634120944,,0.85,0.85,saved running statistics,0.896,0.30921240234375,0.8034,0.6097408584594727,0.174,12.5836328125,0.1757,12.681537109375
adamw_long_noaug_160,gaussian_postrelu,1,27,10557,0.018640246591825404,0.3365199506807327,,0.85,0.85,saved running statistics,0.876,0.318447265625,0.7971,0.646969482421875,0.202,10.8607421875,0.1896,10.919787548828126
adamw_long_noaug_160,gaussian_postrelu,1,28,10948,0.018539637298769125,0.32066064295768737,,0.85,0.85,saved running statistics,0.91,0.25727239990234374,0.8051,0.6174391204833984,0.16,14.46867578125,0.1516,14.309612109375
adamw_long_noaug_160,gaussian_postrelu,1,29,11339,0.01843572948913417,0.3128253782773018,,0.85,0.85,saved running statistics,0.884,0.3010516052246094,0.8003,0.6366299682617188,0.18,14.0068857421875,0.1694,14.038834033203125
adamw_long_noaug_160,gaussian_postrelu,1,30,11730,0.018328563298305768,0.2989389881491661,,0.85,0.85,saved running statistics,0.916,0.24938351440429687,0.8148,0.6058363983154297,0.198,12.593595703125,0.1904,12.651613427734375
adamw_long_noaug_160,gaussian_postrelu,1,31,12121,0.018218180120250053,0.28312426661014556,,0.85,0.85,saved running statistics,0.894,0.25897137451171875,0.8109,0.6200109558105469,0.202,13.648884765625,0.1846,13.87975654296875
adamw_long_noaug_160,gaussian_postrelu,1,32,12512,0.018104622591525243,0.2746004412698746,,0.85,0.85,saved running statistics,0.916,0.21714743041992188,0.8031,0.6559351257324219,0.17,16.103455078125,0.1652,16.264082275390624
adamw_long_noaug_160,gaussian_postrelu,1,33,12903,0.01798793457481285,0.258367190066576,,0.7,0.7,saved running statistics,0.948,0.1687333984375,0.8182,0.6064475036621094,0.208,11.6488466796875,0.2067,11.798445361328126
adamw_long_noaug_160,gaussian_postrelu,1,34,13294,0.017868161141975328,0.24917734656095505,,0.7,0.7,saved running statistics,0.926,0.20916114807128905,0.8184,0.6083558837890625,0.244,12.528826171875,0.2242,12.71743369140625
adamw_long_noaug_160,gaussian_postrelu,1,35,13685,0.0177453485566466,0.23363898624181748,,0.7,0.7,saved running statistics,0.934,0.18749746704101564,0.8161,0.6432584533691407,0.252,10.47615234375,0.2408,10.442648681640625
adamw_long_noaug_160,gaussian_postrelu,1,36,14076,0.017619544256362325,0.22213216050565243,,0.7,0.7,saved running statistics,0.908,0.2599034729003906,0.7936,0.7452566833496094,0.256,10.727404296875,0.2353,10.76057919921875
adamw_long_noaug_160,gaussian_postrelu,1,37,14467,0.01749079683423665,0.21267226427137853,,0.7,0.7,saved running statistics,0.938,0.1543023681640625,0.8235,0.6184891326904297,0.218,12.5599111328125,0.2076,12.81546435546875
adamw_long_noaug_160,gaussian_postrelu,1,38,14858,0.01735915602019271,0.20347968187987805,,0.7,0.7,saved running statistics,0.94,0.15553680419921875,0.8216,0.646270620727539,0.23,12.2366953125,0.2167,12.26308701171875
adamw_long_noaug_160,gaussian_postrelu,1,39,15249,0.017224672661753915,0.19284099423587323,,0.7,0.7,saved running statistics,0.958,0.12488567352294921,0.8244,0.6755018981933594,0.218,14.47494921875,0.2242,14.5297287109375
adamw_long_noaug_160,gaussian_postrelu,1,40,15640,0.01708739870440365,0.1855675251853466,,0.7,0.7,saved running statistics,0.96,0.12800811767578124,0.8184,0.675480551147461,0.234,11.3301708984375,0.241,11.283131103515625
adamw_long_noaug_160,gaussian_postrelu,1,41,16031,0.01694738717152081,0.18278052101910114,,0.7,0.7,saved running statistics,0.94,0.17086734008789062,0.8078,0.7159518280029297,0.198,13.4088515625,0.2037,13.42680615234375
adamw_long_noaug_160,gaussian_postrelu,1,42,16422,0.016804692143899024,0.17275398619532586,,0.7,0.7,saved running statistics,0.952,0.14560426330566406,0.8147,0.7324084655761719,0.172,16.2685078125,0.1802,16.233057666015625
adamw_long_noaug_160,gaussian_postrelu,1,43,16813,0.016659368738857427,0.1541209638607502,,0.7,0.7,saved running statistics,0.954,0.11982054138183594,0.8066,0.7376124847412109,0.22,14.49902734375,0.211,14.436587841796875
adamw_long_noaug_160,gaussian_postrelu,1,44,17204,0.016511473088951074,0.15905415382564067,,0.7,0.7,saved running statistics,0.958,0.1105533447265625,0.8174,0.6961670806884765,0.224,13.0286953125,0.2307,12.879117626953125
adamw_long_noaug_160,gaussian_postrelu,1,45,17595,0.016361062320289194,0.14831786090075968,,0.7,0.7,saved running statistics,0.972,0.10021336364746093,0.8197,0.7157784088134765,0.234,13.8053642578125,0.2264,13.68017392578125
adamw_long_noaug_160,gaussian_postrelu,1,46,17986,0.016208194530469698,0.14270389739274977,,0.7,0.7,saved running statistics,0.952,0.1067817840576172,0.8103,0.7224550659179687,0.196,16.593181640625,0.1827,16.471078955078124
adamw_long_noaug_160,gaussian_postrelu,1,47,18377,0.016052928766138407,0.1330752273352444,,0.7,0.7,saved running statistics,0.948,0.1251923828125,0.8167,0.7799166809082031,0.258,13.2096875,0.2325,13.356036865234374
adamw_long_noaug_160,gaussian_postrelu,1,48,18768,0.01589532500018174,0.12812527611732483,,0.7,0.7,saved running statistics,0.968,0.112868408203125,0.8092,0.7621569091796875,0.252,14.0280283203125,0.239,14.1887197265625
adamw_long_noaug_160,gaussian_postrelu,1,49,19159,0.015735444108561595,0.13223994320854546,,0.6,0.6,saved running statistics,0.966,0.0817130126953125,0.8198,0.7225130187988281,0.336,9.3175263671875,0.3021,9.429775244140625
adamw_long_noaug_160,gaussian_postrelu,1,50,19550,0.015573347846801444,0.11643324052274227,,0.6,0.6,saved running statistics,0.974,0.06723283386230469,0.8174,0.7878232452392578,0.324,9.317990234375,0.3237,9.322866455078126
adamw_long_noaug_160,gaussian_postrelu,1,51,19941,0.015409098826132665,0.12095167396396399,,0.6,0.6,saved running statistics,0.97,0.08190690612792968,0.8203,0.7767931274414063,0.372,9.1187919921875,0.3226,9.302891455078125
adamw_long_noaug_160,gaussian_postrelu,1,52,20332,0.015242760489310343,0.10397916283220053,,0.6,0.6,saved running statistics,0.968,0.08030345153808593,0.8144,0.8251012725830078,0.302,11.04060546875,0.2868,11.211574951171874
adamw_long_noaug_160,gaussian_postrelu,1,53,20723,0.015074397086107916,0.10415445877075195,,0.6,0.6,saved running statistics,0.98,0.04933664321899414,0.8247,0.7868716217041015,0.308,10.1516474609375,0.2983,10.308696044921875
adamw_long_noaug_160,gaussian_postrelu,1,54,21114,0.014904073648500079,0.10029466804936528,,0.6,0.6,saved running statistics,0.972,0.0696230926513672,0.8256,0.7962184234619141,0.38,8.701421875,0.3295,8.874009033203125
adamw_long_noaug_160,gaussian_postrelu,1,55,21505,0.014731855965543557,0.09331406305000187,,0.6,0.6,saved running statistics,0.982,0.04994991302490234,0.8172,0.814076138305664,0.334,10.632171875,0.3006,10.7151369140625
adamw_long_noaug_160,gaussian_postrelu,1,56,21896,0.014557810557965465,0.08923604179218411,,0.6,0.6,saved running statistics,0.976,0.05934750366210938,0.8275,0.7974205871582031,0.34,10.48988671875,0.3167,10.641159130859375
adamw_long_noaug_160,gaussian_postrelu,1,57,22287,0.014382004652469027,0.09264853938400745,,0.6,0.6,saved running statistics,0.982,0.06831297302246093,0.8218,0.8363406219482422,0.298,11.1778515625,0.2836,11.6082892578125
adamw_long_noaug_160,gaussian_postrelu,1,58,22678,0.01420450615576662,0.07881721167586744,,0.6,0.6,saved running statistics,0.988,0.04380110549926758,0.8201,0.8428976867675781,0.352,9.04246875,0.3155,9.491605859375
adamw_long_noaug_160,gaussian_postrelu,1,59,23069,0.014025383628350183,0.09017410988524556,,0.6,0.6,saved running statistics,0.984,0.04333981323242188,0.8254,0.8108387756347656,0.342,9.32834765625,0.3123,9.564976416015625
adamw_long_noaug_160,gaussian_postrelu,1,60,23460,0.013844706258009024,0.07459847142733633,,0.6,0.6,saved running statistics,0.984,0.032684226989746094,0.8267,0.8239377899169922,0.316,11.5775068359375,0.2942,11.9734005859375
adamw_long_noaug_160,gaussian_postrelu,1,61,23851,0.013662543833105419,0.07440570652619004,,0.6,0.6,saved running statistics,0.984,0.04065476989746094,0.8267,0.8544702484130859,0.33,10.6402939453125,0.3,11.18511474609375
adamw_long_noaug_160,gaussian_postrelu,1,62,24242,0.013478966715618159,0.0679599970350787,,0.6,0.6,saved running statistics,0.98,0.05396219253540039,0.8228,0.8628789031982422,0.338,10.6963828125,0.3187,11.137166064453124
adamw_long_noaug_160,gaussian_postrelu,1,63,24633,0.013294045813964588,0.0717832434445247,,0.6,0.6,saved running statistics,0.992,0.018652202606201172,0.8261,0.8328798095703125,0.366,11.28346484375,0.3195,11.589305517578126
adamw_long_noaug_160,gaussian_postrelu,1,64,25024,0.013107852555611534,0.06751541070330888,,0.6,0.6,saved running statistics,0.976,0.05580961608886719,0.8182,0.9069518096923828,0.322,11.2837802734375,0.2961,11.5277376953125
adamw_long_noaug_160,gaussian_postrelu,1,65,25415,0.012920458859485756,0.10025229351229965,,0.5,0.5,saved running statistics,0.98,0.06044219207763672,0.819,0.8521355194091796,0.432,6.36376220703125,0.414,6.774704052734375
adamw_long_noaug_160,gaussian_postrelu,1,66,25806,0.0127319371081946,0.07435069841943681,,0.5,0.5,saved running statistics,0.986,0.034470970153808594,0.8214,0.8524103729248047,0.476,5.4315107421875,0.4386,5.830353466796875
adamw_long_noaug_160,gaussian_postrelu,1,67,26197,0.012542360120067495,0.05892596727263182,,0.5,0.5,saved running statistics,0.994,0.019069581985473632,0.8276,0.8621495361328125,0.502,5.4360771484375,0.469,5.83749990234375
adamw_long_noaug_160,gaussian_postrelu,1,68,26588,0.0123518011210292,0.0604549571267888,,0.5,0.5,saved running statistics,0.996,0.016615631103515625,0.8239,0.8836152648925781,0.534,4.80080078125,0.4932,5.151026049804687
adamw_long_noaug_160,gaussian_postrelu,1,69,26979,0.012160333716315572,0.05773735944848508,,0.5,0.5,saved running statistics,0.992,0.021953990936279297,0.8232,0.9101037902832031,0.556,4.344685546875,0.5126,4.7281743408203125
adamw_long_noaug_160,gaussian_postrelu,1,70,27370,0.011968031862042858,0.05527850352164358,,0.5,0.5,saved running statistics,0.984,0.04521752166748047,0.8259,0.9270604187011718,0.54,4.850240234375,0.5001,5.19391337890625
adamw_long_noaug_160,gaussian_postrelu,1,71,27761,0.011774969836641416,0.05156663630992174,,0.5,0.5,saved running statistics,0.99,0.02987399673461914,0.8199,0.9646656066894531,0.536,4.8333447265625,0.4876,5.337319384765625
adamw_long_noaug_160,gaussian_postrelu,1,72,28152,0.011581222212164979,0.05096795982010663,,0.5,0.5,saved running statistics,0.994,0.018639781951904296,0.8256,0.9457637176513672,0.566,4.8638310546875,0.5097,5.272450463867187
adamw_long_noaug_160,gaussian_postrelu,1,73,28543,0.011386863825486484,0.04345957851694897,,0.5,0.5,saved running statistics,0.988,0.03513365936279297,0.8241,0.9985912139892578,0.57,4.1615068359375,0.5287,4.795660620117188
adamw_long_noaug_160,gaussian_postrelu,1,74,28934,0.011191969749391599,0.04878204946208745,,0.5,0.5,saved running statistics,0.996,0.023304683685302734,0.8223,0.9731629364013672,0.568,4.9404345703125,0.5135,5.321345971679688
adamw_long_noaug_160,gaussian_postrelu,1,75,29325,0.010996615263581167,0.04464331340655685,,0.5,0.5,saved running statistics,0.984,0.036274906158447265,0.8244,0.9802098480224609,0.596,4.00554248046875,0.536,4.720413525390625
adamw_long_noaug_160,gaussian_postrelu,1,76,29716,0.010800875825593666,0.04142556954034604,,0.5,0.5,saved running statistics,0.998,0.00941591453552246,0.831,0.9503744506835937,0.568,4.814998046875,0.506,5.51708583984375
adamw_long_noaug_160,gaussian_postrelu,1,77,30107,0.010604827041659055,0.0405657073448319,,0.5,0.5,saved running statistics,0.994,0.019092041015625,0.831,0.9537641418457031,0.568,4.3273076171875,0.5316,4.881130029296875
adamw_long_noaug_160,gaussian_postrelu,1,78,30498,0.010408544637495114,0.03836421366850846,,0.5,0.5,saved running statistics,0.996,0.012946672439575195,0.8342,0.9451342498779297,0.58,4.42010009765625,0.5337,4.84566328125
adamw_long_noaug_160,gaussian_postrelu,1,79,30889,0.01021210442905767,0.03881235410087742,,0.5,0.5,saved running statistics,0.994,0.015277780532836915,0.8273,0.9604449676513672,0.568,4.848939453125,0.5205,5.239585815429687
adamw_long_noaug_160,gaussian_postrelu,1,80,31280,0.01001558229325596,0.033341662336229344,,0.5,0.5,saved running statistics,0.998,0.01068858242034912,0.8273,0.9657366638183593,0.536,5.5115048828125,0.4791,6.09509521484375
adamw_long_noaug_160,gaussian_postrelu,1,81,31671,0.009819054138644456,0.13412419619975613,,0.4,0.4,saved running statistics,0.98,0.04989692306518555,0.82,0.9097784881591797,0.826,0.7436405029296875,0.7277,1.6266582641601564
adamw_long_noaug_160,gaussian_postrelu,1,82,32062,0.00962259587610244,0.05179567754401825,,0.4,0.4,saved running statistics,0.994,0.018675014495849608,0.8259,0.9398872863769532,0.84,0.6202374267578125,0.7507,1.5199868286132812
adamw_long_noaug_160,gaussian_postrelu,1,83,32453,0.00942628338951273,0.0431265393252112,,0.4,0.4,saved running statistics,0.996,0.016311580657958985,0.8255,0.9573037292480469,0.868,0.5387180786132812,0.7523,1.5483560485839845
adamw_long_noaug_160,gaussian_postrelu,1,84,32844,0.009230192506450774,0.03437630181282759,,0.4,0.4,saved running statistics,0.992,0.015976061820983888,0.8299,0.9697872253417968,0.882,0.5043992919921875,0.7617,1.510973016357422
adamw_long_noaug_160,gaussian_postrelu,1,85,33235,0.009034398968895543,0.037443284893245436,,0.4,0.4,saved running statistics,0.994,0.014493847846984863,0.8257,1.0153829498291016,0.904,0.41441400146484375,0.7694,1.5046546325683594
adamw_long_noaug_160,gaussian_postrelu,1,86,33626,0.008838978403973465,0.03367934319577646,,0.4,0.4,saved running statistics,0.998,0.008967048645019531,0.8301,0.9933114501953125,0.908,0.34013726806640626,0.7746,1.4307604858398437
adamw_long_noaug_160,gaussian_postrelu,1,87,34017,0.008644006294746716,0.03434130229372531,,0.4,0.4,saved running statistics,0.996,0.009922261238098145,0.8333,0.9928991485595703,0.918,0.32301202392578127,0.7774,1.426054754638672
adamw_long_noaug_160,gaussian_postrelu,1,88,34408,0.008449557951057177,0.03281140795536805,,0.4,0.4,saved running statistics,0.998,0.010852893829345704,0.831,1.0160360321044921,0.896,0.4436849365234375,0.7756,1.4574092224121094
adamw_long_noaug_160,gaussian_postrelu,1,89,34799,0.008255708480437279,0.028310464354995638,,0.4,0.4,saved running statistics,0.994,0.018005903244018556,0.8311,1.031674935913086,0.908,0.4022435302734375,0.7809,1.4258395874023437
adamw_long_noaug_160,gaussian_postrelu,1,90,35190,0.008062532759098998,0.030740177552464883,,0.4,0.4,saved running statistics,0.992,0.025461973190307616,0.8236,1.0487253845214843,0.886,0.47650177001953126,0.7644,1.5302092468261719
adamw_long_noaug_160,gaussian_postrelu,1,91,35581,0.007870105403012207,0.02484316248686984,,0.4,0.4,saved running statistics,0.998,0.00961301040649414,0.8304,1.039320425415039,0.898,0.38877996826171873,0.7666,1.5752775390625
adamw_long_noaug_160,gaussian_postrelu,1,92,35972,0.007678500739083555,0.023276505711898206,,0.4,0.4,saved running statistics,0.998,0.006048497200012207,0.8334,1.0267133697509765,0.918,0.24874667358398436,0.7852,1.3991145080566407
adamw_long_noaug_160,gaussian_postrelu,1,93,36363,0.007487792776446958,0.022542472730330193,,0.4,0.4,saved running statistics,0.998,0.003844198226928711,0.8299,1.0149510955810548,0.902,0.31751385498046875,0.7748,1.516709002685547
adamw_long_noaug_160,gaussian_postrelu,1,94,36754,0.007298055177876897,0.02085175484809792,,0.4,0.4,saved running statistics,1.0,0.002553468227386475,0.8342,1.0363280395507812,0.936,0.20309432983398437,0.7886,1.409473974609375
adamw_long_noaug_160,gaussian_postrelu,1,95,37145,0.007109361231335446,0.024521594505280953,,0.4,0.4,saved running statistics,0.998,0.004428752422332764,0.8323,1.0458265045166015,0.896,0.36408883666992187,0.7747,1.5151790649414063
adamw_long_noaug_160,gaussian_postrelu,1,96,37536,0.006921783821664097,0.016785694834166205,,0.4,0.4,saved running statistics,0.998,0.005874613761901856,0.8346,1.0205315307617187,0.924,0.26513232421875,0.7793,1.4681085571289063
adamw_long_noaug_160,gaussian_postrelu,1,97,37927,0.006735395402431312,0.08493710671988317,,0.3,0.3,saved running statistics,0.99,0.028532493591308595,0.8216,1.0262655181884766,0.988,0.036701423645019535,0.8191,1.0429173553466797
adamw_long_noaug_160,gaussian_postrelu,1,98,38318,0.006550267967946605,0.03126611185943242,,0.3,0.3,saved running statistics,0.994,0.014852155685424804,0.8242,1.0839551696777343,0.99,0.025002275466918945,0.8211,1.1052297882080078
adamw_long_noaug_160,gaussian_postrelu,1,99,38709,0.006366473025452088,0.02052669973850716,,0.3,0.3,saved running statistics,1.0,0.0023336396217346193,0.8316,1.1076788940429687,1.0,0.0033536198139190675,0.8295,1.121941259765625
adamw_long_noaug_160,gaussian_postrelu,1,100,39100,0.0061840815675020915,0.018278950054189773,,0.3,0.3,saved running statistics,1.0,0.0024995975494384766,0.8298,1.1115552978515626,1.0,0.003423532009124756,0.8269,1.1263848297119141
adamw_long_noaug_160,gaussian_postrelu,1,101,39491,0.0060031640445416135,0.022484765679031845,,0.3,0.3,saved running statistics,1.0,0.0027990105152130127,0.8304,1.0973711395263672,1.0,0.0033355751037597654,0.8292,1.1126478942871094
adamw_long_noaug_160,gaussian_postrelu,1,102,39882,0.005823790337694173,0.01507792473608395,,0.3,0.3,saved running statistics,1.0,0.002037533760070801,0.8261,1.1288895812988282,1.0,0.0031254510879516603,0.8246,1.1461971710205079
adamw_long_noaug_160,gaussian_postrelu,1,103,40273,0.005646029731769546,0.012990932144303807,,0.3,0.3,saved running statistics,1.0,0.0017504687309265136,0.8285,1.1455846740722657,1.0,0.003365602493286133,0.8267,1.1643458862304688
adamw_long_noaug_160,gaussian_postrelu,1,104,40664,0.005469950888501855,0.01767444448702503,,0.3,0.3,saved running statistics,0.998,0.008751588821411133,0.827,1.1761265930175782,0.994,0.014472721099853515,0.8251,1.1934695861816407
adamw_long_noaug_160,gaussian_postrelu,1,105,41055,0.005295621820028304,0.016083281262376695,,0.3,0.3,saved running statistics,1.0,0.0029273324012756346,0.8308,1.1535821258544923,0.998,0.005218587875366211,0.8286,1.1633938415527343
adamw_long_noaug_160,gaussian_postrelu,1,106,41446,0.005123109862618855,0.012956984880218516,,0.3,0.3,saved running statistics,1.0,0.0010768512487411498,0.8331,1.1450612731933594,1.0,0.0012180085182189942,0.8309,1.1601036651611327
