campaign,policy,split,contrast,arm_a,arm_b,n_pairs,seeds,acc_diff_seed0_pp,acc_diff_seed1_pp,acc_diff_seed2_pp,acc_diff_mean_pp,acc_diff_sd_pp,acc_n_positive,acc_n_negative,acc_n_zero,ce_diff_seed0,ce_diff_seed1,ce_diff_seed2,ce_diff_mean,ce_diff_sd,ce_n_lower,ce_n_higher
adamw_long_noaug_160,P1,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.005999999999994898,0.003999999999996599,0.003464101615134809,2,0,1,-0.0009907601500628515,-0.0010009503112267703,-0.0011686683987290598,-0.0010534596200062272,9.990373800434906e-05,3,0
adamw_long_noaug_160,P1,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.003999999999992898,0.0033333333333292656,0.003055050463300892,2,0,1,-0.0007852590665966273,-0.0009956872850283981,-0.0011240061913523822,-0.0009683175143258025,0.00017102406817114146,3,0
adamw_long_noaug_160,P1,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",0.002000000000002,0.002000000000002,0.0,0.0013333333333346669,0.0011547005383804063,2,0,1,1.0869069197215144e-05,-2.7019275289494542e-05,8.072746437974273e-06,-2.6924865514350417e-06,2.1113960854683236e-05,1,2
adamw_long_noaug_160,P1,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.002000000000002,0.0,0.004000000000004,0.0006666666666673334,0.0030550504633069485,1,1,1,0.00013679678931832314,8.57760229613632e-06,-0.00010105617944616824,1.4772737389430405e-05,0.00011904744206256029,1,2
adamw_long_noaug_160,P1,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",0.0,0.0,-0.002000000000002,-0.0006666666666673334,0.0011547005383804063,0,1,2,0.00020550108346622435,5.263026198372245e-06,4.4662207376677544e-05,8.514210568042472e-05,0.00010607915214410507,0,3
adamw_long_noaug_160,P1,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.004000000000004,0.002000000000002,-0.004000000000004,0.0006666666666673334,0.0041633319989364285,2,1,0,-0.000125927720121108,-3.559687758563086e-05,0.00010912892588414252,-1.7465223940865444e-05,0.0001185726543336604,2,1
adamw_long_noaug_160,P2,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.550000000000006,0.8199999999999985,1.3799999999999923,0.9166666666666656,0.42335957923888734,3,0,0,-0.26333886413574215,-0.28532617797851567,-0.26185628967285157,-0.2701737772623698,0.013143285067154913,3,0
adamw_long_noaug_160,P2,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.039999999999995595,-0.9099999999999997,0.45999999999999375,-0.16333333333333386,0.6932772413207646,1,2,0,-0.1832143646240234,-0.11060923767089847,-0.17888271179199222,-0.1575687713623047,0.04072578001033311,3,0
adamw_long_noaug_160,P2,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.3600000000000056,1.849999999999996,1.6599999999999948,1.6233333333333322,0.24704925284916524,3,0,0,-0.31092405395507794,-0.3788314086914062,-0.3169879638671874,-0.33558114217122387,0.03757834371557173,3,0
adamw_long_noaug_160,P2,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-2.0100000000000007,-1.2600000000000056,-1.4500000000000068,-1.5733333333333377,0.38991452054691556,0,3,0,0.03276230163574234,-0.04854682006835942,-0.02082600708007809,-0.012203508504231722,0.04133465772618617,2,1
adamw_long_noaug_160,P2,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.3999999999999901,-0.6500000000000061,-1.5000000000000013,-1.1833333333333325,0.4645786621588731,0,3,0,-0.025466201782226472,-0.04968620605468743,-0.02549008178710932,-0.03354749654134107,0.01397653752296292,3,0
adamw_long_noaug_160,P2,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",4.039999999999999,4.079999999999995,3.93,4.016666666666665,0.07767453465153794,3,0,0,-0.706638719177246,-0.7080070602416992,-0.6941771331787109,-0.7029409708658854,0.0076204807966769456,3,0
adamw_long_noaug_160,P2,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-3.489999999999993,-3.2599999999999962,-2.550000000000008,-3.099999999999999,0.4899999999999922,0,3,0,0.4432998550415038,0.42268088226318357,0.4323208435058593,0.43276719360351557,0.010316730631141642,0,3
adamw_long_noaug_160,P2,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-2.6799999999999935,-2.2299999999999986,-2.2700000000000053,-2.3933333333333326,0.24906491790963062,0,3,0,0.395714665222168,0.32917565155029305,0.37718916931152346,0.3673598286946615,0.03434125853588087,0,3
adamw_long_noaug_160,P2,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",1.970000000000005,0.35000000000000586,1.9100000000000006,1.4100000000000037,0.9184770002564011,3,0,0,-0.21597666625976575,-0.062062417602539055,-0.15805670471191413,-0.14536526285807297,0.07773804414298527,3,0
adamw_long_noaug_160,P2,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",1.3599999999999945,-0.25999999999999357,1.959999999999995,1.0199999999999987,1.148390177596441,2,1,0,-0.15774816284179694,-0.06092303161621104,-0.1533926300048829,-0.12402127482096363,0.05468805983226995,3,0
adamw_long_noaug_160,P2,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",0.8099999999999996,1.0299999999999976,0.28000000000000247,0.7066666666666666,0.3855299383100247,3,0,0,-0.047585189819335794,-0.09350523071289052,-0.055131674194335845,-0.06540736490885406,0.0246242746829579,3,0
adamw_long_noaug_160,P2,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.6100000000000105,0.6099999999999994,-0.04999999999999449,0.3900000000000052,0.38105117766515273,2,1,0,-0.05822850341796881,-0.001139385986328012,-0.004664074707031229,-0.02134398803710935,0.031991506119673496,3,0
adamw_long_noaug_160,P2,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.004000000000004,0.0,0.0,-0.0013333333333346669,0.0023094010767608125,0,1,2,0.00021936070326919436,4.710462700459175e-06,4.1869947491795754e-06,7.608605357294437e-05,0.00012407976240653174,0,3
adamw_long_noaug_160,P2,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.002000000000002,0.0,0.0,-0.0006666666666673334,0.0011547005383804063,0,1,2,0.00014864599424385233,1.1725613597664051e-05,1.232055048836628e-05,5.756405277662755e-05,7.887983603909937e-05,0,3
adamw_long_noaug_160,P2,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.004000000000004,0.0,-0.002000000000002,-0.002000000000002,0.002000000000002,0,2,1,0.00042367468073935017,9.715176347526721e-06,4.594097490335116e-05,0.00015977694399674268,0.00022925878110479153,0,3
adamw_long_noaug_160,P2,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.004000000000004,-0.002000000000002,0.0,-0.002000000000002,0.002000000000002,0,2,1,0.00014179220086865825,4.27159255562583e-05,4.747757161094341e-06,6.308529452867029e-05,7.075647166181769e-05,0,3
adamw_long_noaug_160,P2,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.0,0.0,-0.004000000000004,-0.0013333333333346669,0.0023094010767608125,0,1,2,3.7870241279597394e-06,3.6671085440320895e-06,0.0001171936833896325,4.1549272020541446e-05,6.551000933803185e-05,0,3
adamw_long_noaug_160,P2,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-0.009999999999998899,0.0,-0.005999999999994898,-0.005333333333331265,0.005033222956846319,0,2,1,0.0011640317867553675,0.000985327227913658,0.0011561021164190606,0.001101820377029362,0.00010096390573408333,0,3
adamw_long_noaug_160,P2,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.005999999999994898,0.003999999999996599,0.003464101615134809,2,0,1,-0.0009446710834861733,-0.000980616765213199,-0.001151915121669881,-0.0010257343234564176,0.00011074393160370106,3,0
adamw_long_noaug_160,P2,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.003999999999992898,0.0033333333333292656,0.003055050463300892,2,0,1,-0.0007403571060160174,-0.0009756120515661313,-0.0011101611415157094,-0.0009420434330326194,0.00018717343636491448,3,0
adamw_long_noaug_160,P2,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",0.002000000000002,0.002000000000002,0.0,0.0013333333333346669,0.0011547005383804063,2,0,1,6.85379337519407e-06,-3.0990311958594244e-05,7.572793327271938e-06,-5.521241752042745e-06,2.2059791320918223e-05,1,2
adamw_long_noaug_160,P2,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.002000000000002,0.0,0.004000000000004,0.0006666666666673334,0.0030550504633069485,1,1,1,0.00014485897011589258,8.058505053631962e-06,-0.00010487313290126622,1.601478075608611e-05,0.00012505601769460475,1,2
adamw_long_noaug_160,P2,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",0.0,0.0,-0.002000000000002,-0.0006666666666673334,0.0011547005383804063,0,1,2,0.0002043139774701558,5.004713647067546e-06,4.175398015417158e-05,8.369089042379831e-05,0.0001060663659868075,0,3
adamw_long_noaug_160,P2,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.004000000000004,0.002000000000002,-0.004000000000004,0.0006666666666673334,0.0041633319989364285,2,1,0,-0.0001380051767406985,-3.904881701222621e-05,0.00011244592622853816,-2.1536022508128853e-05,0.00012614064461201178,2,1
adamw_long_noaug_160,P3,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.550000000000006,0.7299999999999973,1.3000000000000012,0.8600000000000015,0.3915354390090366,3,0,0,-0.26597420349121115,-0.2753174926757813,-0.2678016326904298,-0.26969777628580743,0.004951846483620548,3,0
adamw_long_noaug_160,P3,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.10000000000000009,-0.9000000000000008,0.31999999999999806,-0.2266666666666676,0.6197849089267443,1,2,0,-0.17703743896484392,-0.09047348022460944,-0.17510068664550782,-0.14753720194498707,0.04942811957602814,3,0
adamw_long_noaug_160,P3,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.3600000000000056,1.880000000000004,1.4499999999999957,1.563333333333335,0.2779088579612638,3,0,0,-0.3098052124023438,-0.3707602752685547,-0.3219443481445312,-0.3341699452718099,0.03226420371084376,3,0
adamw_long_noaug_160,P3,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-1.7999999999999905,-1.2399999999999967,-1.7199999999999993,-1.5866666666666622,0.302875111776013,0,3,0,0.035248095703124926,-0.0312398010253907,-0.037982092285156144,-0.011324599202473973,0.04047377615117442,2,1
adamw_long_noaug_160,P3,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.2199999999999989,-0.7000000000000006,-1.5100000000000002,-1.1433333333333333,0.41040630274562434,0,3,0,-0.014845068359375047,-0.03868774108886708,-0.02407238159179692,-0.02586839701334635,0.012022375566719262,3,0
adamw_long_noaug_160,P3,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",4.150000000000009,4.0100000000000025,3.7999999999999923,3.9866666666666677,0.17616280348965938,3,0,0,-0.7118558074951173,-0.6986349639892577,-0.6981234832763672,-0.7028714182535808,0.007784911088926676,3,0
adamw_long_noaug_160,P3,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-3.600000000000003,-3.280000000000005,-2.499999999999991,-3.1266666666666665,0.5658032638058402,0,3,0,0.4458816040039062,0.4233174713134764,0.4303218505859374,0.43317364196777336,0.011549223202534695,0,3
adamw_long_noaug_160,P3,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-2.7900000000000036,-2.1299999999999986,-2.3499999999999965,-2.4233333333333325,0.33605555096343126,0,3,0,0.4020505950927735,0.327874688720703,0.376179135131836,0.3687014729817708,0.037649074954803734,0,3
adamw_long_noaug_160,P3,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",1.6999999999999904,0.33999999999999586,2.0399999999999974,1.3599999999999948,0.8995554457619603,3,0,0,-0.21228553466796884,-0.059233679199218736,-0.13711859436035168,-0.1362126027425131,0.0765299498968573,3,0
adamw_long_noaug_160,P3,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",1.1199999999999988,-0.20000000000000018,1.8299999999999983,0.9166666666666656,1.0301617995894294,2,1,0,-0.16219237060546887,-0.05178573913574236,-0.1510283050537109,-0.12166880493164071,0.060777390974657515,3,0
adamw_long_noaug_160,P3,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",0.8099999999999996,1.1500000000000066,0.14999999999999458,0.7033333333333336,0.5084617324178283,3,0,0,-0.043831008911132674,-0.09544278259277339,-0.05414271545410143,-0.0644721689860025,0.027312396514074022,3,0
adamw_long_noaug_160,P3,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.5799999999999916,0.539999999999996,0.20999999999999908,0.4433333333333289,0.20305992547357055,3,0,0,-0.05009316406249997,-0.007447940063476377,0.013909710693359223,-0.014543797810872375,0.032586122692520654,2,1
adamw_long_noaug_160,P3,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",-0.004000000000004,0.0,0.0,-0.0013333333333346669,0.0023094010767608125,0,1,2,0.0002749484924823628,5.07064224453643e-06,4.540295381448232e-06,9.485314336944916e-05,0.00015596737285735588,0,3
adamw_long_noaug_160,P3,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.002000000000002,0.0,0.0,-0.0006666666666673334,0.0011547005383804063,0,1,2,0.00012634249061491574,1.3560257714707406e-05,1.379286605573725e-05,5.123187146178679e-05,6.504780825542751e-05,0,3
adamw_long_noaug_160,P3,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.004000000000004,0.0,-0.002000000000002,-0.002000000000002,0.002000000000002,0,2,1,0.00047299464780517156,1.119113085558638e-05,3.507025312341284e-05,0.00017308534392805692,0.00026000335773622635,0,3
adamw_long_noaug_160,P3,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-0.004000000000004,-0.002000000000002,0.0,-0.002000000000002,0.002000000000002,0,2,1,0.00014955865140451352,3.609204022446647e-05,6.428487479570321e-06,6.402639303618343e-05,7.554341140398934e-05,0,3
adamw_long_noaug_160,P3,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",0.0,0.0,-0.004000000000004,-0.0013333333333346669,0.0023094010767608125,0,1,2,3.945494826475624e-06,5.790263111703098e-06,0.00014059086018882228,5.010887270900033e-05,7.836512831757846e-05,0,3
adamw_long_noaug_160,P3,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-0.009999999999998899,0.0,-0.005999999999994898,-0.005333333333331265,0.005033222956846319,0,2,1,0.0012294023181419471,0.0010922999287513084,0.0011806683119217631,0.0011674568529383396,6.949944805902125e-05,0,3
adamw_long_noaug_160,P3,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.005999999999994898,0.003999999999996599,0.003464101615134809,2,0,1,-0.0009544538256595843,-0.001087229286506772,-0.001176128016540315,-0.0010726037095688905,0.00011155847054899539,3,0
adamw_long_noaug_160,P3,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",0.005999999999994898,0.0,0.003999999999992898,0.0033333333333292656,0.003055050463300892,2,0,1,-0.0007564076703367755,-0.001081108797895722,-0.0011455980587983504,-0.0009943715090102827,0.00020859004669474286,3,0
adamw_long_noaug_160,P3,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",0.002000000000002,0.002000000000002,0.0,0.0013333333333346669,0.0011547005383804063,2,0,1,-2.3216160789597785e-05,-2.2531782509759065e-05,7.3643785761669285e-06,-1.279452157439664e-05,1.7461472872234253e-05,2,1
adamw_long_noaug_160,P3,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.002000000000002,0.0,0.004000000000004,0.0006666666666673334,0.0030550504633069485,1,1,1,0.0001223969957884401,7.769994603004307e-06,-0.00012679799413308502,1.1229987527864682e-06,0.00012473039992668932,1,2
adamw_long_noaug_160,P3,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",0.0,0.0,-0.002000000000002,-0.0006666666666673334,0.0011547005383804063,0,1,2,0.00019804615532280877,6.12048861104995e-06,3.052995774196461e-05,7.823220055860777e-05,0.000104477238492371,0,3
adamw_long_noaug_160,P3,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",0.004000000000004,0.002000000000002,-0.004000000000004,0.0006666666666673334,0.0041633319989364285,2,1,0,-0.0001456131565780379,-3.0301777112763374e-05,0.00013416237270925195,-1.3917520327183105e-05,0.0001406055461203706,2,1
historical_adamw_30,P0,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",2.079999999999993,2.300000000000002,2.6999999999999913,2.3599999999999954,0.31432467291003247,3,0,0,-0.24350843505859376,-0.24072346801757816,-0.2922869384765625,-0.2588396138509115,0.028999683684742966,3,0
historical_adamw_30,P0,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.8500000000000063,-0.8700000000000041,-0.20000000000000018,-0.6400000000000036,0.38118237105092123,0,3,0,-0.27497138366699225,-0.2608082183837891,-0.2954425567626954,-0.27707405293782555,0.017412646619139355,3,0
historical_adamw_30,P0,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.8899999999999917,2.1100000000000008,1.6999999999999904,1.8999999999999944,0.2051828452868372,3,0,0,-0.30208354492187506,-0.316614958190918,-0.3401000946044922,-0.3195995325724284,0.01918320295523666,3,0
historical_adamw_30,P0,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.760000000000008,-4.169999999999996,-3.64000000000001,-3.8566666666666714,0.27790885796125553,0,3,0,-0.2513988830566407,-0.2615574462890625,-0.3084934234619141,-0.2738165842692058,0.030457535751181385,3,0
historical_adamw_30,P0,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.440000000000008,-0.9199999999999986,-0.7900000000000018,-1.0500000000000027,0.34394767043840085,0,3,0,-0.05435434265136718,-0.07818001403808594,-0.09775753784179697,-0.07676396484375003,0.021736219420019236,3,0
historical_adamw_30,P0,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",2.2499999999999964,1.6599999999999948,1.21,1.7066666666666637,0.5215681483117347,3,0,0,-0.5290440155029297,-0.5214000381469727,-0.48862420959472663,-0.5130227544148763,0.021472641650720013,3,0
historical_adamw_30,P0,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-0.17000000000000348,0.6400000000000072,1.4899999999999913,0.6533333333333317,0.8300803173990629,2,1,0,0.28553558044433597,0.2806765701293945,0.19633727111816413,0.2541831405639649,0.05015486969642773,0,3
historical_adamw_30,P0,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-0.36000000000000476,0.45000000000000595,0.48999999999999044,0.19333333333333055,0.4796179034745624,2,1,0,0.22696047058105467,0.20478507995605466,0.14852411499023443,0.19342322184244795,0.04043370295233542,0,3
historical_adamw_30,P0,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",2.9100000000000015,3.299999999999992,3.4400000000000097,3.216666666666668,0.27465129406819544,3,0,0,-0.023572500610351543,0.0007492279052734307,0.013050866699218733,-0.003257468668619793,0.018637541987863125,1,2
historical_adamw_30,P0,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",0.5900000000000016,0.04999999999999449,0.5900000000000016,0.40999999999999925,0.3117691453624021,3,0,0,-0.22061704101562507,-0.18262820434570315,-0.1976850189208984,-0.20031008809407555,0.019129980894043642,3,0
historical_adamw_30,P0,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.19000000000000128,-0.19000000000000128,-1.0000000000000009,-0.46000000000000113,0.4676537180435967,0,3,0,-0.058575109863281294,-0.07589149017333985,-0.04781315612792969,-0.060759918721516946,0.01416609519245436,3,0
historical_adamw_30,P0,test,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",2.32,3.2499999999999973,2.850000000000008,2.8066666666666684,0.4665118790913395,3,0,0,0.19704454040527353,0.18337743225097658,0.21073588562011714,0.19705261942545574,0.013679228473886416,0,3
historical_adamw_30,P0,train,R - Plain,resolution_max_b1,plain,3,"0,1,2",0.0,0.0,0.0,0.0,0.0,0,0,3,0.0008822896301747,0.0007587485733628,0.0009080299393833001,0.0008496893809736,7.980171518342819e-05,0,3
historical_adamw_30,P0,train,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.31799999999999606,-0.5560000000000009,-0.39799999999999836,-0.42399999999999843,0.12111151885762388,0,3,0,0.0213934347230196,0.0294652468964457,0.0236797588698566,0.024846146829773968,0.004160394644207157,0,3
historical_adamw_30,P0,train,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",-0.029999999999996696,-0.012000000000000899,-0.017999999999995797,-0.019999999999997797,0.009165151389909944,0,3,0,0.007255928862690999,0.005181673962771901,0.0050076051656901995,0.005815069330384367,0.0012508525614190243,0,3
historical_adamw_30,P0,train,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.627999999999998,-3.6579999999999946,-4.356000000000004,-3.880666666666665,0.4119239411995097,0,3,0,0.12128593535244471,0.12240339371651411,0.1410679365698993,0.12825242187961938,0.011112616293269671,0,3
historical_adamw_30,P0,train,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-0.004000000000004,0.002000000000002,-0.004000000000004,-0.002000000000002,0.003464101615141219,1,2,0,0.0027479619640112,0.0017665477725862999,0.0020876691071689,0.0022007262812554665,0.0005003797530295143,0,3
historical_adamw_30,P0,train,SDPoint - Plain,sdpoint,plain,3,"0,1,2",-4.459999999999997,-5.0379999999999985,-6.003999999999998,-5.167333333333331,0.7800829015773475,0,3,0,0.1301831340676547,0.1438058378693462,0.167930584885329,0.14730651894077662,0.01911566338846467,0,3
historical_adamw_30,P0,train,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",4.459999999999997,5.0379999999999985,6.003999999999998,5.167333333333331,0.7800829015773475,3,0,0,-0.12930084443748,-0.1430470892959834,-0.1670225549459457,-0.14645682955980302,0.019090615689944565,3,0
historical_adamw_30,P0,train,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",4.430000000000001,5.025999999999997,5.986000000000002,5.147333333333333,0.7850639039806475,3,0,0,-0.1229272052049637,-0.13862416390657428,-0.16292297971963882,-0.14149144961039226,0.02015146372444625,3,0
historical_adamw_30,P0,train,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.310000000000002,3.1019999999999937,3.958000000000006,3.456666666666667,0.44644969854770683,3,0,0,-0.0998925006294251,-0.0929381468200684,-0.1173881777000427,-0.10340627504984541,0.012598053838435689,3,0
historical_adamw_30,P0,train,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",-0.31399999999999206,-0.5580000000000029,-0.39399999999999435,-0.42199999999999643,0.1243864944437354,0,3,0,0.018645472759008398,0.0276986991238594,0.0215920897626877,0.022645420548518497,0.0046176136923298935,0,3
historical_adamw_30,P0,train,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.029999999999996696,-0.012000000000000899,-0.017999999999995797,-0.019999999999997797,0.009165151389909944,0,3,0,0.0063736392325163,0.0044229253894091,0.0040995752263069,0.004965379949410767,0.0012302578950505615,0,3
historical_adamw_30,P0,train,CBS-bm - CBS-pub,cbs_budget_matched,cbs_published_schedule,3,"0,1,2",3.623999999999994,3.6599999999999966,4.352,3.8786666666666636,0.41031370112797333,3,0,0,-0.1185379733884335,-0.1206368459439278,-0.1389802674627304,-0.1260516955983639,0.011245545533237531,3,0
historical_adamw_30,P1,test,R - Plain,resolution_max_b1,plain,3,"0,1,2",2.0399999999999974,2.529999999999999,2.539999999999998,2.369999999999998,0.2858321185591296,3,0,0,-0.2510556549072265,-0.24277703552246088,-0.2781371856689452,-0.2573232920328775,0.018494526513258128,3,0
historical_adamw_30,P1,test,G - Plain,gaussian_postrelu,plain,3,"0,1,2",-0.8499999999999952,-0.49000000000000155,-0.24000000000000687,-0.5266666666666678,0.30664855018951215,0,3,0,-0.2740887878417968,-0.25253533630371094,-0.2834995208740233,-0.27004121500651035,0.01587395086041292,3,0
historical_adamw_30,P1,test,RG - Plain,resolution_max_b1_gaussian_conv,plain,3,"0,1,2",1.9199999999999995,2.3900000000000032,1.5699999999999936,1.9599999999999984,0.4114608122288244,3,0,0,-0.30429365081787096,-0.31526949768066403,-0.31983835449218734,-0.3131338343302408,0.007989383364211036,3,0
historical_adamw_30,P1,test,CBS-pub - Plain,cbs_published_schedule,plain,3,"0,1,2",-3.849999999999998,-3.8000000000000034,-3.520000000000001,-3.723333333333334,0.17785762095938745,0,3,0,-0.2526332000732421,-0.2549701202392578,-0.29775670471191396,-0.2684533416748046,0.025404342403003707,3,0
historical_adamw_30,P1,test,CBS-bm - Plain,cbs_budget_matched,plain,3,"0,1,2",-1.639999999999997,-0.869999999999993,-0.6500000000000061,-1.0533333333333321,0.5198397188877841,0,3,0,-0.053592971801757705,-0.07483786926269531,-0.09147772827148426,-0.07330285644531243,0.01898896762477543,3,0
historical_adamw_30,P1,test,SDPoint - Plain,sdpoint,plain,3,"0,1,2",3.170000000000006,2.849999999999997,3.849999999999998,3.2900000000000005,0.5106858133921476,3,0,0,-0.5693220779418944,-0.5554022705078125,-0.5762906051635741,-0.5670049845377604,0.010635192643078144,3,0
historical_adamw_30,P1,test,R - SDPoint,resolution_max_b1,sdpoint,3,"0,1,2",-1.1300000000000088,-0.31999999999999806,-1.31,-0.9200000000000023,0.5273518749374112,0,3,0,0.31826642303466796,0.3126252349853516,0.29815341949462887,0.3096816925048828,0.01037456310410947,0,3
historical_adamw_30,P1,test,RG - SDPoint,resolution_max_b1_gaussian_conv,sdpoint,3,"0,1,2",-1.2500000000000067,-0.45999999999999375,-2.2800000000000042,-1.3300000000000016,0.9126335518706338,0,3,0,0.26502842712402347,0.24013277282714846,0.2564522506713867,0.25387115020751955,0.0126469348231423,0,3
historical_adamw_30,P1,test,G - CBS-pub,gaussian_postrelu,cbs_published_schedule,3,"0,1,2",3.0000000000000027,3.310000000000002,3.279999999999994,3.196666666666666,0.17097758137642644,3,0,0,-0.021455587768554718,0.002434783935546858,0.014257183837890652,-0.0015878733317057359,0.018193043796211443,1,2
historical_adamw_30,P1,test,G - CBS-bm,gaussian_postrelu,cbs_budget_matched,3,"0,1,2",0.7900000000000018,0.37999999999999146,0.40999999999999925,0.5266666666666642,0.2285461295522966,3,0,0,-0.2204958160400391,-0.17769746704101563,-0.19202179260253904,-0.19673835856119792,0.02178552650482283,3,0
historical_adamw_30,P1,test,RG - R,resolution_max_b1_gaussian_conv,resolution_max_b1,3,"0,1,2",-0.11999999999999789,-0.13999999999999568,-0.9700000000000042,-0.40999999999999925,0.4850773134254004,0,3,0,-0.05323799591064449,-0.07249246215820315,-0.04170116882324215,-0.055810542297363264,0.015556009529881638,3,0
