campaign,arm,seed,policy,split,acc,ce,n,source,state,buffers_sha256,checkpoint_sha256,account,tag,campaign_label,arm_short
sgd_standard_aug_160,gaussian_postrelu,2,P0,train,0.98946,0.032275945901870724,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",1b27ec894f22c2b89f9bca004970e18d8237e945613542377fd542245a926b3d,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P0,test,0.9066,0.36367312774658206,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",1b27ec894f22c2b89f9bca004970e18d8237e945613542377fd542245a926b3d,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P1,train,0.90192,0.2978578448486328,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",0b22998f2165b939a445efb13ccaea19e546f61ff65702473163cbc4035ff44e,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P1,test,0.8412,0.5783337249755859,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",0b22998f2165b939a445efb13ccaea19e546f61ff65702473163cbc4035ff44e,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P2,train,0.90096,0.30372846405029297,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",f91613a9dd2a84df2d4d51c21e961c9b1de5791eac9315f3d341fec821fb5cb7,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P2,test,0.8414,0.5899710388183593,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",f91613a9dd2a84df2d4d51c21e961c9b1de5791eac9315f3d341fec821fb5cb7,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P3,train,0.98994,0.031406655731201175,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",9ae7a93166132c359854386e419d7709985d156ac0cbd6e50077653d302c7d36,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,gaussian_postrelu,2,P3,test,0.9081,0.3611628890991211,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": 0.0}",9ae7a93166132c359854386e419d7709985d156ac0cbd6e50077653d302c7d36,725abe9a25d3f830e0866d9af5e9e2cbc0ad75fe20979e27e285438340251c39,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",G
sgd_standard_aug_160,plain,0,P0,train,0.99696,0.013038500051498413,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",994ee67cb03e4f3a21450fcca15731f85da156145b97e3d9e1c442f70fc10714,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P0,test,0.9188,0.34927646560668946,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",994ee67cb03e4f3a21450fcca15731f85da156145b97e3d9e1c442f70fc10714,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P1,train,0.96616,0.0966008427810669,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",49e93bda8e8755cfdfd071b5822f1072bb03ceeb46b71b65107b819424ca11c4,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P1,test,0.8947,0.40948895263671875,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",49e93bda8e8755cfdfd071b5822f1072bb03ceeb46b71b65107b819424ca11c4,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P2,train,0.96586,0.09745338249206544,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",076863203d0e84c9610ba885aecdd5971440bb9ebafb89550c687c00fd624539,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P2,test,0.8947,0.4154020950317383,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",076863203d0e84c9610ba885aecdd5971440bb9ebafb89550c687c00fd624539,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P3,train,0.99694,0.01307394506931305,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",5616eec10ea64363c5c049fde751d05a2286eb09261a5ff14d8714deaf71b94f,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,0,P3,test,0.9192,0.3451136611938477,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",5616eec10ea64363c5c049fde751d05a2286eb09261a5ff14d8714deaf71b94f,1b7eb02a19269dc21d6ad96b54a1de18ec84d273e13b15acce8ac5d2de0e4c77,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P0,train,0.9966,0.013449283595085144,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c4a63f30af7d69e84014522caf1ba0fd1215063c16187d930de601b1264c4b21,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P0,test,0.9123,0.3777832046508789,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",c4a63f30af7d69e84014522caf1ba0fd1215063c16187d930de601b1264c4b21,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P1,train,0.98024,0.05694672794342041,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",0efea6af5baaf003280416f072f3a088851a2dad4a43e7de020ff59911e622cb,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P1,test,0.8977,0.4014222442626953,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",0efea6af5baaf003280416f072f3a088851a2dad4a43e7de020ff59911e622cb,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P2,train,0.98022,0.0568694220161438,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",07d5fc5429148f1d89ef4b6999017b88b19a2afb567a95d7f4fb5a4019c76932,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P2,test,0.8975,0.4071357345581055,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",07d5fc5429148f1d89ef4b6999017b88b19a2afb567a95d7f4fb5a4019c76932,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P3,train,0.99676,0.012968031296730041,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",fe660714b3646ec1830ef37290d8c8fed6e1fbf30aee12f4647db0df81e4ac69,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,1,P3,test,0.9125,0.37787730255126956,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",fe660714b3646ec1830ef37290d8c8fed6e1fbf30aee12f4647db0df81e4ac69,78311362253e22ae1163570bf305a63f81d9e025f2914f043f8d446cee279286,maxnicaise,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P0,train,0.99642,0.01265346582889557,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",92875d440c73a80cbfd4670ef273d01325d3d23e71f5ffe648e67fd18793dab2,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P0,test,0.9137,0.37603762054443357,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",92875d440c73a80cbfd4670ef273d01325d3d23e71f5ffe648e67fd18793dab2,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P1,train,0.97404,0.0736134704208374,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",7b4a7e07fd0ae14ae9880d47d37436cc33d96b41ef6bacd074e1acb3192d4124,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P1,test,0.8975,0.42930101165771484,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",7b4a7e07fd0ae14ae9880d47d37436cc33d96b41ef6bacd074e1acb3192d4124,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P2,train,0.97368,0.07490703586578369,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",84388dfb124468df7a4cbe7ddc5ba6a843fea05255c67475bd52198f76ff6596,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P2,test,0.8964,0.4366668395996094,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",84388dfb124468df7a4cbe7ddc5ba6a843fea05255c67475bd52198f76ff6596,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P3,train,0.99634,0.01212447193145752,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",49a92d55537427c929e7aec076ee2e1d4420d6a28b3884fd1dce01926426bb38,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,plain,2,P3,test,0.9143,0.3757554489135742,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": null, ""sigma"": null}",49a92d55537427c929e7aec076ee2e1d4420d6a28b3884fd1dce01926426bb38,7d950989f69849b260e0469461e82f6b879d708c501b4884c3dbc25649241365,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",Plain
sgd_standard_aug_160,resolution_max_b1,0,P0,train,0.99542,0.017546102046966553,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",b28c25f907987bf47108730325934a8ea3e07d5b6197c148780349592ebe6a02,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P0,test,0.9179,0.34288651885986327,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",b28c25f907987bf47108730325934a8ea3e07d5b6197c148780349592ebe6a02,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P1,train,0.96152,0.11178080192565917,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",6f51e6763ab9066bb839ad7b13c5592afe7d6c6b5e8a4e73c64ece1766aa6dca,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P1,test,0.8942,0.3969924453735352,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",6f51e6763ab9066bb839ad7b13c5592afe7d6c6b5e8a4e73c64ece1766aa6dca,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P2,train,0.9612,0.11368595458984375,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",76d92259f85970839c276c0d55fdf093055c9470ec6644a62484a9292183f54c,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P2,test,0.8938,0.4038812530517578,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",76d92259f85970839c276c0d55fdf093055c9470ec6644a62484a9292183f54c,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P3,train,0.9954,0.017361313066482545,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",3e86493c09575bfa9b394224e301de374e605821461c4082c209c77de06ad4f3,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,0,P3,test,0.9183,0.3411321533203125,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",3e86493c09575bfa9b394224e301de374e605821461c4082c209c77de06ad4f3,34cfd7dc85e0ba325f8d5daf51c9b4cb539071c5e80d8da58c75f4c01a8bff5d,maximemonstrenikez,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P0,train,0.99482,0.018030235795974733,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",7c4f73b1e17af05b8f542123f287fb122057e200e6d4d33d630622e4972c881e,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P0,test,0.915,0.3599034072875977,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",7c4f73b1e17af05b8f542123f287fb122057e200e6d4d33d630622e4972c881e,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P1,train,0.93926,0.1804297151184082,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0408d00c160ce482b875958ea917685d1c6afaff768128561d7889067772065c,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P1,test,0.8709,0.4851469711303711,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",0408d00c160ce482b875958ea917685d1c6afaff768128561d7889067772065c,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P2,train,0.93798,0.18526752502441407,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",f14421ab634ba857a79e75be79355f55fa23a88a005c03c639aadd973410b523,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P2,test,0.8703,0.4954762603759766,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",f14421ab634ba857a79e75be79355f55fa23a88a005c03c639aadd973410b523,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P3,train,0.99502,0.0175201171207428,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",c5529f663dcccbbe8a522c03651708eaf62ec3afc865f78a9664d251b75123c7,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,1,P3,test,0.9156,0.35772947692871093,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",c5529f663dcccbbe8a522c03651708eaf62ec3afc865f78a9664d251b75123c7,7b4831a7fa5a7b0dab21c630a5bfae0de4df2886332aaff7fa646ce94b4733e7,maxnikezz,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P0,train,0.99508,0.0175204155254364,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",dab1b8ecc0b7575652386c125e9456a01a25a4ce3d585b3330891b938371dcbf,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P0,test,0.9162,0.35157725982666016,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",dab1b8ecc0b7575652386c125e9456a01a25a4ce3d585b3330891b938371dcbf,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P1,train,0.96672,0.09532500789642334,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",d58877fc640a3f7e2d0728933986e9be8a6c5f50481e0fd38dff5317d22a6454,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P1,test,0.8917,0.41126424865722655,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",d58877fc640a3f7e2d0728933986e9be8a6c5f50481e0fd38dff5317d22a6454,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P2,train,0.96638,0.09626827133178711,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",5d9784ff19ed853dd1982e9301361f6c35a825dd5a264be78b0654bf477c257b,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P2,test,0.8917,0.41815211791992185,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",5d9784ff19ed853dd1982e9301361f6c35a825dd5a264be78b0654bf477c257b,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P3,train,0.99528,0.016926972250938414,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",4fde013d0d78f2ed570fc5365d7dac6927701d340d4931bba46667ba27dba8e6,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1,2,P3,test,0.9159,0.3509048271179199,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": null}",4fde013d0d78f2ed570fc5365d7dac6927701d340d4931bba46667ba27dba8e6,f6de799fdb7cd5dd4f0c2210af60bb920687673c146d916c086167f481d94029,maxlefrr,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",R
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P0,train,0.99154,0.027908656616210937,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",c8b58b7f8e1103c60d833999383544ab234a1f0ba25319f03d3284f764fd5f12,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P0,test,0.9088,0.3788295455932617,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",c8b58b7f8e1103c60d833999383544ab234a1f0ba25319f03d3284f764fd5f12,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P1,train,0.9348,0.19072449508666992,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",60d060eaf2cb84983776a1ad0ffd228f5db465cec5f801c1cfd61949207a9075,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P1,test,0.8704,0.4920514358520508,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",60d060eaf2cb84983776a1ad0ffd228f5db465cec5f801c1cfd61949207a9075,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P2,train,0.93432,0.19341751190185547,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",84e7021ef04ca76c91b67a52d0a6939f2e1583b5ac11e71752f8304b94949437,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P2,test,0.8706,0.5006386291503906,10000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",84e7021ef04ca76c91b67a52d0a6939f2e1583b5ac11e71752f8304b94949437,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
sgd_standard_aug_160,resolution_max_b1_gaussian_conv,0,P3,train,0.9918,0.027955521974563597,50000,"new run, final checkpoint epoch 160","{""label"": ""native"", ""resolution"": 32, ""sigma"": 0.0}",377c019a57439e5028f61d6775fe7fa5ff1577371b7b25740afc0d4b007363fe,c4dc72f31d043ffea4020f2af079c5bf2d8fdcff2b17f1ac2cf7a0536d48aaf6,maxlebossdu91,t2,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",RG
