campaign,campaign_label,policy,split,arm,arm_short,n_seeds,acc_mean_pct,acc_sd_pct,ce_mean,ce_sd,acc_seed0_pct,ce_seed0,acc_seed1_pct,ce_seed1,acc_seed2_pct,ce_seed2
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,test,sdpoint,SDPoint,3,90.23,0.20999999999999908,0.29267018763224284,0.010838421006574984,90.02,0.30516002044677737,90.23,0.2857364845275879,90.44,0.2871140579223633
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,cbs_budget_matched,CBS-bm,3,99.57666666666665,0.024027761721255318,0.015405736579895019,0.0005615245681845918,99.6,0.014816261038780212,99.578,0.0154665966463089,99.55199999999999,0.015934352054595948
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,cbs_published_schedule,CBS-pub,3,99.596,0.04911211663123906,0.015002272866566975,0.0005796294647147974,99.65,0.0144213951587677,99.554,0.015580645971298218,99.58399999999999,0.01500477746963501
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,gaussian_postrelu,G,3,98.85333333333334,0.08922630404389373,0.03484541762987772,0.002448495371556185,98.846,0.03510863948822022,98.768,0.03715166749954223,98.946,0.032275945901870724
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,plain,Plain,3,99.666,0.027495454169733466,0.013047083158493044,0.0003979783053634984,99.696,0.013038500051498413,99.66000000000001,0.013449283595085144,99.642,0.01265346582889557
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,resolution_max_b1,R,3,99.51066666666665,0.030088757590388236,0.01769891778945923,0.00028721710504100447,99.542,0.017546102046966553,99.482,0.018030235795974733,99.508,0.0175204155254364
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,resolution_max_b1_gaussian_conv,RG,3,99.078,0.0715262189689894,0.029768048206965127,0.0016159822153196874,99.154,0.027908656616210937,99.012,0.030833374767303467,99.068,0.03056211323738098
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P0,train,sdpoint,SDPoint,3,95.20466666666665,0.2490809774618164,0.13955886090596517,0.009056743039865214,95.0,0.1449857878112793,95.132,0.14458722816467284,95.482,0.12910356674194337
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P1,test,cbs_budget_matched,CBS-bm,3,89.16333333333334,0.33231511150312226,0.42452526346842445,0.004386401978663984,89.37,0.426551953125,88.78,0.4275318588256836,89.34,0.41949197845458985
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P1,test,cbs_published_schedule,CBS-pub,3,88.85,0.3143246729100353,0.4402913503011068,0.014784033168490616,88.99000000000001,0.4391274703979492,88.49000000000001,0.4556229232788086,89.07000000000001,0.4261236572265625
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P1,test,gaussian_postrelu,G,3,85.66666666666669,1.6306542654202782,0.531108453877767,0.053595222801874814,85.50999999999999,0.5421336334228516,87.37,0.47285800323486327,84.11999999999999,0.5783337249755859
sgd_standard_aug_160,"SGD lr 0.1, steps 80/120, crop+flip, 160 ep",P1,test,plain,Plain,3,89.66333333333334,0.16772994167211952,0.413404069519043,0.01434581900827193,89.47,0.40948895263671875,89.77000000000001,0.4014222442626953,89.75,0.42930101165771484
